"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
148809																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6153	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148920																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
149150																																																																																																																																																								0	0	0	0				0	0	0	8219	1723		0		49			0	0	0	0	0	0																																																								0	0									
150035																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	60400	0	0	27427	0	4812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150044																																																																																																																																																								0	0	0	0				0	0	0	14408	0		0		893			0	0	0	0	0	0																													3716																				0							0	0									
150156																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
150727																																																																																																																																																								0	0	0	0				0	0	0	7269	297		0		0			0	0	0	0	0	0																																																								0	0									
151546																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151555																																																																																																																																																								6586	7600	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
151957																																																																																																																																																								0	0	0	0				0	0	0	90	0		247		0			0	0	0	0	0	0																													32162																				6000							0	0									
152057																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		2295			0	0	0	0	0	0																																																								0	0									
152253																																																																																																																																																								0	0	0	0				0	0	0	0	0		1008		0			0	0	0	0	0	0																																																								0	0									
152431																																																																																																																																																								0	21550	0	0				0	0	0	174	0		512		0			0	0	0	0	0	0																																																								0	0									
152440																																																																																																																																																								0	0	0	0				0	0	0	182	0		510		0			0	0	0	0	0	0																																																								0	0									
153054																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5710	1513	0	1131		1532		0	0	0	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153353																																																																																																																																																								5525	0	0	0				0	0	0	5831	0		0		0			0	0	0	0	0	0																													6812																				0							0	0									
154154																																																																																																																																																								0	0	0	0				0	0	0	0	0		2689		0			0	0	0	0	0	0																													5000																				0							0	11811									
154770																																																																																																																																																								0	0	0	0				0	0	0	16939	0		0		3272			0	0	0	0	0	0																																																								0	0									
155759																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
156457																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
156635																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
156952																																																																																																																																																								0	0	0	0				0	0	0	26	0		0		0			0	0	0	0	0	0																																																								0	0									
156970																																																																																																																																																								30	0	0	0	0	0	0	0	0	0	1803	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157155																																																																																																																																																								0	750	0	0				0	0	0	779	0		0		0			0	0	0	0	0	0																																																								0	0									
157379																																																																																																																																																								0	0	0	0				0	0	0	1122	0		0		29			0	0	0	0	0	0																																																								0	0									
157650																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4470	0	0	91		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157744																																																																																																																																																								0	0	0	0				0	0	0	7685	2584		0		0			0	0	0	0	0	0																													0																				1183							0	0									
157856																																																																																																																																																								25	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
158376																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
158741																																																																																																																																																								0	0	0	0				0	0	0	1718	0		36		0			0	0	0	0	0	0																																																								0	0									
159636																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	66909	22663	0	6129	0	67516	0	0	0	0	0	0	0	0	0	0	0	0	12991	0	0	0	0	0	0	0	0	0	0	0	9994	0	0	0	0	0	0	0	0	0	0	0	22985	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159645																																																																																																																																																								70	0	0	0				0	0	0	119	0		0		0			0	0	0	0	0	0																													16412																				0							0	0									
159953																																																																																																																																																								566	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
159971																																																																																																																																																								0	0	0	0				0	0	0	23721	0		0		0			0	0	0	0	0	0																																																								0	0									
160360																																																																																																																																																								0	0	0	0				0	0	0	3966	0		39		2921			0	0	0	0	0	0																																																								0	0									
160454																																																																																																																																																								0	467	0	0				0	0	0	0	0		467		0			0	0	0	0	0	0																													295																				0							0	0									
160650																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	16685	1760	0	6197		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160959																																																																																																																																																								0	40550	0	0	0	0	0	0	0	0	6471	7872	0	6073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67697	0	0	0	0	0	0	0	0	0	0	0	67352	0	0	0	0	0	0	0	0	0	0	0	135049	0	0	0	0	0	0	0	0	0	0	0	897	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161273																																																																																																																																																								0	0	0	0				0	0	0	50279	0		158		2213			0	0	0	0	0	0																													1238																				0							0	0									
161602																																																																																																																																																								0	0	0	0	0	0	220576	0	0	0	411357	0	0	301	0	4613	0	0	0	0	0	0	0	10984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4129	0	0	0	4129	0	0	0	0	0	0	0	0	0	0	0	220576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162337																																																																																																																																																								0	23000	0	0				0	0	0	14648	2035		849		0			0	0	0	0	0	0																													1013																				0							0	0									
163343																																																																																																																																																								0	0	0	0				0	0	0	577	0		0		25			0	0	0	0	0	0																																																								0	0									
163370																																																																																																																																																								0	0	0	0				0	0	0	18437	0		0		10			0	0	0	0	0	0																																																								0	0									
163549																																																																																																																																																								0	0	0	0	0	0	19050	0	0	0	19286	0	0	3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19150	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	182	0	0	0	0	0	9525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163857																																																																																																																																																								0	18000	0	0				0	0	0	100	2236		0		368			0	0	0	0	0	0																													6021																				0							0	0									
164153																																																																																																																																																								0	0	0	0				0	0	0	509	0		15		0			0	0	0	0	0	0																													512																				0							0	6946									
164331																																																																																																																																																								0	0	0	0				0	0	0	1474	0		164		784			0	0	0	0	0	0																																																								0	0									
164377																																																																																																																																																								0	0	0	0				0	0	0	1929	0		0		0			0	0	0	0	0	0																																																								0	0									
164854																																																																																																																																																								0	8400	0	0	0	0	0	0	0	0	6288	0	0	868		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	
164957																																																																																																																																																								0	2500	0	0				0	0	0	943	0		63		0			0	0	0	0	0	0																																																								0	0									
164975																																																																																																																																																								0	0	0	0				0	0	0	4120	0		0		0			0	0	0	0	0	0																																																								0	0									
165039																																																																																																																																																								0	0	0	0	0	0	1038	0	0	0	11110	0	0	595		40		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165628																																																																																																																																																								5150	0	0	97032	0	0	2358312	0	0	0	678741	231337	0	14491	0	15984	0	0	0	0	0	0	0	21667	0	0	0	0	35573	0	0	0	0	0	0	0	0	0	0	0	37219	0	0	0	0	0	0	0	0	0	0	0	2431104	0	0	0	0	0	0	0	0	0	0	0	27430	0	0	0	27313	0	0	0	0	0	1179156	0	59	0	0	0	0	0	0	0	0	0	0	146312	0	
165758																																																																																																																																																								0	0	0	0				0	0	0	4259	0		0		568			0	0	0	0	0	0																																																								0	0									
165806																																																																																																																																																								0	1200	0	0	0	0	0	0	0	0	54434	0	0	3940	0	2574	0	0	0	0	0	0	0	0	0	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166111																																																																																																																																																								0	0	0	0				0	0	0	5646	0		0		0			0	0	0	0	0	0																																																								0	0									
166531																																																																																																																																																								0	0	0	0				0	0	0	3415	0		533		0			0	0	0	0	0	0																																																								0	0									
166652																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9728	0	0	12538		30961		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1321	0	0	0	0	0	0	0	0	0	0	0	1321	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166849																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
167060																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	46504	5999	0	3388	0	12	0	0	0	0	0	0	0	13260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167453																																																																																																																																																								0	0	0	0				0	0	0	4049	2871		80		127			0	0	0	0	0	0																																																								0	0									
167565	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	0	0	0																																																																																										
167752																																																																																																																																																								0	0	0	0				0	0	0	137	0		0		0			0	0	0	0	0	0																																																								0	0									
167864																																																																																																																																																								0	0	0	0				0	0	0	0	0		1465		0			0	0	0	0	0	0																																																								0	0									
168357																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1081	0	0	0		740		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168571																																																																																																																																																								0	0	0	0				0	0	0	630	0		0		0			0	0	0	0	0	0																																																								0	0									
169327																																																																																																																																																								0	0	0	0				0	0	0	18598	0		0		4324			0	0	0	0	0	0																													7799																				0							0	0									
169354																																																																																																																																																								0	0	0	0				0	0	0	0	0		75		0			0	0	0	0	0	0																																																								0	0									
169653																																																																																																																																																								47	0	0	0	0	0	181255	0	0	0	452579	0	0	10335	0	6957	0	0	0	0	0	0	0	0	0	0	0	0	59103	0	0	0	0	0	0	0	0	0	0	0	44559	0	0	0	0	0	0	0	0	0	0	0	284917	0	0	0	0	0	0	0	0	0	0	0	2408	0	0	0	1857	0	0	0	0	0	115627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169756																																																																																																																																																								0	0	0	0				0	0	0	1310	0		170		0			0	0	0	0	0	0																																																								0	0									
170257																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
170275																																																																																																																																																								0	0	0	0				0	0	0	7747	0		0		1972			0	0	0	0	0	68																																																								0	0									
170332																																																																																																																																																								0	23371	0	0	0	0	0	0	0	0	4841	0	0	0		65		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170640																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
171133	309	0	0	0	0	0	0	0	0	0	6136	0	0	2615		198		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8656	3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	8234	0	690																																																																																										
171656																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2887	0	0	46		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																																																																																																																																																								0	0	0	0				0	0	0	3526	0		0		0			0	0	0	0	0	0																																																								0	0									
171768																																																																																																																																																								0	36050	0	0	0	0	0	0	0	0	0	0	0	678		100		0	0	0	0	0	0	579	0	0	0	0	5076	0	0	0	0	0	0	0	0	0	0	0	3599	0	0	0	0	0	0	0	0	0	0	0	8674	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172158																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
172251																																																																																																																																																								0	0	0	0				0	0	0	0	0		10		0			0	0	0	0	0	598																																																								0	0									
172457																																																																																																																																																								0	0	0	0				0	0	0	2202	594		17		60			0	0	0	0	0	0																																																								0	0									
172475																																																																																																																																																								0	0	0	0				0	0	0	14856	0		0		310			0	0	0	0	0	0																													60000																				0							0	0									
172859																																																																																																																																																								0	8750	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
173306																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	25900	0	0	0		1309		0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173342																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
173548																																																																																																																																																								330	0	0	0				0	0	0	1162	0		0		0			0	0	0	0	0	0																																																								0	0									
173557																																																																																																																																																								0	0	0	0				0	0	0	13419	0		0		1649			0	0	0	0	0	0																																																								0	0									
173575																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	64479	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																																																																																																																																																								0	0	0	0				0	0	0	207	0		1697		0			0	0	0	0	0	0																																																								0	0									
173959																																																																																																																																																								53	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
174321																																																																																																																																																								0	0	0	0				0	0	0	441	0		0		120			0	0	0	0	0	0																													12640																				0							0	0									
174367																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	103	0	0	0		25		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174572																																																																																																																																																								8755	0	0	0	0	0	190000	0	0	0	262969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190000	0	0	0	0	0	0	0	0	0	0	0	1091	0	0	0	126	0	0	0	0	0	190000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175056																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	547		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175140																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7754	372	0	40		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175458																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
175609																																																																																																																																																								0	0	0	0				0	0	0	990	1244		0		167			0	0	0	0	0	0																																																								0	0									
176053																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		853		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176101																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9271	0	0	4688		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176325																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4351	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176437																																																																																																																																																								0	0	0	0				0	0	0	4	0		30		0			0	0	0	0	0	0																																																								0	0									
176464																																																																																																																																																								0	0	0	0	0	0	348	0	0	0	0	0	0	146		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176642																																																																																																																																																								0	0	0	0				0	0	0	1216	0		154		0			0	0	0	0	0	140																																																								0	0									
177135																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
177443																																																																																																																																																								146	0	0	0				0	0	0	428	0		0		0			0	0	0	0	0	0																																																								0	0									
177500																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		250			0	0	0	0	0	0																																																								0	0									
177555																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
177751																																																																																																																																																								3836	0	0	0				0	0	0	0	0		13088		0			0	0	0	0	0	0																													1820																				0							0	347									
177920																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	67306	3707	0	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178057																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
178150																																																																																																																																																								0	0	0	0				0	0	0	2366	280		297		3313			0	0	0	0	0	0																																																								0	0									
178244																																																																																																																																																								0	0	0	0				0	0	0	3524	0		0		0			0	0	0	0	0	0																													424																				0							0	0									
178356																																																																																																																																																								0	0	0	0				0	0	0	1313	0		0		0			0	0	0	0	0	0																													140																				0							0	0									
178851																																																																																																																																																								0	0	0	0				0	0	0	15489	0		85		2780			0	0	0	0	0	0																																																								0	0									
179148																																																																																																																																																								0	7500	0	0				0	0	0	0	1987		573		30			0	0	0	0	0	0																																																								0	0									
179335																																																																																																																																																								0	0	0	0				0	0	0	264	0		496		33			0	0	0	0	0	0																																																								0	0									
179700																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	19355	0	0	374		0		0	0	0	0	0	0	0	0	0	0	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144																																																																																																																																																								0	0	0	0				0	0	0	0	0		223		0			0	0	0	0	0	0																																																								0	0									
180443																																																																																																																																																								0	0	0	0				0	0	0	0	0		150		0			0	0	0	0	0	0																																																								0	0									
180537																																																																																																																																																								0	0	0	0				0	0	0	0	0		150		0			0	0	0	0	0	0																																																								0	0									
180845																																																																																																																																																								0	37	0	0				0	0	0	279	0		125		0			0	0	0	0	0	0																																																								0	0									
181963																																																																																																																																																								0	0	0	0				0	0	0	1207	3610		97		0			0	0	0	0	0	0																																																								0	0									
182353																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
182951																																																																																																																																																								686	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
183668																																																																																																																																																								0	60000	0	0				0	0	0	0	0		3393		1355			0	0	0	0	0	0																																																								0	0									
183770																																																																																																																																																								1141	0	0	0				0	0	0	19961	0		0		0			0	0	0	0	0	0																													78000																				0							0	0									
183846																																																																																																																																																								0	0	0	0				0	0	0	2719	0		971		0			0	0	0	0	0	0																																																								0	0									
183958																																																																																																																																																								0	0	0	0				0	0	0	415	2998		97		0			0	0	0	0	0	0																																																								0	0									
184142																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	20942	0	0	0		82		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
