"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
7072																				0	3469	1836	14318	309	3925	2824	418	0	1343	0	0	0	0	0	0	3745	0	0	Deferred Compensation	Deferred Commissions		
7456																				0	468	0	3945	0	257	147	0	0	1537	0	0	0	0	0	0	1683	0	0	Health Insurance			
7634																				0	103	0	764	161	269	108	0	0	392	0	0	0	0	0	0	0	0	0	Late fees receivable			
8033																				0	1519	486	6122	180	318	100	0	0	2270	0	38	0	0	0	0	1529	0	0	All Other Assets			
8462																				0	21	0	1005	0	18	0	0	0	966	0	0	0	0	0	0	0	0	0				
8631																				0	336	134	3234	73	73	0	0	0	227	0	0	0	0	0	0	2464	0	0				
9357																				0	3508	0	6168	656	918	0	0	0	1742	0	0	0	0	0	0	0	0	0				
9553																				0	2555	0	8907	212	406	194	0	0	2204	0	0	0	0	0	0	2785	0	957	Nebraska Fund XV Investment			
9807																					5575	0	143783	144	307				8280					0		36095	93526	0				
9955																				0	2712	39	3932	62	73	0	0	0	1108	0	0	0	0	0	0	0	0	0				
10250																				8	1250	0	4291	625	759	0	0	0	1948	0	70	0	0	0	0	334	0	0				
10849																				0	732	694	3102	232	524	145	0	0	1152	0	146	0	0	0	0	0	0	0	FAS 91 DEFERRED ASSET			
11145																					1350	649	9855	1030	1843		813		797					0		2569	0	2647	Brownfield	Great Lakes Capital Fund		
11640																				0	2356	433	18939	656	2257	0	0	0	3119	0	0	0	0	0	0	10774	0	0				
11837																				0	101	233	779	0	70	0	0	0	375	0	0	0	0	0	0	0	0	0				
12030																				0	7913	2236	14444	94	392	102	196	0	2649	0	0	0	0	0	0	1254	0	0	Reclassified NSFs	Prepaid Federal Income Tax		
12142																				0	708	421	8971	481	964	0	0	0	1455	0	0	0	0	0	0	2840	0	2583				
12311		381909	36401	4359259		1133983				308577					0		580537	861614	1056238																							
12647																				0	154	0	1225	228	298	0	0	0	773	0	0	0	0	0	0	0	0	0				
12656																				18	29	18	235	44	62	0	0	0	126	0	0	0	0	0	0	0	0	0				
12946																				0	9899	3018	40873	978	1931	0	512	0	9839	0	0	0	0	0	0	3552	12634	0	Prepaid taxes	clearing accounts-wires and GL		
13103																					5035	8558	43841	2123	11542				6194	5035				0		12512	0	0				
13251																				2	524	0	1369	52	113	0	0	0	257	0	59	0	0	0	0	475	0	0				
13457																				0	0	0	1103	0	7	0	0	0	241	0	0	0	0	0	0	855	0	0				
14155																				0	679	0	7757	178	188	0	0	0	2093	0	0	0	0	0	0	4797	0	0				
14650																				0	55	203	2119	52	84	0	0	0	231	0	0	0	0	0	0	1546	0	0				
14753																				0	181	0	947	0	113	0	0	0	653	0	0	0	0	0	0	0	0	0				
14865																				0	780	909	16446	767	1708	0	0	0	5250	0	0	0	0	0	0	6016	0	1783				
14977																				0	214	49	713	28	28	0	0	0	422	0	0	0	0	0	0	0	0	0				
16551																				0	1354	0	8319	199	346	0	0	0	1773	0	133	0	0	0	0	4846	0	0				
16748																				9	209	184	2763	0	102	0	0	0	341	0	0	0	0	0	0	1927	0	0				
17110																				0	219	0	3203	0	2893	1687	0	0	91	0	0	0	0	0	0	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																				0	28740	12127	512378	0	124622	0	0	0	57039	84658	0	0	0	0	0	171357	98832	19661				
17259																				0	263	0	2671	106	128	0	0	0	302	0	0	0	0	0	0	1978	0	0		0		
17950																				0	1811	0	7822	281	1247	101	540	0	4547	0	0	0	0	0	0	0	0	217	DFB Travelers Express	Other assets	0	
17978																				0	3355	220	4926	114	170	50	3	0	1181	0	0	3	0	0	0	0	0	0	Accrued Late Charges Receivable	Prepaid Federal Income Taxes		
18050																				0	937	0	13081	1664	2942	0	0	0	4251	0	0	0	0	0	0	4951	0	0				
18827																				0	7145	2000	55482	4535	13105	7981	0	0	8423	0	0	0	0	0	0	8935	0	15874	NET DERIVATIVE ASSET			
18836																				0	403	444	6354	0	808	494	0	0	607	0	0	0	0	0	0	4092	0	0	DEFERRED DIRECTOR FEES			
18854																					1095	0	8670	689	2308	1376			5267					0		0	0	0	Deferred Tax Asset			
19356																				0	395	0	3890	145	150	0	0	0	575	0	0	0	0	0	0	2770	0	0				
19936																				0	645	0	8672	238	481	216	0	0	1365	0	0	0	0	0	0	6181	0	0	Income Tax Receivable			
19972																				0	33	343	3857	0	53	0	0	0	234	0	0	0	0	0	0	3194	0	0				
20053																				0	126	319	2708	128	128	0	0	0	922	0	0	0	0	0	0	1213	0	0				
20633																				0	950	1605	12483	450	878	0	0	0	1310	0	0	0	0	0	0	7740	0	0				
20857																				0	586	0	2291	66	68	0	0	0	1637	0	0	0	0	0	0	0	0	0				
21256																				0	56	0	422	0	0	0	0	0	25	0	0	0	0	0	0	341	0	0				
21359																				0	370	0	1150	70	70	0	0	0	548	0	0	0	0	0	0	162	0	0				
21658																					736	206	5207	127	127				621					0		2948	0	569				
22048																				0	1115	0	8400	0	1677	1176	0	0	1031	0	0	0	0	0	0	4577	0	0	Zach McClendon Irrevocable Trust			
22543																				0	900	0	3240	482	1678	593	0	0	662	0	0	0	0	0	0	0	0	0	Pass Through Accounts Total - Debit Liability Balance			
22552																				0	630	0	2109	0	212	0	139	0	1267	0	0	0	0	0	0	0	0	0		PREPAIN MAINT. CONTRACTS		
22730																				0	359	0	4986	137	156	0	0	0	1125	0	0	0	0	0	0	3346	0	0				
23456																				0	682	0	2277	106	128	0	0	0	1467	0	0	0	0	0	0	0	0	0	Stadium Builder			
23504																				0	28987	12848	239914	0	89904	0	0	0	15367	62940	0	0	0	0	0	47327	33031	12450				
23643																				0	1253	0	6910	0	160	0	0	0	907	0	0	0	0	0	0	1969	0	2621				
23755																				0	411	0	4418	193	203	0	0	0	871	0	0	0	0	0	0	2933	0	0				
24006																				0	6340	3011	44287	0	3129	0	1543	0	6788	0	0	0	0	0	0	21452	0	3567		DEFINED BENEFIT POST-RETIREMENT PLAN		
24378																				0	433	158	1471	0	734	0	0	0	146	0	0	0	0	0	0	0	0	0				
24453																				0	1304	1160	3698	204	384	0	0	0	850	0	0	103	0	0	0	0	0	0				
24659																				0	59	0	864	0	0	0	0	0	805	0	0	0	0	0	0	0	0	0				
24668																				0	5870	0	14753	1003	2211	858	0	0	6672	0	0	0	0	0	0	0	0	0	Investments in SBIC's			
24949																				0	1581	2094	16343	270	839	0	0	0	1826	0	0	0	0	0	0	10003	0	0				
25357																				23	3405	0	9957	242	1340	0	0	0	5212	0	0	1075	0	0	0	0	0	0				
25647																					1440	1687	4910		787				996					0		0	0	0				
26176																				0	3586	3103	11683	193	623	0	0	0	1248	0	0	0	0	0	0	0	0	3123				
26457																				0	0	3	265	15	15	0	0	0	247	0	0	0	0	0	0	0	0	0	DDA nonpost	US T-Note redeemed but not paid		
26765																				0	15424	0	95710	2807	5651	0	0	0	8341	0	1324	0	0	0	0	46667	0	19627				
27070																				0	1916	0	17824	0	2577	0	0	0	2237	0	0	901	0	0	0	11094	0	0				
27548																					2343	0	24987	1648	8218		401	5000	3449			308		0		10977	0	0	Unposted CD/DDA	122	SBA Fund	
27614																				0	1826	0	13546	0	1975	736	0	0	1553	0	0	0	0	0	0	8192	0	0	Misc Receivable - PPP Loan Fees			
27847																				45	2189	0	23697	1269	1481	0	0	0	3933	0	130	30	0	0	0	10229	1028	4837				
28013																					30614	15227	225815		11752	8400			13025					0		94589	0	60608	state and local taxes			
28152																					671	0	5882	107	1014				836	906				0		3361	0	0				
28675																					1480	0	2747	693	735				532					0		0	0	0				
28732																				0	262	353	1993	0	81	0	0	0	289	0	0	0	0	0	0	1008	0	0				
29476																				0	617	0	3380	0	76	0	0	0	915	0	0	0	0	0	0	1772	0	0				
29636																				0	3979	1268	38840	1571	2305	0	0	0	5913	0	0	0	0	0	0	18455	898	6022				
29878																					2693	7942	24253	762	7995	80	2402	4751	5623					0		0	0	0	Seat License	Additional Minimum Liabilty Pension	Debit Escrow	
30052																				0	119	0	180	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0				
30502																				0	922	0	11100	0	6931	0	0	0	3247	4436	0	0	0	0	0	0	0	0				
30650																				0	701	0	1326	92	162	0	0	0	463	0	0	0	0	0	0	0	0	0				
30810		4681	1738814	2778904	43420	58787				976622					0		0	0	0																							
31134																					147	0	2557	545	618				988					0		804	0	0				
31255																				0	2865	0	20436	994	1849	0	0	0	4244	0	0	0	0	0	0	9515	0	1963				
31657																				0	347	0	5039	0	110	0	0	0	740	0	0	0	0	0	0	0	0	3842		Late Fees		
31826																					1345	355	9639	326	2043				1187					0		4709	0	0				
31835																				0	1906	1971	18056	452	545	0	0	0	1552	0	0	0	0	0	0	12082	0	0				
32234																				0	1927	595	4147	0	418	0	0	0	1207	300	0	0	0	0	0	0	0	0				
32766																				0	0	0	406	137	277	0	0	0	129	0	132	0	0	0	0	0	0	0				
32971																				0	1355	196	12636	733	1323	0	0	0	1205	0	164	0	0	0	0	8275	0	282				
33147																				0	2825	0	8925	199	776	351	0	0	1916	0	0	0	0	0	0	2513	0	895	Other Investments - Annuities			
33259																				0	1039	1233	8408	0	3472	1164	0	0	2664	0	0	0	0	0	0	0	0	0	PB Wyncrest LLC			
33268																				0	0	0	4196	120	120	0	0	0	1087	0	0	0	0	0	0	2989	0	0				
33370																				0	463	106	912	0	255	0	0	0	88	0	0	0	0	0	0	0	0	0				
33839																				0	61	0	324	25	25	0	0	0	238	0	0	0	0	0	0	0	0	0				
33857																					5827	0	12333	1416	1733				4773			90		0		0	0	0				
34425																				0	5542	889	33961	1274	3415	1122	0	0	4130	0	0	0	0	0	0	19985	0	0	VCDC Funds			
34434																				9	1024	0	5325	634	778	0	0	0	1352	0	7	0	0	0	0	2171	0	0				
34537																					38215	19518	253485		38654				29144	16021				0		121161	0	6793				
34555																				0	4300	0	15237	180	335	0	0	0	2800	0	139	0	0	0	0	7802	0	0				
34742																				0	2742	470	14545	927	2255	0	0	0	1355	0	730	0	0	0	0	7723	0	0				
35057																				0	938	0	4414	102	466	125	0	0	888	0	0	0	0	0	0	1407	0	715	Other Assets			
35301	0	421000	166000	25197000	0	20761000	12209000	0	0	407000	0	0	0	0	0	0	593000	2849000	0		419000																		Collateral deposits, net			
35570																				0	229829	107142	756775	0	118969	0	79825	0	79326	0	0	0	0	0	0	201127	0	20382		Collateral posted for derivative contracts		
35646																				0	1290	0	3576	0	81	0	0	0	237	0	0	0	0	0	0	1968	0	0				
35879																				0	1076	230	8169	216	312	0	0	0	603	0	0	0	0	0	0	5948	0	0				
36456																				0	284	147	3323	333	438	88	0	0	1603	0	0	0	0	0	0	851	0	0	Note Receivable UniBanc Holding co.			
36933																				0	282	100	2121	395	426	0	0	0	755	0	0	0	0	0	0	558	0	0				
37051																				0	182	0	1353	0	188	0	0	0	452	0	0	0	0	0	0	531	0	0				
37341																				0	141	0	1486	0	51	0	0	0	203	0	0	0	0	0	0	1091	0	0				
37435																				4	1360	0	7658	1613	1726	0	0	0	4572	0	0	0	0	0	0	0	0	0				
37640																				0	13368	1581	120877	0	20145	7035	0	0	19636	0	0	0	0	0	0	38470	0	27677	Investments in Affordable Housing			
37659																				8	44	0	1410	11	89	0	0	0	396	0	0	0	0	0	0	881	0	0				
37949																				0	336	0	8681	103	147	0	0	0	1764	0	0	0	0	0	0	6434	0	0				
38740																				0	855	25	7020	183	251	0	0	0	991	0	0	0	0	0	0	4898	0	0				
39327																				0	491	0	19014	438	2616	284	1391	0	2761	0	292	0	0	0	0	12853	293	0	Other deposits	SBA loan fee receivable		
39756																					712	0	12928	739	985				3888					0		3719	0	3624	0			
40033																				0	309	0	3929	0	723	523	0	0	284	0	0	0	0	0	0	862	0	1751	Deferred Comp			
40499																					17196	5153	165393		42259	13537	10845		11994					0		81275	1952	5564	DEFERRED COMPENSATION PLAN	LOAN DERIVATIVE		
40855																				0	902	0	1929	0	73	0	0	0	954	0	0	0	0	0	0	0	0	0				
41553																				0	343	0	2773	15	15	0	0	0	695	0	0	0	0	0	0	1720	0	0				
41629																				0	580	304	5193	0	2853	2066	0	0	1025	0	0	0	0	0	0	431	0	0	Low Income Housing Investment			
41825																				0	462	966	15929	0	7590	0	0	0	1920	0	0	6392	0	0	0	3127	0	1864	Other Assets	Health Insurance Reserve		
41955																				0	201	0	769	0	136	0	0	0	432	0	0	0	0	0	0	0	0	0				
42037																				0	0	64	2905	0	114	0	0	0	548	0	0	0	0	0	0	1919	0	260				
42354																				3	100	0	5768	299	357	0	0	0	856	0	0	0	0	0	0	4455	0	0				
42372																				0	344	1349	9405	296	430	0	0	0	1116	0	0	0	0	0	0	6166	0	0	SBA & FHLMC DUE			
42420																				537	12272	14416	372046	9753	90664				31579	62036				0		137467	77857	7791				
42448																				2	8881	1264	31304	1684	3573	1395	0	0	9169	0	397	0	0	0	0	8417	0	0	DUE TO FIRST PARAGOULD BANKSHARES			
42457																				0	688	0	1216	154	159	0	0	0	369	0	0	0	0	0	0	0	0	0				
43052																				0	400	154	4968	0	110	0	0	0	379	0	0	0	0	0	0	3925	0	0	Income Tax Receivable	Unrealized Tax Affect AFS		
43351																				0	791	0	7135	234	439	132	0	0	3520	0	0	0	0	0	0	0	1263	1122	INCOME TAX RECEIVABLE			
43856																				0	968	70	2796	109	110	0	0	0	248	0	0	0	0	0	0	1400	0	0				
43959																				0	234	0	1223	0	116	0	0	0	873	0	0	0	0	0	0	0	0	0				
44040																				0	1603	0	12362	184	459	0	0	0	3502	0	0	0	0	0	0	6798	0	0				
44433																					2933	1337	6392	350	547				1575					0		0	0	0				
44741																				0	1643	0	4027	0	422	0	0	0	1962	0	0	0	0	0	0	0	0	0				
44750																				0	987	427	6952	0	18	0	0	0	509	0	0	0	0	0	0	3341	0	1670				
44929																					1237	0	4568	281	293				462					0		865	0	1711				
45038																				0	174	113	3274	0	278	0	0	0	767	0	176	0	0	0	0	1942	0	0				
45047																				0	560	0	2221	148	208	0	0	0	1453	0	0	0	0	0	0	0	0	0				
45056																				30	211	0	1127	135	165	0	0	0	751	0	0	0	0	0	0	0	0	0				
45430																				0	664	296	4652	0	213	0	0	0	332	0	0	0	0	0	0	1236	0	1911				
45458																				0	1117	0	4184	202	249	0	0	0	1187	0	0	0	0	0	0	1586	45	0				
45551																				0	4111	552	28014	924	3204	2015	0	0	8116	0	60	71	0	0	0	9064	0	2967	EFA Vendor Commissions			
45560																					4686	0	62937	12786	20876	5962			7958					0		25572	0	3845	CRA equity investments			
45775																				0	443	768	6018	0	195	0	0	0	524	0	0	0	0	0	0	4088	0	0				
46053																				0	2668	0	10160	255	430	0	175	0	1106	0	0	0	0	0	0	5649	0	307	Passport Prefunded Transactions	Interest Rate Swap		
46941																				0	538	0	5646	0	137	0	0	0	605	0	0	0	0	0	0	1627	0	2739				
47247																					3990	0	22981	652	5487	2068			2031	1881	140			0		11473	0	0	Lender Reserve Acct Receivable			
47256																				0	80	48	284	28	57	0	0	0	99	0	0	0	0	0	0	0	0	0				
47452																				0	36	0	314	0	44	0	0	0	234	0	0	0	0	0	0	0	0	0				
47500																				0	1921	0	14327	628	898	0	0	0	1386	0	0	0	0	0	0	10122	0	0				
48057																				0	237	0	3030	96	134	0	0	0	921	0	0	0	0	0	0	1738	0	0				
48150																				0	253	0	869	24	24	0	0	0	242	0	0	0	0	0	0	350	0	0				
48374																				0	13814	0	46060	1848	6048	0	0	0	8548	0	0	0	1649	0	0	16566	0	1084				
48440																				0	547	173	4228	0	119	6	0	0	534	0	0	0	0	0	0	2855	0	0	Prefunding account			
49054																				489	1168	0	3383	0	1109	370	0	0	1106	0	0	0	0	0	0	0	0	0	Discount on Issued CDs			
49148																				0	223	0	3385	0	87	0	0	0	603	0	0	0	0	0	0	2472	0	0				
49241																				227	8995	1831	45619	675	4654	504	0	0	5445	0	0	0	0	0	0	17967	0	6727	Loan Fees Receivable			
49652																				0	1663	0	8044	48	61	0	0	0	1380	0	0	0	0	0	0	4940	0	0				
49858																				0	1050	16	5092	0	292	101	0	0	386	0	0	0	0	0	0	3348	0	0	PREPAID SERVICE CONTRACTS			
49951																				0	310	0	4665	0	0	0	0	0	1623	0	0	0	0	0	0	2732	0	0				
50144																				0	346	412	4532	119	136	0	0	0	430	0	0	0	0	0	0	3208	0	0				
50461																					0	1621	1860	39	39				200					0		0	0	0				
50872																				0	3138	0	6105	174	175	0	0	0	741	0	0	0	0	0	0	0	0	2051				
51253																				0	1626	806	13623	1054	1113	0	0	0	4760	0	0	0	0	0	0	5318	0	0				
51356																				1	0	0	238	37	38				200					0		0	0	0				
51459																				75	2280	0	9146	178	255	0	0	0	2095	0	0	0	0	0	0	4516	0	0	CDARS OUTGOING RBP	ACCRUED INCOME TAX		
51842																					204	3511	10007	432	651				2025					0		3616	0	0				
52719																				0	6402	24318	86925	0	56205	0	0	0	0	0	0	49488	0	0	0	0	0	0				
52951																				43	639	632	4528	166	460	251	0	0	2797	0	0	0	0	0	0	0	0	0	Other Real Estate Investment			
53051																				0	5	0	337	0	48	0	0	0	284	0	0	0	0	0	0	0	0	0				
54058																					657	0	5399		100				4642					0		0	0	0				
54656																				0	3537	0	29827	0	5877	5614	0	0	8986	0	0	0	0	0	0	7574	0	3853	FIT Receivable			
54973																					71512	0	286714		31870	19472			23381					0		159951	0	0	Prepaid Pension Benefit			
55336																				0	2191	0	8412	688	1239	537	0	0	2010	0	0	0	0	0	0	2972	0	0	Net prepaid pension obligation			
55635																				0	258	407	1677	217	361	0	0	0	651	0	0	0	0	0	0	0	0	0				
55653																				0	472	0	848	0	50	0	0	0	326	0	0	0	0	0	0	0	0	0				
55970																				0	572	631	18592	769	1035	0	0	0	1273	0	0	0	0	0	0	11145	0	3936				
56258																				0	8	0	1341	98	101	0	0	0	1232	0	0	0	0	0	0	0	0	0				
56351																					8413	0	74091	3870	6387				12194		243			0		47097	0	0				
56548																				0	2183	1483	14183	233	584	183	0	0	1327	0	0	0	0	0	0	8606	0	0	Bank Card Reserve Accounts			
56717																				0	4200	2330	32853	0	5327	2032	0	0	2791	0	0	0	0	0	0	14086	0	4119	FIXED ANNUITY INVESTMENTS			
57040																				0	223	404	2070	375	375	0	0	0	1068	0	0	0	0	0	0	0	0	0				
57451																				0	737	0	9102	486	620	0	0	0	1915	0	0	0	0	0	0	5830	0	0				
58225																				56	644	282	9450	307	449	0	0	0	1267	0	31	0	0	0	0	5663	0	1145				
58243																					21732	15713	208909	4961	61360				12919	46248		7975		0		57619	39566	0				
58355																				0	131	0	311	60	62	0	0	0	118	0	0	0	0	0	0	0	0	0				
58551																				0	0	0	6162	17	502	158	230	78	1858	0	0	0	0	0	0	3325	0	477	WARRANTS	FHLB STOCK	BANKERS BANCORP STOCK	
58636																				21	1496	544	14458	332	1372	728	0	0	2320	0	0	0	0	0	0	2159	0	6567	PROPERTY PURCHASED FOR CUSTOMER OUTINGS			
58757																				0	1655	269	6125	110	603	390	0	0	1530	0	0	0	0	0	0	2068	0	0	Income Tax Receivable			
58971																					8642	5185	80772		31793	12257			26484	8290				0		8668	0	0	Pension Asset			
59316																				0	3677	3667	55992	4683	5081	0	0	0	4383	0	0	0	0	0	0	29240	1558	8386				
59352																					118	0	9418	129	135				1884					0		7281	0	0				
59370																				49	640	459	11906	269	595	59	88	0	663	0	98	32	0	0	0	6700	0	2849	Income Tax Receivable	Other Assets		
59754																				0	271	0	973	92	92	0	0	0	86	0	0	0	0	0	0	524	0	0				
60143		723000	6000	3760000		1504000	833000			173000					0		1326000	28000	0		723000																		Pension plan assets			
60330																				0	1865	341	21506	2389	2422	0	0	0	3038	0	0	0	0	0	0	5992	0	7848				
60545																				45	1127	37	2758	0	68	0	0	0	1526	0	0	0	0	0	0	0	0	0				
60554																				0	212	0	1697	0	45	0	0	0	881	0	0	0	0	0	0	559	0	0				
60648																				0	764	558	9047	324	543	0	0	0	790	0	0	0	0	0	0	5282	0	1110				
61122																				36	4468	6044	67978	2163	7647	2518			5782					0		44037	0	0	Lease Operating Asset			
61355																				0	3811	0	29614	1665	4057	1389	0	0	6972	0	0	0	0	0	0	14774	0	0	ANNUITY			
61476																				0	5292	0	17941	302	479	0	0	0	1301	0	0	123	0	0	0	10869	0	0				
61757																					1324	472	6771	320	484			142	730					0		3761	0	0			Debit Card Settlement	
61832																				0	1309	0	12875	250	341	0	0	0	1409	0	0	0	0	0	0	4949	0	4867				
61953																				0	250	0	825	0	116	0	0	0	459	0	0	0	0	0	0	0	0	0				
62044																				0	401	131	1241	0	51	0	0	0	60	0	0	0	0	0	0	598	0	0				
62110																				0	126	278	539	0	134	0	0	0	1	0	0	0	0	0	0	0	0	0				
62147																				0	104	0	2306	147	215	0	0	0	365	0	0	0	0	0	0	1622	0	0				
63050																				0	25	430	5399	0	222	0	0	0	1434	0	0	0	0	0	0	3288	0	0				
63069	0	65726	167824	1566490	0	895301	499608	0	0	163718	0	0	0	0	0	0	98786	175135	0		65726																		Affordable Housing Investments commitment			
63201																				0	121	0	3404	512	521	0	0	0	615	0	0	0	0	0	0	2147	0	0				
63573																				0	2884	1732	7088	245	892	0	0	0	1580	0	147	0	0	0	0	0	0	0				
63733																					3718	0	31566		5565	3618			5901					0		11011	0	5371	Insurance Annuity Asset			
63742																				0	690	661	14897	297	1935	0	0	0	1861	1374	0	262	0	0	0	9750	0	0				
63751																					68	0	125	27	28		1		29					0		0	0	0	ANTICIPATED TAXES	VISA/MC/DISCOVER C-I-P		
64150																				0	943	0	5839	168	235	0	0	0	1333	0	0	0	0	0	0	3328	0	0				
64552																					550	0	13348		7420				964	3496				0		4414	0	0				
64730																				0	171	1786	2779	0	168	0	0	0	654	0	0	0	0	0	0	0	0	0				
65205																				0	1774	1314	48934	547	1817	0	0	0	2196	0	119	0	0	0	0	28152	0	13681				
65513		375	36	4849	1874	2706				1732					0		0	0	0		375																					
65559																					1	820	16751	666	866				4506		99			0		10558	0	0				
65746																				0	10308	1848	22128	982	3849	2491	0	0	3431	0	0	0	0	0	0	2692	0	0	FHLB LRA Receivable			
65858																				0	593	0	32842	0	11093	5222	0	0	6499	0	0	0	0	0	0	13169	0	1488	Artwork			
66154																				0	1128	153	4594	220	226	0	0	0	720	0	0	0	0	0	0	2367	0	0				
