"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
345877	0	4412	1105																																	1607	0	6562								
346379	0	1134	494																																	1153	0	1803								
346566	0	394	243																																	178	0	338								
346771	0	617	350																																	2188	108	4766								
347022	0	1119	2518																																	4397	0	1186								
347639	0	2087	4733																																	7495	0	0								
347956	7006	5948	31756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	31331	15459	12841								
348159	0	7075	5951																																	5407	0	127								
348207	0	5580	133486	0	0	0	0	6340	0	0	0	0	0	0	0	0	0	0	0	6340														0	0	3389	0	59504								
348551	0	3201	26973																																	20989	0	3919								
348720	0	75669	17340																																	10685	0	4676								
349129	0	856	4125																																	913	0	132								
349343	0	494	16																																	10920	0	6839								
349370	0	20006	12024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														4487	2070	5908	0	4194								
350572	0	1715	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9438	0	6799								
350657	0	0	0																																	792	0	615								
350750	10000	5523	1316																																	2308	0	5857								
351131	0	0	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2906	0	0								
351560	0	2035	3281																																	26178	0	64								
351878	5500	0	0																																	3878	0	2084								
352035	0	1415	2406																																	30569	0	1								
352370	7150	411	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1900	0	1808								
352651	0	623	297																																	7578	0	266								
352745	0	0	0																																	1798	0	8003								
352772	0	395131	299152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														92843	62899	684499	0	276592								
352820	0	0	0																																	2368	0	0								
353238	15000	8827	10107																																	4017	0	2488								
353546	0	91	858																																	2930	0	5971								
353555	0	9044	14779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														11205	9872	1035623	0	37141								
353724	0	4267	4066																																	7672	0	3712								
353957	0	0	0																																	0	0	5097								
354057	0	1040	8257																																	169	0	1643								
354253	0	0	0																																	2296	0	4421								
354310	0	39083	183440	0	0	75734	0	0	0	30218	45516	0	0	0	0	0	0	0	0	0														0	0	651168	0	80029								
354552	0	4827	1315																																	2590	0	9913								
354851	5035	0	738																																	2905	0	4350								
355120	0	2069	19863																																	14255	0	4821								
355559	0	3705	5439																																	21467	0	3768								
355858	0	4965	19430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														91787	1830	34174	0	33017								
356239	9500	384	70																																	14389	0	23175								
356659	0	291	1709																																	130	0	6749								
356752	0	0	0																																	0	0	0								
357151	0	7488	145																																	5813	0	384								
357526	2450	342	3860																																	3237	0	2215								
357553	0	578	0																																	3451	0	25671								
357777	0	274	2347																																	4540	0	6636								
357937	31095	2413	11078																																	7034	0	5101								
358112	0	200	1200																																	644	0	1426								
358448	0	434	164																																	480	0	1987								
358756	0	44	0																																	789	0	6782								
359324	0	2935	9851																																	6392	0	419								
359472	0	95	0																																	0	0	0								
359650	0	0	88																																	16	0	287								
359744	0	219	11																																	722	0	2661								
359838	0	2590	2320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3199	0	536								
360777	0	440	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
361055	0	16422	26351																																	24482	0	26515								
361167	195	84418	513689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7048	8795	150840	2989	90752								
361279	0	3311	4356																																	3671	0	606								
361354	0	0	0																																	533	0	994								
361439	46000	11419	3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	3483	0	3206								
361653	0	6944	8913																																	58548	0	0								
362043	0	284	0																																	143	0	2611								
362155	0	3220	2383																																	1187	3216	0								
362717	0	1390	33920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														8406	4351	56022	0	0								
362856	0	0	0																																	0	0	1650								
362940	0	0	470																																	38	0	140								
363442	0	0	0																																	0	0	0								
363648	0	0	0																																	1630	0	6374								
363657	0	1475	13194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	2404								
363778	0	1584	0																																	0	0	0								
364131	4000	2494	736																																	1293	0	2758								
364270																																														
364430	0	2646	7067																																	1963	0	3319								
364449	0	9572	30550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	6266	53201	0	22002								
364850	0	1158	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1576	0	450								
365325	0	631095	979147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9982	0	0	0	0	0	0	0	0	0	0	0		47649	126120	884669	0	594913								
365576	0	5600	8147																																	15816	0	186								
365745	0	194	6366																																	4693	0	14618								
365848	0	49	1402																																	261	0	696								
365950	0	73	900																																	475	0	1734								
366078	0	3909	16189																																	10180	0	2472								
366238	0	30538	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	29851	0	53049								
366247	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2538	0	9778								
366359	0	171	0																																	162	0	848								
366658	0	712	145																																	1079	0	590								
366854	0	2431	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																462	0	633								
367150	0	178	416																																	2070	0	654								
367178	0	2126	4																																	4418	0	0								
367431	0	3146	4737																																	5745	0	2122								
367543	0	0	7944																																	10249	0	13544								
367954	0	0	5401																																	2204	0	1093								
368054	0	0	495																																	645	0	3642								
368344	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3312	0	10925								
368522	0	668	3793																																	7451	0	273								
368933	0	513	5																																	1399	0	6274								
368951	0	3182	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2339	0	9364								
369453	0	0	4085																																	3090	0	4694								
369659	0	23544	30194																																	53585	0	47117								
370020	0	5994	3209																																	5329	0	16812								
370271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6868	0	2370	0	0	0	0	0	0	0	2370	0		0	0	0	0	87162								
370347	5500	128	0																																	0	0	12409								
370721	0	1854	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2450	0	4022								
370833	0	0	0																																	0	0	253								
370954	0	10187	1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30	0	222								
371223	0	4570	55479																																	6936	0	4304								
371232	0	802	8006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4694	0	2328								
371362	0	0	0																																	24695	0	42095								
371559	0	463	950																																	3003	0	4939								
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																107	0	2138								
371849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																333	0	817								
371924	29573	6924	42340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	76069	0	12472								
371942	0	512	525																																	550	0	1548								
372444	5000	272	170																																	872	0	5282								
372538	0	4833	25012																																	14038	0	27014								
372640	0	1494	0																																	4433	0	781								
372855	0	3001	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																440	0	1417								
373058	0	0	0																																	191	0	4123								
373115	0	671	16498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3399	2930	29110	0	26711								
373272	0	2346	0																																	0	0	0								
373553	1050	441	0																																	2920	0	0								
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	123	0	2404								
374130	0	7938	7007																																	4807	0	1470								
374354	0	160	509																																	879	0	89								
374653	0	10591	16048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	90775	0	41303								
374774	0	77	4666																																	1009	0	3168								
375034	0	8815	49049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														18792	3433	169503	0	24242								
375043	86750	606	10029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	47493	0	62305								
375379	0	0	847																																	0	0	0								
375502	0	17795	40296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	104573	0	10546								
375566	0	99107	10952																																	14223	0	1191								
375650	0	323	550																																	0	0	360								
376237	0	26	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2745	0	1083								
376273	0	5080	59206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	16517	0	33366								
376442	0	1382	4959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	1069	33151	0	23255								
376947	0	108	0																																	3444	0	10146								
377663	0	1004	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1755	0	3010								
377850	0	74	805																																	2678	0	16								
377908	0	0	52490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	164599	0	52951								
378044	0	0	0																																	673	0	72								
378110	0	133	500																																	1878	0	1121								
379050	0	0	0																																	0	0	1652								
379153	0	1309	11																																	1368	0	1429								
379171	20100	15286	28871																																	30927	0	5055								
379470	0	5559	3539																																	0	0	291								
379649	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2029	0	0								
379920	0	576522	1124996	0	0	157179	86118	0	10726	74372	72081	0	0	0	7911	41602	36605	0	0	0	0	14219	0	0	0	0	0	0	0	0	0	0	0	30872	220779	2527934	327498	940859								
380346	0	230	746																																	2048	0	3204								
380458	0	19641	35087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	29596	0	6070								
380533	0	1540	3066																																	4680	0	13318								
380654	0	262	943																																	2095	0	4314								
380841	0	0	235																																	482	0	77								
380878	0	1617	858																																	0	0	431								
380944	0	5	1525																																	4655	0	7								
381026	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																527	0	1017								
381343	0	77	64572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	54696	5572	14195								
381839	0	12388	10262																																	2569	0	9043								
381932	0	2441	2289																																	6180	0	33								
381950	0	1635	2138																																	3239	0	1714								
382050	0	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7203	0	0								
382069	0	129	1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1195	0	8674								
382256	0	149	0																																	1185	0	4076								
382274	0	0	0																																	0	0	0								
382443	0	342	156																																	5428	0	9050								
382537	0	1523	5578																																	4470	0	1771								
382649	0	8187	2703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	28778	0	3540								
382658	0	201	0																																	4451	0	18581								
382742	0	2337	9679																																	1453	0	14								
382854	0	249	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																996	0	444								
384018	0	0	25663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														6096	5048	28175	0	11792								
384278	0	65890	33735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														2464	5193	24291	0	502								
384353	0	33	0																																	58	0	1206								
384652	41674	8782	38351																																	24231	0	10258								
384830	0	3109	2173																																	1379	0	535								
385350	0	2469	0																																	4150	0	6158								
385471	0	2818	277																																	1562	0	61466								
385547	0	396	184																																	374	0	4134								
385686	0	0	2014																																	396	0	2426								
386432	0	796	629																																	545	0	1034								
386450	0	398	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2884	0	35759								
386731	0	184	592																																	396	0	3693								
386825	0	119	465																																	2201	0	287								
386852	0	1794	1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																866	0	10123								
387055	0	809	127																																	409	0	6010								
387671	0	3791	1229																																	8557	0	899								
388155	0	3571	3005																																	2058	0	2502								
388258	0	0	0																																	89	0	326								
388557	0	15	1614																																	4076	0	7022								
388744	0	2785	780																																	1554	0	6778								
388753	0	0	211																																	257	0	1680								
388874	0	3227	105																																	0	0	1113								
388940	0	42	352																																	3611	0	2251								
389059	2800	0	0																																	1055	0	12979								
389358	0	3446	105																																	9097	0	20391								
389376	0	0	0																																	1158	0	1301								
389826	0	670	189																																	78	0	301								
390336	0	0	2893																																	0	0	30								
390372	0	0	0																																	0	0	2745								
390840	0	235	2340																																	11371	0	6727								
391418	0	0	1096																																	249	0	3814								
391557	0	212	0																																	0	0	192								
391575	0	290	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	5926	0	705								
391959	4225	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2275	0	9457								
391977	35000	3162	19841																																	10102	0	16979								
392152	0	6870	127																																	746	0	1938								
392255	5000	2316	1238																																	2249	0	883								
392778	0	4033	16716																																	6900	2727	2833								
393252	0	0	0																																	0	0	21537								
393355	8350	5187	2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3849	0	2343								
393850	0	887	5217																																	2594	0	2312								
393953	0	2440	36148																																	22625	0	3158								
394156	0	0	1353																																	1825	0	5490								
394259	0	147	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6532	0	50664								
395238	0	25969	1602542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5409	5679	0	0	0	0	0	0	4355	5679	4355	5679		425734	317642	5358497	3174	365861								
395274	0	1413	4857																																	1799	0	96								
396057	0	3	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1910	0	623								
396244	0	18338	32167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	654								
396253	0	1112	4381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2780	0	1897								
396356	0	802	42																																	528	0	2813								
396954	0	0	0																																	0	0	7026								
397456	0	88	3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3021	0	3070								
397531	0	0	46783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														234912	11964	23541	0	61								
397540	0	35038	70347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	108732	1000	17306								
397559	3825	1338	9931																																	8792	0	14160								
397755	2800	6562	7697																																	2811	0	1285								
397858	0	247	101																																	120	0	32								
398051	0	864	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1231	0	4968								
398248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														635	0	0	0	18652								
398631	0	304	9352																																	12294	0	10								
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	0								
398837	0	5751	3545																																	4570	0	2695								
399357	2500	0	0																																	0	0	3357								
399517	0	15542	119615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7414	31978	209212	0	0								
399731	0	0	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2364								
399973	0	615	1500																																	1367	0	508								
400057	12300	693	2002																																	2058	0	7164								
400141	0	2028	10494																																	18930	0	21695								
400365	0	9397	15323																																	5606	900	1535								
400767	0	172	1037																																	450	0	416								
400945	0	4869	2067																																	385	0	2662								
401072	0	758	58																																	0	0	93								
401559	0	114	0																																	770	0	4012								
401755	10945	5890	8193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6595	0	19865								
401906	0	677	6326																																	8798	0	1944								
401951	0	0	22																																	0	0	313								
402462	0	0	3965																																	3567	0	8363								
402846	0	0	0																																	0	0	9140								
402873	0	674	0																																	0	0	1598								
403067	0	0	3246																																	11367	0	0								
403106	0	7107	86494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	54310	0	9830								
403151	79000	3079	17003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	124833	0	214165								
403179	0	22265	51327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	8135	0	1149								
403254	0	0	150																																	47	0	50								
403357	0	1	0																																	606	0	2697								
403656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																65	0	417								
403870	0	3147	32983																																	18528	0	1514								
403946	0	15313	87420																																	45436	0	15427								
404653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																150	0	140								
404943	0	693	995																																	1190	0	4748								
406022	0	6249	2058																																	11876	0	2614								
406059	0	12543	5396																																	13485	0	6313								
406666	0	101	3358																																	4346	0	2269								
406778	0	1563	354																																	682	0	40								
406974	0	6224	12920																																	2525	0	1608								
407168	0	0	2852																																	4971	0	11144								
407506	0	34381	35487	0	0	6791	0	2854	0	0	6791	0	0	0	0	0	2854	0	0	0														0	0	67761	0	42062								
407645	0	1080	5563																																	13944	0	5725								
407850	0	0	0																																	210	0	721								
408307	0	2070	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	7812	0	21429								
408642	0	0	55651																																	15233	139560	2698								
408875	0	39823	25119																																	493	0	50								
409265	0	0	0																																	173	0	1045								
410159	0	0	0																																	253	0	558								
410560	0	169	8805																																	7439	0	28720								
410748	0	4006	4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1618	0	3135								
410917	0	3160	8840																																	8306	0	5942								
410944	0	0	0																																	804	0	3160								
411062	0	0	0																																	4356	0	0								
411174	0	1176	0																																	230	0	140								
411231	0	0	696																																	2947	0	835								
411240	0	57	19																																	1446	0	4200								
411473	0	47771	25163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	20197	1238	868								
411512	62045	18790	15387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	56662	0	799								
411549	0	0	0																																	484	0	6023								
411576	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																805	0	614								
411624	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2121	0	6471								
411651	0	0	0																																	3078	0	49656								
412153	0	388	13379																																	14167	0	29478								
412452	0	169	842																																	840	0	619								
412555	0	0	2200																																	4239	0	7494								
412667	0	0	781																																	3830	0	17436								
412751	0	0	356832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	934798	0	249020								
412845	0	392	1618																																	6049	0	19648								
412872	0	175	0																																	0	0	0								
413141	0	0	7345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	334	0	46143								
413208																																														
413347	0	85	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2546	0	1110								
413543	0	527	1122																																	3260	0	8629								
413646	0	1485	282																																	23186	0	16634								
413673	459	112	601																																	843	0	513								
413758	0	0	3700																																	5129	0	10940								
413851	0	0	0																																	691	0	5162								
414102	0	6757	8006																																	19298	0	2566								
414652	0	2	90																																	3777	0	18435								
414764	0	6936	14823																																	2484	0	6760								
414858	0	1705	3038																																	3247	0	5877								
415770	0	0	0																																	0	0	386								
415855	0	0	0																																	0	0	1524								
416245	1289	42607	284398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														16465	0	555716	0	166131								
416272	0	557	0																																	334	0	104								
416339	0	546	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																782	0	2147								
416357	0	0	0																																	0	0	9078								
416656	34500	1207	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2832	0	15289								
416674	13000	27843	10789																																	0	0	4450								
416973	1300	990	0																																	172	0	138								
417626	0	3361	1094																																	7620	0	2073								
417710	2000	100	651																																	261	0	53								
418100	0	3432	3478																																	6458	0	10652								
418249	0	4077	8918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	55024	0	101067								
418436	0	0	0																																	420	0	130								
418856	0	0	3818																																	2102	0	74								
419255	0	587	873																																	439	0	229								
419406	290685	14240	230094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	353252	0	145287								
419460	0	2253	9986																																	1423	0	1556								
419675	0	3721	53352																																	39638	0	11289								
419947	0	0	0																																	964	0	3437								
420578	0	1940	2914																																	352	0	2796								
420644	0	0	5557																																	12099	0	7114								
420653	0	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4636	0	9945								
420877	0	404	0																																	3603	0	691								
421445	0	132	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	12154								
421539	0	2582	8340																																	3505	0	1642								
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																978	0	3980								
422116	0	659	539																																	851	0	322	0	0						
422433	301008	2500	76688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														6110	4158	60269	3000	36586								
422657	19600	1068	18																																	24	0	1299								
423159	0	2906	459																																	908	0	2278								
423449	0	2291	41559																																	30931	0	15504								
423636	0	793	2265																																	617	0	1751								
423739	26000	12161	37907																																	14345	0	2678								
423841	0	10	0																																	561	0	1176								
424156	0	5	1458																																	5801	0	15386								
424240	0	362	0																																	5400	0	15741								
424352	0	2928	2982																																	1813	0	1833								
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
424633	0	1675	586																																	1087	0	2748								
425050	0	0	0																																	0	0	1368								
425108	0	4841	7429																																	16700	0	7971								
425818	0	1105	3223																																	7014	0	6549								
425845	0	0	0																																	0	0	25945								
425911	0	2790	14728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	62506	0	125909								
426057	0	383	634																																	3518	0	1796								
426141	0	0	206																																	0	0	658								
426534	0	67445	89195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														17703	9651	185581	0	39256								
426758	0	633	1079																																	840	0	1907								
426945	0	1677	0																																	4529	0	3000								
427241	0	2811	18																																	1704	0	7436								
427353	22220	13950	13085																																	37609	0	8127								
427858	0	5403	1907																																	1300	0	1049								
427960	0	3406	705																																	3678	0	341								
428060	0	23096	21464																																	60800	0	22150								
428462	0	1983	1651																																	8102	0	12193								
428471	0	7479	26																																	0	0	0								
428547	0	3898	16464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	103772	0	1372								
428855	0	909	0																																	605	0	3208								
429021	31000	8705	11982																																	10548	0	3828								
429487	14500	12782	18401																																	7440	0	1146								
430036	0	1963	12660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4380	0	29013								
430054	0	2265	3867																																	4646	596	0								
430344	0	377	0																																	1396	0	5905								
431172	0	326590	68008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														209	1517	681949	0	103619								
431323	0	1207	192																																	703	0	0								
431350	0	569	80																																	2208	0	0								
431846	0	0	0																																	0	0	0								
431958	0	0	0																																	0	0	422								
432012	0	184	0																																	234	0	0								
432058	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																349	0	200								
432432	0	6690	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3338	0	0								
433158	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																335	0	2057								
433505	0	19072	26110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														488	1174	44642	0	12059								
433550	0	515	3269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	4439								
433608	0	1892	41596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	70712	0	39521								
433859	0	0	0																																	0	0	5241								
433943	0	841	1573																																	9090	0	11148								
434203	0	900	16528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	12093	0	2346								
434539	0	2170	3698																																	6059	0	4002								
435059	18000	5687	12005																																	16861	0	2374								
435077	0	12740	168806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	62140	0	22523								
435255	0	945	4915																																	7113	0	33853								
435666	3550	2652	0																																	0	0	529								
435750	0	38568	28734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	41739	0	67590								
436159	0	90932	337309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	448529	275	36390								
436542	0	1950	2187																																	9266	0	13327								
436739	0	187	5553																																	5588	0	4679								
436953	0	6475	16572																																	20875	0	208								
437044	0	0	0																																	0	0	3995								
437914	0	170717	138989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														12220	13035	724901	0	117695								
438050	8380	666	2036																																	0	0	605								
438434	0	0	398																																	3522	0	0								
439132	0	5466	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6150	0	8								
439338	0	5867	28396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														5559	0	85001	1100	89871								
439356	0	1887	4899																																	22783	0	33441								
439404	0	1574	17891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	45203	0	25179								
439730	0	0	0																																	0	0	8500								
440857	0	919	0																																	0	0	792								
440978	0	68	0																																	0	0	4291								
441050	0	7467	816																																	221	0	361								
441078	0	0	0																																	2557	0	3450								
441135	0	0	19																																	110	0	2414								
441256	0	15903	60182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3716	4677	58391	0	157777								
441359	0	0	5331																																	3446	0	15602								
441434	0	10180	8423																																	19406	0	3384								
441470	0	0	0																																	0	0	772								
441630	0	840	943																																	22	0	665								
442011	0	652	2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9528	0	4318								
442057	0	0	128																																	1067	0	3877								
442244	0	364	1379																																	6920	0	20736								
442655	0	0	1071																																	198	0	514								
442806	0	1319	14187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	57	21508	0	3519								
443148	0	289	138																																	9491	0	9830								
443205	0	3751	54552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	95159	0	12113								
443353	0	279	5558																																	6599	0	347								
443625	0	81	0																																	1953	0	1592	0	0	0	0	0	0	0	
443634	0	178	16																																	1516	0	6835								
444350	0	6664	12886																																	19012	0	1422								
444556	0	10445	6100																																	5997	0	20296								
444677	0	835	0																																	0	0	0								
444958	0	153	1282																																	1587	0	2744								
445674	0	510	0																																	0	0	350								
445777	0	8507	5006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2749	0	1088								
445852	0	12	1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																603	0	4121								
445955	14325	2295	2481																																	5719	0	2173								
446130	0	308	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3362	0	0								
446149	0	152	193																																	948	0	127								
446176	0	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
446877	15000	1659	967																																	1391	0	431								
447070	0	0	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	1118								
447100	0	4366	19842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	23038	0	23538								
447557	0	1536	5780																																	27266	0	67								
447874	0	1058	4592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4488	0	1913								
448040	0	8398	10914																																	22560	0	5292								
448554	0	13454	3381																																	6457	0	4340								
449038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
449430	0	1563	374																																	7075	0	7548								
