"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
366247																																																																																0	23707	0		19585			8720	0	0	2245	77030	0	0	581	12696	256	2286	26112	189	757	2392	3686	4512	1160	7415	17979	13192	15580	6291	3877								0	0			0	0	90	0	6137	296			0			49	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	117							0	1838	0	0	0	0	0			0	0	0	0			0	0	1343			0	57	0		
366359																																																																																0	1831	105		2641			4168	0	0	516	28159	385	0	0	10720	0	0	12205	1037	992	5595	2036	1031	29	7729	2448	3396	4037	214	0								0	0			0	0	631	0	0	2123			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	98							0	2791	0	0	0	0	0			0	0	0	0			0	0	2920			0	0	0		
366658																																																																																0	3070	23		2513			6640	248	0	0	56363	0	226	0	21816	1320	6838	14998	1384	7185	1021	434	6397	5034	4877	11694	5940	3165	5576	3174								0	39			0	0	913	800	9264	3349			0			126	146																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1645	0	0	0	0	19			7	0	0				0	0	4497			0	0	0		
366854																																																																																0	1865	12		799			3375	0	0	147	26589	0	0	0	4093	0	1272	3173	259	34	30	110	967	2693	7854	3901	2768	3065	2977	1609								0	0			0	0	0	2888	6968	2959			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1653		2856	3							0	421	0	0	0	0	0			0	0	0				0	0	203			0	322	0		
367150																																																																																0	2941	0		3141			2100	0	0	0	25459	0	0	0	12144	58	2257	12302	764	1277	23	331	5483	4241	899	9362	1539	996	311	147								66	0			0	0	6	0	1058	157			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5							0	2558	0	0	0	0	0			0	0	0	0			0	0	1225			0	0	0		
367178																																																																																0	0	4484		0			5590	5465	0	0	91911	0	0	0	51657	271	15795	3976	1472	2942	5389	1574	11018	28999	4092	5382	11739	4355	8858	5439								0	0			0	0	4409	2815	13129	3581			0			572	0																							0	0	0	0	0	0	0	0	0	0	0	0		371		0	0							0	341	0	0	0	133	0			0	0	0				0	0	169			0	0	0		
367431																																																																																0	8342	2835		160			18109	1410	0	406	141679	0	0	0	61076	3173	26084	47248	6115	8067	13959	3531	11532	17485	10442	23665	24779	17279	2832	952								509	0			0	0	2091	9391	16162	6787			0			537	121																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2723	0	460	0	0	0			121	0	0				0	121	8505			0	7	0		
367543																																																																																0	23869	81		20769			21097	3034	0	171	153157	0	791	0	28947	2276	13744	50401	2039	4905	976	4224	7777	8921	18230	30637	19401	16736	20088	16346								294	0			0	0	0	6078	0	40107			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8838		0	0							0	3932	0	0	0	0	1268			54	0	0	0			0	0	1711			0	685	0		
367954																																																																																0	4254	761		8142			11580	0	0	503	90826	0	0	0	22111	38	0	32540	2015	2449	8823	3350	3560	1654	18035	12344	16574	13887	3208	4394								0	0			0	0	1440	1806	13746	12255			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	250							0	4169	0	0	0	0	0			0	0	0	0			0	0	9771			0	0	0		
368054																																																																																0	5763	0		9060			3994	0	0	0	36735	43	0	0	10923	0	0	12318	83	260	398	1385	7142	1655	6580	7522	3051	2728	5548	426								0	0			0	0	0	499	1810	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2849		0	454							0	2079	0	0	0	0	0			0	0	0	0			0	0	2196			0	0	0		
368175																																																																																0	1294	22150	0	0	24416	0	24416	41064	0	0	456682	496	0	0	121243	2327	76773	96737	10982	39149	28633	19123	13083	8558	60915	48534	63670	89059	59990	2517		0	0	0		0	0	255	238	0		0	0	6445	29645	60273	129388	0	0	0			77	310																							0	0	0	0	0	0	0	0	0	0	0	0		37536	0	0	0							0	13016	0	1325	1503	2764	11896	161	0	20	0	0	0			0	0	5424			0	161	0		
368344																																																																																0	13294	0		17944			6628	1229	0	383	80922	0	0	0	23071	899	342	17857	599	53	299	544	4401	17175	6567	11355	5880	6368	10057	17497								385	68			0	0	354	1023	9926	3585			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	83							0	1283	0	0	0	0	0			0	0	0	0			0	0	767			0	0	0		
368429																																																																																0	4934	126		115			24426	8372	0	2624	128207	0	3	895	33282	1150	10414	31029	5281	4985	7432	6596	1942	5692	28012	10484	19528	18981	6485	1946								0	320			0	0	2985	1196	24257	20938			0			678	567																							0	0	0	0	0	0	0	0	0	0	0	0		14107		0	169							0	268	0	0	0	253	5486			6	0	0				6	0	3042			0	2851	0		
368522																																																																																0	0	5024		0			7844	532	0	1188	47243	9	0	0	21393	982	5534	1412	0	15	202	628	10513	9993	1684	424	2438	5420	9225	6668								0	301			0	0	0	0	4319	3792			0			0	43																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1359	0	0	0	0	0			0	0	0				0	0	518			0	0	0		
368933																																																																																0	22156	0		13427			5643	440	0	200	75679	0	0	0	18587	294	14896	15184	520	1585	2798	804	4501	8232	3528	11679	8037	8555	8007	17273								0	84			0	0	6	1011	2466	393			0			0	42																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	44							0	5582	0	0	0	0	0			0	0	0	0			0	0	5346			0	0	0		
368951																																																																																0	12997	2987		10712			13878	202	0	1324	87724	0	2146	0	22770	404	5681	38189	1845	2345	3538	2532	4980	6761	15680	18319	9524	8136	11197	1912								1052	0			0	0	2038	867	7638	5420			0			93	55																							0	0	0	0	0	0	0	0	0	0	0	0		31671		0	165							0	961	0	0	0	0	0			0	0	0	0			0	0	2163			0	0	0		
369453																																																																																0	10409	99		24963			18246	0	0	580	84419	0	0	1150	9176	670	180	25974	198	344	762	1133	6013	704	13688	18319	12838	16844	10369	3164								0	0			0	0	381	1514	8300	5355			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		40201		0	0							0	2027	0	0	0	0	0			0	0	0	0			0	0	2699			0	0	0		
369659																																																																																0	21338	4616	0	28353	91385	0	91385	0	0	0	512562	0	0	0	90264	4809	0	154118	7282	10882	36071	20389	7071	7860	75181	86882	144821	83506	24650	4532		0	0	0		0	0	0	0	0		0	0	10500	27252	90983	93356	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	61	36440	61							0	6689	0	0	0	644	155	298	0	0	0	0	0			0	0	6516			0	298	0		
370020																																																																																0	13271	533		4185			10070	10338	0	2949	188277	0	0	0	62907	2171	52212	20609	374	856	1386	1502	15210	43213	11811	12740	14449	15289	35013	30187								0	65			0	0	2513	15795	307	46602			0			311	403																							0	0	0	0	0	0	0	0	0	0	0	0		86508		0	5797							0	6441	0	0	0	0	452			260	250	0				0	0	4333			0	161	0		
370271																																																																																0	0	0	7441567	0	1463	0	1463	2545539	0	0	14517485	0	0	0	3360018	620493	2758712	81186	429581	1715621	295952	32990	13199	566011	9299	71848	7602744	121666	1157291	1993110		0	0	0		0	0	17405	0	651	0	0	0	0	0	0	0	0	0	0	0	0	257632	126391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6440261	0	0	7441567							0	0	0	0	0	0	0	0	0	6679	0	0	0	0	0	0	0	531000	0	0	0	0	0	0	
370347																																																																																0	28878	1676		12247			7379	0	0	80	73443	0	96	0	10454	1299	3308	16778	590	1028	1256	1383	2621	3452	5516	17484	9448	7932	7856	14753		0						0	0			0	0	803	0	0	7220			0			0	33																							0	0	0	0	0	0	0	0	0	0	0	0		46915		0	40							0	1229	0	0	0	0	0			0	0	0	0			0	0	2042			0	0	0		
370721																																																																																0	24878	1456		7259			8170	4373	0	990	96069	23	0	0	32740	1392	29695	41985	1823	10228	11830	7108	997	609	11951	18012	15395	14635	2531	272								0	217			0	0	657	305	7343	1735			0			44	40																							0	0	0	0	0	0	0	0	0	0	0	0		33658		0	0							0	3923	0	0	843	0	0			0	0	0	0			0	0	654			0	0	0		
370758																																																																																0	942	84		1955			2191	0	0	0	11525	0	21	0	2686	0	58	3818	60	475	1076	524	457	0	1005	2280	1712	3146	548	0								0	0			0	0	165	0	371	356			0			88	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	1685	0	0	0	0	0			0	0	0	0			0	0	1066			0	0	0		
370833																																																																																0	1	0		187			3680	656	0	0	25258	0	0	0	9617	936	3732	2140	88	364	43	513	2188	5941	999	689	1410	1900	3880	6312								0	0			0	0	0	689	0	7577			0			224	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	984	0	0	0	0	0			0	0	0				0	0	931			0	0	0		
370954																																																																																0	1548	782		688			826	0	0	285	37976	0	0	0	19697	774	630	18568	1621	5906	6708	1057	2295	1703	3321	7887	4587	1380	994	79								0	0			0	0	6548	322	2200	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	31							0	1331	0	0	0	0	0			0	0	0				0	0	2944			0	0	0	0	
371223																																																																																0	1963	5949		458			6150	2360	0	0	82012	0	0	285	11414	953	7902	21049	736	1835	1208	362	3226	3144	27258	4958	7707	5347	13189	10675								0	126			0	0	2665	6183	19338	5873			0			146	50																							0	0	0	0	0	0	0	0	0	0	0	0		47850		0	71							0	104	1861	918	0	0	743			0	0	0				0	0	18405			0	96	0		
371232																																																																																0	2112	1735		1140			7902	4176	0	1768	67701	88	0	0	25149	1050	0	25338	2645	3936	4256	6122	951	1924	12359	9713	6682	11640	1094	0								0	0			0	0	2141	981	9543	9174			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		19184		0	105							0	138	0	0	0	0	216			0	0	0				0	0	675			0	0	0		
371362																																																																																0	18817	2333		33829			25094	0	0	5539	113414	0	0	455	12719	0	3253	47968	5291	2299	2154	1906	1069	0	67226	7121	5732	8121	11008	1140								0	0			0	0	630	0	0	4233			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	151							0	4494	0	0	0	0	0			0	0	0	0			0	0	5575			0	0	0		
371559																																																																																0	5581	0		7421			5062	0	0	386	35250	0	1793	0	6689	103	754	11122	714	781	453	3812	929	0	4555	6514	5375	11008	1105	0								0	0			0	0	1	663	0	4366			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	8							0	2116	0	0	0	0	0			0	0	0	0			0	0	1061			0	0	0		
371755																																																																																0	0	0		0			2929	0	0	1408	14190	0	0	0	5791	94	0	2160	388	207	2425	2580	84	50	1175	810	3724	2091	471	128								0	39			0	0	626	0	0	1529			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	573	0	0	0	0	0			0	0	0				0	0	1201			0	0	0		
371849																																																																																0	3789	313		3877			3832	0	0	97	39305	21	147	0	13316	0	0	10771	719	2349	4447	2178	3557	66	2415	5473	6105	7962	3813	177								0	0			0	0	300	0	1313	2155			0			65	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	11							0	8104	0	0	0	0	0			0	0	0	0			0	0	2072			0	0	0		
371858																																																																																0	5163	0		4289			4452	0	0	716	34838	0	0	0	11491	242	3624	10569	195	889	1999	1027	4809	2572	2655	6830	6767	2937	2211	1282								0	6			0	0	647	294	3681	316			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		34765		0	71							0	1020	0	0	0	0	0			0	0	0	0			0	0	2450			0	0	0		
371924																																																																																0	3256	6557	0	0	44126	0	44126	6841	0	1186	387349	0	0	0	149915	2144	141	3354	7264	163	403	1709	45118	94970	136948	1965	23921	36975	29997	5979		0	0	0		0	0	0	4800	0		0	0	1579	9332	59793	32159	0	0	0			0	547																							0	0	0	0	0	0	0	0	0	0	0	0		3000	8525	0	8525							0	55850	0	0	0	531	0	309	0	0	0	0	0			0	0	1286			0	309	0		
371942																																																																																0	15406	243		8968			3905	65	0	554	53453	0	0	0	11720	742	0	18799	1685	1799	4538	1559	2091	0	3700	11615	16926	7322	1101	0								0	0		0	0	0	815	737	5539	556			0			0	94																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	174							0	2965	0	0	0	0	0			0	0	0	0			0	0	1064			0	0	0		
372444																																																																																0	17429	112		5352			2880	1163	0	66	52975	0	0	0	12854	577	9387	6207	21	632	1720	1612	5976	2860	500	5888	5266	6420	14372	7144								0	0			0	0	1116	18	6957	640			0			116	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4							0	1950	0	0	0	0	0			203	203	0	0			0	0	1857			0	188	0		
372538																																																																																0	12924	4899	0	15283	27676	0	27676	30	0	0	302775	66	0	0	130253	2062	975	82219	7821	11667	28630	71632	6496	0	18508	48730	36465	54594	9871	864		0	0	0		0	0	1386	211	0		0	0	3175	28958	41171	10677	0	0	0			847	796																							0	0	0	0	0	0	0	0	0	0	0	0		275016	0	0	0							0	8379	0	0	0	0	0	0	0	16	0	0	0			0	16	15757			0	0	0		
372556																																																																																0	27786	2537	15	26382	12670		12670	1478	0	0	114226	0	308	0	10915	1950	803	29443	322	848	1993	4195	2606	560	14699	16035	15597	30437	17856	8660								0	92			0	0	1860	1890	16135	4516		308	0			0	174																							0	0	0	0	0	0	0	0	0	0	0	0		94086	60	508	75							0	2840	0	0	0	0	0			0	0	0	0			0	0	2284			0	0	0		
372640																																																																																0	6101	650		2271			9124	996	0	0	62285	0	0	0	33473	74	2686	4319	176	304	600	1389	22737	8267	1098	2937	5469	6403	10648	2257								0	0			0	0	233	554	4727	854			0			153	0																							0	0	0	0	0	0	0	0	0	0	0	0		31257		0	140							0	1795	0	0	0	0	0			0	0	0				0	0	1293			0	0	0		
372855																																																																																0	2569	39		853			988	1588	0	0	35901	0	0	0	15437	953	5388	8114	111	1328	357	1249	6416	5785	3256	5617	3211	2444	4466	1332								0	0			0	0	3576	323	4718	2402			0			0	20																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1403	0	0	0	0	0			0	0	0				0	0	1052			0	0	0		
373058																																																																																0	8866	0		20353			8471	0	0	0	43592	0	0	0	2219	0	38	17399	122	268	1055	718	0	0	5078	13234	7903	10539	4001	577								0	0		0	0	0	0	0	1237	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	77							0	1553	0	0	0	0	0			0	0	0	0			0	0	816			0	0	0		
373115																																																																																9	61222	18805	0	11383	29384	0	29384	44676	0	16671	496629	0	0	0	164160	279	142321	41609	5847	24854	73384	46856	7701	3414	61137	50167	108915	72425	34701	3290		0	9	0		0	0	1705	418	0		0	0	970	12423	54968	64490	0	0	0			487	0																							0	0	0	0	0	0	0	0	0	0	0	0		210406	242	0	242							0	3842	0	0	0	0	1853	0	0	4530	4530	0	0			0	0	10982			0	0	0		
373272																																																																																0	0	618		0			0	243	0	0	28587	0	0	0	25662	620	0	18	28	17	189	798	8673	15854	254	219	196	236	573	1447								0	0		0	0	0	1056	0	0	5			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		4900		0	0							0	164	0	0	0	0	0			0	0	0				0	0	219			0	0	0		
373553																																																																																0	4004	1164		9234			11906	0	0	0	42925	0	0	0	2964	0	1	11457	691	311	751	498	216	497	11810	8315	5895	6797	5092	2052								0	0		0	0	0	0	3297	0	9540			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	138							0	338	0	0	0	0	0			0	0	0	0			0	0	340			0	0	0		
373601																																																																																0	0	2095	0	0	0	0	0	0	0	0	106119	0	0	0	93033	0	0	2025	1	10	255	1226	78447	369	2014	0	0	62	2280	7551		0	0	0		0	0	0	0	0		0	0	0	0	0	8956	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2035			0	0	0		
374130																																																																																0	2449	2895		125			10165	488	0	2591	46011	0	0	0	9013	360	350	14227	1469	501	3166	2685	749	428	5030	7227	2928	16220	5254	177								0	1170			0	0	4844	0	7747	3901			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	18							0	245	0	0	0	0	0			20	0	0				0	0	0			0	0	0		
374354																																																																																0	7765	1259		4496			3677	0	0	0	32537	0	0	0	8337	73	0	6320	353	377	1398	5841	368	0	4029	2291	7530	9827	523	0								0	50			0	0	0	0	1968	3128			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1018	0	0	0	0	0			0	0	0	0			0	0	766			0	0	0		
374653																																																																																0	25851	5102	0	66686	101712	1	101713	20014	0	4346	822233	0	2247	1089	38821	12690	2270	124999	1088	4450	8189	16238	3857	4999	162428	97292	197757	153540	171053	0		0	0	0		0	0	0	6188	0		0	0	12442	8838	97097	9760	0	2247	0			97	48																							0	0	0	0	0	0	0	0	0	0	0	0		0	4873	0	4873							0	34870	0	0	0	4078	0	43	0	4414	3908	0	0			0	0	370695			0	43	0		
374774																																																																																0	0	3398		0			1248	0	0	0	55029	472	0	0	9086	384	7199	4024	1068	1900	166	429	3796	978	7432	4226	2720	4028	20390	5919								0	0			0	0	300	5255	26276	8475			0			230	159																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	33							0	0	0	2204	0	2509	0			0	0	0				0	0	1046			0	0	0		
375034																																																																																0	13966	12000	1275	0	229049	0	229049	112974	0	22317	1050463	0	0	0	173603	21894	131328	250240	7861	4941	2175	3663	90738	62339	112833	124605	207746	287172	116808	1899		0	0	0		0	0	7575	471	0		0	0	18753	22773	277723	133926	0	0	0			11536	1762																							0	0	0	0	0	0	0	0	0	0	0	0		113926	1105	0	2380							0	430	0	0	0	6551	9753	2372	0	0	0	0	0			0	0	629			0	2372	0		
375043																																																																																3789	135284	20327	467	70407	164948	0	164948	21389	0	27704	781304	0	0	0	49667	2958	11546	186075	3356	11283	6470	1879	8536	17508	70854	166298	115111	130337	106653	136590		0	3789	0		0	0	0	444	0		0	0	13309	15018	126036	122940	0	0	0			833	158																							0	0	0	0	0	0	0	0	0	0	0	0		601769	1245	687	1712							0	1996	0	717	0	2275	1442	443	0	244	171	0	73			0	0	2689			0	443	73		
375379																																																																																0	0	1822		0			75	2351	0	0	26927	0	0	0	19771	0	2174	26	0	259	75	396	2118	16443	1693	23	25	596	1049	3480								0	0			0	0	0	0	2867	0			0			1836	0																							0	0	0	0	0	0	0	0	0	0	0	0		17941		0	0							0	0	0	0	0	0	0			0	0	0				0	0	41			0	0	0		
375502																																																																																0	0	27642	0	0	91808	0	91808	20981	0	6069	476195	0	0	0	104145	3455	23486	14149	5180	4615	7065	9824	43459	32347	99161	13321	61447	137334	54681	4533		0	0	0		0	0	0	168	0		0	0	5501	24485	104824	84194	0	0	0			225	0																							0	0	0	0	0	0	0	0	0	0	0	0		389479	0	0	0							0	1500	0	0	0	669	762	219	0	0	0	0	0			0	0	1423			0	219	0		
375566																																																																																0	789	1032	0	45	25228	0	25228	1108	0	55	296214	0	5857	419	77202	4642	13946	128705	4420	12359	16703	18670	6346	18609	39281	72660	30957	34488	37330	3639		0	0	0		0	0	0	506	0		0	0	55828	26370	24434	45344	74	5783	0			0	63																							0	0	0	0	0	0	0	0	0	0	0	0	0	71281	0	19395	0							0	5561	0	0	0	0	0	40	0	0	0	0	0			0	0	2818			0	40	0	0	
375650																																																																																0	2915	0		1603			1501	0	0	0	13192	0	0	0	3512	0	596	3659	598	3	433	916	1210	352	1388	1670	1211	1788	2645	978								0	0			0	0	528	579	0	2370			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	137	0	0	0	0	0			0	0	0	0			0	0	47			0	0	0		
376068																																																																																0	232	0		1209			999	0	0	0	7684	0	0	0	1178	0	1108	3530	0	1108	4	0	65	0	2080	1603	644	404	1768	0								0	0			0	0	0	0	0	3222			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	14							0	527	0	0	0	0	0			0	0	0	0			0	0	303			0	0	0		
376237																																																																																0	1522	1675		107			3923	210	0	8	24732	0	0	0	5164	28	646	6946	443	82	129	12	678	3700	7395	1152	1684	1610	3212	4131								0	0			0	0	0	1367	182	6101			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	363							0	1238	0	0	0	0	18			26	0	0				0	0	2844			0	0	0		
376273																																																																																0	386	337333	0	0	23002	0	23002	158319	0	0	1355638	0	13690	0	460514	8289	262538	83856	38376	147106	56942	41424	145781	19475	212709	93316	178168	163357	230177	149		0	0	0		0	0	0	0	0		0	0	5839	8308	52582	52818	7994	5695	0			5999	3638																							0	0	0	0	0	0	0	0	0	0	0	0		575001	0	0	0							0	3326	0	378	1478	1675	734	627	0	395	0	0	0			0	0	231232			0	627	0		
376433																																																																																0	1489	1364		0			5011	310	0	0	54766	16	0	0	12354	283	637	21288	1769	4203	2851	1413	785	1214	7113	9798	14761	5511	4982	0								0	125			0	0	2155	1885	8546	17951			0			203	40																							0	0	0	0	0	0	0	0	0	0	0	0		7760		0	131							0	116	0	592	0	0	1153			2	0	0				1	1	3062			0	3	0		
376442																																																																																0	40513	9922	0	34184	64864	0	64864	3790	0	5795	252252	0	0	0	31798	3019	27812	65638	2121	1838	12884	8855	5355	745	73431	18641	43627	60968	17560	1784		0	0	0		0	0	343	279	0		0	0	2088	8796	24432	18350	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		31063	447	0	447							0	2639	0	0	0	0	0	0	0	1000	1000	0	0			0	0	993			0	0	0		
376657																																																																																0	11092	0		4657			766	0	0	0	25474	0	0	0	4504	330	0	21258	1160	2982	9	88	182	0	3384	14883	1259	1444	0	0								0	0			0	0	0	0	2897	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	589	0	0	0	0	0			0	0	0	0			0	0	639			0	0	0		
376947																																																																																0	14862	0		35750			11497	0	0	2175	85415	0	312	0	7882	319	0	31141	415	366	515	1766	4396	0	1712	45122	10856	8427	10668	0								0	0			0	0	735	0	2768	2091			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		85415		0	0							0	2102	0	0	0	0	0			0	0	0	0			0	0	4922			0	0	0		
377663																																																																																0	2991	0		13009			6556	133	0	371	44442	0	0	0	12041	0	5265	19252	296	421	546	3782	4536	2447	4741	13897	4969	5920	2409	449								0	0			0	0	220	636	2746	1811			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	33							0	1845	0	0	0	0	0			0	0	0	0			0	0	2050			0	0	0		
377850																																																																																0	289	970		21			9020	395	0	0	40147	0	0	0	14091	222	278	12376	776	987	6633	5097	314	0	4195	6418	4890	7062	3491	0								0	0		0	0	0	0	2060	7164	4608			0			29	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	525							0	402	0	0	0	0	0			0	0	0				0	0	380			0	0	0		
377908																																																																																0	0	20250	0	0	69934	0	69934	113292	0	554396	1314225	745	0	0	282435	27324	98826	54009	16725	32848	20290	22390	97718	91056	223081	19647	66825	151556	249130	320856		0	0	0		0	0	0	884	0		0	0	0	10673	173810	56976	0	0	0			951	0																							0	0	0	0	0	0	0	0	0	0	0	0		272998	334	0	334							0	33	0	0	411	1007	546	768	0	2200	0	0	0			0	0	4629			0	768	2200		
378044																																																																																0	542	112		217			2088	138	0	0	9289	0	0	0	2925	78	656	2932	191	619	1805	214	97	0	656	2295	2788	426	198	0								0	0			0	0	349	575	759	469			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	516	0	0	0	0	0			0	0	0	0			0	0	521			0	0	0		
378110																																																																																0	405	0		64			1210	1821	0	118	29843	25	0	0	19648	255	14188	7069	588	3923	4315	1961	8022	804	997	1561	2574	3527	1561	0								340	16		0	0	0	1309	0	0	2126			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	2393	0	0	0	0	0			0	0	0				0	0	160			0	0	0		
378549																																																																																0	78	3169		0			5007	1657	0	0	46428	0	0	0	14160	980	42	10263	678	1291	3815	7268	1108	0	5145	4463	6493	12919	2620	23								4	48			0	0	2919	706	11645	5712			0			0	36																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	38							0	220	0	0	0	0	0			0	0	0				0	0	85			0	0	0		
378558																																																																																0	0	4547		0			12575	2031	0	687	62726	0	0	0	16883	1142	287	14044	1314	748	5534	7719	1207	361	7311	8022	11462	14101	3901	686								0	53			0	0	456	1030	10419	10810			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		17126		0	19							0	180	0	0	0	0	0			0	0	0				0	0	1894			0	0	0		
378642																																																																																0	1978	0		0			240	0	0	201	12848	0	0	0	6781	559	1603	2040	34	526	56	217	5333	615	435	1344	738	746	2804	0								144	0			0	0	0	0	1964	0			0			50	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	493	0	0	0	0	0			0	0	0				0	0	488			0	0	0		
378651																																																																																0	13085	13271	0	2195	48981	135	49116	150	0	709	205081	0	0	7579	26140	99	1	45359	485	819	745	980	13814	9297	16709	29846	20027	33245	50617	28497		0	0	0		0	0	0	0	3270		0	0	11819	34585	18858	33151	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	72691	0	0	0							0	1116	0	0	0	0	0	459	0	0	0	0	0			0	0	787			0	459	0	0	
