"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
125154	0	0	0	0	0	0	566	0		0		528	1244	0		1189		0	0	0	0	0	0	0	0	0			10	1	23	0	0	0			0	0	0	0	0	0	0	0	0	0		11	5	34	9	
125471	0	0	0	103	0	0	748	392		0		76	7665	6119		272		0	0	0	0	0	0	0	0	6			0	0	1	0	1085	0			0	0	0	0	13	0	4	9	0	0		0	0	172	161	
125855	0	0	0	0	0	0	160	2				4	292	40		18				18		4	0	0	0	0			12	11	0	0	13	0			0	0	0	0	0	0	0	0				1	5	208	138	
125873	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
125958	0	0	0	0	0	0	8	1				6	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
126012	0	0	0	0	0	0	14	2				0	51	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				25	9	26	2	
126049	0	0	0	0	0	0	2	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	2	
126375	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	0	0	0	
126553	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
126740	0	0	0	0	0	0	41	0				0	13	0		0				0		0	0	0	0	20			0	0	3	3	0	0			0	0	0	0	0	0	0	0				0	2	13	13	
126834	0	0	0	0	0	0	25	0				0	105	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	105	23	
127055	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
127224	0	0	0	0	0	0	6	2				0	47	15		0							0	0	0	0			0	0	1	0	27	0			0	0	0	0	0	0	0	0				0	1	5	2	
128258	0	0	0	0	0	0	3	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	3	
128904	0	0	0	0	0	0	762	585		0		0	1924	1439		0		0	0	0	0	0	0	0	0	6			0	0	58	3	17	0			0	0	0	0	0	3	0	4	0	0		85	74	383	29	
129349	0	0	0	0	0	0	14	0				0	12	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	14	
129358	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
129479	0	0	0	0	0	0	2	1				1	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
129732	0	0	0	0	645	207	254	18		0		0	2348	352		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	1351	29	0	0	0	0		0	0	0	0	
129853	0	0	0	0	0	0	25	0				0	36	0		17				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	5	19	18	
129910	0	0	0	0	0	0	6	0				0	85	33		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				5	2	47	2	
130345	0	0	0	0	0	0	7	7				0	50	50		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
130541	0	0	0	0	0	0	298	7		0		0	661	12		0		0	0	0	0	0	0	0	4	39			0	0	5	28	13	63			0	0	0	0	0	0	1	6	0	0		522	166	46	47	
130813	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
131034	0	0	0	0	0	0	5	4				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
131173	0	1	0	0	0	0	139	9		0		5	288	234		51		0	0	0	0	0	0	0	0	1			0	0	3	0	0	0			0	0	0	120	0	0	0	0	0	0		3	0	0	0	
131436	0	0	0	0	0	0	16	4		0		12	4	0		0		0	0	0	0	12	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
131650	2481	46	0	0	0	0	733	105		0		257	6596	111		3507		0	0	3286	0	153	0	0	233	85			83	18	20	19	16	60			0	0	0	69	11	31	64	61	0	0		5	6	25	16	
131717	0	0	0	0	0	0	14	3				0	18	0		0							0	0	0	0			2	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	16	10	
131940	0	0	0	0	0	0	9	0				0	1	0		0							0	0	0	0			0	0	9	0	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
132107	0	0	0	0	0	0	4	0				0	3	0		0				0		0	0	0	0	1			0	0	0	1	0	0			0	0	0	0	1	1	0	0				0	0	2	1	
132451	0	0	0	0	0	0	1	0				1	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
132554	0	0	0	0	0	0	32	4		0		0	161	19		0		0	0	0	0	0	0	0	37	0			6	0	4	1	24	2			0	0	0	0	20	6	0	6	0	0		17	6	36	5	
132778	0	0	0	0	0	0	0	0				0	34	0		0							0	0	0	0			0	0	0	0	34	0			0	0	0	0	0	0	0	0				0	0	0	0	
132938	0	0	0	0	0	0	3	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	3	
133579	0	0	0	0	0	0	31	0		0		0	5	0		0		0	0	0	0	0	0	0	0	0			0	0	31	0	5	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
133850	0	0	0	0	0	0	149	33		0		38	98	14		37		0	0	0	0	3	0	0	0	2			0	0	14	3	14	0			0	0	0	0	0	51	0	4	0	0		5	0	28	4	
133971	0	0	0	0	0	0	146	0				0	0	0		0				0		0	0	0	0	0			0	0	146	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
134156	0	0	0	0	0	0	66	0				62	340	72		266				215		62	0	0	0	0			0	0	0	0	0	0			1	4	0	0	0	0	0	0				0	0	1	0	
134437	0	0	0	0	0	0	73	1		0		32	370	0		46		0	0	0	0	3	0	0	0	0			0	8	7	0	2	0			131	0	0	0	0	1	25	3	0	0		27	1	139	20	
134455	0	0	0	0	0	0	2	0				0	232	230		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
134848	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
135836	0	0	420	0	0	0	47	38				0	556	65		0							0	0	0	0			0	0	2	0	64	0			0	0	0	0	0	0	0	0				0	6	7	1	
135854	0	0	0	0	0	0	0	0				0	16	0		12				12		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
136048	0	0	0	0	0	0	79	74				2	421	111		310				310		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	0				0	0	0	1	
136338	0	0	0	0	0	0	44	0				0	108	72		0				0		0	0	0	0	0			0	0	25	0	6	0			0	1	0	0	0	0	0	0				0	1	30	17	
136459	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
136655	0	0	0	0	0	0	4	0				0	8	0		0				0		0	0	0	0	0			0	0	2	0	6	0			0	0	0	0	0	0	0	0				2	2	0	0	
137205	0	0	18	0	0	0	169	4		0		1	312	69		7		0	0	7	0	1	0	0	13	3			0	0	59	0	9	0			0	0	55	0	96	90	0	0	0	0		0	0	45	12	
137447	0	0	0	0	0	0	8	3				0	9	0		0				0		0	0	0	0	0			0	3	0	0	6	0			0	0	0	0	0	0	0	0				0	0	3	2	
137456	0	0	0	0	0	0	1	0				0	389	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	389	0				0	0	0	1	
137559	0	0	0	0	0	0	298	298				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
137643	44	44	0	0	0	0	45	0				0	44	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
137652	0	0	0	0	0	0	6	0				0	0	0		0							0	0	0	2			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
137915	0	0	0	69	0	0	394	0		0		0	2002	1571		0		0	0	0	0	0	0	0	0	0			0	0	325	0	265	0			0	0	0	0	0	0	0	0	0	0		0	0	166	0	
138051	0	0	0	0	0	0	2	0				0	10	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				10	0	0	0	
138257	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
138556	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
139133	0	0	0	0	0	0	88	0				0	73	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	73	88	
139478	0	0	0	0	0	0	2	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	2	
139553	0	0	0	0	0	0	28	26		0		0	50	0		0		0	0	0	0	0	0	0	0	0			0	0	0	1	24	0			0	0	0	0	0	0	0	0	0	0		4	0	22	1	
139656	6	0	0	0	0	0	178	48		0		79	938	498		222		0	0	6	0	0	0	0	57	0			0	0	10	1	57	10			0	23	0	2	15	0	0	0	0	0		31	3	42	12	
139740	0	0	0	0	0	0	48	21		0		0	0	0		0		0	0	0	0	0	0	0	0	20			0	0	3	0	0	0			0	0	0	0	0	0	0	4	0	0		0	0	0	0	
139834	0	0	0	0	0	0	6	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	4	
139843	0	2	0	0	24	0	31	2		0		8	692	130		469		0	0	469	0	0	0	0	12	1			0	0	0	1	8	0			0	0	0	0	40	10	0	3	0	0		9	3	0	1	
139955	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
140018	0	0	0	0	0	0	77	61		0		0	564	29		0		0	0	0	0	0	0	0	31	1			0	0	9	1	244	171			0	0	0	0	0	0	0	0	0	0		0	1	89	4	
140157	0	0	0	0	0	0	3	1				0	401	400		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
140362	0	0	0	0	0	0	20	8		0		0	82	0		0		0	0	0	0	0	0	0	59	2			0	0	0	0	0	0			0	0	0	0	0	8	0	2	0	0		0	0	23	0	
140634	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
141211	0	0	0	0	0	0	32	27				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	4	0	0	18	0	0	0				17	1	0	0	
141341	0	0	0	0	0	0	4	1				0	65	0		0							0	0	0	0			0	0	0	0	65	0			0	0	0	0	0	0	0	0				0	3	0	0	
141350	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	4	
141556	0	0	0	0	286	82	1212	777		0		0	4020	3695		0		0	0	0	0	0	0	0	0	0			0	0	0	1	0	0			0	18	0	0	0	328	32	6	0	0		0	0	7	0	
141677	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
141958	0	0	0	0	0	0	7	0				3	39	0		1							0	0	0	0			0	0	0	0	23	0			0	0	0	0	0	0	0	0				3	0	12	4	
142049	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
142179	0	0	0	0	0	0	0	0				0	21	0		0							0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	1	0	
142656	0	0	0	0	0	0	3	0				0	14	0		1				0		0	0	0	0	0			0	0	3	0	13	0			0	0	0	0	0	0	0	0				0	0	0	0	
142955	0	0	0	0	0	0	249	50				0	250	0		1				0		0	0	0	0	0			0	0	192	0	182	2			32	4	0	1	0	0	31	0				0	1	2	1	
143372	0	0	0	0	0	0	10	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	9	10	
143662	16	15	0	0	3045	524	3469	1831		0		309	17152	10165		469		0	0	0	0	0	0	0	24	146			0	0	7	1	109	2			0	0	0	0	247	24	1888	298	0	0		259	223	928	91	
143859	0	0	0	0	0	0	11	1				10	0	0		0				0		5	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
143952	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	1	0	0	
144034	0	0	0	0	0	0	9	0				0	0	0		0							0	0	0	1			0	0	1	0	0	0			0	0	0	6	0	0	0	0				0	0	0	1	
144052	0	0	0	0	0	0	28	1				0	20	0		0				0		0	0	0	0	0			0	0	3	0	5	0			0	0	0	0	0	0	0	0				8	13	7	11	
144155	0	0	0	0	0	0	4	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0	0	0		0	0	0	0	
144436	0	0	0	0	0	0	118	104				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	7	1	7	
144678	0	0	0	0	0	0	85	0				0	50	0		0				0		0	0	0	0	2			0	0	58	0	50	0			0	0	0	25	0	0	0	0				0	0	0	0	
144856	0	0	0	0	0	0	8	0				0	48	47		0							0	0	0	0			0	0	0	6	0	0			0	0	0	0	0	0	0	0				1	1	0	1	
144913	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
145059	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	1	
145545	0	0	0	50	0	0	52	0				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
145554	0	0	0	0	0	0	7	6				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
145741	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
145750	0	0	0	0	0	0	1	1				0	128	0		127				127		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
145844	0	0	0	0	0	0	9	0				0	36	0		0				0		0	0	0	1	0			0	0	4	0	24	0			0	0	0	0	0	0	0	0				5	2	6	3	
145956	0	0	0	0	0	0	27	1				23	5	0		0				0		22	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	2	0	1	
146056	78	0	0	0	0	0	16	0				16	213	6		125				125		16	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	0	0	
146663	0	0	0	0	0	0	21	11		0		0	60	0		0		0	0	0	0	0	0	0	0	0			0	0	0	4	0	37			0	0	0	0	0	0	0	0	0	0		11	0	12	6	
146672	0	0	0	0	0	0	1055	0		0		119	2114	85		0		0	0	0	0	0	0	0	239	350			0	0	290	159	673	49			0	0	0	0	0	0	0	22	0	0		0	0	1068	115	
147633	0	0	0	0	0	0	15	2				0	79	0		0							0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	5				0	1	75	7	
147651	0	0	0	0	0	0	5	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	13	5	
147679	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
147857	0	0	0	0	0	0	458	0				1	49	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	407	0	50	0	0				49	0	0	0	
147923	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	2	0	
148171	0	0	0	0	0	0	2	1				0	16	14		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
148238	0	0	0	0	0	0	20	1				8	53	0		16							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	3	37	7	
148340	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
148470	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
148715	0	0	0	0	0	0	51	24				1	40	0		15							0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	1	1	1				15	4	9	11	
148809	0	0	0	0	0	0	6	6		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
148920	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
149150	0	0	0	0	0	0	2	0				0	93	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	93	2				0	0	0	0	
150035	0	0	0	0	0	0	15	5		0		0	19	18		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	10	
150044	0	0	0	0	0	0	6	3				0	208	200		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	3	
150156	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
150727	0	0	0	0	0	0	20	8				0	12	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	7	0	0				0	0	12	3	
151546	0	0	0	0	0	0	14	0				0	122	102		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	4	0	0				7	3	13	7	
151957	0	0	0	0	0	0	440	426				1	127	127		0				0		0	0	0	0	0			0	0	0	0	0	0			0	1	0	0	0	4	0	0				0	0	0	8	
152057	0	0	58	0	0	0	10	0				0	89	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				6	8	24	2	
152253	0	0	0	0	0	0	14	10				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
152431	0	0	0	0	0	0	2	0				0	16	0		0				0		0	0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0				0	0	0	2	
152440	0	0	0	0	0	0	30	1				14	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	12	0	0	
153054	0	1	0	1	0	0	63	28		0		0	11	0		0		0	0	0	0	0	0	0	0	1			1	4	8	2	0	0			0	0	0	2	0	4	0	6	0	0		0	0	10	6	
153353	0	0	0	0	0	0	8	0				0	14	0		0				0		0	0	0	0	0			0	0	5	0	7	0			0	0	0	0	0	0	0	0				0	0	7	3	
154154	0	0	0	0	0	0	98	0				36	124	29		93				21		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	53	0	0				0	8	2	1	
154770	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
155759	0	0	0	0	0	0	8	5				0	28	20		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	3	
156457	0	0	0	0	0	0	2	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
156635	0	0	0	0	0	0	53	50				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	3	
156952	0	0	0	0	0	0	0	0				0	8	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	0	0	0	
156970	0	0	0	0	0	0	5	0				0	22	0		0							0	0	0	0			0	0	0	0	14	0			0	0	0	0	0	0	0	0				7	4	1	1	
157155	0	0	0	0	0	0	7	3				0	11	0		8				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	1	1	0	0				0	0	2	1	
157379	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
157650	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
157744	0	0	0	0	0	0	22	0				0	17	0		0				0		0	0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	17	20	
157856	0	0	0	0	0	0	2	0				0	50	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	0	37	2	
158376	0	0	0	0	0	0	4	0				0	5	0		0							0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				0	2	2	2	
158741	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
159636	0	0	0	0	0	0	369	0		0		0	296	0		0		0	0	0	0	0	0	0	0	0			21	1	7	0	1	0			0	6	0	261	0	0	0	0	0	0		3	2	271	92	
159645	0	0	0	0	0	0	0	0				0	19	0		0				0		0	0	0	0	0			0	0	0	0	19	0			0	0	0	0	0	0	0	0				0	0	0	0	
159953	0	0	0	0	0	0	2	1				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	0	0	1	
159971	0	0	0	0	0	0	10	0				0	14	0		0				0		0	0	0	0	0			0	0	10	0	14	0			0	0	0	0	0	0	0	0				0	0	0	0	
160360	0	0	0	0	0	0	86	0				0	2	0		0							0	0	0	0			2	0	78	0	0	0			0	0	0	8	0	0	0	0				0	0	0	0	
160454	0	0	0	0	0	0	1	0				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
160650	0	0	0	0	0	0	17	3		0		1	136	126		10		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	11	0	0	0	0		0	0	0	0	
160959	0	0	0	0	0	2	43	33		0		6	64	32		13		0	0	0	0	0	0	0	0	0			0	2	0	0	0	7			0	0	0	0	12	0	0	0	0	0		0	0	0	0	
161273	0	0	0	0	0	0	22	22				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
161602	0	0	0	0	0	0	644	75		0		0	1354	151		0		0	0	0	0	0	0	0	0	1			0	0	65	0	256	0			0	0	0	0	0	0	0	0	0	0		623	343	324	160	
162337	0	0	0	0	0	0	160	3				0	351	0		0				0		0	0	0	0	0			1	0	3	9	124	0			0	4	0	42	0	0	48	6				125	47	53	46	
163343	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
163370	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
163549	0	0	0	0	0	0	109	29		0		0	541	137		0		0	0	0	0	0	0	0	0	9			0	0	22	16	84	0			0	0	1	0	0	13	157	19	0	0		0	0	162	1	
163857	0	0	0	0	0	0	2	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
164153	0	0	0	0	0	0	15	15				0	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
164331	0	0	0	0	0	0	1	0				0	2	0		0							0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	0	0	1	
164377	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
164957	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
164975	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
165039	0	0	0	0	0	0	48	33		0		0	122	89		0		0	0	0	0	0	0	0	1	1			0	0	1	0	4	0			0	0	0	0	0	0	0	0	0	0		0	0	28	13	
165628	0	0	70	3	100	0	679	248		0		0	14582	12062		477		0	0	0	0	0	0	0	451	185			119	28	53	6	136	252			0	0	0	63	409	20	447	25	0	0		12	23	47	25	
165758	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
165806	0	0	0	0	0	0	42	1		0		7	22	0		0		0	0	0	0	7	0	0	0	0			0	0	9	4	0	0			0	0	0	0	0	0	0	0	0	0		0	1	22	20	
166111	0	0	0	0	0	0	2	0				2	95	0		6							0	0	0	0			0	0	0	0	32	0			0	0	0	0	43	0	0	0				4	0	10	0	
166531	0	3	0	0	0	0	30	0				7	48	0		0				0		7	0	0	0	0			0	0	3	0	1	0			0	0	0	0	0	7	0	0				42	4	5	6	
166652	0	0	0	0	0	0	72	1		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	70	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
166849	24	0	0	0	0	0	2	0				0	28	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				4	1	0	0	
167453	0	0	0	0	0	0	4	0				1	89	86		0				0		0	0	0	0	0			3	0	0	0	0	0			0	0	0	0	0	0	0	3				0	0	0	0	
167565	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
167864	0	0	0	0	0	0	254	254				0	96	96		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
168357	0	0	0	0	0	1	4	0				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0	0		0	0	0	0	0	0	0	0				0	1	0	0	
168571	0	0	0	0	0	0	1	0				0	6	0		0							0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				2	0	0	1	
169327	0	0	0	0	0	0	11	9				0	150	132		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	9	2	
