"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	6796	0	0	0	0	0	0	0	0	3721	3787	0	0	0	0	0	0	0	0	14094	14672	4368	4445	0	14094	14672	647	658	0	0	3414	0	0	651	2763	4052	4869	6204	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	38681	7047	7274	0	0	0	0	41852	43191	49815	52013	0	0	0	0	0	0	0	0	64712	67778	57860	60279	0	20549	22177	0	0	0	0	20775	0	0	5290	15484	46831	40561	13521	0	4	0	0	0	3300	0	0	0																									0	0	0	0	0	0	0	0	2311	2410	
1829																																																																																																																																																														0	0	16177	0	0	0	0	0	0	0	0	9799	9955	0	0	999	1018	0	0	0	0	0	0	72348	74803	0	0	0	18529	19401	3499	3530	437	1839	1411	0	339	0	3523	19410	7102	340	99	33	199	29343	13004	0	0																									0	0	0	0	0	0	1069	1153	0	0	
1856																																																																																																																																																														0	0	33171	0	0	0	0	0	0	0	0	21000	20142	0	0	0	0	0	0	0	0	1033	1037	34881	34649	0	0	0	1365	1396	0	0	0	0	0	0	0	0	0	20142	1396	0	0	0	0	0	0	14144	0																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	23834	0	0	0	0	3118	3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41684	42403	0	0	0	19332	20611	0	0	1183	0	0	1823	510	3087	5132	11208	3070	0	0	87	0	7888	0	5652	3946																									0	0	0	0	0	0	0	0	0	0	
2161																																																																																																																																																														0	0	20920	0	0	0	0	2163	2194	0	0	5134	5245	0	0	0	0	0	0	0	0	1	1	42590	43768	0	0	0	8055	8498	582	615	0	0	0	0	651	407	6700	7070	1109	0	0	0	0	25373	2015	444	0																									0	0	0	0	1	1	1038	1035	0	0	
2376																																																																																																																																																														0	0	455378	0	0	0	0	0	0	0	0	24281	24590	0	0	0	0	0	0	0	0	34308	35525	578356	589041	0	0	0	0	0	14300	14336	0	0	0	0	0	0	24591	10297	0	10823	13575	550	13365	69293	4880	380930	95046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3309	3457	0	0	22633	23614	
2554																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	573	0	0	100	96	0	0	1902	1892	804	0	0	1203	1210	0	0	0	13	13	40	175	561	809	277	20	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	28675	0	0	0	0	0	0	0	0	11147	11369	0	0	550	550	0	0	0	0	0	0	80926	82849	0	0	0	69229	70930	0	0	18641	0	0	1721	17220	33840	24520	5548	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	10299	0	0	0	0	0	0	0	0	3544	3565	0	0	3298	3137	0	0	0	0	0	0	15266	15296	0	0	0	3362	3431	4841	4775	394	0	0	0	341	584	463	7682	1064	288	821	422	2161	932	395	0	143																									0	0	0	0	0	0	4158	4231	0	0	
3252																																																																																																																																																														0	0	56753	0	0	0	0	861	867	0	0	4700	4711	0	0	550	522	0	0	0	0	631	633	66209	67136	0	631	633	14193	14451	4400	4386	831	0	0	1051	831	3738	3977	11432	153	682	0	47	1048	5607	5134	0	34065																									0	0	0	0	0	0	2934	3090	0	0	
3458																																																																																																																																																														0	0	7459	0	0	0	0	0	0	0	0	6826	6898	0	0	452	476	0	0	0	0	2480	2611	7278	7374	0	2480	2611	0	0	0	0	803	0	0	603	200	1005	4156	3740	150	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																														0	0	28718	0	0	0	0	762	759	0	0	14012	14284	0	0	0	0	0	0	0	0	3508	3548	44044	45614	0	3508	3548	10131	10644	1499	1505	3005	0	0	2554	450	5635	8303	11494	759	0	1	215	46	18755	905	5	0																									0	0	0	0	0	0	6219	6465	0	0	
3953																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																														0	0	18520	3025	3032	0	0	0	0	0	0	18935	19113	0	0	0	0	0	0	0	0	0	0	43769	44590	0	0	0	19860	20469	250	249	9753	0	0	2853	6900	10743	11581	10067	470	0	0	0	0	511	1465	0	0																									0	0	0	0	0	0	480	494	0	0	
4231																																																																																																																																																														0	0	23093	0	0	0	0	0	0	0	0	8699	8712	0	0	0	0	0	0	0	0	0	0	40044	40220	0	0	0	7496	7665	8699	8712	0	0	0	0	0	100	0	12911	3366	0	0	0	0	9968	13649	0	226																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	24737	0	0	0	0	0	0	0	0	52451	53116	0	0	530	604	0	0	0	0	380	386	90226	92684	0	380	386	22773	24213	6500	6549	2678	0	0	1002	1676	12445	24324	38516	349	0	0	0	0	13743	1008	0	0																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	12588	0	0	0	0	7896	7941	0	0	203	206	0	0	1496	1385	0	0	0	0	0	0	55375	55605	0	0	0	23928	24066	496	478	1563	0	0	1874	1267	0	1446	25091	3921	0	0	0	0	7504	9684	950	3869																									0	0	0	0	0	0	2663	2704	0	0	
5005																																																																																																																																																														0	0	6070	0	0	0	0	987	1037	0	0	19308	19413	0	0	7339	7624	0	0	0	0	0	0	69296	71974	0	0	0	6992	7582	802	811	2380	1735	2120	1591	736	5966	1485	24843	1037	53	0	21	43	17915	4255	19	11891																									0	0	0	0	0	0	406	423	0	0	
5069																																																																																																																																																														0	0	0	1130	1275	0	0	0	0	0	0	0	0	0	0	19166	18995	0	0	1000	999	0	0	39881	40404	0	0	0	13788	14917	5000	4676	1956	4797	4218	7246	0	2022	1275	6388	19255	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
