"IDRSSD"	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	RCONS602	RCONS603	RCONS604	RCONS605	
567736	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1028	1028	0	0	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25359	0	0	0	0	0	-153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12391	0	0	11632	759	0	0	0	0	0	0	0	0	0	0	57657	0	0	0	0	57112	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1429	545		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8817	1763	0	0	0	1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545		0	0	0	0	0	0	0	0	0	818		0	0	0	0	0	0	82670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
567905	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33470	0	0	0	-7	0	-2553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27656	0	274	25536	1846	0	0	0	2795	0	0	0	0	2795	0	100866	0	20698	393	0	79775	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4429	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400	280	0	0	0	280	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	125032	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568126	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71422	0	0	0	0	0	-1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48745	0	0	44170	4575	0	0	0	934	0	0	0	0	934	0	162561	0	0	0	0	162561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4253	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11154	2231	0	0	0	2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	227827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568135	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28813	0	0	0	0	0	-489	0	0	0	0	0	29654	0	0	27671	1983	0	0	0	0	0	0	0	0	0	0	94919	0	0	0	0	94919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1764	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	129368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568144	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	460	460	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27413	0	0	0	0	0	-741	0	0	0	0	0	878	0	0	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94088	0	0	74877	19211	1447	0	1447	3866	0	0	0	0	783	3083	99060	0	0	0	0	99060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3628	4530		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13320	2664	0	0	0	2664	0	0	10515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4530		0	0	0	0	0	0	0	0	0	6795		0	0	0	0	0	0	185219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568359	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1500	1500	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15628	0	0	0	0	0	-367	0	0	0	0	0	6875	0	0	6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74433	0	0	71354	3079	0	0	0	340	0	0	0	0	0	340	149676	0	0	0	0	149676	0	0	0	3597	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1059	340		0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20033	4007	0	0	0	4007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340		0	514	0	0	0	2	0	0	0	510		0	2056	0	0	0	25	221311	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568377	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	2850	2850	0	0	2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76148	0	0	49093	27055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-483	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	66460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568470	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1256	1256	0	0	1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241470	0	0	0	0	0	-4238	0	0	0	0	0	1908	0	0	1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217881	0	0	217881	0	13595	0	13595	3267	0	0	0	3267	0	0	389919	0	0	7305	0	382614	0	0	0	2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19356	19356	0	0	19356	-8451	13595		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71120	14224	0	0	0	14224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13595		0	0	0	0	0	0	0	0	0	20393		0	0	0	0	0	0	677657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568939	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48466	32	0	0	0	0	-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60949	0	0	57768	3181	0	0	0	1420	0	0	0	0	0	1420	80114	0	0	1000	0	79114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2131	1420		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1420		0	0	0	0	0	0	0	0	0	2130		0	0	0	0	0	0	137941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
570558	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19669	0	0	0	0	0	-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38539	0	0	38419	120	0	0	0	0	0	0	0	0	0	0	83169	0	0	3009	0	80160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-794	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12905	2581	0	0	0	2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	114630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
570651	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10063	0	0	10039	24	0	0	0	140	0	0	0	0	0	140	33460	0	146	346	0	32968	0	0	0	475	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	140		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9898	1980	0	0	0	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140		0	2	0	0	0	0	0	0	0	210		0	8	0	0	0	0	42851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571135	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44855	0	0	0	0	0	-945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7259	0	0	7209	50	0	0	0	529	0	0	0	0	0	529	35770	0	0	0	0	35770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1465	529		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529		0	0	0	0	0	0	0	0	0	794		0	0	0	0	0	0	54628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571265	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	3199	3039	0	0	3199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66044	0	0	0	0	0	409	0	0	0	0	0	1709	0	0	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24357	0	0	24001	356	382	0	382	469	0	0	0	0	469	0	145573	0	3799	2319	0	139455	0	0	0	0	0	0	0	0	0	0	0	547	547	0	0	282	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	-1635	382		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382		0	0	0	0	0	0	0	0	0	573		0	0	0	0	0	0	188007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571920	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37703	0	0	0	0	0	-896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49053	0	0	39178	9808	399	0	399	344	0	0	0	0	48	296	65076	0	0	11	0	65065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2348	695		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4476	895	0	0	7	832	57	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008		0	0	0	0	0	0	0	0	0	1512		0	0	0	0	0	0	121788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571957	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14178	0	0	0	0	0	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178	0	0	2091	87	0	0	0	668	0	0	0	0	0	668	13354	0	0	0	0	13354	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-347	668		0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2223	445	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668		0	15	0	0	0	0	0	0	0	1002		0	60	0	0	0	0	18920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572347	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17624	0	0	17366	258	0	0	0	0	0	0	0	0	0	0	27909	0	0	0	0	27909	0	0	0	2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2444	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5248	1050	0	0	210	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	41602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572374	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171621	0	0	0	0	0	-474	0	0	0	0	0	5059	0	0	5059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1289995	0	2686	634737	652572	66729	0	66729	6845	0	0	0	0	0	6845	2435305	0	0	6151	0	2429154	0	0	0	10509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-26275	73574		0	0	0	0	0	0	0	0	110082	110082	110082	0	0	0	0	0	0	0	249876	49975	0	0	0	49975	0	0	138375	0	2281	0	0	0	0	2281	0	0	0	0	0	0	0	0	0	0	0	0	73574		0	0	0	0	0	0	0	0	0	110361		0	0	0	0	0	0	4290760	0	22571	151401	31783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572459	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47937	0	0	0	0	0	-1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28069	0	0	27981	88	940	0	940	122	0	0	0	0	0	122	241215	0	0	0	0	241215	0	0	0	1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2962	1062		0	0	0	0	0	0	0	0	7326	7326	0	0	0	0	0	7326	0	0	45837	9167	0	0	0	9167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062		0	0	0	0	0	0	0	0	0	1593		0	0	0	0	0	0	298879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572655	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	311	0	0	0	0	0	0	0	0	77648	0	0	77648	0	0	0	0	0	0	0	0	0	0	0	91846	0	0	0	0	91846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2620	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	148328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
573036	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116702	0	0	0	0	0	-2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26741	0	0	26741	0	0	0	0	90	0	0	0	89	1	0	160611	0	0	0	0	160611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4324	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22758	4552	0	0	0	4552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	226168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
573335	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88046	0	0	0	0	0	-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60143	0	0	58241	1902	0	0	0	0	0	0	0	0	0	0	131723	0	8884	0	0	122839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4649	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	191943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574051	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5399	0	0	0	0	0	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36828	0	0	36042	786	783	0	783	0	0	0	0	0	0	0	183395	0	0	14300	0	169095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2663	783		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12789	2558	0	0	0	2558	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949		0	0	0	0	0	0	0	0	0	1424		0	0	0	0	0	0	224436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574079	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	4561	4561	0	0	4561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43039	0	0	0	0	0	-813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121442	0	0	109138	12304	655	0	655	87	0	0	0	0	0	87	43339	0	0	0	0	43339	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	32	0	0	-2087	742		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1806	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2548		0	0	0	0	0	32	0	0	0	3822		0	0	0	0	0	400	149399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574949	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37540	0	0	0	0	0	330	0	0	0	0	0	359	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82333	0	0	80974	1359	0	0	0	608	0	0	0	0	0	608	155840	0	0	0	0	155840	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2773	621		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9964	1993	0	0	0	1993	0	0	0	0	158	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	621		0	0	0	0	0	0	0	0	0	932		0	0	0	0	0	0	224169	0	500	7105	4609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574976	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492116	0	0	0	0	0	-3979	0	0	0	0	0	692	0	0	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200076	0	0	138489	61586	42782	0	42782	151	0	0	0	0	49	102	661811	0	0	88202	19435	554175	0	0	0	11270	237	0	0	0	0	0	0	11049	11049	0	2660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7582	43024		0	237	0	0	0	0	0	0	6603	6603	0	0	0	6603	0	0	0	0	6948	1390	0	0	0	1390	0	0	76497	0	95	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	43024		0	237	0	0	0	0	0	0	0	64536		0	948	0	0	0	0	963794	0	0	0	6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
