"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
3971																			0	1799	1589	23121	1758	4374	0	0	0	0	0	2627	0	0	0	12732	0	0				
4156																			0	595	0	5777	0	175	0	0	0	0	0	1076	0	0	0	2969	0	962				
4231																			0	0	243	1030	104	165	0	0	0	0	0	622	0	0	0	0	0	0				
4437																			0	339	1270	8748	156	187	0	0	0	0	0	645	0	0	0	6307	0	0				
4839																			0	1134	0	3106	315	609	56	0	0	0	0	1363	0	0	0	0	0	0	Prepaid Deposit - FiServ			
5069																			0	0	558	4596	653	2198	1505	0	0	0	0	1840	0	0	0	0	0	0	Accounts Receivable			
5135																			16	1270	1368	13552	439	511	0	0	0	0	0	5167	0	0	0	5236	0	0				
5210																			0	3978	2003	60556	0	11917	10210	0	0	0	0	3016	0	0	0	33856	0	5786	Prepaid pension			
5461																			0	2271	0	9488	0	4386	1256	2000	0	0	0	2009	0	0	0	822	0	0	QZAB	SR HOUSING CRIME PREV FOUND		
5751																			0	344	0	6343	149	188	0	0	0	0	0	1560	0	0	0	2541	322	1388				
6039																			0	76	99	1137	0	420	321	0	0	0	0	542	0	0	0	0	0	0	DUE FROM HOLDING COMPANY			
6141																			0	0	14	431	107	107	0	0	0	0	0	310	0	0	0	0	0	0				
6329																			446	441	658	13268	1319	3085	0	0	0	0	0	2512	0	0	0	3784	0	2788				
7009																			0	0	539	5773	0	3150	2182	0	0	0	0	2084	0	0	0	0	0	0	Receivables			
7045																			5	751	0	2544	203	745	0	0	0	0	0	1048	0	0	0	0	0	0				
7072																			0	1999	2785	11489	299	3006	2357	151	98	0	0	578	0	0	0	3121	0	0	Deferred Compensation	Covenant Not to Compete	Deferred Commissions	
7157																			0	23	1	378	43	71	28	0	0	0	0	283	0	0	0	0	0	0	Lease contract receivable			
7456																			0	389	0	1412	0	221	177	0	0	0	0	802	0	0	0	0	0	0	Health Insurance			
7634																			0	88	0	682	99	200	91	0	0	0	0	394	0	0	0	0	0	0	Late fees receivable			
8033																			0	1271	385	4174	59	169	110	0	0	0	0	1120	0	0	0	1229	0	0	OTHER ASSETS			
8462																			0	21	0	757	0	0	0	0	0	0	0	736	0	0	0	0	0	0				
8631																			0	68	200	2678	72	72	0	0	0	0	0	137	0	0	0	2201	0	0				
9357																			0	971	0	2346	107	201	0	0	0	0	0	1174	0	0	0	0	0	0				
9553																			0	2142	0	7303	361	671	310	0	0	0	0	2066	0	0	0	1576	0	848	Nebraska Fund XV Investment			
9807																			0	15573	0	133252	0	3698	1857	1500	0	0	0	7018	0	0	0	10893	96070	0	SETTLEMENT CLAIM	MADISON CROSSING PERFORMANCE BOND		
9955																			0	748	23	1789	60	62	0	0	0	0	0	956	0	0	0	0	0	0				
10250																			0	868	4237	7159	490	721	229	0	0	0	0	1039	0	0	0	294	0	0	Computer Software			
10849																			0	550	1568	4276	160	231	0	0	0	0	0	789	0	0	0	1138	0	0				
11145																			8	644	349	6400	352	1228	17	851	0	0	0	512	0	0	0	1257	0	2410	Brownsfield	Great Lakes Capital Fund		
11275																			0	13251	7816	69762	0	10723	4280	0	0	0	0	3181	3294	0	0	20653	14138	0	Accounts receivable			
11640																			0	4384	736	18148	731	1054	0	0	0	0	0	2845	0	0	0	9129	0	0				
11837																			0	394	1307	2398	0	289	119	87	0	0	0	408	0	0	0	0	0	0	Income Tax Receivable-Federal	Prepaid Loan Fees		
12030																			0	7286	1504	13720	193	2078	1882	0	0	0	0	2288	0	0	0	564	0	0	Reclassified NSF's			
12142																			0	861	1110	8661	160	700	0	0	0	0	0	1149	0	0	0	4841	0	0				
12179																			0	725	28	2811	45	45	0	0	0	0	0	94	0	0	0	1278	0	641				
12311	0	332786	1061	2984499	0	774944	0	0	0	0	0	170874	0	0	0	325251	530159	849424		332786																				
12647																			0	310	0	1038	142	181	0	0	0	0	0	547	0	0	0	0	0	0				
12656																			0	29	47	190	40	45	0	0	0	0	0	69	0	0	0	0	0	0				
12937																			0	607	0	1320	181	181	0	0	0	0	0	532	0	0	0	0	0	0				
12946																			0	3982	0	24128	1366	2062	0	0	0	0	0	5797	0	0	0	1293	10994	0				
12955																			0	226	0	643	140	140	0	0	0	0	0	277	0	0	0	0	0	0				
13103																			0	8218	6349	28492	1707	3217	889	0	0	0	0	3509	0	0	0	7199	0	0	DEFERRED DIRECTOR FEES			
13251																			0	331	0	947	47	47	0	0	0	0	0	177	0	0	0	392	0	0				
13457																			0	0	0	1601	0	0	0	0	0	0	0	296	0	0	0	1305	0	0				
14052																			0	152	169	2160	51	126	0	0	0	0	0	177	0	0	0	1168	368	0				
14155																			0	959	0	7136	273	273	0	0	0	0	0	1643	0	0	0	4261	0	0				
14650																			0	48	208	1826	48	48	0	0	0	0	0	119	0	0	0	1403	0	0				
14753																			180	9	0	892	0	302	0	0	0	0	0	581	0	0	0	0	0	0				
14865																			0	581	1004	10580	440	1252	0	0	0	0	0	3063	0	0	0	3067	0	1613				
14977																			0	294	77	1068	31	31	0	0	0	0	0	554	0	0	0	0	112	0				
16551																			0	1963	0	8402	256	560	263	0	0	0	0	1643	0	0	0	4236	0	0	Software			
16748																			0	209	24	2604	0	52	0	0	0	0	0	626	0	0	0	1693	0	0				
17110																			0	219	0	3617	0	3282	1402	0	0	0	0	116	0	0	0	0	0	0	ADVISORY FEE/TRUSTEE FEES RECEIVABLE			
17147																			0	37633	39205	322930	7858	22230	0	0	0	0	0	24363	4938	0	0	85158	100982	13359				
17259																			0	267	0	2468	98	101	0	0	0	0	0	340	0	0	0	1760	0	0		0		
17464																			0	3000	46049	136127	1921	27450	8595	8646	0	0	0	5374	0	0	0	25656	28598	0	Swap collateral account	Swap asset		
17950																			0	864	129	4262	94	112	0	0	0	0	0	2512	0	0	0	0	0	645				
17978																			0	3355	2323	7039	225	404	72	14	93	0	0	957	0	0	0	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																			0	491	0	9043	1278	2167	0	0	0	0	0	1958	0	0	0	4427	0	0				
18135																			0	1126	0	7499	163	293	0	0	0	0	0	1042	0	0	0	5038	0	0				
18377																			0	119	37	425	25	158	9	124	0	0	0	111	0	0	0	0	0	0	Delayed Principal	Prepaid Taxes		
18827																			0	3621	5967	32363	1578	3112	0	0	0	0	0	2328	0	0	0	7822	0	9513				
18836																			0	393	760	5968	0	817	263	319	0	0	0	474	0	0	0	3524	0	0	PREPAID EFT	DEFERRED DIRECTOR FEES		
18854																			0	1006	0	5333	224	657	414	0	0	0	0	3670	0	0	0	0	0	0	Mortgage Servicing Fees			
19356																			0	111	0	1903	378	378	0	0	0	0	0	461	0	0	0	953	0	0				
19730																			0	3247	21224	94316	1735	10217	6754	0	0	0	0	5687	0	0	0	49849	0	4092	A/R-PAC LIFE INS POLICY(loan collateral)			
19936																			0	466	445	6209	178	361	170	0	0	0	0	1249	0	0	0	3688	0	0	JHA Passport Prefunded Deposit			
19972																			0	31	433	3563	0	23	0	0	0	0	0	234	0	0	0	2842	0	0				
20053																			0	214	796	2744	107	152	0	0	45	0	0	501	0	0	0	1081	0	0			State Taxes Payable	
20633																			0	803	1451	11114	521	619	0	0	0	0	0	864	0	0	0	7377	0	0				
20857																			0	463	0	2479	61	61	0	0	0	0	0	1955	0	0	0	0	0	0				
21256																			0	56	0	644	0	0	0	0	0	0	0	17	0	0	0	571	0	0				
21359																			0	323	0	946	55	56	0	0	0	0	0	437	0	0	0	130	0	0				
21630																			0	339	0	872	65	121	0	0	0	0	0	412	0	0	0	0	0	0				
21658																			0	448	0	4363	137	151	0	0	0	0	0	594	0	0	0	3170	0	0				
22048																			70	924	0	7749	309	1625	1176	0	0	0	0	958	0	0	0	4242	0	0	ZM Irrevocable Trust			
22543																			0	139	55	1426	0	1023	801	0	0	0	0	209	0	0	0	0	0	0	Federal Income Tax due SSB			
22552																			0	389	0	1632	106	110	0	0	0	0	0	1133	0	0	0	0	0	0				
22730																			0	298	33	3950	125	136	0	0	0	0	0	510	0	0	0	2973	0	0				
22936																			0	183	6926	8399	366	424	0	0	0	0	0	815	0	0	0	0	51	0				
23045																			0	256	0	479	0	35	0	0	0	0	0	188	0	0	0	0	0	0	Other Real Estate Owned			
23456																			0	405	0	1239	83	109	21	5	0	0	0	725	0	0	0	0	0	0	Guaranteed Loan Receivables	Stadium Builders Lic		
23504																			0	24788	26308	132135	7831	18455	5122	0	0	0	0	9270	0	0	0	42030	0	11284	INCOME TAX RECEIVABLE			
23643																			0	273	0	5381	188	212	0	0	0	0	0	974	0	0	0	1566	0	2356				
23755																			0	804	0	3743	204	565	222	0	0	0	0	369	0	0	0	2005	0	0	Investment Interest Receivable			
24006																			0	2039	4961	34327	653	3085	1450	251	0	0	0	3272	0	0	0	17719	0	3251	Accrued Liab. - Federal Income Tax	Accrued Liab. - State Income Tax		
24378																			0	433	200	871	57	70	10	0	0	0	0	168	0	0	0	0	0	0	PREPAID FEDERAL INCOME TAXE			
24453																			0	1875	0	2734	115	207	53	0	0	0	0	652	0	0	0	0	0	0	SOFTWARE			
24659																			0	5	0	425	0	0	0	0	0	0	0	420	0	0	0	0	0	0				
24668																			0	2974	2247	8912	553	553	0	0	0	0	0	3138	0	0	0	0	0	0				
24855																			0	38	0	261	0	17	0	0	0	0	0	80	0	0	0	126	0	0				
24949																			0	2727	0	13759	393	784	0	0	0	0	0	1053	0	0	0	9195	0	0				
25357																			0	3152	0	6094	466	517	51	0	0	0	0	2425	0	0	0	0	0	0	Accounts Receivable			
25647																			0	0	0	308	119	142	0	0	0	0	0	166	0	0	0	0	0	0				
26176																			0	2573	4594	12856	1207	1787	0	0	0	0	0	1020	0	0	0	0	0	2882				
26242																			0	2951	0	18238	603	677	0	0	0	0	0	1807	0	0	0	12803	0	0				
26457																			0	0	15	184	0	10	10	0	0	0	0	159	0	0	0	0	0	0	DDA Nonpost			
26765																			0	1590	2562	5954	502	763	0	0	0	0	0	1039	0	0	0	0	0	0				
27070																			0	3865	0	5717	749	749	0	0	0	0	0	1103	0	0	0	0	0	0				
27548																			7	2294	63	19762	841	5897	21	2351	1437	0	0	1607	0	0	0	9901	0	0	Unposted CD/DDA	Security Fraud Loss Receivable	Low income tax community investment	
27614																			0	1531	0	11023	253	791	449	0	0	0	0	1347	0	0	0	7354	0	0	Fiserv ATM Receivable			
27847																			0	1656	0	13363	441	695	0	0	0	0	0	2291	0	0	0	4629	0	4092				
28013																			0	25859	28636	202929	0	7388	4363	0	0	0	0	8264	0	0	0	79321	0	53461	federal, state and other taxes receivable			
28152																			0	554	0	3762	0	235	208	0	0	0	0	646	1	0	0	2327	0	0	technology licenses			
28255																			0	649	767	8229	212	428	0	0	0	0	0	1095	0	0	0	5290	0	0				
28349																			0	741	0	1261	145	251	0	0	0	0	0	269	0	0	0	0	0	0				
28406																			0	15608	8149	62679	1035	1954	0	0	0	0	0	5342	0	0	0	31626	0	0				
28675																			0	400	0	852	64	103	32	0	0	0	0	349	0	0	0	0	0	0	FISERV ATM/DC SETTLEMENT HELD			
28732																			0	227	690	2810	162	166	0	0	0	0	0	265	0	0	0	1462	0	0				
29476																			0	190	0	2539	102	197	0	0	0	0	0	607	0	0	0	1545	0	0				
29636																			0	1703	8857	39172	1064	1550	0	0	0	0	0	3928	0	0	0	16681	828	5625				
29878																			0	2178	33079	43421	2443	2523	80	0	0	0	0	5254	0	0	0	387	0	0	Seat License			
30052																			10	112	0	271	59	100	29	0	0	0	0	59	0	0	0	0	0	0	SOFTWARE AND ART			
30502																			0	3158	1018	11785	2270	4906	0	0	0	0	0	2703	0	0	0	0	0	0				
30650																			0	372	127	911	64	85	0	0	0	0	0	327	0	0	0	0	0	0	MVA to AFS 201			
30810																			0	0	644069	1923319	525323	619669	0	0	0	0	0	659581	0	0	0	0	0	0				
30874																			0	6833	5080	43822	0	3076	1550	0	0	0	0	3145	0	0	0	16462	0	9226	Cml Ln Part Receivable			
31134																			0	341	23	2375	206	293	0	0	0	0	0	756	0	0	0	962	0	0				
31255																			0	2268	0	15275	721	951	0	0	0	0	0	1904	0	0	0	8384	0	1768				
31657																			0	232	0	3492	42	118	0	76	0	0	0	652	0	0	0	0	0	2490		Late Fees		
31826																			0	836	1315	9101	232	1848	1560	0	0	0	0	873	0	0	0	4229	0	0	DEFERRED COMPENSATION			
31835																			0	1346	2229	14462	353	702	0	0	0	0	0	1555	0	0	0	8630	0	0				
32234																			0	82	0	803	235	235	0	0	0	0	0	486	0	0	0	0	0	0				
32766																			38	24	68	455	86	124	0	0	0	0	0	239	0	0	0	0	0	0				
32971																			0	1350	709	11344	329	1140	440	0	0	0	0	957	0	0	0	7188	0	0	Purchased Computer Software			
33147																			0	2650	127	13099	0	3252	2482	0	0	0	0	2849	0	0	0	2110	0	2111	Other Investments - Annuities			
33259																			0	1142	545	8090	0	4795	4068	0	0	0	0	1608	0	0	0	0	0	0	Income Taxes Paid			
33268																			0	0	0	3248	130	130	0	0	0	0	0	1301	0	0	0	1817	0	0				
33370																			0	463	46	680	40	71	30	0	0	0	0	100	0	0	0	0	0	0	Premium on loan pools			
33839																			0	122	0	335	21	21	0	0	0	0	0	192	0	0	0	0	0	0				
33857																			0	1496	0	8149	846	1329	0	0	0	0	0	5324	0	0	0	0	0	0				
34425																			0	2731	742	13238	238	864	222	0	0	0	0	1306	0	0	0	7595	0	0	INVESTMENT IN BAY SERVICES			
34434																			0	431	0	3838	544	643	0	0	0	0	0	913	5	0	0	1851	0	0				
34452																			0	57	0	4042	284	971	0	0	0	0	0	584	0	0	0	1413	0	1017				
34537																			0	16428	60269	145631	4551	16672	4554	0	0	0	0	8683	0	0	0	37366	0	6213	Deferred Exec/Director Comp			
34555																			0	3633	919	13829	275	338	0	0	0	0	0	2438	0	0	0	6501	0	0				
34742																			0	1041	1217	11437	85	1299	0	0	0	0	0	1093	0	0	0	6535	252	0				
34836																			0	0	15	566	0	110	36	0	0	0	0	90	0	0	0	351	0	0	INTEREST REC'D - FED AGENCY			
35057																			0	1452	0	4869	176	571	165	146	0	0	0	955	0	0	0	1249	0	642	Other Assets	Software		
35301	0	378767	173437	29918978	0	25893924	21455322	0	0	0	0	395271	0	0	0	542746	2534833	0		376394																	Collateral deposits, net			
35570																			0	178437	229713	637520	4366	11654	2085	3673	0	0	0	58564	0	0	0	65691	74261	19200	Other Misc suspense accounts	Mortgage related suspense account		
35646																			0	111	28	1129	19	66	38	0	0	0	0	233	0	0	0	0	0	691	land contract real estate sold			
35842																			0	942	0	3486	749	749	0	0	0	0	0	721	0	0	0	1074	0	0				
35879																			0	1183	514	7382	0	314	0	0	0	0	0	700	0	0	0	4671	0	0				
36456																			0	277	0	4527	544	544	0	0	0	0	0	1823	0	0	0	1883	0	0				
36933																			0	94	956	2308	373	393	0	0	0	0	0	418	0	0	0	447	0	0				
37051																			0	280	79	1456	100	130	30	0	0	0	0	543	0	0	0	424	0	0	CPU SOFTWARE			
37341																			8	17	0	1170	37	45	0	0	0	0	0	146	0	0	0	962	0	0				
37435																			21	996	0	7410	932	2547	0	0	0	0	0	3867	0	0	0	0	0	0				
37640																			0	8571	0	59568	0	11830	5730	0	0	0	0	8798	0	0	0	30369	0	0	Investments in Afforable Housing			
37659																			3	0	0	1194	13	94	0	0	0	0	0	412	0	0	0	688	0	0				
37743																			0	276	397	1290	44	291	241	0	0	0	0	326	0	0	0	0	0	0	Accrued Federal & State Taxes			
37949																			0	205	0	8902	83	113	0	0	0	0	0	2320	0	0	0	3749	0	2515				
38740																			0	853	42	6089	212	354	0	0	0	0	0	521	0	0	0	4319	0	0				
39327																			0	0	0	10597	388	839	197	47	206	0	0	1251	0	0	0	8453	54	0	COMPUTER SOFTWARE	DEPOSITS	INCOME TAX RECEIVABLE	
39756																			0	1235	0	12943	968	2274	0	0	0	0	0	2602	0	0	0	3363	0	3469	0			
40033																			0	231	0	4760	104	368	234	0	0	0	0	244	0	0	0	1730	576	1611	deferred comp			
40350																			0	248	0	774	132	132	0	0	0	0	0	394	0	0	0	0	0	0				
40499																			0	20130	263	84989	0	19498	11608	0	0	0	0	4919	0	0	0	33178	1799	5202	SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN			
40855																			0	629	0	1152	36	36	0	0	0	0	0	487	0	0	0	0	0	0				
41245																			0	45	231	1483	26	50	0	0	0	0	0	197	0	0	0	486	0	474				
41553																			0	207	0	2694	39	39	0	0	0	0	0	893	0	0	0	1555	0	0				
41629																			0	598	584	5451	0	3020	2435	0	0	0	0	895	0	0	0	354	0	0	Low Income Housing Investment			
41825																			0	549	1142	7257	403	660	33	0	0	0	0	501	0	0	0	2729	0	1676	Pre-Paid Taxes			
41937																			0	174	0	828	0	28	0	0	0	0	0	626	0	0	0	0	0	0				
41955																			0	223	0	767	0	210	0	0	0	0	0	334	0	0	0	0	0	0				
42037																			0	1929	424	2795	103	103	0	0	0	0	0	339	0	0	0	0	0	0				
42354																			0	88	0	4804	393	429	0	0	0	0	0	911	0	0	0	3376	0	0				
42372																			0	310	1467	8651	101	213	0	0	0	0	0	1171	0	0	0	5490	0	0				
42420																			227	65122	31166	359618	17117	66366	32897	0	0	0	0	14363	11273	0	0	102920	72571	7110	INVESTMENT IN SUBSIDIARY			
42448																			1	6184	4494	20477	1177	1218	0	0	0	0	0	8581	0	0	0	0	0	0				
42457																			0	64	0	675	147	165	0	0	0	0	0	446	0	0	0	0	0	0				
43052																			0	446	241	4556	81	170	50	0	0	0	0	329	0	0	0	3370	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities			
43351																			0	0	193	721	54	227	54	92	0	0	0	301	0	0	0	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43856																			0	447	175	1633	87	87	0	0	0	0	0	176	0	0	0	748	0	0				
43959																			0	64	133	1055	111	137	0	0	0	0	0	721	0	0	0	0	0	0				
44040																			0	867	1901	13061	127	468	0	0	0	0	0	2911	0	0	0	6914	0	0				
44433																			0	3234	0	5077	389	517	0	0	0	0	0	1326	0	0	0	0	0	0				
44741																			0	1643	661	4011	227	319	0	0	0	0	0	1388	0	0	0	0	0	0				
44750																			3	1005	959	7233	172	288	0	0	0	0	0	525	0	0	0	2973	0	1483				
44929																			0	1237	0	4510	388	408	0	0	0	0	0	374	0	0	0	855	0	1636				
45038																			31	313	420	1695	69	107	0	0	0	0	0	855	0	0	0	0	0	0				
45047																			0	535	0	1528	158	261	0	0	0	0	0	732	0	0	0	0	0	0				
45056																			0	194	0	1025	174	174	0	0	0	0	0	657	0	0	0	0	0	0				
45430																			0	664	392	5208	196	250	0	0	0	0	0	313	0	0	0	1992	0	1597				
45458																			0	545	9	934	66	72	0	0	0	0	0	308	0	0	0	0	0	0				
45551																			0	2384	6	21967	416	1694	243	0	0	0	0	6786	0	0	0	8367	0	2730	Software, Net of Amortization			
45560																			0	5656	0	45735	6603	8854	0	0	0	0	0	4640	0	0	0	23304	0	3281				
45775																			0	687	979	6524	262	731	212	257	0	0	0	442	0	0	0	3685	0	0	Cash Advances (Offset by DDA)	Accounts Receivable		
46053																			0	2323	0	8708	178	330	151	0	0	0	0	769	0	0	0	5016	0	270	Passport Prefunded Transactions			
46941																			0	524	0	4727	100	101	0	0	0	0	0	528	0	0	0	861	0	2713				
47247																			0	1745	1293	12236	397	715	0	0	0	0	0	964	0	0	0	7519	0	0				
47256																			0	214	385	713	26	52	0	0	0	0	0	62	0	0	0	0	0	0				
47452																			0	36	0	279	0	12	0	0	0	0	0	231	0	0	0	0	0	0				
47500																			57	2673	484	5052	484	603	0	0	0	0	0	1214	0	0	0	78	0	0				
48057																			0	178	0	2780	147	169	0	0	0	0	0	835	0	0	0	1598	0	0				
48150																			0	246	0	559	38	52	0	0	0	0	0	261	0	0	0	0	0	0				
48374																			0	8532	0	30906	678	2467	0	0	0	0	0	6359	0	0	0	3087	7373	3088				
48440																			0	378	176	3567	49	49	0	0	0	1	0	400	0	0	0	2563	0	0				
49054																			1686	691	0	3617	0	1991	0	0	0	0	0	935	0	0	0	0	0	0				
49148																			0	422	0	3572	94	95	0	0	0	0	0	563	0	0	0	2492	0	0				
49241																			15	3251	1619	27005	170	1888	953	0	0	0	0	3878	0	0	0	10288	0	6081	Receivable - FSA Loss Claim			
49344																			0	1197	0	4179	87	811	500	95	0	0	0	387	0	0	0	1784	0	0	Investment in Develop Michigan Inc.	Insurance Claim Receivable		
49643																			0	58	181	1199	11	16	5	0	0	0	0	126	0	0	0	818	0	0	accounts receivable			
49652																			0	449	0	6069	51	53	0	0	0	0	0	1145	0	0	0	4422	0	0				
49821																			0	2237	9073	42619	609	1791	0	0	0	0	0	2312	0	0	0	16550	0	10656				
49858																			0	501	301	3139	127	246	70	0	0	0	0	319	0	0	0	1772	0	0	deposit receivables			
49951																			0	235	0	1342	357	391	0	0	0	0	0	716	0	0	0	0	0	0				
50144																			0	285	484	3875	56	113	0	0	0	0	0	397	0	0	0	2596	0	0				
50461																			0	0	1868	2045	0	0	0	0	0	0	0	177	0	0	0	0	0	0				
50546																			20	39	0	250	44	66	0	0	0	0	0	145	0	0	0	0	0	0				
50854																			0	0	0	540	0	249	0	0	0	0	0	291	0	0	0	0	0	0				
50872																			0	2911	0	5540	94	327	232	0	0	0	0	487	0	0	0	0	0	1815	Prepaid-FHLB Prepayment Penalties			
50957																			0	1567	881	7038	182	477	126	0	0	0	0	715	0	0	0	3398	0	0	Miscellaneous Assets			
51253																			0	940	2012	12025	0	720	0	0	0	0	0	2266	0	0	0	6087	0	0				
51356																			3	0	0	288	50	53	0	0	0	0	0	235	0	0	0	0	0	0				
51459																			12	330	0	6486	124	136	0	0	0	0	0	2449	0	0	0	3571	0	0				
51842																			0	860	2355	8668	222	968	0	0	0	0	0	1297	0	0	0	3188	0	0				
52719																			0	6402	78604	237415	0	152409	40955	106551	0	0	0	0	0	0	0	0	0	0	A/R Trade	Intercompany Receivable		
52951																			166	517	269	2901	182	761	86	320	0	0	0	1354	0	0	0	0	0	0	Loan Premium	Income Tax Receivable		
53033																			0	37965	54507	211059	0	101802	0	0	0	0	0	12381	0	0	81082	4404	0	0				
53051																			0	5	0	451	115	115	0	0	0	0	0	331	0	0	0	0	0	0				
53752																			0	47	0	366	86	96	0	0	0	0	0	223	0	0	0	0	0	0				
54049																			0	730	945	6012	115	367	247	0	0	0	0	420	0	0	0	2693	857	0	Income Taxes Payable			
54058																			0	404	0	4569	0	338	194	0	0	0	0	3827	0	0	0	0	0	0	Accrued Income Tax			
54375																			0	3890	11323	68329	0	14664	6398	0	0	0	0	5325	0	0	0	27602	0	5525	Investment in low income housing			
54441																			0	136	959	2471	153	164	0	0	0	0	0	557	0	0	0	655	0	0				
54656																			0	1479	0	14465	94	340	0	0	0	0	0	6031	0	0	0	4568	0	2047				
54973																			0	48471	0	222525	0	20723	12509	0	0	0	0	15192	0	0	0	138139	0	0	Prepaid pension benefit			
55336																			0	1067	0	7014	312	2316	957	1021	0	0	0	861	0	0	0	2770	0	0	Prepaid Pension Cost	CRA Financial Inst CD's		
