"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	
677176																																																																																																																																																																																																																																																	
677354																																																																																																																																																																																																																																																	
677448																																																																																																																																																																																																																																																	
677644																																																																																																																																																																																																																																																	
677756																																																																																																																																																																																																																																																	
677970																																																																																																																																																																																																																																																	
678052																																																																																																																																																																																																																																																	
678070																																																																																																																																																																																																																																																	
678258																																																																																																																																																																																																																																																	
678454																																																																																																																																																																																																																																																	
678557																																																																																																																																																																																																																																																	
678717																																																																																																																																																																																																																																																	
678744																																																																																																																																																																																																																																																	
679246																																																																																																																																																																																																																																																	
679451																																																																																																																																																																																																																																																	
679648																																																																																																																																																																																																																																																	
680055																																																																																																																																																																																																																																																	
680130																																																																																																																																																																																																																																																	
680354																																																																																																																																																																																																																																																	
680457																																																																																																																																																																																																																																																	
680747																																																																																																																																																																																																																																																	
680813																																																																																																																																																																																																																																																	
681043																																																																																																																																																																																																																																																	
681249																																																																																																																																																																																																																																																	
682143																																																																																																																																																																																																																																																	
682479																																																																																																																																																																																																																																																	
682563																																																																																																																																																																																																																																																	
682648																																																																																																																																																																																																																																																	
683449																																																																																																																																																																																																																																																	
683814																																																																																																																																																																																																																																																	
684455																																																																																																																																																																																																																																																	
685023																																																																																																																																																																																																																																																	
685649																																																																																																																																																																																																																																																	
685676																																																																																																																																																																																																																																																	
685779																																																																																																																																																																																																																																																	
686459																																																																																																																																																																																																																																																	
686570																																																																																																																																																																																																																																																	
686655																																																																																																																																																																																																																																																	
686758																																																																																																																																																																																																																																																	
687009																																																																																																																																																																																																																																																	
687054																																																																																																																																																																																																																																																	
687474																																																																																																																																																																																																																																																	
687830																																																																																																																																																																																																																																																	
687951																																																																																																																																																																																																																																																	
688079																																																																																																																																																																																																																																																	
688257																																																																																																																																																																																																																																																	
688453																																																																																																																																																																																																																																																	
688556																																																																																																																																																																																																																																																	
689209																																																																																																																																																																																																																																																	
689357																																																																																																																																																																																																																																																	
689759																																																																																																																																																																																																																																																	
691042																																																																																																																																																																																																																																																	
691556																																																																																																																																																																																																																																																	
691743																																																																																																																																																																																																																																																	
691958																																																																																																																																																																																																																																																	
692450																																																																																																																																																																																																																																																	
692704																																																																																																																																																																																																																																																	
692946																																																																																																																																																																																																																																																	
693073																																																																																																																																																																																																																																																	
693224																																																																																																																																																																																																																																																	
693345																																																																																																																																																																																																																																																	
693952																																																																																																																																																																																																																																																	
694146																																																																																																																																																																																																																																																	
694771																																																																																																																																																																																																																																																	
694847																																																																																																																																																																																																																																																	
694904																																																																																																																																																																																																																																																	
695134																																																																																																																																																																																																																																																	
695349																																																																																																																																																																																																																																																	
695947																																																																																																																																																																																																																																																	
696047																																																																																																																																																																																																																																																	
696168																																																																																																																																																																																																																																																	
696430																																																																																																																																																																																																																																																	
696551																																																																																																																																																																																																																																																	
696645																																																																																																																																																																																																																																																	
697035																																																																																																																																																																																																																																																	
697147																																																																																																																																																																																																																																																	
697156																																																																																																																																																																																																																																																	
697231																																																																																																																																																																																																																																																	
697633																																																																																																																																																																																																																																																	
697763																																																																																																																																																																																																																																																	
697950																																																																																																																																																																																																																																																	
697978																																																																																																																																																																																																																																																	
698144																																																																																																																																																																																																																																																	
698546																																																																																																																																																																																																																																																	
698649																																																																																																																																																																																																																																																	
699105																																																																																																																																																																																																																																																	
699253																																																																																																																																																																																																																																																	
699534																																																																																																																																																																																																																																																	
700140																																																																																																																																																																																																																																																	
700252																																																																																																																																																																																																																																																	
700430																																																																																																																																																																																																																																																	
700458																																																																																																																																																																																																																																																	
701062																																																																																																																																																																																																																																																	
701222																																																																																																																																																																																																																																																	
701259																																																																																																																																																																																																																																																	
701839																																																																																																																																																																																																																																																	
701857																																																																																																																																																																																																																																																	
701950																																																																																																																																																																																																																																																	
702117																																																																																																																																																																																																																																																	
702359																																																																																																																																																																																																																																																	
702612																																																																																																																																																																																																																																																	
702836																																																																																																																																																																																																																																																	
702911																																																																																																																																																																																																																																																	
702966																																																																																																																																																																																																																																																	
703039																																																																																																																																																																																																																																																	
703552																																																																																																																																																																																																																																																	
703767																																																																																																																																																																																																																																																	
704559																																																																																																																																																																																																																																																	
704755																																																																																																																																																																																																																																																	
705378																																																																																																																																																																																																																																																	
705444																																																																																																																																																																																																																																																	
705556																																																																																																																																																																																																																																																	
706030																																																																																																																																																																																																																																																	
706058																																																																																																																																																																																																																																																	
706236																																																																																																																																																																																																																																																	
706254																																																																																																																																																																																																																																																	
706450																																																																																																																																																																																																																																																	
706656																																																																																																																																																																																																																																																	
707354																																																																																																																																																																																																																																																	
708333																																																																																																																																																																																																																																																	
708379																																																																																																																																																																																																																																																	
708753																																																																																																																																																																																																																																																	
709143																																																																																																																																																																																																																																																	
709451																																																																																																																																																																																																																																																	
709554																																																																																																																																																																																																																																																	
709602																																																																																																																																																																																																																																																	
709639																																																																																																																																																																																																																																																	
709956																																																																																																																																																																																																																																																	
710176																																																																																																																																																																																																																																																	
710859																																																																																																																																																																																																																																																	
711472	1888372	23774	0	8394	1232792	155465	143411	12054	0	68089	21146	46943	0	0	301373	84907	0	0	0	0	0	0	0	71643	768	3969	75	61001	471713	155719	266100	984826	0	0	0	0	0	0	57268	28634	0	0	0	28634	1220	244	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471713	155719	266100	1013704	0	31144	133050	1013704	1224398	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	4965	4965	0	0	4965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381035	0	0	0	0	0	-5245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148388	0	0	148388	0	24041	0	24041	14367	0	0	0	0	5204	9163	1049119	0	5015	7846	117637	918621	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	
711520																																																																																																																																																																																																																																																	
711548																																																																																																																																																																																																																																																	
711753																																																																																																																																																																																																																																																	
711801																																																																																																																																																																																																																																																	
712059																																																																																																																																																																																																																																																	
712273																																																																																																																																																																																																																																																	
712648																																																																																																																																																																																																																																																	
712956																																																																																																																																																																																																																																																	
713047																																																																																																																																																																																																																																																	
713140																																																																																																																																																																																																																																																	
713252																																																																																																																																																																																																																																																	
713476																																																																																																																																																																																																																																																	
713926																																																																																																																																																																																																																																																	
714165																																																																																																																																																																																																																																																	
714437																																																																																																																																																																																																																																																	
714839																																																																																																																																																																																																																																																	
714978																																																																																																																																																																																																																																																	
715032																																																																																																																																																																																																																																																	
715050																																																																																																																																																																																																																																																	
715144																																																																																																																																																																																																																																																	
715340																																																																																																																																																																																																																																																	
715470																																																																																																																																																																																																																																																	
715630																																																																																																																																																																																																																																																	
715872																																																																																																																																																																																																																																																	
715975																																																																																																																																																																																																																																																	
716374																																																																																																																																																																																																																																																	
716413																																																																																																																																																																																																																																																	
716655																																																																																																																																																																																																																																																	
716833																																																																																																																																																																																																																																																	
716851																																																																																																																																																																																																																																																	
716954																																																																																																																																																																																																																																																	
717232																																																																																																																																																																																																																																																	
717513																																																																																																																																																																																																																																																	
717670																																																																																																																																																																																																																																																	
717737																																																																																																																																																																																																																																																	
717924																																																																																																																																																																																																																																																	
718079																																																																																																																																																																																																																																																	
718145																																																																																																																																																																																																																																																	
718275																																																																																																																																																																																																																																																	
718538																																																																																																																																																																																																																																																	
719030																																																																																																																																																																																																																																																	
719610																																																																																																																																																																																																																																																	
719656																																																																																																																																																																																																																																																	
719964																																																																																																																																																																																																																																																	
720157																																																																																																																																																																																																																																																	
720344																																																																																																																																																																																																																																																	
720746																																																																																																																																																																																																																																																	
720858																																																																																																																																																																																																																																																	
