"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
230759																																																											155275	5996	6029	13.94%	28.17%	27.07%	149246	551270	1070341	5716	0	40000	27.07%	1	0	156924	1962	0	0	5668	48	0	0	0		0	0	149246	0	0	0	0	0	0	149246	0	0	0	0	0	0	0	0	0	6029	0	1962	33	0	1072303	111208									
231149																																																											32437	1206	1206	8.51%	13.09%	12.61%	31231	247738	367082	3584	0	25907	12.61%	1	0	42543	7454	274	0	3584	0	0	0	0		0	0	31231	0	0	0	0	0	0	31231	0	0	0	0	0	0	0	0	0	1206	0	7728	0	0	374810	13052									
231242																																																											252961	25803	25803	8.41%	12.28%	11.03%	227158	2059837	2700660	-4317	0	112516	11.03%	1	0	223133	0	0	292	-480	0	0	0	-3837		0	0	227158	0	0	0	0	0	0	227158	0	0	0	0	0	0	0	0	0	25803	0	292	0	0	2700952	114934									
231279																																																											9172	400	400	10.10%	23.67%	22.64%	8772	38742	86858	-44	0	7250	22.64%	1	0	8728	0	0	0	-44	0	0	0	0		0	0	8772	0	0	0	0	0	0	8772	0	0	0	0	0	0	0	0	0	400	0	0	0	0	86858	1522									
231336																																																											15656	793	793	9.49%	20.27%	19.25%	14863	77221	156614	332	0	1555	19.25%	1	0	15524	0	0	0	661	0	0	0	0		0	0	14863	0	0	0	0	0	0	14863	0	0	0	0	0	0	0	0	0	793	0	0	0	0	156614	13637									
231671																																																											13848	631	631	8.33%	13.70%	13.07%	13217	101089	158709	0	0	0	13.07%	1	0	13519	0	0	121	0	0	0	0	0		0	0	13398	0	0	0	0	181	181	13217	0	0	0	0	0	0	0	0	0	631	0	302	0	0	159011	13519									
232258																																																											3109	105	105	14.63%	38.08%	36.80%	3004	8164	20532	68	0	518	36.80%	1	0	3214	0	0	142	68	0	0	0	0		0	0	3004	0	0	0	0	0	0	3004	0	0	0	0	0	0	0	0	0	105	0	142	0	0	20674	2628									
232847																																																											14466	662	662	8.76%	13.94%	13.31%	13804	103738	157495	133	0	5000	13.31%	1	0	16050	2113	0	0	133	0	0	0	0		0	0	13804	0	0	0	0	0	0	13804	0	0	0	0	0	0	0	0	0	662	0	2113	0	0	159608	10917									
232856																																																											51914	3292	3292	12.30%	19.78%	18.53%	48622	262440	395308	9	0	16000	18.53%	1	0	50224	1587	6	0	9	0	0	0	0		0	0	48622	0	0	0	0	0	0	48622	0	0	0	0	0	0	0	0	0	3292	0	1593	0	0	396901	34215									
233031	14258801	1163505	2115970	10.56%	14.22%	12.11%	12142831	100260664	114978102	-115464	0	16726711	12.11%	0	16243517	4131159	78846	2458	251461	0	47932	-361258	-53600		0	0	12146519	0	0	0	0	3688	3688	12142831	0	0	0	0	0	0	947390	0	0	2115970	0	4216150	5075	0	119194252	-367730																						1																																														
233246																																																											9245	518	518	9.56%	13.75%	12.98%	8727	67257	91257	6	0	9670	12.98%	1	0	11759	2930	96	0	6	0	0	0	0		0	0	8727	0	0	0	0	0	0	8727	0	0	0	0	0	0	0	0	0	518	0	3026	0	0	94283	2083									
233358																																																											25852	1497	1497	12.15%	21.64%	20.39%	24355	119466	200498	335	0	2036	20.39%	1	0	24690	0	0	0	335	0	0	0	0		0	0	24355	0	0	0	0	0	0	24355	0	0	0	0	0	0	0	0	0	1497	0	0	0	0	200498	22319									
233442																																																											5892	730	730	7.50%	10.09%	8.84%	5162	58390	68807	1	0	1615	8.84%	1	0	5163	0	0	0	1	0	0	0	0		0	0	5162	0	0	0	0	0	0	5162	0	0	0	0	0	0	0	0	0	730	0	0	0	0	68807	3547									
233451																																																											5150	301	301	10.96%	15.29%	14.39%	4849	33690	44255	0	0	800	14.39%	1	0	4848	0	0	0	-4	3	0	0	0		0	0	4849	0	0	0	0	0	0	4849	0	0	0	0	0	0	0	0	0	301	0	0	0	0	44255	4048									
233527																																																											28368	2024	2024	10.98%	17.52%	16.27%	26344	161887	239931	-204	23	14200	16.27%	1	0	26506	366	0	0	-204	0	0	0	0		0	0	26344	0	0	0	0	0	0	26344	0	0	0	0	0	0	0	0	0	2024	0	366	0	0	240320	12510									
233554																																																											85382	8804	8804	9.93%	12.17%	10.92%	76578	701313	771448	49	0	33250	10.92%	1	0	76802	131	44	0	49	0	0	0	0		0	0	76578	0	0	0	0	0	0	76578	0	0	0	0	0	0	0	0	0	8804	0	175	0	0	771623	43503									
234355																																																											105863	6373	6373	11.10%	20.92%	19.66%	99490	506092	896058	2568	0	50380	19.66%	1	0	104805	2262	0	0	2568	0	0	0	0		0	0	99975	0	485	0	0	0	485	99490	0	0	0	0	0	0	0	0	0	6373	0	2747	0	0	898805	51857									
234506																																																											24233	1302	1302	7.93%	19.10%	18.08%	22931	126859	289294	919	0	18358	18.08%	1	0	24288	0	0	175	919	0	0	0	0		0	0	23194	0	0	0	0	263	263	22931	0	0	0	0	263	0	0	0	0	1302	0	438	0	0	289732	5011									
234739																																																											92903	8344	8344	9.57%	13.92%	12.67%	84559	667291	883622	992	0	56188	12.67%	1	0	89639	0	1220	1147	992	0	0	0	0		0	0	86280	0	0	0	0	1721	1721	84559	0	0	0	0	0	0	0	0	0	8344	0	4088	0	0	887710	32459									
234841																																																											34789	813	813	16.58%	48.37%	47.24%	33976	71923	204917	3246	0	1300	47.24%	1	0	37222	0	0	0	3246	0	0	0	0		0	0	33976	0	0	0	0	0	0	33976	0	0	0	0	0	0	0	0	0	813	0	0	0	0	204917	32676									
235174																																																											13747	763	763	15.93%	22.56%	21.31%	12984	60925	81516	17	0	5579	21.31%	1	0	13001	0	0	0	17	0	0	0	0		0	0	12984	0	0	0	0	0	0	12984	0	0	0	0	0	0	0	0	0	763	0	0	0	0	81516	7405									
235231																																																											23640	1676	1676	10.04%	17.70%	16.44%	21964	133583	218771	176	0	2000	16.44%	1	0	22140	0	0	0	176	0	0	0	0		0	0	21964	0	0	0	0	0	0	21964	0	0	0	0	0	0	0	0	0	1676	0	0	0	0	218771	19964									
235316																																																											3366	275	275	9.19%	15.27%	14.03%	3091	22037	33623	-1	0	1487	14.03%	1	0	3092	0	0	1	-1	0	0	0	0		0	0	3092	0	0	0	0	1	1	3091	0	0	0	0	1	0	0	0	0	275	0	2	0	0	33625	1606									
235446																																																											23262	1293	1293	9.95%	17.59%	16.61%	21969	132227	220770	582	0	3785	16.61%	1	0	22551	0	0	0	582	0	0	0	0		0	0	21969	0	0	0	0	0	0	21969	0	0	0	0	0	0	0	0	0	1293	0	0	0	0	220770	18184									
235530																																																											39986	3104	3104	9.58%	14.26%	13.15%	36882	280368	384936	2419	0	5475	13.15%	1	0	39301	0	0	0	2419	0	0	0	0		0	0	36882	0	0	0	0	0	0	36882	0	0	0	0	0	0	0	0	0	3104	0	0	0	0	384936	31407									
235558																																																											1601	92	92	8.66%	15.14%	14.27%	1509	10577	17415	0	0	1474	14.27%	1	0	1509	0	0	0	0	0	0	0	0		0	0	1509	0	0	0	0	0	0	1509	0	0	0	0	0	0	0	0	0	92	0	0	0	0	17415	35									
235950																																																											11223	543	543	13.94%	26.26%	24.99%	10680	42735	76639	229	0	700	24.99%	1	0	10909	0	0	0	229	0	0	0	0		0	0	10680	0	0	0	0	0	0	10680	0	0	0	0	0	0	0	0	0	543	0	0	0	0	76639	9980									
236153																																																											193364	14213	14213	9.06%	12.45%	11.53%	179151	1553460	1977672	5135	0	62025	11.53%	1	0	184776	0	490	0	5135	0	0	0	0		0	0	179151	0	0	0	0	0	0	179151	0	0	0	0	0	0	0	0	0	14213	0	490	0	0	1978162	117616									
236256																																																											10265	354	354	10.78%	29.01%	28.01%	9911	35389	91912	361	0	1870	28.01%	1	0	10272	0	0	0	361	0	0	0	0		0	0	9911	0	0	0	0	0	0	9911	0	0	0	0	0	0	0	0	0	354	0	0	0	0	91912	8041									
236603																																																											25985	779	779	8.94%	25.26%	24.51%	25206	102854	281904	1201	0	1540	24.51%	1	0	26407	0	0	0	1201	0	0	0	0		0	0	25206	0	0	0	0	0	0	25206	0	0	0	0	0	0	0	0	0	779	0	0	0	0	281904	23666									
236706																																																											257242	20816	20816	8.41%	11.99%	11.02%	236426	2146009	2812779	1239	0	142420	11.02%	1	0	238245	563	0	0	1926	17	-687	0	0		0	0	236426	0	0	0	0	0	0	236426	0	0	0	0	0	0	0	0	0	20816	0	563	0	0	2813342	94586									
236957																																																											31483	1499	1499	16.56%	26.40%	25.14%	29984	119248	181042	-947	0	12000	25.14%	1	0	30926	69	0	0	587	286	0	0	0		0	0	29984	0	0	0	0	0	0	29984	0	0	0	0	0	0	0	0	0	1499	0	69	0	0	181111	19873									
237066																																																											98599	8753	8753	8.70%	14.08%	12.83%	89846	700092	1033288	6086	0	79599	12.83%	1	0	104774	8842	0	0	6086	0	0	0	0		0	0	89846	0	0	0	0	0	0	89846	0	0	0	0	0	0	0	0	0	8753	0	8842	0	0	1042130	19089									
237619																																																											111134	8792	9062	11.87%	15.80%	14.51%	102072	703316	859858	-6206	0	10658	14.51%	1	0	95866	0	0	0	340	0	0	-6546	0		0	0	102072	0	0	0	0	0	0	102072	0	0	0	0	0	0	0	0	0	9062	0	0	270	0	859858	91414									
237954																																																											11701	794	794	8.84%	18.55%	17.29%	10907	63095	123368	1061	0	1000	17.29%	1	0	11968	0	0	0	1061	0	0	0	0		0	0	10907	0	0	0	0	0	0	10907	0	0	0	0	0	0	0	0	0	794	0	0	0	0	123368	9907									
238045																																																											2479	136	136	9.36%	22.70%	21.45%	2343	10923	25038	-14	0	800	21.45%	1	0	2329	0	0	0	-14	0	0	0	0		0	0	2343	0	0	0	0	0	0	2343	0	0	0	0	0	0	0	0	0	136	0	0	0	0	25038	1543									
238139																																																											15573	814	814	10.16%	24.23%	22.97%	14759	64266	145221	334	0	2500	22.97%	1	0	15093	0	0	0	334	0	0	0	0		0	0	14759	0	0	0	0	0	0	14759	0	0	0	0	0	0	0	0	0	814	0	0	0	0	145221	12259									
238250																																																											8420	494	496	10.31%	21.57%	20.30%	7924	39039	76845	368	0	1500	20.30%	1	0	8292	0	0	0	368	0	0	0	0		0	0	7924	0	0	0	0	0	0	7924	0	0	0	0	0	0	0	0	0	496	0	0	2	0	76845	6424									
238737																																																											32008	2641	2641	10.25%	15.18%	13.93%	29367	210801	286408	124	0	14369	13.93%	1	0	30408	0	0	0	189	483	0	0	0		0	0	29736	0	0	369	0	0	369	29367	0	0	0	0	0	0	0	0	0	2641	0	369	0	0	286777	15915									
239275																																																											114699	7186	7186	11.96%	20.06%	18.80%	107513	571853	898880	-364	0	78843	18.80%	1	0	108139	0	0	396	1479	0	0	0	-1843		0	0	108107	0	0	0	0	594	594	107513	0	0	0	0	0	0	0	0	0	7186	0	990	0	0	899870	29660									
239556																																																											34493	1523	1523	19.36%	28.58%	27.32%	32970	120685	170268	1240	0	16000	27.32%	1	0	34365	155	0	0	1240	0	0	0	0		0	0	32970	0	0	0	0	0	0	32970	0	0	0	0	0	0	0	0	0	1523	0	155	0	0	170423	17125									
239613																																																											109829	8692	8692	10.45%	15.86%	14.60%	101137	692708	968119	1966	0	45024	14.60%	1	0	103233	0	104	0	1966	26	0	0	0		0	0	101137	0	0	0	0	0	0	101137	0	0	0	0	0	0	0	0	0	8692	0	104	0	0	968223	56243									
239659																																																											35182	3424	3424	9.74%	12.95%	11.69%	31758	271774	326018	20	0	12000	11.69%	1	0	31778	0	0	0	20	0	0	0	0		0	0	31758	0	0	0	0	0	0	31758	0	0	0	0	0	0	0	0	0	3424	0	0	0	0	326018	19758									
239752																																																											13727	949	949	10.32%	15.00%	13.96%	12778	91534	123839	171	155	11862	13.96%	1	0	15741	2792	0	0	171	0	0	0	0		0	0	12778	0	0	0	0	0	0	12778	0	0	0	0	0	0	0	0	0	949	0	2792	0	0	126786	3708									
240002																																																											84400	7626	8017	9.77%	14.15%	12.80%	76383	596674	781461	-214	0	71764	12.80%	1	0	98139	0	14	8783	573	0	0	0	-787		0	0	89556	0	0	0	0	13173	13173	76383	0	0	0	0	13173	0	0	0	0	8017	0	21970	391	0	803431	26589									
240459																																																											9765	373	386	16.11%	32.80%	31.51%	9379	29769	58222	614	0	3000	31.51%	1	0	9993	0	0	0	614	0	0	0	0		0	0	9379	0	0	0	0	0	0	9379	0	0	0	0	0	0	0	0	0	386	0	0	13	0	58222	6379									
240954																																																											17203	563	563	9.19%	27.02%	26.13%	16640	63677	181070	-206	0	4800	26.13%	1	0	16434	0	0	0	-206	0	0	0	0		0	0	16640	0	0	0	0	0	0	16640	0	0	0	0	0	0	0	0	0	563	0	0	0	0	181070	11840									
241009																																																											15555	611	611	11.66%	32.18%	30.92%	14944	48331	128196	770	0	2892	30.92%	1	0	15714	0	0	0	770	0	0	0	0		0	0	14944	0	0	0	0	0	0	14944	0	0	0	0	0	0	0	0	0	611	0	0	0	0	128196	12052									
241157																																																											63696	5273	5273	8.92%	15.10%	13.85%	58423	421793	655026	3003	0	12000	13.85%	1	0	61684	28	230	0	3339	0	0	-336	0		0	0	58423	0	0	0	0	0	0	58423	0	0	0	0	0	0	0	0	0	5273	0	258	0	0	655284	46681									
241559																																																											10411	157	157	9.14%	10.95%	10.78%	10254	95106	112170	97	0	11861	10.78%	1	0	12949	2598	0	0	97	0	0	0	0		0	0	10254	0	0	0	0	0	0	10254	0	0	0	0	0	0	0	0	0	157	0	2598	0	0	114768	991									
241607																																																											98772	7345	7345	9.51%	12.99%	12.03%	91427	760261	961732	-3116	0	11750	12.03%	1	0	88311	0	0	0	1495	0	0	-4611	0		0	0	91427	0	0	0	0	0	0	91427	0	0	0	0	0	0	0	0	0	7345	0	0	0	0	961732	79677									
242257																																																											20977	1523	1523	9.02%	14.09%	13.07%	19454	148896	215675	-14	0	650	13.07%	1	0	19440	0	0	0	-14	0	0	0	0		0	0	19454	0	0	0	0	0	0	19454	0	0	0	0	0	0	0	0	0	1523	0	0	0	0	215675	18804									
242444																																																											135432	9641	9641	10.23%	17.63%	16.37%	125791	768323	1229347	1731	0	10736	16.37%	1	0	127584	0	62	0	1731	0	0	0	0		0	0	125791	0	0	0	0	0	0	125791	0	0	0	0	0	0	0	0	0	9641	0	62	0	0	1229409	115117									
242949																																																											7556	574	574	8.92%	16.17%	14.94%	6982	46722	78287	-6	0	2000	14.94%	1	0	6976	0	0	0	-6	0	0	0	0		0	0	6982	0	0	0	0	0	0	6982	0	0	0	0	0	0	0	0	0	574	0	0	0	0	78287	4982									
242958																																																											8373	736	736	8.83%	14.25%	13.00%	7637	58765	86475	272	0	7000	13.00%	1	0	8095	0	0	0	272	186	0	0	0		0	0	7637	0	0	0	0	0	0	7637	0	0	0	0	0	0	0	0	0	736	0	0	0	0	86475	823									
242976																																																											20538	1242	1242	11.31%	20.85%	19.59%	19296	98499	170628	2	0	6780	19.59%	1	0	19986	120	15	221	2	0	0	0	0		0	0	19628	0	0	0	0	332	332	19296	0	0	0	0	332	0	0	0	0	1242	0	688	0	0	171316	13204									
243375																																																											139479	342	342	15.74%	122.69%	122.39%	139137	113684	884074	45	0	125664	122.39%	1	0	150439	10900	331	0	71	0	0	0	0		0	0	139137	0	0	0	0	0	0	139137	0	0	0	0	0	0	0	0	0	342	0	11231	0	0	895305	24730									
243414																																																											15797	1689	1922	8.31%	11.00%	9.66%	13875	143622	166876	491	0	3470	9.66%	1	0	14366	0	0	0	491	0	0	0	0		0	0	13875	0	0	0	0	0	0	13875	0	0	0	0	0	0	0	0	0	1922	0	0	233	0	166876	10405									
243955																																																											5197	281	281	16.60%	23.43%	22.17%	4916	22178	29617	2	0	1306	22.17%	1	0	4918	0	0	0	2	0	0	0	0		0	0	4916	0	0	0	0	0	0	4916	0	0	0	0	0	0	0	0	0	281	0	0	0	0	29617	3610									
244037																																																											12298	664	664	9.87%	17.04%	16.12%	11634	72167	117912	183	0	8450	16.12%	1	0	11997	0	180	0	183	0	0	0	0		0	0	11634	0	0	0	0	0	0	11634	0	0	0	0	0	0	0	0	0	664	0	180	0	0	118092	3364									
244149																																																											37324	2395	2395	10.90%	19.60%	18.34%	34929	190476	320575	22	0	0	18.34%	1	0	35067	59	0	0	22	0	0	0	0		0	0	34986	0	57	0	0	0	57	34929	0	0	0	0	0	0	0	0	0	2395	0	116	0	0	320691	35045									
244158																																																											29827	2910	2910	10.50%	12.86%	11.60%	26917	231996	256285	621	0	18613	11.60%	1	0	30334	2712	84	0	621	0	0	0	0		0	0	26917	0	0	0	0	0	0	26917	0	0	0	0	0	0	0	0	0	2910	0	2796	0	0	259081	11100									
244251																																																											58882	4198	4198	8.16%	17.54%	16.29%	54684	335654	670471	5024	0	7524	16.29%	1	0	59708	0	0	0	5024	0	0	0	0		0	0	54684	0	0	0	0	0	0	54684	0	0	0	0	0	0	0	0	0	4198	0	0	0	0	670471	47160									
245016	95872	6619	6619	8.64%	18.15%	16.89%	89253	528319	1032834	0	0	6000	16.89%	0	91850	2597	0	0	0	0	0	0	0		0	0	89253	0	0	0	0	0	0	89253	0	0	0	0	0	0	0	0	0	6619	0	2597	0	0	1035431	85850																						1																																														
245276																																																											822618	63774	77174	10.39%	16.47%	14.93%	745444	4994006	7174349	24037	0	698537	14.93%	1	0	900254	84063	2261	40859	29927	0	-5890	0	0		0	0	749034	0	0	3590	0	0	3590	745444	0	0	0	0	0	0	13400	0	0	77174	0	130774	0	0	7305123	177680									
245351																																																											29959	2065	2065	9.75%	18.19%	16.94%	27894	164661	286096	3094	0	2000	16.94%	1	0	30988	0	0	0	4485	0	0	-1391	0		0	0	27894	0	0	0	0	0	0	27894	0	0	0	0	0	0	0	0	0	2065	0	0	0	0	286096	25894									
245557																																																											72169	3984	3984	11.75%	22.68%	21.43%	68185	318183	580475	2446	0	5597	21.43%	1	0	70800	169	0	0	2446	0	0	0	0		0	0	68185	0	0	0	0	0	0	68185	0	0	0	0	0	0	0	0	0	3984	0	169	0	0	580644	62757									
246022																																																											39204	3348	3348	9.77%	14.64%	13.39%	35856	267825	366855	1855	0	12000	13.39%	1	0	37711	0	0	0	1855	0	0	0	0		0	0	35856	0	0	0	0	0	0	35856	0	0	0	0	0	0	0	0	0	3348	0	0	0	0	366855	23856									
246134																																																											36243	2440	2440	9.31%	18.58%	17.33%	33803	195040	363220	927	0	1325	17.33%	1	0	34931	0	201	0	927	0	0	0	0		0	0	33803	0	0	0	0	0	0	33803	0	0	0	0	0	0	0	0	0	2440	0	201	0	0	363421	32679									
246237																																																											3527	82	85	13.49%	24.29%	23.71%	3442	14520	25518	22	0	3188	23.71%	1	0	3967	503	0	0	22	0	0	0	0		0	0	3442	0	0	0	0	0	0	3442	0	0	0	0	0	0	0	0	0	85	0	503	3	0	26021	757									
246451																																																											6687	174	174	8.89%	13.29%	12.94%	6513	50321	73225	398	0	6850	12.94%	1	0	7990	872	207	0	398	0	0	0	0		0	0	6513	0	0	0	0	0	0	6513	0	0	0	0	0	0	0	0	0	174	0	1079	0	0	74304	742									
246657																																																											50017	4125	4125	9.43%	15.25%	13.99%	45892	328026	486915	1573	0	32984	13.99%	1	0	49931	0	0	986	1573	0	0	0	0		0	0	47372	0	0	0	0	1480	1480	45892	0	0	0	0	0	0	0	0	0	4125	0	2466	0	0	489381	15374									
246947																																																											9559	461	461	11.34%	25.91%	24.66%	9098	36889	80196	165	0	400	24.66%	1	0	9263	0	0	0	165	0	0	0	0		0	0	9098	0	0	0	0	0	0	9098	0	0	0	0	0	0	0	0	0	461	0	0	0	0	80196	8698									
246956																																																											39565	2782	2782	12.04%	17.78%	16.53%	36783	222575	305487	-403	0	6128	16.53%	1	0	36533	89	64	0	-403	0	0	0	0		0	0	36783	0	0	0	0	0	0	36783	0	0	0	0	0	0	0	0	0	2782	0	153	0	0	305640	30808									
247140																																																											28871	2298	2298	13.40%	15.75%	14.50%	26573	183265	198264	146	0	5000	14.50%	1	0	27361	0	0	642	146	0	0	0	0		0	0	26573	0	0	0	0	0	0	26573	0	0	0	0	0	0	0	0	0	2298	0	642	0	0	198906	22215									
247355																																																											117037	3122	3148	14.00%	25.97%	25.27%	113889	450623	813466	325	0	36087	25.27%	1	0	114214	0	0	0	325	0	0	0	0		0	0	113889	0	0	0	0	0	0	113889	0	0	0	0	0	0	0	0	0	3148	0	0	26	0	813466	77802									
247476																																																											9037	238	238	15.20%	30.11%	29.32%	8799	30012	57878	-10	0	0	29.32%	1	0	8789	0	0	0	0	0	0	-10	0		0	0	8799	0	0	0	0	0	0	8799	0	0	0	0	0	0	0	0	0	238	0	0	0	0	57878	8799									
247551																																																											13470	1213	1213	9.35%	13.28%	12.08%	12257	101437	131054	34	0	2197	12.08%	1	0	12257	0	0	0	0	0	0	0	0		0	0	12257	0	0	0	0	0	0	12257	0	0	0	0	0	0	0	0	0	1213	0	0	0	0	131054	10026									
247908																																																											118318	7504	7504	11.92%	15.01%	14.06%	110814	788408	929312	-7193	0	9000	14.06%	1	0	105098	862	58	0	1977	253	0	-8866	0		0	0	110814	0	0	0	0	0	0	110814	0	0	0	0	0	0	0	0	0	7504	0	920	0	0	930232	103291									
248240																																																											76354	7304	7304	8.24%	10.15%	9.18%	69050	752220	838103	-79	0	24995	9.18%	1	0	69670	523	176	0	-79	0	0	0	0		0	0	69050	0	0	0	0	0	0	69050	0	0	0	0	0	0	0	0	0	7304	0	699	0	0	838802	44754									
248352																																																											7057	606	606	8.82%	12.05%	11.02%	6451	58544	73104	103	0	5902	11.02%	1	0	7490	591	345	0	103	0	0	0	0		0	0	6451	0	0	0	0	0	0	6451	0	0	0	0	0	0	0	0	0	606	0	936	0	0	74040	1485									
248455																																																											43147	2872	2872	8.15%	17.26%	16.11%	40275	249983	494096	1082	0	15565	16.11%	1	0	43414	2057	0	0	1082	0	0	0	0		0	0	40275	0	0	0	0	0	0	40275	0	0	0	0	0	0	0	0	0	2872	0	2057	0	0	496153	26767									
248633																																																											24104	1762	1762	10.02%	17.13%	15.88%	22342	140724	223073	-1	0	1581	15.88%	1	0	23007	0	0	266	-1	0	0	0	0		0	0	22742	0	0	0	0	400	400	22342	0	0	0	0	400	0	0	0	0	1762	0	1066	0	0	224139	21427									
248745																																																											27225	1800	1800	14.16%	19.05%	17.79%	25425	142892	179524	120	0	6000	17.79%	1	0	25545	0	0	0	120	0	0	0	0		0	0	25425	0	0	0	0	0	0	25425	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	179524	19425									
249153																																																											10390	1020	1020	9.65%	12.56%	11.33%	9370	82697	97056	284	0	6490	11.33%	1	0	9654	0	0	0	284	0	0	0	0		0	0	9370	0	0	0	0	0	0	9370	0	0	0	0	0	0	0	0	0	1020	0	0	0	0	97056	2880									
249416																																																											14125	775	775	10.83%	22.80%	21.55%	13350	61948	123258	230	0	1931	21.55%	1	0	13580	0	0	0	230	0	0	0	0		0	0	13350	0	0	0	0	0	0	13350	0	0	0	0	0	0	0	0	0	775	0	0	0	0	123258	11419									
249564																																																											21218	847	847	9.44%	31.45%	30.19%	20371	67470	215696	323	0	1691	30.19%	1	0	20694	0	0	0	323	0	0	0	0		0	0	20371	0	0	0	0	0	0	20371	0	0	0	0	0	0	0	0	0	847	0	0	0	0	215696	18680									
249612																																																											754136	25360	25367	6.34%	15.09%	14.58%	728769	4997617	11490258	1107	0	201271	14.58%	1	0	990789	259807	429	0	18729	0	0	-17622	0		677	0	728769	0	0	0	0	0	0	728769	0	0	0	0	0	0	0	0	0	25367	0	260913	7	0	11751171	788411									
249658																																																											6404	560	560	8.50%	11.77%	10.74%	5844	54403	68780	-606	0	12824	10.74%	1	0	5429	0	0	0	-606	0	0	0	0		0	191	5844	0	0	0	0	0	0	5844	0	0	0	0	0	0	0	0	0	560	0	191	0	0	68971	-6789									
249957																																																											6070	293	293	12.42%	23.76%	22.61%	5777	25549	46508	186	0	4800	22.61%	1	0	5963	0	0	0	186	0	0	0	0		0	0	5777	0	0	0	0	0	0	5777	0	0	0	0	0	0	0	0	0	293	0	0	0	0	46508	977									
250047																																																											17947	1366	1366	9.08%	16.43%	15.18%	16581	109261	182665	1498	0	4048	15.18%	1	0	18140	0	61	0	1498	0	0	0	0		0	0	16581	0	0	0	0	0	0	16581	0	0	0	0	0	0	0	0	0	1366	0	61	0	0	182726	12594									
250430																																																											14819	321	321	15.01%	28.33%	27.71%	14498	52312	96595	853	0	500	27.71%	1	0	15721	0	0	370	853	0	0	0	0		0	0	14498	0	0	0	0	0	0	14498	0	0	0	0	222	0	0	0	0	321	0	592	0	0	97187	14368									
250476																																																											5052	663	663	4.03%	9.92%	8.62%	4389	50927	108933	1135	0	0	8.62%	1	0	5569	45	0	0	1114	21	0	0	0		0	0	4389	0	0	0	0	0	0	4389	0	0	0	0	0	0	0	0	0	663	0	45	0	0	108978	4434									
250850																																																											9558	664	664	8.50%	13.52%	12.58%	8894	70718	104644	873	0	2000	12.58%	1	0	9761	0	0	0	867	0	0	0	0		0	0	8894	0	0	0	0	0	0	8894	0	0	0	0	0	0	0	0	0	664	0	0	0	0	104644	6888									
251352																																																											37045	2766	2766	6.76%	13.05%	12.08%	34279	283884	507386	4535	0	10178	12.08%	1	0	43755	4859	82	0	4535	0	0	0	0		0	0	34279	0	0	0	0	0	0	34279	0	0	0	0	0	0	0	0	0	2766	0	4941	0	0	512327	29042									
251558																																																											28519	2374	2374	8.39%	13.08%	11.99%	26145	218007	311594	1579	0	5000	11.99%	1	0	28559	789	0	0	1579	46	0	0	0		0	0	26145	0	0	0	0	0	0	26145	0	0	0	0	0	0	0	0	0	2374	0	789	0	0	312383	21980									
251745																																																											38380	1920	1920	9.50%	25.18%	23.92%	36460	152449	383728	1512	0	3500	23.92%	1	0	38147	0	175	0	1512	0	0	0	0		0	0	36460	0	0	0	0	0	0	36460	0	0	0	0	0	0	0	0	0	1920	0	175	0	0	383903	33135									
251857																																																											7801	267	267	10.07%	38.04%	36.74%	7534	20508	74811	244	0	2400	36.74%	1	0	7778	0	0	0	244	0	0	0	0		0	0	7534	0	0	0	0	0	0	7534	0	0	0	0	0	0	0	0	0	267	0	0	0	0	74811	5134									
251978																																																											19708	1494	1494	11.18%	16.64%	15.38%	18214	118455	162905	58	0	953	15.38%	1	0	18272	0	0	0	58	0	0	0	0		0	0	18214	0	0	0	0	0	0	18214	0	0	0	0	0	0	0	0	0	1494	0	0	0	0	162905	17261									
