"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	
357553																																																																																																														0	0	0							36	129	0	0	60	0	0	0	36	0	0	0	0	0	0	0	0	0				0	0	0	60	0	0	0	0	0	0	0	0	0	0	0		0	0	67	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
357777																																																																																																														0	0	0							0	3770	867				0	0	0	0	0	0	0	0	0	0	0	0				40	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	3720	867	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
357937																																																																																																														0	0	0							2757	510	145				130	40	116	0	0	0	0	0	0	0	0	0				142	0	0	0	0	0	0	0	0	0	0	0	0	0	0		655	0	192	92	0	10			0	0				0	0	0	0	0	433	0	0	0	0	503	1050	0	0	0							0	0	544	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
358112																																																																																																														0	0	0							67	724	380				0	31	0	16	0	0	0	0	0	0	0	0				0	0	0	30	0	0	0	0	0	0	0	0	0	0	0		67	0	487	310	0	0			0	13				0	0	0	0	0	0	105	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
358448																																																																																																														0	0	0							55	539	90				0	0	0	0	0	0	0	0	0	0	0	0				14	0	0	1	0	0	0	0	0	0	0	0	0	0	0		55	0	469	90	0	0			81	0				0	0	0	0	0	0	37	0	0	0	0	0	94	0	0							94	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
358756																																																																																																														0	0	0							62	131	142	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		48	0	64	139	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	14	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
359324																																																																																																														0	0	0							180	2136	0				498	0	0	0	0	7	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		146	27	1638	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
359472																																																																																																														0	0	0							687	316	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		513	0	248	0	0	0			450	173				0	0	0	0	0	0	0	0	0	0	0	0	0	0	73							0	0	73	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
359650																																																																																																														0	0	0							0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
359744																																																																																																														0	0	0							21	235	0	0	0	0	0	0	21	235	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
359838																																																																																																														0	0	0							304	460	0	0	0	0	121	0	140	5	0	0	0	0	0	0	0	0				0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	164	0	319	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
360777																																																																																																														0	0	0							344	1049	147				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	777	147	0	0	0	0	0	0				0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361055																																																																																																														0	0	0							13941	1059	0	0	0	0	2	0	371	0	0	19	0	0	54	0	0	0				44	0	221	22	0	0	0	0	0	63	0	0	0	0	0		712	405	603	0	0	0			274	0				0	0	0	0	0	0	0	0	0	0	244	11102	61	0	499							72	0	12369	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
361167																																																																																																														0	0	0	0	0	0	0	0	0	34545	16627	4	117	473	0	969	0	1025	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	3	117	0	0	0	34	1	0	0	0	0	0	1712	27	8779	0	804	0	0	0	37169	0	0	0	0	971	621	0	0	0	71	849	297	0	0	1145	30051	229	0	129	0	0	0	0	0	0	259	0	1338	0	0	568	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	
361279																																																																																																														0	0	0							92	386	91				15	9	0	0	0	0	0	0	0	0	0	0				0	0	0	43	0	0	0	0	0	0	0	0	0	0	0		84	0	227	82	0	0			8	0				33	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
361354																																																																																																														0	0	0							459	906	166	0	144	0	0	124	450	80	0	0	0	0	0	0	0	0				0	0	0	144	0	0	0	0	0	0	0	0	0	0	0		0	0	177	9	0	0			0	0				0	0	0	0	0	0	0	201	13	0	0	0	0	0	0							0	0	450	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
361439																																																																																																														0	0	0	0	0	0	0	0	0	1445	2333	0	0	0	0	6	0	25	298	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	29	578	0	0	0	0	0	1324	0	0	0	0	0	8	0	0	557	7	1267	0	0	0	316	180	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361653																																																																																																														0	0	0							2295	2275	0	0	526	0	194	0	1396	0	0	196	0	0	0	0	0	0				0	0	0	526	0	0	0	0	0	0	0	0	0	0	0		0	0	101	0	0	0			0	0				0	0	0	0	0	0	1426	0	0	0	0	703	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
362043																																																																																																														0	0	0							0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
362155																																																																																																														0	0	0							170	871	132	40	24	14	179	118	66	0	0	0	0	0	0	0	0	0				0	0	0	68	14	40	0	0	0	0	0	0	0	0	0		0	0	83	0	0	0			95	0				242	0	0	0	0	0	5	0	0	0	52	0	0	0	0							0	0	7	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
362717																																																																																																														0	0	0	0	0	0	0	0	0	859	1593	578	0	0	0	0	8	184	62	52	0	0	0	0	0	0	0	0	0	0	162	89	237	0	0	0	0	0	0	20	19	0	0	0	0	0	426	0	411	365	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	691	0	0	0	0	0	83	256	207	0	0	0	0	0	0	83	256	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856																																																																																																														0	0	0							96	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
362940																																																																																																														0	0	0							63	173	136				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		46	0	93	41	13	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
363442																																																																																																														0	0	0							0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
363648																																																																																																														0	0	0							147	797	0	0	0	0	65	0	0	175	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		128	0	229	0	0	0			1	0				0	0	0	0	0	0	0	309	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
363657																																																																																																														0	0	0	0	0	0	0	0	0	2808	1692	306	88	0	0	198	0	325	136	0	0	0	0	0	0	0	0	0	0	0	58	0	65	31	0	88	0	0	0	0	0	0	0	0	0	0	1081	16	553	197	23	0	0	0	691	0	0	0	0	0	29	0	0	0	161	38	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363778																																																																																																														0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
364131																																																																																																														0	0	0							276	324	4				22	0	0	27	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		245	0	91	0	0	0			0	0				0	6	0	0	0	0	134	4	0	0	0	31	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
364270	0	0	0	31	0	0	0	0	0	1651	1771	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	0							0	0	0														1595	0	1637	0	0	0								0	0	0	125	0	19	0	0	0	0	0	0	453	0	130																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	
364430																																																																																																														0	0	0							597	895	1503				222	27	16	0	440	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		379	88	569	1035	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	89	0	0	0							0	0	113	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
364449																																																																																																														0	0	0	0	0	0	0	0	0	3453	2112	0	0	30	0	0	0	87	26	0	43	0	0	0	0	0	0	0	0	0	40	0	332	33	0	0	0	0	0	0	0	0	0	0	0	0	1402	30	896	0	16	0	0	0	347	0	0	0	0	0	0	0	0	0	14	1061	0	0	0	898	630	0	0	289	0	0	0	0	0	0	541	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	
364850																																																																																																														0	0	0							2791	679	571	0	0	0	4	0	251	0	304	356	0	0	0	0	0	0				0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	1262	166	476	147	0	0	0	0	21	0				0	0	0	0	0	77	80	0	0	0	228	292	0	0	31	0	0	0	0	0	0	0	0	31	0	0	205	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325																																																																																																														0	0	0	0	0	0	0	0	0	133763	95905	9166	0	0	0	34370	962	58421	181	42	1185	791	0	6248	0	0	0	0	0	0	4621	1131	1043	900	0	30	0	0	0	185	121	0	0	0	0	0	17750	820	23526	4324	2197	572	0	0	15697	0	0	0	0	861	2277	122	30	0	18251	13303	6276	848	97	18015	11721	0	0	1395	0	0	0	0	0	0	85	0	33592	241	125	4455	191	112	3944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365576																																																																																																														0	0	0							5964	1270	1206	0	0	0	270	0	165	0	0	0	0	0	0	0	0	0				0	0	13	0	0	0	0	0	0	0	0	0	0	0	0		1226	0	823	1206	0	0			440	0				0	0	0	0	0	0	0	0	0	0	0	4555	0	0	313							0	0	1508	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
365745																																																																																																														0	0	0							614	92	0	0	0	0	48	0	151	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38	0	0	0			0	3				0	0	0	0	0	0	0	0	0	0	463	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
365848																																																																																																														0	0	0							1089	306	18				7	0	0	0	0	0	0	0	0	0	0	0				36	0	0	0	0	0	0	0	0	5	0	0	0	0	0		952	0	258	0	0	0			290	0				0	0	0	0	0	3	0	0	0	0	0	0	0	0	100							0	0	100	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
365950																																																																																																														0	0	0							1069	1482	0				0	0	0	92	0	50	0	0	0	0	0	0				0	0	0	89	0	160	0	0	0	0	0	0	0	0	0		0	0	1017	0	0	0			0	0				0	163	0	0	0	0	76	0	0	0	0	859	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
366078																																																																																																														0	0	0							1325	1247	161	0	0	0	70	0	148	0	0	0	0	0	0	0	0	0				103	0	56	0	0	0	0	0	0	0	0	0	0	0	0		669	0	777	161	51	0			720	0				0	0	0	0	0	0	242	0	0	0	452	0	0	0	100							0	0	397	8	0	0	4	0	0	0	0	0																																		0	0	0	0	0	0	
366238																																																																																																														0	0	0	0	0	0	0	0	0	509	775	0	0	0	0	112	0	0	3	0	0	0	0	0	0	0	0	0	0	0	53	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	228	0	28	0	0	0	0	0	0	0	0	0	15	0	0	0	20	193	0	0	0	266	135	0	0	15	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366247																																																																																																														0	0	0							0	1111	154	0	0	0	42	0	0	244	0	0	0	0	0	0	0	0				0	0	0	721	150	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359																																																																																																														0	0	0							0	492	13	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	268	5	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
366658																																																																																																														0	0	0							422	2196	20				159	3	20	0	0	25	0	0	0	0	0	0				0	0	0	20	2	0	0	0	0	0	0	0	0	0	0		202	0	1060	0	0	0			0	0				32	0	0	0	0	0	798	0	0	0	110	0	0	0	0							2	0	7	0	0	0	0	0	0	0	0	0																																		0	0	7	0	0	0	
366854																																																																																																														0	0	0							0	78	0				54	0	0	0	0	0	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367150																																																																																																														0	0	0							0	515	61	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0				0	0	0	20	0	0	0	0	0	1	0	0	0	0	0		0	0	313	0	0	0			0	0				0	0	61	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
367178																																																																																																														0	0	0							393	528	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		263	0	0	0	0	0			176	0				0	0	0	0	0	6	528	0	0	0	124	0	0	0	191							0	0	315	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
367431																																																																																																														0	0	0							1114	1851	38				165	0	352	0	0	121	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		350	54	987	0	0	29			0	0				145	0	0	0	0	28	246	24	0	0	0	82	0	0	0							5	0	106	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
367543																																																																																																														0	0	0							504	563	118	0	0	0	12	14	167	0	0	0	0	0	0	0	0	0				0	51	0	11	0	0	0	0	0	0	0	0	0	0	0		125	0	263	14	0	0			0	0				0	0	0	0	0	0	0	193	0	38	0	179	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
367954																																																																																																														0	0	0							368	1146	21	0	0	0	59	0	59	0	0	104	0	0	0	0	0	0				0	0	0	105	3	0	0	0	0	0	0	0	0	0	0		73	0	842	0	0	0			0	0				0	0	0	0	0	100	0	0	16	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
368054																																																																																																														0	0	0							0	1170	39	0	307	4	80	0	0	0	0	0	0	0	0	0	0	0				0	0	0	313	5	0	0	0	0	0	0	0	0	0	0		0	0	353	0	0	0			0	0				0	0	0	17	0	0	20	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
368344																																																																																																														0	0	0							0	37	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522																																																																																																														0	0	0							235	59	1				0	0	235	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	59	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
368933																																																																																																														0	0	0							229	556	123	0	0	0	99	0	0	0	0	19	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		156	0	229	78	0	0			32	0				0	4	0	0	0	0	0	0	0	0	54	0	0	0	0							0	0	0	0	0	54	0	0	40	0	0	0																																		0	0	0	0	0	0	
368951																																																																																																														0	0	0							467	1774	9	0	9	0	72	0	0	0	0	0	47	0	0	0	0	0				0	0	0	47	5	0	0	0	0	22	1	0	0	0	0	0	32	0	1539	0	0	0	0	0	435	0				0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
369453																																																																																																														0	0	0							656	1246	73	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0				0	0	0	784	0	649	0	0	0	0	0	0	0	0	0		7	0	49	51	0	0			647	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
369659																																																																																																														0	0	0							770	945	0	0	0	0	165	0	233	0	0	341	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		89	38	353	0	0	0			0	0				365	6	0	0	0	0	11	0	0	0	58	11	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
370020																																																																																																														0	0	0							889	3819	759				135	26	0	227	37	0	0	0	0	0	0	0				16	112	0	62	0	67	0	0	0	0	0	0	0	0	0		172	0	1089	185	0	0			163	0				182	499	0	0	0	631	0	1413	389	0	0	0	88	0	0							223	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
370271																																																																																																														0	0	0	0	0	0	0	0	0	271540	67737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21011	0	77385	0	0	0	0	0	0	0	0	0	0	0	0	0	178949	12200	41697	0	3120	0	0	0	33978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182575	0	0	0	0	0	0	0	0	185233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347																																																																																																														0	0	0							193	217	40	0	0	0	53	0	0	0	0	171	0	0	0	0	0	0				0	0	0	0	40	0	0	0	0	0	0	0	0	0	0		22	0	147	0	0	0			171	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	69	0	0	69	0	0	0	0	0																																		0	0	0	0	0	0	
370721																																																																																																														0	0	0							0	582	141	0	0	0	9	0	0	63	0	0	0	0	0	0	0	0				0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	35	21	0	0	0	0	27				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370833																																																																																																														0	0	0							1131	124	82				0	26	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		534	447	17	0	0	0			0	0				0	0	0	0	0	42	0	99	0	0	0	95	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
370954																																																																																																														0	0	0							23	610	150				14	0	23	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	87	0	57	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371223																																																																																																														0	0	0							785	319	0				0	0	71	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		114	0	319	0	0	0			0	0				0	0	0	0	165	0	0	0	0	0	205	223	0	0	0							0	0	165	0	0	0	0	0	0	0	0	0																																		0	0	165	0	0	0	
371232																																																																																																														0	0	0							1635	566	0				39	0	0	319	0	0	0	0	0	0	0	0				0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	613	14	0	0	64	0	0	0	173	0				0	0	0	0	0	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
