"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
180078	0	0	0	0	0	0	0	0	0	0	0	2380	198074	323962	0	0	0	0	0	231479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44472	15378	0	0	0	0	0	0	316	5053	10167	0	0	0	0	0	0	0	0	0	5450	102850	123179	0	0	0	0	0	20533	0	0	5139	0	-4362	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3106	0	0	0	3106	0	0	0	49525	36134	102850	141802	0	7227	51425	141802	200454	0	0	0	16945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144	0	0	0	0	0	0	0	0	0	0	0	0	40467	68360	0	0	0	0	0	31471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617	0	0	0	10726	16020	0	118	0	3046	805	0	0	0	0	0	0	0	0	0	10179	21292	0	0	0	0	0	2169	0	151	0	0	-323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	18274	27004	23310	0	3655	13502	23310	40467	0	2885	2885	7537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180443	0	0	0	0	0	0	0	0	0	0	0	85	38601	63960	0	0	0	0	0	33824	0	0	0	1925	1925	0	1925	0	0	0	0	0	0	0	0	0	0	0	1629	3018	0	0	0	0	0	0	826	2078	21906	528	0	0	0	0	0	0	0	0	0	3647	30177	0	0	0	0	0	1634	0	429	175	27	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4136	27024	4202	31180	0	5405	2101	31180	38686	0	0	0	5183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180537	0	0	0	0	0	0	0	0	0	0	0	1337	60751	92743	0	0	0	0	0	57275	0	0	0	136	136	0	0	0	136	0	0	0	0	0	0	0	0	0	2990	205	0	0	0	5426	8008	0	40	2	9736	0	0	0	0	0	0	0	0	3139	0	12869	41267	0	0	0	0	0	6424	139	249	148	0	-1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6380	21790	20877	47291	0	4358	10439	47291	62088	0	6275	6275	12482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180845	0	0	0	0	0	0	0	0	0	0	0	0	42243	86421	0	0	0	0	0	39134	0	0	0	21	21	0	0	0	21	0	0	0	0	0	0	0	0	0	449	4345	0	0	0	0	0	0	1573	9060	29475	0	0	0	0	0	0	0	0	0	275	11464	27395	0	0	0	0	0	2942	0	53	779	403	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	171	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9562	35074	11867	29294	0	7015	5934	29294	42243	0	200	200	9826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181347	0	0	0	0	0	0	0	0	0	0	0	1389	218555	322263	0	0	0	0	0	222084	0	0	0	1328	1328	0	380	0	948	0	0	99	0	0	0	0	0	0	17578	0	2	0	0	0	0	0	2140	14245	49610	1373	500	0	0	0	2349	0	0	0	5718	36299	180067	0	0	0	0	0	8848	99	66	1758	140	-1899	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4918	4918	0	0	0	0	0	0	36807	57466	40161	188370	0	11493	20081	188370	219944	0	0	0	33426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181459	0	0	0	0	0	0	0	0	0	0	6	0	255399	429360	0	0	0	0	0	309035	0	0	0	0	0	0	0	0	0	0	0	847	0	0	0	0	0	0	48864	11608	0	0	0	0	0	0	943	20047	34782	427	6	0	0	0	0	173	0	864	73672	37832	196667	0	0	0	0	0	10613	847	1699	1285	4	-1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8374	0	0	0	8374	0	0	0	71474	121347	38263	211998	0	24269	19132	211998	255399	0	0	0	32749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181758	0	0	0	0	0	0	0	0	0	0	0	0	40139	73357	0	0	0	0	0	34060	0	0	0	109	109	0	0	0	109	0	0	0	0	0	0	0	0	0	860	5074	0	0	0	0	0	0	470	9012	14443	4665	0	0	0	0	0	0	0	0	0	8333	25727	0	0	0	0	0	3638	0	141	282	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	494	0	0	0	10013	20474	12998	29545	0	4095	6499	29545	40139	0	675	675	5795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181963	0	0	0	0	0	0	0	0	0	0	0	298	56427	190105	0	0	0	0	0	57504	0	0	0	35	35	0	0	0	35	0	0	0	0	0	0	0	0	0	4723	1163	0	0	0	0	0	0	1053	104741	12905	294	0	0	0	0	0	0	0	514	110	18201	38679	0	0	0	0	0	5022	0	54	263	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	548	0	0	0	110032	17548	18495	43967	0	3510	9248	43967	56725	0	3107	3107	18842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182353	0	0	0	0	0	0	0	0	0	0	0	0	25438	39070	0	0	0	0	0	24282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	292	0	0	0	0	0	0	489	0	13814	0	0	0	0	0	0	0	0	0	0	4569	19713	0	0	0	0	0	672	0	0	90	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	14289	4569	20295	0	2858	2285	20295	25438	0	93	93	3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182652	0	0	0	0	0	0	0	0	0	0	0	0	7126	10090	0	0	0	0	0	7928	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	486	0	0	0	649	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3351	4578	0	0	0	0	0	704	224	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	3502	5058	0	317	1751	5058	7126	0	450	450	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182951	0	0	0	0	0	0	0	0	0	0	0	282	147957	228421	0	0	0	0	0	143221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3854	303	0	0	0	0	0	0	1169	6217	64158	1097	0	0	0	0	0	0	0	2840	0	46345	94036	0	0	0	0	0	17941	0	472	0	0	-966	0	0	0	0	0	89	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13383	64621	47442	111594	0	12924	23721	111594	148239	0	160	160	20750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183051	0	0	0	0	0	0	0	0	0	0	0	0	20331	39536	0	0	0	0	0	14734	0	0	0	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	2000	3257	0	0	1505	951	4635	0	400	1253	4334	6233	0	0	0	0	0	0	0	0	0	4377	10357	0	0	0	0	0	633	0	16	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4774	8542	15245	11000	0	1708	7623	11000	20331	0	0	0	4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183154	0	0	0	0	0	0	0	0	0	0	0	0	21413	41021	0	0	0	0	0	17339	0	0	0	99	99	0	0	0	99	0	0	0	0	0	0	0	0	0	1457	643	0	0	0	0	0	0	230	6018	9933	1730	0	0	0	0	0	0	0	1050	0	1237	15052	0	0	0	0	0	1602	0	50	37	8	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	235	0	0	0	8575	15161	2975	16893	0	3032	1488	16893	21413	0	4548	4548	5478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183668	0	0	0	0	0	0	0	0	0	0	0	2176	377070	446919	0	0	0	0	0	365348	0	0	0	856	856	0	0	0	856	0	0	0	0	0	0	0	0	0	24871	7445	0	0	0	0	0	0	716	10982	25895	0	0	0	0	0	0	0	0	0	2165	3183	360000	0	0	0	0	0	11423	0	1824	2793	0	-6201	251	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	31	0	0	31	0	0	0	0	0	0	0	2066	0	0	0	2066	0	0	0	37677	38298	3214	369979	0	7660	1607	369979	379246	0	0	0	51025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183770	0	0	0	0	0	0	0	0	0	0	55	0	248828	381377	0	0	0	0	0	250724	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	1855	5378	0	0	0	0	0	0	1878	17813	58487	0	26347	0	0	0	186	0	0	0	8950	126817	114957	0	0	0	0	0	26157	32	584	4708	204	-528	0	0	0	0	0	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4290	4290	0	0	4290	0	0	0	0	0	0	0	5709	0	42	173	5494	0	0	0	20252	77565	131670	167480	0	15513	65835	167480	248828	0	0	0	28916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183846	0	0	0	0	0	0	0	0	0	0	0	0	155930	244322	0	0	0	0	0	142543	0	0	0	389	389	0	0	0	389	0	36	148	0	0	0	0	0	0	2623	1937	0	0	0	0	0	0	2747	0	35449	39252	0	0	0	0	0	0	0	3122	0	57275	82146	0	0	0	0	0	16802	148	400	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1178	0	0	93	1085	0	0	0	6145	38731	96620	99874	0	7746	48310	99874	155930	0	1345	1345	33822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183958	0	0	0	0	0	0	0	0	0	0	0	230	122290	171381	0	0	0	0	0	82132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1028	2604	3	0	0	0	0	0	2556	864	52949	0	23997	0	0	0	0	0	0	0	0	12659	69473	0	0	0	0	0	9398	0	0	0	0	794	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	0	0	0	1585	0	0	0	1892	58539	12659	104482	0	11708	6330	104482	122520	0	2986	2986	24115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184142	0	0	0	0	0	0	0	0	0	0	0	2609	183286	301185	0	0	0	0	0	181652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6680	9086	0	0	0	5279	1143	0	1727	3353	83354	127	8	0	0	0	0	0	0	0	4132	44890	132630	0	0	0	0	0	12793	0	2474	625	317	-3206	126	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12507	102576	46477	142141	0	20515	23239	142141	185895	0	100	100	28458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184245	0	0	0	0	0	0	0	0	0	0	0	0	161008	238163	0	0	0	0	0	132846	0	0	0	280	280	0	0	0	280	0	0	0	0	0	0	0	0	0	5193	1395	0	0	0	0	0	0	-14147	17327	66059	2106	17214	0	0	0	353	0	0	0	657	47352	84837	0	0	0	0	0	10660	0	722	1282	0	-15274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11236	0	0	0	11236	0	0	0	23242	69393	49811	122223	0	13879	24906	122223	161008	0	0	0	22309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184656	0	0	0	0	0	0	0	0	0	0	0	0	68549	188349	0	0	0	0	0	25819	0	0	0	561	561	0	0	0	561	0	0	0	0	0	0	0	0	0	1477	3257	0	0	0	0	42637	0	2702	14128	88119	0	0	0	0	0	0	0	0	0	0	6556	19263	0	0	0	0	0	4334	0	12	0	0	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15617	99031	49193	24146	0	19806	24597	24146	68549	0	7655	7655	18767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759	0	0	0	0	0	0	0	0	0	0	57	0	26691	38192	0	0	0	0	0	14277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	2557	0	0	0	721	14877	2274	0	0	0	0	908	0	0	0	0	0	0	0	0	381	13896	0	0	0	0	0	1128	0	0	0	0	-96	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	4149	15258	18232	0	830	7629	18232	26691	0	871	871	6013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185251	0	0	0	0	0	0	0	0	0	0	0	125	9237	17389	0	0	0	0	0	4651	0	0	0	44	44	0	0	0	44	0	0	0	0	0	0	0	0	0	900	126	0	0	0	0	0	0	329	168	1908	6345	199	0	0	0	0	0	0	0	0	1298	3353	0	0	0	0	0	1362	0	32	50	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	1100	3289	7643	4882	0	658	3822	4882	9362	0	1205	1205	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185448	0	0	0	0	0	0	0	0	0	0	0	594	71436	84383	0	0	0	0	0	61959	0	0	0	100	100	0	0	0	100	0	0	146	0	0	0	0	0	0	1148	746	0	0	0	2	16788	0	4	0	1000	0	0	0	0	0	165	0	0	0	0	3996	57964	0	0	0	0	0	3141	0	0	0	0	-1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	1748	20949	61205	0	350	10475	61205	72030	0	0	0	16941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185457	0	0	0	0	0	0	0	0	0	0	0	0	13003	25125	0	0	0	0	0	9400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	2284	0	0	0	0	0	0	467	0	9283	1596	0	0	0	0	0	0	0	0	0	1878	7522	0	0	0	0	0	797	0	79	78	24	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	0	0	0	587	0	0	0	302	12645	3498	8725	0	2529	1749	8725	13003	0	1000	1000	2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185859	0	0	0	0	0	0	0	0	0	0	0	10659	203305	487079	0	0	0	0	0	215552	0	0	0	0	0	0	0	0	0	0	0	16588	0	0	0	0	0	0	9416	601	0	0	129448	0	0	0	2713	119991	0	0	0	0	0	0	0	0	0	0	0	50944	164608	0	0	0	0	0	42242	16588	1645	3306	0	5967	1053	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	0	0	0	1347	0	0	0	260500	3907	50944	187711	0	781	25472	187711	213964	0	0	0	50420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186221	0	0	0	0	0	0	0	0	0	0	0	1043	595341	843225	0	0	0	0	0	520451	0	0	0	2341	2341	0	0	0	2341	0	0	0	0	0	0	0	0	0	23500	1	0	0	0	0	0	0	2312	250	230085	2442	0	0	0	0	0	0	0	0	640	84357	435454	0	0	0	0	0	73426	0	1341	4199	31	-6186	63	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25091	236279	86830	505713	0	47256	43415	505713	596384	0	1354	1354	80955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186548	0	0	0	0	0	0	0	0	0	0	0	0	69720	87295	0	0	0	0	0	65022	0	0	0	1032	1032	0	0	0	1032	0	0	0	0	0	0	0	0	0	679	6543	0	0	0	0	0	0	452	0	12368	1242	2301	0	0	0	0	0	0	0	0	15280	49742	0	0	0	0	0	4323	0	121	697	0	-337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957	0	0	0	957	0	0	0	800	19608	16522	57537	0	3922	8261	57537	69720	0	0	0	7543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186717	0	0	0	0	0	0	0	0	0	0	0	0	343103	701355	0	0	0	0	0	358930	0	0	0	77	77	0	0	0	77	0	0	0	0	0	0	0	0	0	28093	4746	0	0	0	0	0	0	17837	185299	16468	76560	0	0	0	0	0	0	0	0	3150	138028	217752	0	0	0	0	0	13204	0	834	1897	0	14032	1471	0	0	0	1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	0	784	0	0	0	214226	26261	214588	230557	0	5252	107294	230557	343103	0	0	0	92603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186744	0	0	0	0	0	0	0	0	0	0	0	806	628119	973116	0	0	0	0	0	526050	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	20680	23279	0	0	0	0	0	0	13023	42675	271409	30112	26162	0	0	0	3890	0	0	1068	11037	64146	449799	0	0	0	0	0	43467	82	2580	8025	783	4437	0	0	0	0	0	556	0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2195	2195	0	0	0	2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67003	343750	98931	510709	0	68750	49466	510709	628925	0	30000	30000	107160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186838	0	0	0	0	0	0	0	0	0	0	0	182	229919	320787	0	0	0	0	0	217920	0	0	0	177	177	0	147	0	30	0	0	0	0	0	0	0	5	0	3120	5260	0	0	0	0	411	0	923	4352	48444	9084	0	0	0	0	0	0	0	0	6509	42852	168559	0	0	0	0	0	20594	290	0	1050	0	-1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	783	0	0	0	7472	76504	52347	188626	0	15301	26174	188626	230101	0	15094	15094	29680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186856	0	0	0	0	0	0	0	0	0	0	0	0	37260	58657	0	0	0	0	0	32279	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	406	4673	0	0	37	8518	0	0	131	0	6000	0	1329	0	0	0	0	0	0	0	646	5810	25823	0	0	0	0	0	3190	0	0	0	0	-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	20043	5810	30346	0	4009	2905	30346	37260	0	206	206	4339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187358	0	0	0	0	0	0	0	0	0	0	0	0	11282	20885	0	0	0	0	0	8959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	2136	0	0	200	778	0	0	13	0	688	172	1009	0	0	0	0	0	0	0	608	1381	6970	0	0	0	0	0	720	0	0	19	0	-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1672	9123	1553	8680	0	1825	777	8680	11282	0	4894	4894	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187451	0	0	0	0	0	0	0	0	0	0	0	23	43236	69985	0	0	0	0	0	38537	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	6667	9	0	0	0	0	0	0	377	0	23880	301	0	0	0	0	0	0	0	0	4537	1088	32913	0	0	0	0	0	3166	0	174	206	1	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090	0	0	0	1090	0	0	0	6841	28632	1390	36838	0	5726	695	36838	43259	0	0	0	7292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187648	0	0	0	0	0	0	0	0	0	0	0	127	9616	14776	0	0	0	0	0	10576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	199	0	0	0	0	0	0	67	9	2114	252	0	0	0	0	0	0	0	0	0	3782	6794	0	0	0	0	0	344	0	0	0	0	-182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	2938	4034	7138	0	588	2017	7138	9743	0	625	625	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187899	0	0	0	0	0	0	0	0	0	0	0	0	248050	319630	0	0	0	0	0	270916	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	3182	2793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14614	0	0	0	34115	77017	159784	0	0	0	0	0	34158	31	608	3408	0	-1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5335	0	1324	0	4011	0	0	0	3790	41640	91631	193906	0	8328	45816	193906	248050	0	0	0	26664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187947	0	0	0	0	0	0	0	0	0	0	0	1222	717195	1093981	0	0	0	0	0	645471	0	0	0	4043	4043	0	0	0	4043	0	0	0	0	0	0	0	0	0	81806	1968	0	0	0	0	0	0	4216	1980	262841	32725	3900	0	0	0	801	0	0	0	13765	113154	518552	0	0	0	0	0	55665	0	3534	4722	194	-5986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12865	0	0	0	12865	0	0	0	87320	292024	146874	586575	0	58405	73437	586575	718417	0	8728	8728	89789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188056	0	0	0	0	0	0	0	0	0	0	0	924	106896	256265	0	0	0	0	0	112121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125179	6759	0	0	0	0	0	0	112	0	19234	3346	0	0	0	0	0	0	0	0	0	28393	83727	0	0	0	0	0	3209	0	0	320	0	-2160	0	0	0	0	0	71	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125179	26313	31739	86687	0	5263	15870	86687	107820	0	0	0	29564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188430	0	0	0	0	0	0	0	0	0	0	0	13075	464521	785277	0	0	0	0	0	323429	0	0	0	242	242	0	0	0	242	0	0	0	0	0	0	0	0	0	61536	2427	0	0	0	0	0	0	689	86769	0	0	0	0	0	74347	202112	0	0	0	2592	34488	286349	0	0	0	0	0	63892	0	4909	3699	1134	-18356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2750	0	0	2750	0	0	0	0	153214	83065	240484	340741	0	16613	120242	340741	477596	0	0	0	23688	0	0	0	0	0	0	0	0	0	123934	0	0	0	0	0	
188449	0	0	0	0	0	0	0	0	0	0	0	0	60860	87068	0	0	0	0	0	41251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	5141	0	0	111	5340	32458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3412	37839	0	0	0	0	0	3162	0	14	198	0	-362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083	10679	35870	40789	0	2136	17935	40789	60860	0	0	0	11013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188720	0	0	0	0	0	0	0	0	0	0	0	0	119681	186325	0	0	0	0	0	113375	0	0	0	291	291	0	0	0	291	0	0	245	0	0	0	0	0	0	1981	1502	0	0	0	21355	2139	0	2260	0	25531	6428	6850	0	0	0	0	0	0	0	200	39667	73508	0	0	0	0	0	5619	245	95	122	759	1704	395	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076	48710	48993	85442	0	9742	24497	85442	119681	0	0	0	22664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
