"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	TEXT4087	
297547																																											0	29	0	0	0	true	0	0	0	29	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.rowleysavingsbank.com	
297631																																											0	135	2000	0	5000	true	0	26	0	109	0	0	144	0	0	0	false	0	0	0	5000	0	0	0	3000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fsbarcadia.com	
297761																																											120	29404	0	6	21000	false	0	21505	0	4337	0	3562	3264	1	7	114	false	0	0	0	0	5000	15000	1000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://montereycountybank.com	
298049																																											338	698	0	0	0	true	338	0	0	34	0	664	199	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://scsbank.com	
298218																																											465	114	0	0	0	true	465	0	0	114	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.watertownsavingsbank.com	
298245																																											0	140	0	0	28736	true	0	0	0	140	0	0	2545	1	0	0	true	0	0	0	26000	2736	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.cnb-metropolis.com	
299046																																											2804	0	0	2804	0	true	0	0	0	0	0	0	58074	7	3797	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.boonebank.com	
299251																																											0	177	0	0	0	true	0	0	0	177	0	0	582	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fsbashby.com	
299868																																											0	5045	0	0	15000	false	0	0	0	95	0	4950	0	0	0	0	false	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.ccombank.com	
300009																																											3701	1148	5306	2132	31416	true	1569	0	0	0	0	1148	2461	1	2260	0	false	0	0	0	5306	3500	20000	1349	0	0	0	0	1261	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.passumpsicbank.com	
300036																																											3711	4357	9601	3692	12491	true	19	329	0	3036	0	992	170	0	3692	0	true	0	0	0	9601	2890	0	0	2890	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.homestarbank.com	
300063																																											0	407	0	0	27000	true	0	407	0	0	0	0	910	1	0	0	false	0	0	0	0	0	27000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://newomnibank.com	
300157																																											0	155	0	0	0	false	0	123	0	32	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300250																																											0	490	0	0	0	true	0	0	0	25	0	465	1238	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.communitybank-na.com	
300353																																											0	191	0	0	0	true	0	0	14	0	0	177	92	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.shamrockbank.com	
300456																																											0	24	0	0	0	true	0	0	24	0	0	0	131	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://larrynelson@aceks.com	
300933																																											0	2739	759	0	796	true	0	1344	0	349	0	1046	1001	1	0	0	false	0	0	0	759	0	37	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.plantersfirst.com	
300942																																											0	0	5945	0	8173	true	0	0	0	0	0	0	2318	2	0	0	true	0	0	0	5945	0	0	0	0	0	0	0	2228	0	2228	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.pioneerbanks.com	
300960																																											0	4566	0	0	0	true	0	4566	0	0	0	0	3470	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankofidaho.com	
301574																																											0	437	17100	0	23970	true	0	0	0	316	0	121	707	0	0	0	false	0	146	0	17100	3750	0	0	0	146	311	297	2366	0	3120	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.lakeshoresavings.com	
301640																																											497	222	0	0	7719	true	497	0	0	213	0	9	0	0	0	0	true	0	0	0	0	7719	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			bcsb.com	
301800																																											11177	3676	0	10981	0	true	196	832	0	2183	0	661	1252	0	15168	0	true	27831	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.ulstersavings.com	
302030																																											0	0	0	0	0	true	0	0	0	0	0	0	3070	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bankofbelleglade.com	
302133																																											0	0	0	0	0	false	0	0	0	0	0	0	567	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
302553																																											54	0	0	0	7000	true	54	0	0	0	0	0	1308	1	0	0	false	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.plainsstatebank.com	
302656																																											0	12255	1000	0	18882	true	0	11725	0	0	0	530	317	0	0	0	false	0	149	0	1000	12500	3100	1350	0	149	307	239	237	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://minnwestbank.com	
302665																																											0	0	0	0	0	true	0	0	0	0	0	0	296	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.citizensnational.org	
303550																																											1445	7523	0	0	44632	true	1445	2077	0	214	0	5232	1374	1	0	0	true	0	766	0	25000	1000	0	0	25000	766	0	17866	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.kleinbank.com	
303653																																											0	205	0	0	0	true	0	0	0	0	0	205	19	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://fsbburnet.com	
303701																																											0	131	0	0	0	true	0	0	0	131	0	0	639	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.wellsriversavings.com	
303747																																											0	81	0	0	0	true	0	15	0	0	0	66	887	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fb-t.com	
303952																																											0	406	450	0	8900	true	0	0	1	205	0	200	1927	1	0	0	false	0	0	0	500	1100	7100	200	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.onlinefarmersbank.com	
304155																																											0	0	0	0	0	true	0	0	0	0	0	0	410	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.burtonbank.com	
304173																																											1263	1693	0	609	0	true	654	0	0	1367	0	326	2674	2	609	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.marquettesavings.com	
304520																																											0	1159	0	0	487	true	0	680	0	50	0	429	3020	3	0	0	true	0	0	0	0	0	0	487	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.chesapeaketrust.com	
304575																																											275	99	3000	275	4000	true	0	0	0	99	0	0	10	0	275	0	false	0	0	0	3000	0	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.sidneyfederal.com	
304762																																											0	0	0	0	0	true	0	0	0	0	0	0	291	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.ssbwingate.com	
304913																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.db.com	
305059																																											0	0	0	0	786	true	0	0	0	0	0	0	380	0	0	0	false	0	0	0	0	0	0	0	0	786	0	0	0	0	786	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fsbabernathy.com	
305077																																											122	813	0	122	0	true	0	597	0	0	0	216	1324	1	122	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.perufederalsavings.com	
305152																																											513	19	0	0	0	true	513	0	0	19	0	0	6147	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fnbpratt.com	
305237																																											0	4978	0	0	0	true	0	579	0	887	0	3512	395	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.GDWBANK.COM	
305433																																											0	536	0	0	0	true	0	229	0	0	143	164	1011	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.escambiacountybank.com	
305442																																											82	2108	0	0	0	true	82	560	0	24	0	1524	4344	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://newwashbank.com	
305648																																											0	0	1500	0	8115	true	0	0	0	0	0	0	3320	2	0	0	false	0	4615	0	1500	500	0	1500	0	4615	0	0	0	0	4615	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.cnbshen.com	
305750																																											0	0	0	0	0	true	0	0	0	0	0	0	6	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fhnb.com	
306056																																											0	86	0	0	0	false	0	6	0	80	0	0	941	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
306140																																											0	314	4500	0	8500	true	0	0	0	0	0	314	0	0	0	0	false	0	0	0	4500	0	4000	0	0	0	0	0	0	4280	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://securitystateonline.com	
306159																																											0	25198	0	0	14635	true	0	16033	0	3167	0	5998	0	0	0	0	false	0	0	0	0	217	9418	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://anbmn.com	
306270																																											0	69	0	0	0	true	0	0	0	69	0	0	612	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	WWW.MEDINASL.COM	
306337																																											0	320	0	0	0	true	0	0	0	36	0	284	7	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.CASEYSTATEBANK.COM	
306579																																											0	334	0	0	0	false	0	6	0	328	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	6	0	328	0	0	0	0	0	0	2	true		
306739																																											0	139	0	0	0	true	0	0	0	93	0	46	95	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.thesbbm.com	
306908																																											0	2274	0	0	0	true	0	211	0	50	1113	900	3432	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.jeffbank.com	
307062																																											0	2966	0	0	0	true	0	629	1432	621	0	284	205	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.farmersnatlbank.com	
307334																																											0	6070	0	0	0	false	0	2526	0	1431	2113	0	395	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
307361																																											0	1	0	0	1502	true	0	0	0	0	0	1	0	0	0	0	false	0	0	0	0	259	0	1243	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.ambankwaco.com	
307679																																											1494	4334	0	0	10000	true	1494	1007	0	648	0	2679	254	0	0	0	false	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankofthepacific.com	
307745																																											196	0	0	0	0	true	196	0	0	0	0	0	821	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.firstnationalbankiowa.com	
307932																																											0	139	0	0	0	true	0	0	0	139	0	0	348	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.catlinbank.com	
307950																																											0	531	5100	0	14600	true	0	0	0	95	0	436	1429	1	0	0	false	0	0	0	5100	0	9500	0	9000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://heritagestatebank.com	
308256																																											0	0	0	0	1275	true	0	0	0	0	0	0	871	1	0	0	false	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.cenbank.com	
308340																																											495	40	48	495	2048	true	0	0	0	40	0	0	228	0	976	0	false	0	0	0	48	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bathstatebank.com	
308443																																											0	7586	0	0	5919	true	0	5305	0	194	0	2087	8503	3	0	0	true	0	0	0	0	5867	52	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bof.com	
308836																																											0	53	0	0	500	true	0	0	0	0	0	53	1168	1	0	0	false	0	0	0	0	500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bankofbourbonnais.com	
309150																																											0	2565	0	0	2500	true	0	2206	0	194	0	165	13125	8	0	0	false	0	0	0	0	0	2500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://themissouribank.com	
309570																																											0	19368	15000	0	40000	true	0	4037	0	3047	0	12284	2259	1	0	0	true	0	0	0	40000	0	0	0	40000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.1stmarinerbank.com	
309655																																											0	333	11000	0	16269	true	0	216	0	83	0	34	2017	2	0	0	true	0	0	0	11000	2000	2000	1269	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bankregent.com	
309851																																											0	0	0	0	0	true	0	0	0	0	0	0	114	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.rrsbchatfield.com	
309972																																											0	0	0	0	0	false	0	0	0	0	0	0	448	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.wafedbank.com	
310071																																											0	449	3750	0	15750	true	0	211	0	238	0	0	1238	0	0	0	false	0	0	0	3750	2000	10000	0	10000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.mbofmd.com	
310437																																											0	1185	0	0	0	true	0	839	346	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.sc-bank.com	
310754																																											0	2097	0	0	0	true	0	0	0	924	0	1173	1507	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.equitybankmn.com	
310875																																											1585	3326	15033	0	30033	true	1585	420	0	1101	0	1805	7967	6	0	0	true	0	0	0	30033	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.shorebank.com	
310950																																											0	0	80	0	80	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	80	0	0	0	80	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
310978																																											3849	23147	0	3849	387243	true	0	5607	0	12478	4192	870	2987	1	7493	0	false	0	37243	0	0	220000	130000	0	0	37243	0	0	0	0	37243	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.wsbonline.com	
311050																																											906	602	0	287	0	true	619	0	0	514	0	88	3806	1	461	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.ahb-ok.com	
311144																																											0	11	0	0	0	false	0	0	0	11	0	0	3139	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
311256																																											0	1153	1500	0	4000	true	0	637	0	156	0	360	1043	1	0	0	true	0	0	0	1500	1750	750	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.granitecommunitybank.com	
311265																																											0	0	0	0	0	true	0	0	0	0	0	0	4477	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.yoakumnationalbank.com	
311603																																											2170	2498	8000	2074	125636	true	96	126	0	1878	0	494	6797	3	3254	0	true	0	0	0	8000	52752	55783	9101	2880	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.dime-bank.com	
311649																																											0	0	0	0	0	true	0	0	0	0	0	0	842	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.pinnbanksc.com	
311658																																											0	2	0	0	0	true	0	0	0	0	0	2	83	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.ColeraineBank.com	
311845																																											361882	75836	8212	349506	435143	true	12376	27301	1125	13272	1504	32494	136524	20	496739	0	true	0	26685	140	8212	27791	61545	167106	41215	26685	434	97478	45892	0	170489	true	true	0	0	0	15069	158	0	2156	1591	2605	0	22255	158	17664	0	1	241	221	0	0	221	2214	0	0	0	207	1937	0	0	0			WWW..Arvest.com	
311939																																											0	38	0	0	1338	true	0	0	0	38	0	0	735	1	0	0	false	0	0	0	0	0	0	1338	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.washingtonstatebankla.com	
312244																																											1117	86	14450	556	46144	true	561	0	0	81	0	5	2935	1	556	0	true	0	0	0	14450	16960	12120	1253	13000	0	0	1361	0	0	1361	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.firstbankofberne.com	
312356																																											0	1154	0	0	0	false	0	0	618	321	0	215	96	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
312570																																											0	178	0	0	0	false	0	0	0	178	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true		
312730																																											0	48476	0	0	7029	true	0	26216	0	4398	4294	13568	0	0	0	0	true	0	0	0	0	5000	0	2029	2029	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bridgeviewbank.com	
313009																																											0	30	7600	0	7600	true	0	0	0	0	0	30	0	0	0	0	false	0	0	0	7600	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.upstatebank.com	
313157																																											0	0	0	0	1000	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fnbseiling.com	
313175																																											249	534	2133	249	10218	true	0	534	0	0	0	0	2088	0	249	0	false	0	0	0	2133	4267	3767	0	0	0	0	0	51	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.morganfed.com	
