"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
236706	29430	10021	37061	0	0	CONF	CONF	0	856	
236957	0	0	0	0	0	CONF	CONF	0	0	
237066	0	0	0	0	0	CONF	CONF	0	0	
237619						CONF	CONF			
237954						CONF	CONF			
238139						CONF	CONF			
238250						CONF	CONF			
238737						CONF	CONF			
239556						CONF	CONF			
239613						CONF	CONF			
239659	141577	37704				CONF	CONF			
239752						CONF	CONF			
240954						CONF	CONF			
241009						CONF	CONF			
241157						CONF	CONF			
241559						CONF	CONF			
241607						CONF	CONF			
242257						CONF	CONF			
242444	31123	0	31123	0	0	CONF	CONF	0	80	
242949						CONF	CONF			
242958						CONF	CONF			
242976						CONF	CONF			
243375						CONF	CONF			
243414						CONF	CONF			
243955						CONF	CONF			
244037						CONF	CONF			
244149	1613126	254406				CONF	CONF			
244158						CONF	CONF			
244251						CONF	CONF			
245016						CONF	CONF			
245276	10186	19432	23804	0	227	CONF	CONF	80	-1684	
245351						CONF	CONF			
245557						CONF	CONF			
246022	36437	11624	42888	0	0	CONF	CONF	0	0	
246134						CONF	CONF			
246237						CONF	CONF			
246451						CONF	CONF			
246657						CONF	CONF			
246947						CONF	CONF			
246956						CONF	CONF			
247140	80133	4774				CONF	CONF			
247355	20052	3749				CONF	CONF			
247476						CONF	CONF			
247551						CONF	CONF			
247908						CONF	CONF			
248240	132140	5871	134960	0	0	CONF	CONF	0	4309	
248352						CONF	CONF			
248455						CONF	CONF			
248633						CONF	CONF			
248745						CONF	CONF			
249416						CONF	CONF			
249612	10845	0	0	10845	0	CONF	CONF	0	1	
249658						CONF	CONF			
250430						CONF	CONF			
250476						CONF	CONF			
250850						CONF	CONF			
251352						CONF	CONF			
251558						CONF	CONF			
251745						CONF	CONF			
251857						CONF	CONF			
251978						CONF	CONF			
252041	23427	3776				CONF	CONF			
252256						CONF	CONF			
252452						CONF	CONF			
252658						CONF	CONF			
253356	0	0	0	0	0	CONF	CONF	0	0	
253468	0	0	0	0	0	CONF	CONF	0	0	
253646						CONF	CONF			
253730						CONF	CONF			
253776						CONF	CONF			
254317						CONF	CONF			
254504						CONF	CONF			
254849						CONF	CONF			
255350	0	0	0	0	0	CONF	CONF	0	0	
255547						CONF	CONF			
255556						CONF	CONF			
255574	296872	78967				CONF	CONF			
255659	178391	30747	170739	0	0	CONF	CONF	0	3218	
255873						CONF	CONF			
256049						CONF	CONF			
256058						CONF	CONF			
256076						CONF	CONF			
256179						CONF	CONF			
256553	3759	4872	7696	0	0	CONF	CONF	0	41	
257233						CONF	CONF			
257345						CONF	CONF			
257578	137309	35509				CONF	CONF			
257653						CONF	CONF			
257756						CONF	CONF			
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258445	118595	5093				CONF	CONF			
258539						CONF	CONF			
258771	397150	270263	535079	0	1082	CONF	CONF	2083	27185	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442	57012	3941				CONF	CONF			
259956						CONF	CONF			
260055	85094	14651	77990	0	0	CONF	CONF	0	3272	
260831						CONF	CONF			
260868	0	0	0	0	0	CONF	CONF	0	0	
261146	641650	118269	337514	345171	233	CONF	CONF	0	22134	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407	1231	0				CONF	CONF			
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266271	526378	540602	593206	0	1011	CONF	CONF	3427	29140	
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	34097	8156	40937	0	0	CONF	CONF	0	858	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049	43417	5990				CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
270148						CONF	CONF			
270353						CONF	CONF			
270504						CONF	CONF			
270531						CONF	CONF			
270652						CONF	CONF			
271136						CONF	CONF			
271275	23917	0	24781	0	0	CONF	CONF	0	700	
271341						CONF	CONF			
271529	128468	19316				CONF	CONF			
272030						CONF	CONF			
272058						CONF	CONF			
272151						CONF	CONF			
272272						CONF	CONF			
272302						CONF	CONF			
273336						CONF	CONF			
273550						CONF	CONF			
273653						CONF	CONF			
273662						CONF	CONF			
273840						CONF	CONF			
273859						CONF	CONF			
274025						CONF	CONF			
274052						CONF	CONF			
274548						CONF	CONF			
274829						CONF	CONF			
274856						CONF	CONF			
275255	0	0	0	0	0	CONF	CONF	0	0	
275358	52189	781				CONF	CONF			
275479						CONF	CONF			
275657						CONF	CONF			
276074						CONF	CONF			
276159						CONF	CONF			
276551	0	0	0	0	0	CONF	CONF	0	0	
276579	606784	105212	596851	0	2349	CONF	CONF	198	12315	
276645						CONF	CONF			
276654	0	0	0	0	0	CONF	CONF	0	0	
276850	47681	2935				CONF	CONF			
276953						CONF	CONF			
277240						CONF	CONF			
277277						CONF	CONF			
277679						CONF	CONF			
277736						CONF	CONF			
277820						CONF	CONF			
278153						CONF	CONF			
278256						CONF	CONF			
278555						CONF	CONF			
278733						CONF	CONF			
278751						CONF	CONF			
278818	12000	0	11577	0	0	CONF	CONF	0	241	
278872	46500	6421				CONF	CONF			
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	894857	250003	990540	0	893	CONF	CONF	7838	61108	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282075	0	0	0	0	0	CONF	CONF	0	371	
282226						CONF	CONF			
282824						CONF	CONF			
283157						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867	0	0	0	0	0	CONF	CONF	0	0	
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752						CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	31122	4999	32131	0	0	CONF	CONF	0	625	
285759						CONF	CONF			
285777						CONF	CONF			
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286457						CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287856						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288358						CONF	CONF			
288376						CONF	CONF			
288853	74610	27935	73103	0	0	CONF	CONF	0	2746	
289056						CONF	CONF			
289225						CONF	CONF			
289515	17090	5255				CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290052	23714	5498	48577	0	0	CONF	CONF	0	1175	
290230						CONF	CONF			
290249	49936	10258	50139	0	0	CONF	CONF	0	1221	
290838						CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291330						CONF	CONF			
291376						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467	0	0	0	0	0	CONF	CONF	0	0	
292850						CONF	CONF			
292908	3804	2898	6701	0	0	CONF	CONF	0	87	
293053	13080	4249	15389	0	0	CONF	CONF	0	378	
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294564	126183	54382	157608	0	455	CONF	CONF	75	7337	
294751						CONF	CONF			
294779	52078	9837	56117	0	0	CONF	CONF	0	2141	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
296858						CONF	CONF			
297051						CONF	CONF			
297257	101630	77895				CONF	CONF			
297547						CONF	CONF			
297631						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299046	53260	7008	53781	0	30	CONF	CONF	0	1309	
299868	0	0	0	0	0	CONF	CONF	0	0	
300009	183845	51210				CONF	CONF			
300063						CONF	CONF			
300157						CONF	CONF			
300353						CONF	CONF			
300456						CONF	CONF			
300933						CONF	CONF			
300942	0	0	0	0	0	CONF	CONF	0	0	
300960	50941	22579				CONF	CONF			
301574						CONF	CONF			
301800	78613	6645	79648	0	0	CONF	CONF	5	1976	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	0	0	0	0	0	CONF	CONF	0	0	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304155						CONF	CONF			
304173						CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305433						CONF	CONF			
305442						CONF	CONF			
305750						CONF	CONF			
306056						CONF	CONF			
306140	0	0	0	0	0	CONF	CONF	0	0	
306159	0	0	0	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679	140671	19477	138759	0	0	CONF	CONF	0	3334	
307932						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655						CONF	CONF			
309851						CONF	CONF			
310754						CONF	CONF			
310950						CONF	CONF			
310978	986831	383389	1107484	0	2778	CONF	CONF	2998	0	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265	0	0	0	0	0	CONF	CONF	0	0	
311603						CONF	CONF			
311658						CONF	CONF			
311845	823475	373762	996307	0	0	CONF	CONF	0	28012	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223	29865	3849				CONF	CONF			
313577	60175	2500				CONF	CONF			
314257	90168	11460				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	218024	40028	218668	0	0	CONF	CONF	969	6386	
316859						CONF	CONF			
316934						CONF	CONF			
317258						CONF	CONF			
317342	63312	17364	72535	0	0	CONF	CONF	0	1921	
317379	19405	925				CONF	CONF			
317650						CONF	CONF			
318639	0	0	0	0	0	CONF	CONF	0	0	
318835						CONF	CONF			
318947	0	0	0	0	0	CONF	CONF	0	0	
318974	220161	89732				CONF	CONF			
319047						CONF	CONF			
319458						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070						CONF	CONF			
320119						CONF	CONF			
321152	0	0	0	0	0	CONF	CONF	0	0	
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	0	0	0	0	0	CONF	CONF	0	0	
322056						CONF	CONF			
322449						CONF	CONF			
322476						CONF	CONF			
322551						CONF	CONF			
323204	54340	6721				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324340	47589	10860	51789	0	0	CONF	CONF	0	3493	
324854						CONF	CONF			
324863	17194	3702	16683	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534	47901	15961				CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058	0	0	0	0	0	CONF	CONF	0	0	
328357						CONF	CONF			
328656						CONF	CONF			
328777	35809	6210	42019	0	1	CONF	CONF	0	923	
329149						CONF	CONF			
329345	0	3897				CONF	CONF			
329550						CONF	CONF			
329952						CONF	CONF			
330239						CONF	CONF			
330248						CONF	CONF			
330855	30969	7888	34717	0	0	CONF	CONF	0	844	
330873	0	0	0	0	0	CONF	CONF	0	0	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332345						CONF	CONF			
332402	442839	61673				CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	55401	43550	81944	0	0	CONF	CONF	0	1605	
333650						CONF	CONF			
333856	0	0	0	0	0	CONF	CONF	0	0	
333940	0	0	0	0	0	CONF	CONF	0	0	
334264						CONF	CONF			
334648						CONF	CONF			
334657	0	0	0	0	0	CONF	CONF	0	0	
335346						CONF	CONF			
335355						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	120240	18185				CONF	CONF			
336950						CONF	CONF			
337247						CONF	CONF			
337340						CONF	CONF			
338646						CONF	CONF			
338851	0	0	0	0	0	CONF	CONF	0	0	
338945						CONF	CONF			
339072	528046	140969	402406	135334	0	CONF	CONF	1151	4444	
339353						CONF	CONF			
339456	14446	6494	15043	0	0	CONF	CONF	0	338	
339607	11065	878				CONF	CONF			
339773	29690	0	4317	0	0	CONF	CONF	0	731	
339858	1157085	296446	1051568	0	697	CONF	CONF	1546	33778	
339876						CONF	CONF			
340135	41797	11818	47251	0	0	CONF	CONF	0	1224	
340144	56974	7511				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	69572	83997	128581	0	0	CONF	CONF	0	3989	
340751						CONF	CONF			
341310	27437	2619				CONF	CONF			
342054						CONF	CONF			
342362	0	0	0	0	0	CONF	CONF	0	0	
342410	49872	13594	55566	0	0	CONF	CONF	0	1609	
342634	777182	355089	559046	247836	283	CONF	CONF	500	21696	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343257						CONF	CONF			
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344816	0	0	0	0	0	CONF	CONF	0	0	
344852						CONF	CONF			
345309	0	0	0	0	0	CONF	CONF	0	0	
345345	35092	2327	35655	0	0	CONF	CONF	0	397	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	524818	137074	557078	0	0	CONF	CONF	0	14580	
345877						CONF	CONF			
346379	52412	10518				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	96141	23962				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	12037	3248				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350572						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	292745	124905	340394	0	0	CONF	CONF	87	14085	
353238						CONF	CONF			
353546						CONF	CONF			
353555	192016	7882	174381	0	0	CONF	CONF	84	8154	
353724						CONF	CONF			
353957						CONF	CONF			
354057						CONF	CONF			
354253						CONF	CONF			
354310	117368	16566	122727	0	0	CONF	CONF	306	2986	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559	41780	10446				CONF	CONF			
355858	45850	12201	49740	0	0	CONF	CONF	0	794	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357151						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359650						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	20429	3392	21991	0	0	CONF	CONF	119	644	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717	0	0	0	0	0	CONF	CONF	0	0	
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	1588559	625984	1411786	233486	672	CONF	CONF	627	68213	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078	36920	6786				CONF	CONF			
366238						CONF	CONF			
366247	0	0	0	0	0	CONF	CONF	0	0	
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368933						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370271						CONF	CONF			
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	31514	723				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755	0	0	0	0	0	CONF	CONF	0	0	
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855	0	0	0	0	0	CONF	CONF	0	0	
373115	40667	6178	40476	0	0	CONF	CONF	0	1176	
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374354						CONF	CONF			
374653	108846	22045	123830	0	0	CONF	CONF	0	2637	
374774						CONF	CONF			
375034						CONF	CONF			
375043	104719	22240	115591	0	0	CONF	CONF	0	2173	
375379						CONF	CONF			
375502						CONF	CONF			
375566	61804	66916				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	63958	7715	63718	0	0	CONF	CONF	100	2508	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663	0	0	0	0	0	CONF	CONF	0	0	
377850						CONF	CONF			
377908						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	420661	43626	216066	220944	1898	CONF	CONF	3124	20294	
380346						CONF	CONF			
380458						CONF	CONF			
380533						CONF	CONF			
380654						CONF	CONF			
380841						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381343						CONF	CONF			
381839						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649	10149	0				CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	1847264	486800	1883462	1125997	0	CONF	CONF	3925	37786	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
386852						CONF	CONF			
387055						CONF	CONF			
387671	55919	10270				CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
388940						CONF	CONF			
389059						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
389826						CONF	CONF			
390336						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575						CONF	CONF			
391959	0	0	0	0	0	CONF	CONF	0	0	
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	493392	266306	635171	0	931	CONF	CONF	321	16214	
395274						CONF	CONF			
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396356						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	33470	9543	38871	0	0	CONF	CONF	0	924	
397559						CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051	0	0	0	0	0	CONF	CONF	0	0	
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	61675	10255	35641	0	0	CONF	CONF	0	664	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365						CONF	CONF			
400767						CONF	CONF			
400945						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402462						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403106						CONF	CONF			
403151						CONF	CONF			
403179	61065	3111				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	52453	6435				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406778						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506						CONF	CONF			
407645	56504	3183				CONF	CONF			
407850						CONF	CONF			
408307	0	0	0	0	0	CONF	CONF	0	0	
408642	16487	16164				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
410944						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411473	80085	11429	80604	0	0	CONF	CONF	0	2	
411512						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624						CONF	CONF			
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141						CONF	CONF			
413208	423421	44745	131875	287665	0	CONF	CONF	3474	5194	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652						CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
415770						CONF	CONF			
416245	311006	108140	329122	0	0	CONF	CONF	1576	2663	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
416973						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	18475	1959				CONF	CONF			
418436						CONF	CONF			
418856						CONF	CONF			
419406	182453	56721	203945	0	378	CONF	CONF	0	9257	
419460						CONF	CONF			
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644						CONF	CONF			
420653	0	0	0	0	0	CONF	CONF	0	0	
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422059	0	0	0	0	0	CONF	CONF	0	0	
422116						CONF	CONF			
422433	0	0	0	0	0	CONF	CONF	0	0	
422657						CONF	CONF			
423159						CONF	CONF			
423449	18981	2837				CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
423841						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
424633						CONF	CONF			
425050						CONF	CONF			
425108	16301	2021				CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911	44191	2295				CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	65622	24409	85271	0	2	CONF	CONF	0	1757	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	56436	4720				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	110269	7364				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	0	0	
431323						CONF	CONF			
431350						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF			
433505	24091	7298	30174	0	0	CONF	CONF	0	975	
433550						CONF	CONF			
433608	4656	1455	5683	0	0	CONF	CONF	0	271	
433859						CONF	CONF			
433943						CONF	CONF			
434203	13049	3318	13569	0	0	CONF	CONF	0	-2	
434539						CONF	CONF			
435059						CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	62212	19586	69521	0	0	CONF	CONF	0	2008	
436159	1273896	435479	1709375	0	1568	CONF	CONF	4601	72168	
436542						CONF	CONF			
436739						CONF	CONF			
436953	31701	2719				CONF	CONF			
437044						CONF	CONF			
437914	208507	101265	230088	0	0	CONF	CONF	0	8494	
438434						CONF	CONF			
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	142355	34063	120854	42381	681	CONF	CONF	946	3629	
439356						CONF	CONF			
439404	40970	4950	45359	0	0	CONF	CONF	0	1199	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	137473	15389	139645	0	0	CONF	CONF	0	2580	
441359						CONF	CONF			
441434						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011	0	0	0	0	0	CONF	CONF	0	0	
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148	42770	1981				CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
446877						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557						CONF	CONF			
447874	0	0	0	0	0	CONF	CONF	0	0	
448040						CONF	CONF			
448554						CONF	CONF			
449038						CONF	CONF			
449430						CONF	CONF			
449832	0	0	0	0	0	CONF	CONF	0	0	
449935						CONF	CONF			
450472						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450753	0	0	0	0	0	CONF	CONF	0	0	
450856	134542	45032	158169	0	0	CONF	CONF	25	3761	
450959						CONF	CONF			
451068	64970	11656				CONF	CONF			
451246						CONF	CONF			
451273						CONF	CONF			
451965	47482000	30659000	15747000	41235000	39000	CONF	CONF	217000	-561000	
452104						CONF	CONF			
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	100758	63209				CONF	CONF			
453839						CONF	CONF			
454546						CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253	0	0	0	0	0	CONF	CONF	0	0	
455459						CONF	CONF			
455477						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	142085	45868	161972	0	0	CONF	CONF	0	5663	
456045	209579	110910	239398	0	0	CONF	CONF	0	6196	
456054						CONF	CONF			
456157						CONF	CONF			
456250						CONF	CONF			
456344						CONF	CONF			
456755	0	2805	21015	0	0	CONF	CONF	0	215	
457060						CONF	CONF			
457220						CONF	CONF			
457426						CONF	CONF			
457752						CONF	CONF			
458142						CONF	CONF			
458544						CONF	CONF			
458665						CONF	CONF			
458946						CONF	CONF			
459130						CONF	CONF			
459354						CONF	CONF			
459372						CONF	CONF			
459644						CONF	CONF			
459671	0	0	0	0	0	CONF	CONF	0	0	
