"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
394259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12426	665	1240	4	142460	11761	58592	91	214719	0	0	0	0	0	0	0	0	0	0	9888	23	301854	1	24755	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
394352																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1260	226	0	0	33738	2913	6534	14	41532	0	0	0	0	0	0	0	0	0	0	3121	5	44894	1	3787	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
395238	21238256	343506	0	0	0	0	0	0	0	0	25672481	1	3109826	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	31726	0	0	CONF	CONF	CONF	0				343506	3610385	0	634753	33284	46146	141	11669723	760892	8544128	9462											0	2991126	2866											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	542348	0	771758	0	0	41963	0								
395274																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11983	405	465	1	66888	4081	6663	20	86000	0	0	0	0	0	0	0	0	0	0	0	0	98494	1	7828	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
395779																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2687	114	0	0	38289	1878	5708	17	46684	0	0	0	0	0	0	0	0	0	0	550	1	55054	1	6348	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
395836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19408	1529	290	1	374259	31260	91259	163	485216	0	0	0	0	0	0	0	0	0	0	31162	60	613120	1	59548	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
396057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6394	254	281	1	42304	4039	6767	15	55746	0	0	0	0	0	0	0	0	0	0	578	2	62314	2	5345	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
396244																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4768	314	319	1	198533	9621	30887	76	234507	0	0	0	0	0	0	0	0	0	0	1301	3	281516	1	47634	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
396253																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1905	112	0	0	52798	6705	144922	293	199625	0	0	0	0	0	0	0	0	0	0	25301	25	236688	2	22630	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
396356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4534	388	612	2	21572	2457	4633	8	31351	0	0	0	0	0	40	0	0	0	0	938	2	37064	1	5532	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
396954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2454	180	284	1	87482	9995	73246	82	163466	0	0	0	0	0	0	0	0	0	0	20757	33	180888	1	13616	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
397175																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						95547	0	67234	2277	2888	8	605399	40709	151776	269	827297	0	0	0	0	0	0	0	0	0	0	24129	51	1022134	1	98221	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
397456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2009	127	0	0	39229	3078	9247	22	50486	0	0	0	0	0	0	0	0	0	0	3333	9	58130	2	7173	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
397531																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2372	236	277	1	137902	8225	610145	333	750696	0	0	0	0	0	0	0	0	0	0	308683	183	802674	1	48697	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
397540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						160920	0	58435	2355	5529	19	534386	52042	241160	341	839510	0	0	0	0	0	0	0	0	0	14736	121225	147	1051282	1	128269	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
397559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	871	125	251	1	92633	3553	14426	35	108181	0	0	0	0	0	0	0	0	0	4680	3171	6	120531	1	9269	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
397755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5355	244	279	1	74343	6838	15232	29	95209	0	0	0	0	0	0	0	0	0	0	0	0	120105	1	10005	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
397858																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3045	117	0	0	33795	3622	7679	14	44519	0	0	0	0	0	0	0	0	0	0	1425	4	52613	1	6282	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
398051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1826	108	0	0	38918	3964	11416	22	52160	0	0	0	0	0	0	0	0	0	0	4373	5	67165	1	7400	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
398248																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13285	656	761	3	147206	14324	27520	58	188772	0	0	0	0	0	0	0	0	0	0	20229	44	266018	1	29899	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
398350																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						463361	0	54176	1852	882	3	903289	44689	594922	613	1572560	19291	0	0	0	0	0	0	0	15000	9160	187694	213	1866209	1	220492	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
398631																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3628	151	1122	4	74439	4587	25993	54	105182	0	0	0	0	0	0	0	0	0	0	3943	7	108306	2	10323	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
398668																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						0	0	0	0	0	0	35	1	500	1	535	0	0	0	0	0	0	0	0	0	0	500	1	1848621	1	798332	0	false			true	584864	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
398837																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6969	322	1255	3	112525	10335	23444	43	144193	0	0	0	0	0	0	0	0	0	0	6150	9	160887	1	15212	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
399357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	463	26	0	0	17634	867	3870	7	21967	0	0	0	0	0	0	0	0	0	0	583	1	24178	1	2475	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
399517																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						609517	0	69288	4044	2424	8	827820	77425	582194	753	1481726	0	0	0	0	0	0	0	0	0	0	51295	86	1702072	1	117036	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
399731																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2913	193	0	0	41407	4578	32334	45	76654	0	0	0	0	0	0	0	0	0	0	7829	14	90696	1	13109	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
399973																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5510	482	0	0	72106	8093	9065	27	86683	0	0	0	0	0	0	0	0	0	0	663	2	99057	1	9114	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
400057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4965	340	0	0	110710	8969	33155	22	148830	0	0	0	0	0	0	0	0	0	0	27951	10	166162	1	12741	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
400141																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14842	595	289	1	213006	19192	81068	117	309205	0	0	0	0	0	0	0	0	0	0	14733	27	375581	1	30366	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
400365																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2450	91	431	1	71657	5596	32173	54	106712	0	0	0	0	0	0	0	0	0	0	9080	18	116821	1	10468	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
400552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2019	86	0	0	11014	1336	3651	7	16684	0	0	0	0	0	0	0	0	0	0	0	0	22036	1	4587	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
400767																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2109	79	0	0	59878	5717	24047	49	86035	0	0	0	0	0	0	0	0	0	0	7622	21	95533	1	9760	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
400945																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16522	374	1166	4	77038	6385	26587	36	121313	0	0	0	0	0	0	0	0	0	0	1005	3	141568	1	17365	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
401072																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5710	182	0	0	62020	4509	24873	45	92603	0	0	0	0	0	0	0	0	0	0	0	0	104883	1	12160	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
401148																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	24042	1499	3619	7	529100	50359	223287	300	780048	0	0	0	0	0	0	0	0	0	44331	75170	84	886366	1	83470	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
401447																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1467	88	0	0	25699	2527	9645	15	36811	0	0	0	0	0	0	0	0	0	0	4599	6	40672	1	5028	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
401559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	992	64	0	0	34965	3485	10269	15	46225	0	0	0	0	0	0	0	0	0	5367	3439	7	58309	1	7145	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
401755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2380	116	0	0	89936	4696	20342	43	112658	0	0	0	0	0	0	0	0	0	0	4924	12	127438	1	14677	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
401906																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	43746	1584	2251	8	218741	141530	47277	69	312178	163	0	0	0	0	0	0	0	0	0	16356	26	471885	1	60410	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
401951																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	281	37	0	0	9209	695	1532	4	11023	0	0	0	0	0	0	0	0	0	0	0	0	11998	1	1263	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
402275																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1191	58	0	0	31682	1118	24299	19	57174	0	0	0	0	0	0	0	0	0	0	12608	7	81094	1	12468	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
402462																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	751	57	0	0	33413	3052	7819	18	41983	0	0	0	0	0	0	0	0	0	0	4477	10	47134	1	4655	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
402846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4210	237	262	1	50878	4127	17377	28	73103	376	0	0	0	0	0	0	0	0	0	2215	5	89269	1	11902	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
402873																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6729	298	0	0	20466	1856	2067	4	29262	0	0	0	0	0	0	0	0	0	0	0	0	45390	2	10012	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403067																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	833	42	0	0	60497	1626	37812	56	99142	0	0	0	0	0	0	0	0	0	0	12529	13	113643	1	12216	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403106																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19876	1890	1345	5	296535	23557	101665	174	419421	0	0	0	0	0	0	0	0	0	193	8750	17	506391	1	47123	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403151																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						180118	0	35908	2674	2708	8	543843	52098	458049	432	1040508	0	0	0	0	0	0	0	0	0	0	97414	97	1135134	1	95928	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403179																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	41298	1836	3748	12	450096	49199	101770	190	596913	0	0	0	109	0	0	0	0	0	0	13394	19	772924	1	75067	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403254																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	189	17	0	0	36136	3560	10622	18	46947	0	0	0	0	0	0	0	0	0	0	2341	4	57030	1	5552	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1770	185	0	0	26544	3439	4843	7	33157	0	0	0	0	0	0	0	0	0	0	1401	2	35238	1	3482	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	325	17	279	1	19941	2891	23254	26	43799	0	0	0	0	0	0	0	0	0	0	5142	5	43117	1	5181	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403870																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	60438	2028	3649	12	237698	15411	61805	70	363590	0	0	0	0	3670	0	0	0	0	0	19849	6	511634	2	59407	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403937																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3889	105	0	0	39280	2108	11839	26	55138	131	0	0	0	0	0	0	0	0	0	0	0	63971	1	9180	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
403946																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15884	1175	2860	9	381165	24776	157439	290	568130	10782	0	0	0	0	0	0	0	0	8423	37057	66	734042	1	78215	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
404653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1976	41	501	1	23785	1753	2494	9	28756	0	0	0	0	0	0	0	0	0	0	0	0	32176	1	4087	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
404943																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3214	102	841	3	39469	3016	18198	40	61791	69	0	0	0	0	0	0	0	0	0	4394	9	71581	1	6744	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
405173																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3660	322	0	0	41720	3969	4736	12	50117	0	0	0	0	0	0	0	0	0	0	647	1	62115	1	5036	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
405959																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						398151	0	38473	1014	4560	15	1148831	37531	797630	877	1992106	2612	0	0	0	0	0	0	0	0	414599	15733	11	2186465	1	201804	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
406022																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12006	883	549	2	142766	11405	39041	83	194362	0	0	0	0	0	0	0	0	0	0	11078	21	228504	1	18145	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
406059																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4556	199	0	0	86549	6326	53587	148	144718	26	0	0	0	0	0	0	0	0	0	19641	25	160238	1	15068	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
406666																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4203	177	884	3	78653	5140	41163	54	124903	0	0	0	0	0	0	0	0	0	0	32771	38	139304	1	13794	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
406778																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4147	144	0	0	36911	1866	3948	8	45006	0	0	0	0	0	0	0	0	0	0	1797	2	58020	2	12027	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														Security Federal Bank	
406974																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1233	100	0	0	85114	5112	49436	103	135783	0	0	0	0	0	0	0	0	0	0	16477	35	163565	1	21140	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
407168																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3737	262	0	0	63406	3058	41367	72	108510	0	0	0	0	0	0	0	0	0	0	13823	22	120061	1	10136	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
407506																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	47804	4773	1112	4	571230	57206	143514	243	763660	0	0	0	0	0	0	0	0	0	23463	32258	66	946975	1	97164	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
407645																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	37224	1775	1704	5	244723	22218	74738	128	358389	0	0	0	0	0	0	0	0	0	5330	9419	17	424792	1	37867	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
407850																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	13338	797	1790	6	15130	0	0	0	0	0	0	0	0	0	0	0	0	19033	1	2721	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
408147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2574	120	0	0	38192	3761	7938	11	48703	0	0	0	0	0	0	0	0	0	0	0	0	54014	1	5356	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
408307																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	20280	1292	1497	3	206282	30138	50372	91	278431	0	0	0	0	0	0	0	0	0	0	4860	10	328122	1	42834	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
408642																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	58160	580	147643	191	236653	30850	0	0	0	0	0	0	0	0	0	144371	184	464809	1	53835	0	true	314575	400047	false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
408875																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	39369	1190	1591	6	342522	24595	85250	168	468733	0	0	5049	0	0	0	0	0	0	0	9577	13	581235	1	77172	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
409265																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	573	20	0	0	29147	1859	7157	13	36877	0	0	0	0	0	0	0	0	0	0	1251	4	43145	1	4316	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
410159																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	542	23	0	0	9952	1273	7902	11	18395	0	0	0	0	0	0	0	0	0	0	599	2	20898	1	2168	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
410560																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5996	275	0	0	133228	9695	47761	78	186985	0	0	0	0	0	0	0	0	0	0	30998	37	196845	1	19655	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
410748																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15051	1062	2982	5	135699	7943	93561	65	247293	0	0	0	0	0	0	0	0	0	0	2271	7	281140	1	38401	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
410917																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14992	771	1940	2	206756	19332	48763	102	272451	0	0	0	0	0	0	0	0	0	0	17612	31	332093	2	39986	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
410944																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3534	133	329	1	22008	1980	14318	19	40189	0	0	0	0	0	0	0	0	0	0	2501	5	47913	1	3682	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1064	89	536	1	18846	2472	5058	7	25504	0	0	0	0	0	0	0	0	0	0	2391	2	27537	1	2988	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411062																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	629	26	0	0	56744	4392	63759	103	121131	0	0	0	0	0	0	0	0	0	0	25397	35	147314	1	11965	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411174																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3213	116	0	0	24151	1947	700	1	28064	0	0	0	0	0	0	0	0	0	0	0	0	38045	2	9108	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411231																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3983	134	0	0	42157	3441	8503	15	54643	0	0	0	0	0	0	0	0	0	0	687	2	65768	1	9815	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411240																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3301	319	0	0	41818	3368	5285	10	50404	0	0	0	0	0	0	0	0	0	0	1825	4	56809	1	5151	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411473																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	70714	2111	6895	20	453426	14640	83397	198	614432	0	0	0	0	0	0	0	0	0	0	10650	20	871589	2	119294	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411512																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7963	216	1157	4	146852	5274	103923	165	259895	0	0	0	0	0	0	0	0	0	5365	3914	7	283513	1	21725	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411549																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2814	45	0	0	32956	2842	5960	12	41730	0	0	0	0	0	0	0	0	0	0	0	0	50252	1	4887	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411576																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5034	318	0	0	36106	3401	7671	15	48813	0	0	0	0	0	0	0	0	0	0	0	0	56190	1	5220	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411624																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12529	590	1637	6	118580	8417	21398	54	154144	0	0	0	0	0	0	0	0	0	0	2044	6	172283	2	17149	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
411651																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2581	351	0	0	81283	6803	26412	41	110276	0	0	0	0	0	0	0	0	0	4739	10792	10	118515	1	9876	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
412135																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						1949501	0	53104	2472	293	1	1672054	31080	1856426	1388	3581877	0	21950	0	0	0	0	0	0	0	246451	1094250	525	5003949	1	465530	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
412153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4713	296	299	1	97010	8350	46696	62	148718	0	0	0	0	0	0	0	0	0	4964	19368	29	169563	1	17961	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
412452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	722	52	0	0	25805	1837	5097	7	31624	0	0	0	0	0	0	0	0	0	0	2899	2	34097	1	4335	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
412555																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2497	163	0	0	50885	3219	12571	26	65953	0	0	0	0	0	0	0	0	0	0	2079	6	77343	2	8864	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
