"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
1829	237	0	204	0	CONF	484	446	0	243	362	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	63	0	0	0	585	0	0	441	0	0	448	231	0	Lease Fee Inocme	Mortgage Fee Income		Other professional fees	PA shares tax												
1856	26	0	54	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	2	21	43	24	0	0	43	51	0	12	0																	
2040	123	0	76	75	CONF	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	141	0	0	594	36	0	202	92	88	153	59	0				Correspondent bank service charges													
2161	0	0	69	0	CONF	72	0	0	85	189	88	0	0	0	0	0	0	0	0	0	0	false	40	0	0	26	108	0	49	335	51	0	267	48	0	150	48	0	Yield Spread Premium			Bankcard Expenses	Deferred Comp Plan Expense	Stock Plan Expense											
2376	361	737	694	46	CONF	3	143	0	139	535	1474	0	0	0	0	0	0	0	0	0	0	false	156	0	0	0	3402	39	209	1321	338	0	267	969	298	0	168	0	JOINT VENTURES	MISCELLANEOUS FEES		OREO	PROBLEM LOAN EXPENSE	MISCELLANEOUS FEES											
2554	1	0	9	0	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	3	0	7	2	-3	0	3	2	0	5	0				software maintenance													
2732	212	0	140	317	CONF	224	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	false	74	0	0	0	0	107	0	486	77	0	0	71	0	0	113	0	insurance reimb on roof damage			OCC Bank Examination fee													
2750	55	0	31	93	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	26	0	35	136	0	0	0	0	82	30	0	0																	
3177	378	0	278	380	CONF	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	false	183	0	0	73	665	59	1431	1837	267	0	0	379	483	875	130	0				OCC Semi-Annual Assessment													
3252	0	0	34	0	CONF	63	0	0	222	35	55	0	0	0	0	0	0	0	0	0	0	false	56	0	0	0	0	0	0	0	0	0	0	161	0	38	0	0	Comm, Exchng, Fees			Computer Exp- In House	Insurance	Office Supplies											
3458	0	0	0	0	CONF	36	24	0	-46	24	24	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	recovery on shotwell-canyon clock	Recover in Brooke Credit		adjustment to FDIC pre-paid assessment	TAXES - franchise	SUPPLIES											
3720	263	0	192	0	CONF	238	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	180	27	78	676	0	0	0	77	153	88	102	0	Check card income			Check Card Income													
3971	2427	0	0	2167	CONF	2282	823	628	5000	3435	1684	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	362	0	0	1102	0	0	1773	0	1295	1060	1566	0	Debt protection product revenues	Military Ally card revenue	Insurance recovery	Contingent reserve	Direct and indirect expense allocations/management fees from holding company	Employee reimbursed expenses								Other noninterest expense item that exceeds the reporting threshold:  Credit report fees of $1,150 thousand, and real estate owned and at risk loan costs of $855 thousand.			
4156	166	0	0	0	CONF	240	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	112	25	31	285	71	0	329	111	0	224	140	0	MORTGAGE BANKING			INTERNET BANKING													
4231	0	0	53	28	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	140	270	61	0	0	117	0	166	0	0																	
4437	152	0	182	302	CONF	0	0	0	129	428	0	0	0	0	0	0	0	0	0	0	0	false	109	0	0	0	162	0	0	505	121	0	606	0	237	184	109	0				OCC Assessments	Miscellaneous Expenses												
4839	0	0	0	343	CONF	105	0	0	280	0	0	0	0	0	0	0	0	1347	0	0	0	false	0	0	0	29	0	0	0	558	130	0	0	219	0	163	0	0	Nonperforming assets			Nonperforming assets						Parent holding company funds downstreamed							
5069	185	744	615	123	CONF	165	36	0	215	0	0	0	0	0	0	0	0	0	0	0	0	false	0	51	0	0	0	0	0	212	0	0	0	177	0	0	0	0	Securities Settlement	Letters of Credit fees		REO Expense											CPA deferred tax adjustment		
5135	57	0	70	19	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	83	0	0	5	161	17	356	1282	126	0	5	61	0	225	53	0																	
5210	393	0	287	306	CONF	142	0	0	926	576	0	0	0	0	0	0	0	0	0	0	0	false	272	0	0	0	975	0	1434	332	269	0	0	351	219	380	442	0	Credit card processing income			PA Shares tax	net OREO expenses												
5461	422	84	0	0	CONF	69	40	0	256	241	423	0	0	0	0	0	0	0	0	0	0	true	0	0	0	104	34	0	43	231	191	0	411	0	165	245	242	0	INTERNET BANKING FEES	MISC FEES INCOME		CUSTOMER SUPPORT	INSURANCE	TRANSPORTATION								Other Real Estate Owned = 1,056			
5751	51	0	52	0	CONF	0	0	0	139	50	0	0	0	0	0	0	0	0	0	0	0	false	52	0	0	0	165	0	0	412	57	0	82	0	0	0	120	0				Trust Accounting & Software Expense	Executive Life Insurance Expense												
6039	40	0	45	0	CONF	167	0	0	111	72	43	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	0	0	248	0	0	0	41	0	0	0	0	JAIPUR MOTEL ROOM REVENUE			ORE EXPENSES	LOAN MISC EXPENSES	ID PROTECT EXPENSE											
6141	0	0	58	0	CONF	5	28	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	6	0	6	0	207	45	0	0	0	0	0	17	0	Fees and commissions	Refunds		Other fees and commissions													
6329	455	65	47	332	CONF	511	60	92	223	66	190	0	0	0	0	0	0	0	0	0	0	false	319	0	0	0	114	30	319	0	502	0	1568	122	396	331	325	0	Yield Spread Premium	Exchange / Service Charges	Loan Serv. Charge / Origination Fees	Education and Training	Service Fee Analysis	Donations											
7009	0	0	0	0	CONF	0	0	0	26485	2085	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory and Other Svc Fees	Custody Fees												
7045	73	1	89	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	19	0	18	63	0	68	0	347	46	0	166	47	0																	
7072	159	0	241	48	CONF	89	48	0	173	1704	515	0	0	0	0	0	0	0	0	0	0	false	12	-37	0	0	0	6	21	304	35	0	45	169	267	0	21	0	Application Fees	Gross Rent Income		Loan Expenses	Impairment Losses	Loss on Sale of Investment in Real Estate									Reduction in Prior Year Capital		
7157	0	0	0	0	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0				Correspondent Bank Service Charges													
7456	51	0	76	0	CONF	54	99	46	69	59	42	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	49	112	0	0	0	54	31	33	0	0	Overdraft Charges	RE Loan Fee Income	Loan Fee Income	Insurance Expense	Real Estate Loan Expense	Public Relations											
7634	0	0	31	0	CONF	0	0	0	38	50	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	42	185	41	0	0	54	0	107	0	0				Expired Blanket Bond Premium	ORE Rental Expense												
8033	0	0	126	95	CONF	177	0	0	358	89	87	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	44	0	0	133	26	0	0	76	54	0	34	0	ATM/CHECK CARD INCOME			ORE/OTHER ASSETS EXPENSE	TAXES - AD VALOREM	ATM/CHECK CARD EXPENSE											
8462	28	0	63	0	CONF	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	106	60	0	286	33	0	195	0	0				Comptroller of the Currency assessments													
8631	35	23	96	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	58	7	115	272	15	0	0	39	0	16	0	0																	
9357	194	0	103	219	CONF	359	285	96	110	87	258	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	59	0	63	0	142	88	154	0	63	0	Special Services Fee	Wire Fees	Safekeeping Fees	Correspondent Bank Charges	Insurance	Outside Vendor Services											
9553	0	0	81	34	CONF	0	0	0	36	37	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	77	0	0	84	32	0	36	0	0	31	0	0				Nebraska Fund XV Investment	Investment Expense					Additional Capital from Holding Company							
9807	489	1132	206	700	CONF	151	183	723	10280	6130	0	0	0	0	0	0	0	0	0	0	0	true	152	0	0	72	10499	95	452	2213	273	3556	0	586	934	0	337	0	LOAN INSPECTION FEES	LATE CHARGES	PREPAYMENT PENALTIES	OREO EXPENSES	OREO WRITE DOWNS									Schedule RI line 6a includes a charge of $1.6 million for OTTI (other than temporarily impaired) charges on HTM pooled trust preferred securities.			
9955	0	0	37	0	CONF	0	0	0	50	30	43	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	29	236	28	0	100	0	0	50	38	0				INTERNET BANKING	CORRESPONDENT FEES	EMPLOYEE TRAINING											
10250	119	243	84	145	CONF	86	0	0	162	149	650	0	0	0	0	0	0	0	0	0	0	false	147	0	0	37	11	37	25	63	103	0	1301	19	28	399	89	0	Other Service Charges			Insurance Bond, D&O, Property, VSI, SBA	Technology Vendor Expense	OREO Expense				Downstream from Holding Company							
10849	0	374	0	82	CONF	325	105	0	59	58	124	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	32	0	137	427	71	0	0	130	0	0	178	0	Data Processing Income	Miscellaneous Income		Directors Fees	State Bank Department	Insurance & Bonds											
10858	259	0	0	0	CONF	248	0	0	557	201	429	0	0	0	0	0	0	-1938	0	0	0	true	138	0	0	66	0	44	378	1112	146	0	0	0	0	164	161	0	Sale of Insurance Company			Administrative Services Expense - Affiliate	Loan Servicing Expense	Other Professional Services Expense				Property Dividend - investment in insurance subsidiary				2.O State Deposit Tax Expense 165			
11145	118	55	109	4	CONF	23	127	0	77	263	0	0	0	0	0	0	0	0	0	0	0	false	85	0	0	66	0	20	472	395	68	0	0	185	44	212	77	0	45003 Other Misc Income	45004 Other Misc Asset Income		55032 Credit & Collections	55034 OREO Expense												
11275	615	136	0	934	CONF	211	476	0	334	333	409	0	0	0	0	0	0	0	0	0	0	false	459	0	0	0	897	0	106	2061	0	0	1136	527	992	774	453	0	Wire Fee Income	Misc Non-Operating Income-Litigation settlement-1st State Bk		Insurance-related expense	Other operating expense-litigation related-various	Off-balance sheet contingency expense-set up new reserve											
11640	75	0	150	181	CONF	207	0	0	231	102	66	0	0	0	0	0	0	0	0	0	0	false	75	0	0	22	186	32	155	48	69	0	0	48	75	85	98	0	FDIC ASSESSMENT REFUND			SALES AND STATE INCOME TAX	OCC SEMI ANNUAL ASSESSMENT	BUSINESS MEALS AND ENTERTAINMENT											
11837	43	0	42	46	CONF	0	0	0	48	59	45	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	81	42	0	0	0	0	91	87	40	0				Computer Supplies	ORE Expenses	Item Processing											
12030	0	54	0	0	CONF	288	118	113	1656	500	336	0	0	0	0	0	0	0	0	0	0	false	157	0	0	66	59	0	0	826	235	0	276	0	0	0	0	0	Other Income - FDIC Rebate	Appraisal Fees	Gain on other Securities	ORE Write-downs	Deferred employee absences	Building repairs and maint.											
12142	68	1	84	56	CONF	38	0	0	56	160	123	0	0	0	0	0	0	0	0	0	0	false	77	0	0	7	61	36	106	0	96	0	132	64	45	19	92	0	miscellaneous income			legal expense	contracted services	miscellaneous expense	0	0	0								
12179	25	0	67	27	CONF	0	0	0	53	38	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	70	0	0	175	0	0	43	46	0	0	0	0	Earnings on Bank Owned Life Insurance			Ohio state franchise taxes.	Debit card expenses.												
12245	52	0	0	0	CONF	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	false	48	-10	0	0	0	0	0	202	64	0	152	0	0	98	34	0					LASER FORMS MAINTENANCE										2012 net interest inc/exp transactions 'warehoused' incorrectly.		
12311	64152	0	0	17317	CONF	9247	36424	13259	22248	0	0	0	0	0	0	0	0	26998	155109	0	0	false	0	0	0	15468	54810	0	12901	165114	16457	0	89387	0	0	0	18938	0	MiscellaneousBanking Income	Commitments / Letter of Credit Fees	Foreign Exchange Fees	Provision for unfunded loan commitments						FAS 123 stock option expense	Sub. REIT preferred redemption; capital contribution; & return of capital						
12647	0	0	36	41	CONF	0	0	0	60	26	0	0	0	0	0	0	0	0	0	0	0	false	23	215	0	0	0	9	68	192	30	0	0	65	0	0	71	0				Other Property Expenses	Misc.										Special FDIC Ins Prem - over ammortized.Adjusted retained earnings & prepaid exp.		
12656	6	6	38	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	3	6	7	14	0	11	11	0	8	11	0																	
12937	0	0	60	0	CONF	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	184	0	0	23	209	93	56	0	0				INSURANCE													
12946	286	0	0	0	CONF	25	154	0	594	255	149	0	0	0	0	0	0	0	0	0	0	false	155	0	0	66	167	58	154	0	0	0	800	0	0	241	813	0	Increase in value/earnings on subsidiaries	miscellaneous income		correspondent bank charges 191, ORE expense 192, contributions 211	business development 146, travel 109	state bank assessment											
12955	79	0	31	32	CONF	0	0	0	44	166	60	0	0	0	0	0	0	0	0	0	0	false	93	0	0	0	0	0	111	70	161	0	0	79	0	0	104	0				business development	dues and subscriptions	insurance											
13103	1000	0	555	0	CONF	26	0	0	471	521	0	0	0	0	0	0	0	0	0	0	0	false	410	0	0	102	0	100	214	2073	646	0	0	0	1099	587	0	0	INDIRECT LENDING FEE INCOME			OTHER PROFESSIONAL SERVICES	MISC EXPENSES												
13251	12	0	13	11	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	23	0	0	10	24	23	0	0	39	0	0	0	0																	
13457	0	0	0	0	CONF	0	0	0	28	69	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	46	0	0	57	0	0	0	0	0	0	0	0				Debit Card Charges	Life Insurance Expenses												
14052	0	0	49	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	42	0	0	189	28	0	0	0	0	79	0	0																	
14155	86	12	15	13	CONF	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	69	0	0	2	71	18	61	466	70	0	321	20	84	167	24	0				CDARS/ICS													
14650	0	0	0	0	CONF	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	8	51	0	0	62	28	0	0	0	0	59	0	0	Exchange and Collections																
14753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0																	
14865	280	0	148	0	CONF	208	0	0	258	98	166	0	0	0	0	0	0	0	0	0	0	false	102	0	0	60	136	0	0	403	127	0	779	102	0	0	89	0	BEO MORTGAGE BROKER FEE INCOME			JACK HENRY OUTSOURCE EXPENSE	ARMORED CAR SERVICE	DEFERRED COMP EXPENSE											
14977	41	0	105	31	CONF	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	2	0	0	0	11	17	0	0	37	0	0	10	0				INSURANCE													
16458	161	0	265	0	CONF	0	0	0	111	220	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	30	0	66	119	334	0	0	615	0	0	506	400	0				Professional Fees	Service Contracts												
16551	225	0	0	0	CONF	72	0	0	135	104	0	0	0	0	0	0	0	0	0	0	0	false	111	553	0	0	68	28	55	181	161	0	359	0	0	248	234	0	Management fees			OREO expenses	Software amortization										Prior year adjustment for adding mortgage servicing asset		
16748	8	0	46	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	51	6	18	176	19	0	79	100	0	66	33	0																	
16944	0	0	0	57	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	221	31	0	0	0	45	0	0	0																	
16953	32	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0																	
17110	569	0	0	0	CONF	0	0	0	1428	320	342	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	766	282	0	0	185	0	0	0	0				REFERRAL FEES	CUSTODIAN COSTS	CONTRIBUTIONS								2.o.-TRAVEL & ENTERTAINMENT              674 2.p.-OTHER CLIENT COSTS                      386 2.q.-OTHER PROFESSIONAL FEES          262			
17147	2142	0	0	0	CONF	583	0	0	3924	1894	0	0	0	0	0	0	0	0	0	0	0	false	1400	0	0	0	2572	0	1295	3300	1295	0	8548	1021	0	2152	1620	0	DERIVATIVE HEDGE INC			OTHER OUTSIDE SERVICES	INSURANCE EXPENSE												
17259	23	14	37	84	CONF	5	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	6	73	8	130	0	38	0	0	0	0	0	0	0	ROYALTY INCOME 660000	FORFITURE INCOME 659900	OTHER MISC INCOME 689900														
17464	961	65	470	1622	CONF	0	0	0	0	0	0	0	0	0	0	0	0	-450	0	0	0	false	884	0	0	0	857	142	138	0	435	0	3214	621	1946	986	611	0										DIVIDEND TO PARENT COMPANY							
17950	169	0	34	69	CONF	52	317	280	101	69	81	0	0	0	0	0	0	0	0	0	0	false	70	0	0	26	80	0	0	379	115	0	0	58	0	0	81	0	OTHER COMMISSIONS AND FEES	RE SECONDARY LOAN FEES	LIFE INSURANCE PAYOUT	OCC ASSESSMENT	DUES AND SUBSCRIPTIONS	REPO AND COLLECTIONS											
17978	20	19	130	4	CONF	45	307	11	102	116	156	0	0	0	0	0	0	0	0	0	0	false	65	0	0	15	0	11	89	433	39	0	65	59	0	3	67	0	Appraisal & Inspection Fees	FDIC Insurance Assessment Refund	Misc. Operating Income	OCC Assessments	Acquisition & Retention Costs of ORE	Misc. Operating Expense											
18050	0	0	251	333	CONF	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	false	174	0	0	0	115	65	141	164	0	0	1594	0	0	605	543	0				BUSINESS DEVELOPMENT & GOODWILL													
18135	0	0	0	0	CONF	0	0	0	1225	206	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	146	0	0	359	0	0	0	120	0	0	145	0				Conventional Credit Insurance	FHA Title 1 Ins Prem												
18377	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	42	0	0	0	25	0	0	0	0																	
18827	113	535	189	0	CONF	585	0	0	342	124	201	0	0	0	0	0	0	0	0	0	0	false	110	0	0	137	0	0	0	489	119	0	0	182	0	328	118	0	Visa Check Card Income			Donations	Examination Expense	Pennsylvania Shares Tax											
18836	88	0	104	59	CONF	70	0	0	60	143	225	0	0	0	0	0	0	0	0	0	0	false	76	0	0	0	133	0	0	576	58	0	237	126	0	0	0	0	MISC FEE INCOME			INSURANCE AND BONDS	HOLDING CO MGMT FEE	OREO AND LOAN EXPENSE											
18854	480	9	64	160	CONF	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	4	126	568	177	0	0	85	46	12	42	0	Correspondent Bank Fees																
19356	46	0	36	4	CONF	0	0	0	34	34	25	0	0	0	0	0	0	0	0	0	0	false	35	-7	0	9	8	14	34	211	35	0	0	31	0	0	0	0				Dues and subscriptions	Leased equipment expense	Correspondent analysis fees									To record deferred compensation as of 12-31-12		
19730	986	297	0	1831	CONF	0	0	0	3108	641	0	0	0	0	0	0	0	41500	0	0	0	false	0	0	0	0	1431	237	3052	2746	861	0	721	0	799	930	922	0				OREO EXPENSES	MESSENGER/ARMORED SERVICE					CAPITAL CONTIBUTION							
19936	0	0	0	0	CONF	31	30	0	4921	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	99	25	435	365	0	0	0	0	0	281	0	0	Operational Gains	Operational Gains		Reserves for Potential Settlement													
19972	75	0	91	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	false	0	0	0	0	98	0	0	0	0	0	0	57	0	0	0	0												decrease in allowance for loan loss					
20053	0	0	0	0	CONF	0	26	0	78	86	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	0	62	0	0	0	278	0	0	0	0		Boli Insurance Income		Loans - Misc Fees	Core Deposit Intangibles												
20512	17	0	28	0	CONF	0	0	0	110	118	50	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	0	6	61	3	47	0	0	0	0	105	3	1				pa shares tax	professioanl services	bank examination											
20633	314	0	86	300	CONF	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	205	0	325	807	177	0	0	216	0	0	0	0						BUSINESS FRANCHISE											
20857	34	0	32	3	CONF	9	0	0	166	132	38	0	0	0	0	0	0	0	0	0	0	false	22	-16	0	0	14	8	0	0	37	0	54	16	65	0	11	0	Data Processing Income			Donations	PR Expense	Correspondent Bank Service Fees									Year end donation booked incorrectly to liabialities		
21256	1	0	11	24	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	1	15	2	0	40	4	0	0	0	0	0	4	0																	
