"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
208655																																							5705	5548	90946	0	473	3602	0	4787	297088	230123	396	254466	0	3222	5109	0	42622	433	297088	0	0	34743	0	0	6931	0	56657	173466			0	189249	186027	515	0	0	0	18838	42622		0	
208972																																							10309	3298	19574	0	0	1552	0	2002	80755	64729	684	69508	0	176	4095	0	11247	0	80755	0	0	11186	0	0	0	0	2077	62652			0	44196	44020	61	0	0	0	0	11247	0	0	
209148																																							58900	12394	76063	0	2830	9616	226	6159	426469	383156	2030	385186	0	3809	0	0	41283	200	426469	0	0	22531	0	0	18089	0	120536	262620			0	263117	259308	463	973	0	0	0	41283		0	
209362																																							42689	663	0	0	1691	100	0	2046	73884	60275	769	61044	0	1169	0	0	12840	7919	73884	0	0	4921	0	0	0	125	9253	51022			0	27739	26570	0	0	0	0	0	12840		0	
209447																																							12779	4328	19704	0	0	574	0	2816	76189	65922	529	66451	0	366	0	0	9738	135	76189	0	0	2889	0	0	6500	0	19919	46003			0	36354	35988	214	0	0	0	0	9738	0	0	
209559																																							3799	2076	23795	0	0	155	0	2858	71501	44505	516	51596	0	938	0	0	19905	100	71501	0	0	19541	0	0	200	0	8707	35798			0	33851	32913	64	5905	0	0	6575	19905		0	
209858																																							28709	6533	101160	0	11273	6397	2477	5468	393610	303080	2054	336422	0	971	8000	0	57188	1365	393610	0	0	-1284	0	0	56171	0	113445	189636			0	232564	231593	936	0	0	0	23288	57188	0	0	
210238																																							58086	9802	99984	0	0	12342	1598	11996	455282	401812	1316	403128	0	4436	0	0	52154	2500	455282	0	0	12335	476	0	36691	0	94108	307704			0	238698	234262	628	12030	0	0	0	52154		14706	
210256																																							13668	3694	37837	0	1633	984	47	3015	175723	155586	239	155825	0	1140	0	0	19898	1000	175723	0	0	6522	0	0	11750	0	35358	120228			0	111800	110660	626	4185	0	0	0	19898	0	0	
210434	41091357	2380381	38876261	0	763941	974460	3138	6802024	135885433	2412315	126535598	2730	104525	8908812	961393	9347105	3563	135885433	954385	1624061	7662939	0	0	1819653	53565		0	31356019	31251494	-139050	707785	489739	9349835	0	12021642	72578131	12177797	60400334			37421407							39160947					8132158					580234	368672						14174029	24986918							5000	0	400200	489739		0		
210779																																							15684	1757	8081	0	0	1468	0	2423	115782	97762	231	100652	0	1058	2659	0	15130	18	115782	0	0	5355	0	0	9743	0	5483	92279			0	87427	86369	14	0	0	0	0	15130	0	0	
211114																																							514	4456	36882	316	0	3956	250	1507	123532	103368	375	110699	0	736	450	0	12833	236	123532	0	0	5550	0	0	6464	0	25943	77425			0	75403	74667	583	984	0	236	6270	12833		0	
211271																																							47125	6759	129963	0	14286	17951	4243	46872	2503779	1656795	22181	2225398	0	22832	546422	0	278381	2334	2503779	0	0	209696	0	0	67165	361348	121157	1535638			-3029	1898064	1875232	2215	0	0	0	0	278381		0	
211338																																							18194	1626	13712	0	0	2251	0	2231	199092	172947	1115	175460	0	2355	1398	0	23632	440	199092	0	0	22726	0	0	321	0	34957	137990			0	163433	161078	145	0	0	0	0	23632		0	
211851																																							13439	190	12525	0	0	402	0	806	71276	62136	101	62987	0	799	750	0	8289	120	71276	0	0	1911	0	0	6130	0	18572	43564			0	40495	39696	128	4218	0	0	0	8289		0	
212018																																							6851	11976	140894	0	58	6030	1761	21472	541758	452432	5547	487781	0	3919	27000	0	53977	500	541758	0	0	43842	0	0	8115	0	68442	383990			0	356434	352515	1520	201	0	0	2802	53977		0	
212335																																							37413	3880	63905	0	0	4903	2396	2358	316568	293947	305	294252	0	1317	0	0	22316	225	316568	0	0	-2100	0	0	23577	0	91898	202049			0	203030	201713	614	0	0	0	0	22316	0	0	
212344																																							5714	2715	29986	0	640	774	1388	1439	95472	69902	305	72959	0	800	2752	0	22513	400	95472	0	0	20516	0	0	1300	0	11780	58122			0	52851	52051	297	765	0	0	0	22513	0	0	
212465	7059183	2236605	17480573	160994	2116801	1274300	651	4868231	133193818	2456910	118004218	86876	522790	18065433	0	15102724	604577	133193818	1089854	194780	5502545	0	0	9873570	910583		0	87096600	86573810	-877968	0	0	15189600	9841	9412392													97287095										0	0						32455937	64831158							0		0					
212522																																							1893	24833	295813	0	2017	31760	1055	40494	1335090	1034521	16734	1216753	0	11802	146685	0	118337	613	1335090	0	0	113196	0	0	5936	1126	203081	831440			0	943043	931241	-1408	0	0	0	18813	118337	0	4858	
212577																																							88709	47213	399815	0	29105	64885	929	187795	3468407	2571445	46837	3067364	0	22027	449082	0	401043	1	3468407	0	0	161549	0	0	245353	118055	363860	2207585			-6612	2553928	2531901	752	0	0	0	0	401043	0	0	
213471																																							24330	554	0	0	0	2394	0	2711	438075	371976	311	372287	0	1692	0	0	65788	0	438075	0	0	65788	0	0	0	0	1933	370043			0	190900	189208	0	0	0	0	0	65788	205	218673	
213538																																							11981	2053	58751	0	618	5440	47	3944	173235	142216	1447	143663	0	1174	0	0	29572	300	173235	0	0	19727	0	0	9700	869	46847	95369			0	85868	84694	-155	0	0	0	0	29572		4838	
213912																																							3125	4560	22054	0	278	1967	0	3324	144613	132304	860	133164	0	998	0	0	11449	380	144613	0	0	10502	0	0	599	0	39531	92773			0	110245	109247	-32	58	0	0	0	11449	0	0	
213958																																							6863	2105	12917	0	2832	990	0	2335	82075	71320	323	72271	0	589	628	0	9804	50	82075	0	0	1110	0	0	8313	567	19049	52271			0	54055	53466	331	0	0	0	0	9804		0	
214106																																							23444	9705	192999	0	0	14974	303	14754	1439651	1246394	14912	1322806	55	13984	61500	0	116790	1	1439651	0	0	113212	0	0	4968	0	111181	1135213			0	865202	851218	-1391	0	0	0	0	116845	265	331989	
214414																																							25664	20877	205097	0	53490	26351	214	33884	1582933	1289151	16294	1378324	0	7228	24806	0	204609	80202	1582933	0	0	118814	0	0	4700	4248	265960	1023191			0	1218999	1211771	893	1159	0	0	48073	204609	178	0	
214722																																							33672	15064	292523	0	0	16698	4385	32738	955048	841076	7996	849072	0	6696	0	0	105976	2000	955048	0	0	79997	0	0	17680	1481	178971	662105			0	565183	558487	6299	0	0	0	0	105976		0	
214807																																							10409000	48000	0	0	19000	18000	3000	1534000	37585000	24904000	1935000	27997000	0	9000	370000	0	9588000	2127000	37585000	0	0	6531000	0	0	931000	0	9607000	15297000			0	11818000	11809000	-1000	0	13739000	788000	0	9588000	6000	0	
214843																																							9101	2343	52663	0	0	1597	63	9527	249287	218600	1195	222670	0	2805	0	0	26617	990	249287	0	0	24164	0	0	1110	0	25492	193108			0	176743	173938	353	0	0	2875	0	26617	55	0	
215345																																							1772	5780	66810	0	1099	2830	0	15064	370704	294383	2974	320683	0	4148	13990	0	50021	1500	370704	0	0	40985	0	0	6700	1291	54234	240149			0	275133	270985	836	5073	0	0	9336	50021		0	
215354																																							1202	895	13373	0	0	2399	516	1504	123541	100439	128	113175	0	963	10900	0	10366	705	123541	0	0	3358	0	0	6215	0	17238	83201			0	102616	101653	88	1999	0	0	1708	10366		0	
215653																																							2494	2259	1241	0	0	237	0	552	32940	29021	452	29473	0	558	0	0	3467	75	32940	0	0	1453	0	0	1925	0	9522	19499			0	25103	24545	14	1602	0	0	0	3467		10	
215662																																							8187	11294	308350	0	1496	14452	0	30907	981120	856129	9537	883100	0	8202	12521	0	98020	320	981120	0	0	59002	0	0	36641	27958	178900	677229			0	583098	574896	2057	0	0	0	4913	98020		3580	
215710																																							2815	12135	210433	0	9545	9243	0	23502	669402	532017	5300	597049	0	2961	56303	0	72353	821	669402	0	0	35824	3904	0	35199	0	134783	397234			0	400590	397629	509	0	0	0	3429	72353	196	0	
216164																																							31167	4409	23194	0	0	1983	0	4880	150342	125724	1284	135837	0	1170	7516	0	14504	413	150341	0	0	7859	0	0	5587	0	43551	82173			0	85879	84709	645	0	0	1313	0	14504		0	
216230																																							99482	1611	7753	0	45	830	0	901	177204	157966	178	158144	0	1249	0	0	19060	1905	177204	0	0	12287	0	0	4699	0	32620	125346			0	66545	65296	169	0	0	0	0	19060		1286	
216632																																							5280	1795	25505	0	0	9961	113	1209	205856	181782	600	182382	0	2621	0	0	23474	400	205856	0	0	-11154	0	0	33815	0	39668	142114			0	163767	161146	413	0	0	0	0	23474		847	
216922																																							116326	115692	821945	0	253516	134521	3873	179085	6144669	4934187	39113	5239745	0	21398	266445	0	904924	5670	6144669	0	0	312374	0	0	581757	19712	1518765	3415422			0	4453466	4432068	5123	0	0	0	0	904924	0	67931	
217059																																							34032	9742	41151	0	2593	3699	691	4363	333760	283523	1352	286704	0	2638	1629	0	47056	2458	333760	0	0	21854	0	0	22701	1353	53139	230383			0	234769	232131	43	3975	0	0	200	47056		30	
218131																																							14334	4656	113045	0	0	8531	0	2922	357125	296694	1681	300419	0	3353	0	0	56706	900	357125	0	0	54618	0	0	900	0	70769	225925			0	206569	203216	288	10421	0	0	2044	56706		0	
218261																																							19398	4120	28748	0	0	1243	62	494	86614	74897	195	75092	0	425	0	0	11522	145	86614	0	0	10464	0	0	897	0	14933	59964			0	32974	32549	16	0	0	0	0	11522		0	
218850																																							6879	2737	809	0	0	40	0	855	27105	24289	56	24345	0	207	0	0	2760	100	27105	0	0	1851	0	0	800	0	7471	16818			0	12250	12043	9	3742	0	0	0	2760		0	
218878																																							47882	1762	20735	0	209	2696	349	3664	184080	167784	307	168091	0	1160	0	0	15989	0	184080	0	0	15990	0	0	0	456	70584	97200			0	96111	94951	-1	11376	0	0	0	15989		0	
219044																																							751	4455	16568	24	321	525	50	2691	98372	81728	555	89783	0	848	7500	0	8589	50	98372	0	0	5932	0	0	2375	0	21855	59873			0	69987	69139	232	3848	0	0	0	8589		0	
219651																																							20682	8705	180857	0	468	2263	0	14465	449551	405271	623	412362	0	2548	0	0	37189	2500	449551	0	0	32148	0	0	2500	248	22467	382804			0	224411	221863	41	0	0	5000	1468	37189		0	
219679																																							2319	1230	1841	0	0	756	0	1516	32024	24811	74	26785	0	233	1900	0	5239	0	32024	0	0	5221	0	0	0	0	2572	22239			0	24595	24362	18	0	0	0	0	5239		0	
220059																																							5179	3626	135813	0	12566	7377	170	9662	415474	354294	2891	357185	0	2833	0	0	58289	985	415474	0	0	32102	0	0	21817	0	74180	280113			0	243914	241081	3385	0	0	0	0	58289		0	
220527																																							720	48337	195496	0	0	18604	0	39438	1153536	968704	14381	1007306	0	6680	0	0	146230	14632	1153536	0	0	89346	0	0	38608	4417	358617	610087			0	849874	843194	3644	3330	0	0	24221	146230		0	
220844																																							1210	2043	33107	0	1312	1207	60	6633	175440	142922	1054	156726	0	1389	12750	0	18714	335	175440	0	0	13416	0	0	4161	0	14331	128591			0	129827	128438	802	530	0	0	0	18714		900	
220974																																							76379	5421	217349	5	6812	12426	1230	22450	730777	623556	3716	640087	0	5754	12815	0	90690	391	730777	0	0	43529	0	0	42457	2565	105532	518024			0	391894	386140	4313	0	0	0	0	90690		0	
221775																																							28073	979	0	0	0	3917	1452	2559	201400	161063	881	173411	0	4630	11467	0	27989	1	201400	0	0	26447	0	0	1541	0	29352	131711			0	169032	164402	0	0	0	0	0	27989	0	18	
222156																																							15906	2153	92468	0	0	552	80	5891	180203	146530	710	147240	0	1746	0	0	32963	80	180203	0	0	22152	0	0	9920	0	28250	118280			0	64742	62996	811	157	0	0	0	32963		0	
222446																																							2630	13347	35595	0	480	6375	0	18405	539656	461190	3404	485793	0	6488	21199	0	53863	200	539656	0	0	43894	0	0	9500	69	98626	362564			0	422192	415704	269	46986	0	0	0	53863	65	0	
222558																																							19600	3618	21331	0	0	2711	292	4983	147487	130149	570	131220	0	1564	0	0	16267	1398	147487	0	0	9213	0	0	6602	0	7006	123143			0	87108	85544	-946	9408	0	0	501	16267		0	
222754																																							10404	2911	34070	0	0	301	0	3805	270134	223736	988	233724	0	4645	9000	0	36410	900	270134	0	0	18214	0	0	17100	0	81572	142164			0	223288	218643	196	0	0	0	0	36410		0	
223005																																							35227	2412	32294	0	6982	3054	1009	20546	523627	388839	3425	450575	0	3200	56174	0	73052	0	523627	0	0	36649	0	0	36504	97	75976	312863			0	373845	370645	-101	0	0	0	2137	73052	0	51361	
223322																																							217979	13004	21031	0	5650	34682	6539	60779	1946484	1619422	8319	1720692	0	17852	92951	0	225792	4360	1946484	0	0	205782	0	0	15783	9739	376944	1242478	1a		0	1584382	1566530	-133	0	0	0	0	225792		10551	
223452																																							2054	2216	26405	0	24	471	0	2470	100555	88121	293	89531	0	1257	0	0	11024	120	100555	0	0	10547	0	0	280	0	10823	77298			0	68172	66915	77	0	0	1117	0	11024	0	0	
223751																																							2800	1230	4692	0	0	50	0	896	65559	54087	326	55748	0	777	1335	0	9811	400	65559	0	0	4300	0	0	5100	0	10375	43712			0	56368	55591	11	300	0	0	0	9811		0	
223845																																							2923	832	35562	0	1494	774	46	2981	145570	120799	309	125108	0	809	3000	0	20462	300	145570	0	0	19039	0	0	1000	0	15622	105177			0	65594	64785	123	3371	0	1000	0	20462	129	32673	
224552																																							1	907	12402	0	0	2943	824	1190	78472	70476	3097	74499	0	3821	0	0	3973	150	78472	0	0	22	0	0	3777	0	10286	60190			0	60950	57129	24	2447	0	0	926	3973		629	
224954																																							8577	1987	15678	0	0	477	150	333	67103	56550	253	56803	0	445	0	0	10300	100	67103	0	0	6000	0	0	4000	0	12250	44300			0	40346	39901	200	0	0	0	0	10300		0	
225054																																							261	3913	3989	0	0	3100	0	2018	117565	98426	1052	108419	0	980	8941	0	9146	1000	117565	0	0	6957	355	500	700	0	21423	77003			0	89111	88131	-11	15798	0	0	0	9146	0	0	
225157																																							210	3897	61	0	19	2307	312	3100	188654	156997	3051	169950	0	2267	9902	0	18704	50	188654	0	0	7651	0	0	10950	0	23448	133549			0	179615	177348	53	1400	0	0	0	18704		0	
225241																																							24	1243	9949	0	0	177	130	736	42599	38073	86	38159	0	215	0	0	4440	138	42599	0	0	3574	0	0	782	0	11736	26337			0	21494	21279	-54	9061	0	0	0	4440		0	
225559																																							9098	3112	69213	161	0	7551	4776	24615	357772	315140	1796	325881	0	2250	0	0	31891	900	357772	0	0	12418	0	0	18858	8560	69270	245870			0	232936	230686	-285	0	0	0	8945	31891		0	
225942																																							2160	932	12373	0	0	200	0	358	34451	29931	196	30600	0	101	473	0	3851	588	34451	0	0	851	0	0	2422	0	6018	23913			0	18333	18232	-10	196	0	0	0	3851		0	
226949																																							6027	629	1217	0	0	1204	739	1867	29639	26494	350	27698	0	512	854	0	1941	263	29639	0	0	-3632	0	0	5306	0	5186	21308			0	18468	17956	4	0	0	0	0	1941		0	
227151																																							38107	5518	53876	0	11130	9569	45	8834	337360	279922	2896	295672	0	3545	2293	0	41689	200	337361	0	0	21305	0	0	20124	0	50120	229802			0	213751	210206	60	75	0	0	10561	41689		0	
227357																																							12900	5787	160783	0	0	3987	0	8344	371461	327275	2166	330835	0	2456	1394	0	40626	1200	371461	0	0	32044	0	0	4921	0	94696	232579			0	163004	160548	2461	0	0	0	0	40626		19112	
227656																																							3413	1033	5778	0	0	977	408	738	41730	33358	154	39012	0	450	3000	0	2717	75	41729	0	0	-1151	0	0	3800	1768	8039	25319			0	28065	27615	-7	0	0	2500	0	2717		0	
227777																																							12248	1538	14871	0	3172	9165	0	9657	413903	341379	1829	364208	0	1650	21000	0	49695	0	413903	0	0	49801	0	0	0	1115	314560	26819			0	363684	362034	-106	0	0	0	0	49695		103	
228000																																							4523	3955	16605	0	82	5127	151	18668	457117	320630	6199	352908	0	3400	25700	0	104208	1	457116	0	0	81986	0	0	30000	236	86707	233923			0	410987	407587	-7779	183	0	0	379	104208	0	0	
228055																																							3924	2294	10744	0	0	154	0	844	57731	51195	92	51287	0	526	0	0	6444	600	57731	0	0	4347	0	0	1400	0	10250	40945			0	35197	34671	97	4890	0	0	0	6444		210	
228158																																							2651	16278	25420	0	0	14026	225	8023	448549	392984	1630	404699	0	4304	9748	0	43850	770	448549	0	0	28280	0	0	14476	941	54606	338378			0	382763	378459	324	2526	0	0	337	43850		0	
228279																																							9577	7621	79781	348	1802	7779	219	14306	419028	364393	4068	375961	0	4071	7500	0	43067	8	419028	0	0	30145	0	0	10715	2899	34643	329750			-80	293237	289166	2279	5493	0	0	0	43067	37	0	
228345																																							15061	3993	0	0	0	1393	0	4500	192155	146900	1411	155811	0	2178	7500	0	36343	72	192154	0	0	20943	0	0	15328	0	14967	131933			0	146229	144051	0	3966	0	0	0	36343	0	19191	
229070																																							3932	724	0	0	0	893	0	5799	201472	149691	742	160433	0	940	10000	0	41039	0	201472	0	0	41039	0	0	0	0	2055	147636			0	191064	190124	0	0	0	0	0	41039	0	0	
229173																																							1898	444	5788	0	83	1740	0	1821	84197	66161	1122	76883	0	802	9600	0	7315	940	84198	0	0	6371	0	0	0	0	8789	57372			0	73225	72423	4	0	0	0	0	7315	0	0	
229342																																							9525	3566	37953	0	0	1192	401	2076	159246	139002	460	143685	0	1939	0	0	15561	1000	159246	0	0	10233	0	0	4000	906	28894	110108			0	102566	100627	328	3000	0	0	4223	15561	0	0	
229454																																							6243	2723	40492	0	0	1715	15	1202	110828	99467	84	99551	0	657	0	0	11277	300	110828	0	0	5477	0	0	5300	0	31384	68083			0	57595	56938	200	1500	0	0	0	11277		0	
229801																																							178423	256264	1566801	0	1456109	619662	9414	1206085	37441578	29305050	165234	32871827	0	161759	2729861	100000	4569751	152667	37441578	157753	68402	1250785	0	0	3197512	76113	6829621	22475429			0	29699208	29537449	-31213	0	0	0	503280	4569751	41410	2336095	
229913	818039	79164	0	0	0	11257	0	208935	6690628	88888	5237974	0	1691	1091929	0	1452654	98474	6690628	349	1319	94191	0	0	1267098	0		0	5548496	5546805	-7109	0	0	1452654	24934	1145	608953	0	608953			0							3446885					1091929												601618	2845267							0	0	0	0		24934		
230423																																							27765	6453	56598	0	245	8574	0	14414	297894	236883	4881	256189	0	2713	5000	0	41705	3208	297894	0	0	35539	0	0	3208	0	80428	156455			0	186558	183845	-250	0	0	0	9425	41705		0	
230610																																							22248	2661	49691	0	0	4229	83	10452	268303	230384	3073	238776	0	2291	0	0	29527	745	268303	0	0	25517	0	0	3000	0	64142	166242			0	181180	178889	265	50	0	0	5319	29527		0	
230759																																							9	30039	307642	0	1962	26510	2843	58550	1074874	848800	18373	886253	0	6948	11510	0	188621	1000	1074874	0	0	147074	0	0	39000	0	311492	537308			0	634817	627869	1547	19350	0	0	7570	188621	0	100	
231279																																							2939	1648	8444	0	0	684	0	5297	64118	55471	185	55656	0	421	0	0	8462	3000	64118	0	0	1704	0	0	3750	0	5328	50143			0	44190	43769	8	1337	0	0	0	8462		0	
231671																																							18969	1818	2056	0	141	4760	0	6209	163878	134578	810	150388	0	781	15000	0	13490	0	163878	0	0	13458	0	0	0	0	14772	119806			0	129673	128892	32	0	0	0	0	13490		1033	
232847																																							9161	3591	46420	0	2278	1011	300	3657	170256	146058	1252	152390	0	1175	0	0	17866	400	170256	0	0	12630	0	0	4600	0	20970	125088			0	105013	103838	236	0	0	0	5080	17866		0	
232856																																							72174	13085	11518	0	1986	4331	0	11370	495325	423074	2837	425911	0	5001	0	0	69415	1250	495326	0	0	53242	0	0	14750	0	164423	258651			0	351234	346233	173	0	0	0	0	69415	0	34628	
233031	2475000	1985000	22584000	79000	4788000	2375000	65000	6771000	125641000	2345000	109220000	0	869000	6510000	496000	16421000	0	125641000	108000	33000	113000	0	0	16399000	637000		0	82963000	82094000	-91000	0	0	16421000	348000	1332000	0	0	0			22584000							99836000					6510000					108000	33000						36449000	63387000							0	0	0	0		348000		
233246																																							10553	1096	18268	125	2997	597	0	1935	97595	80511	443	85304	0	545	4350	0	12291	100	97595	0	0	2557	0	0	9570	0	17357	63154			0	60895	60350	64	1641	0	0	0	12291	33	0	
233358																																							9921	9862	74608	0	321	969	479	5723	226577	197506	1211	198717	0	1815	0	0	27860	560	226577	0	0	25691	0	0	1476	180	83812	113694			0	105996	104181	133	1000	0	0	0	27860		19333	
233442																																							6760	2100	6961	0	0	2939	237	1535	101340	85917	544	91399	0	1036	4938	0	9941	80	101340	0	0	5210	0	0	4545	270	11891	74026			0	81574	80538	106	0	0	0	0	9941		0	
233527																																							48923	11103	108571	0	23633	20186	0	36567	959563	722965	4727	859234	224	4572	131542	0	100105	2000	959563	0	0	28392	0	0	69484	55646	178754	544211			0	646834	642262	229	480	0	0	0	100329		12192	
233554																																							98228	21856	56447	0	128	17487	0	11327	1286460	1094537	21262	1150669	0	18410	34870	0	135791	900	1286460	0	0	96547	0	0	38350	3856	80264	1014273			0	1095541	1077131	-6	0	0	0	0	135791		0	
234355																																							43393	20512	279658	1609	9870	13185	872	41116	947909	824530	3461	838074	0	8945	494	0	109835	20000	947909	0	0	56654	0	0	30380	5756	200291	624239			0	537264	528319	2801	0	0	0	9589	109835		3619	
234506																																							8454	5481	101792	0	0	5227	504	2275	325368	295517	1120	296637	0	1948	0	0	28732	2366	325369	0	0	8687	0	0	17491	0	67716	227801			0	197501	195553	188	685	0	0	0	28732		5397	
234739																																							88740	21738	28755	0	1088	19921	3260	28593	997445	860801	4730	868803	0	9697	0	0	128642	7000	997445	0	0	72364	0	0	49188	1009	265254	595547			0	813377	803680	90	500	0	0	3272	128642	161	0	
234841																																							0	3163	173564	0	0	394	0	1961	253305	204383	1051	207434	0	966	2000	0	45871	100	253305	0	0	41770	0	0	1200	0	12659	191724			0	75189	74223	2801	0	0	0	0	45871		0	
235174																																							6968	920	1236	0	0	1463	788	779	70824	56123	838	56961	0	721	0	0	13863	1	70824	0	0	8283	0	0	5578	7010	3387	52736			0	52381	51660	1	0	0	0	0	13863	0	0	
235231																																							397	5969	47657	0	0	7241	1289	8617	196736	171125	1164	172289	0	1195	0	0	24447	1000	196736	0	0	22651	0	0	1000	0	41004	130121			0	99172	97977	-204	27589	0	0	0	24447		0	
235316																																							1007	1088	0	0	8	1055	0	1505	40086	35956	416	36640	0	326	268	0	3446	500	40086	0	0	1043	0	0	1903	0	9486	26470			0	34319	33993	0	1430	0	0	0	3446		0	
235446																																							53	4209	37564	0	8	1865	237	3454	247430	210607	781	221388	0	1749	10000	0	26043	1400	247431	0	0	21809	0	0	2385	0	40369	170238			0	201789	200040	449	0	0	0	0	26043		0	
235530																																							29188	7789	169853	0	0	14920	765	4194	528412	475187	2899	478086	0	3929	0	0	50326	400	528412	0	0	41009	0	0	5075	1231	100779	374408			0	304401	300472	3842	0	0	0	0	50326		0	
235558																																							1274	1014	0	0	0	186	0	774	23224	18675	158	20989	0	142	2156	0	2235	100	23224	0	0	175	0	0	1960	0	1879	16796			0	19241	19099	0	877	0	0	0	2235		0	
235950																																							4892	4205	32555	0	0	3463	0	790	86875	70747	146	73760	0	1301	2867	0	13115	300	86875	0	0	12103	0	0	400	0	18479	52268			0	31071	29770	312	11200	0	0	0	13115		0	
236153																																							265470	42387	421301	0	19036	140045	9319	64721	3466051	3058706	22645	3147351	0	23846	66000	0	318700	430	3466051	0	0	208269	0	0	101395	6089	691988	2366718			0	2514468	2490622	8606	0	0	0	0	318700		7061	
236256																																							13811	1768	45511	0	0	719	0	982	86431	67134	57	74978	0	375	0	0	11453	320	86431	0	0	9199	0	0	1550	0	11925	55209			0	24015	23640	384	0	0	0	7787	11453		0	
236603																																							30174	1926	67831	0	0	3446	35	10621	296500	253632	3802	265124	0	477	7690	0	31375	770	296499	0	0	29726	0	0	770	0	48430	205202			0	181681	181204	109	0	0	0	0	31375		1263	
236706																																							201492	6591	390755	0	41715	38123	50	120286	5177959	4257965	111297	4609960	35	43676	240698	0	567964	4804	5177959	0	0	277808	0	0	287214	17548	543212	3714753			-367	4394137	4350461	-1495	102	0	0	0	567999	10836	0	
236957																																							17892	3570	36125	0	195	7725	254	2986	218563	173161	2405	184566	0	2315	9000	0	33997	544	218563	0	0	20084	0	0	15456	40	19387	153774			0	150248	147933	-2087	0	0	0	0	33997	1843	0	
237066																																							189236	16734	354482	11557	8842	10133	0	27038	1392652	1233935	5261	1239196	0	12167	0	0	153456	7500	1392652	0	0	57933	0	0	84599	0	630378	603558			0	786711	774544	3424	0	0	0	0	153456	86	0	
237619																																							89930	24633	87984	0	9872	41541	99	33438	1390142	1186827	8261	1218467	0	16493	22863	0	171675	0	1390142	15208	516	130930	0	0	65158	0	351436	835391			-12962	1095548	1079055	-11451	321	0	0	0	171675	3900	4161	
237954																																							3	3044	51660	0	0	470	0	1840	131764	108324	1180	117504	0	1042	8000	0	14260	500	131764	0	0	12705	0	0	500	0	29290	79034			0	73063	72021	555	2726	0	0	0	14260		0	
238139																																							33354	2808	33363	0	0	3216	0	1057	172650	154831	243	155074	0	1465	0	0	17575	150	172649	0	0	14910	0	0	2350	184	43614	111217			0	90293	88828	165	0	0	0	0	17575		9840	
238250																																							9310	1253	10619	0	0	141	0	2416	63327	54031	18	54049	0	875	0	0	9278	750	63327	0	0	7665	0	0	750	0	27690	26341			0	34063	33188	113	6400	0	0	0	9278		0	
238737																																							28800	3258	107473	0	0	1532	0	13143	449809	408208	2155	410363	0	3083	0	0	39446	5000	449809	0	0	24907	0	0	9369	0	203224	204984			0	298153	295070	170	0	0	0	0	39446	533	0	
239556																																							21880	15285	54486	0	13618	5312	1113	14531	468903	382634	4350	405506	0	4476	18522	0	63397	200	468903	0	0	32386	0	0	30400	1046	82687	299947			0	345280	340804	411	0	0	0	0	63397		828	
239613																																							2080	22861	272145	0	356	20475	289	51420	1191136	1001785	11248	1059942	0	8950	46909	0	131194	1499	1191136	0	0	65364	0	0	61275	1061	179541	822244			0	828479	819529	3056	0	0	0	0	131194	920	0	
239659																																							66836	9130	0	0	486	16895	2228	4632	478725	423698	2301	426032	0	7243	0	0	52693	300	478725	253	33	41003	0	0	11700	29055	121799	301899			0	352611	345368	-310	0	0	0	0	52693		3842	
239752																																							12053	2686	41668	0	2792	2638	0	3935	128122	92180	828	107698	0	960	14690	0	20424	200	128122	0	0	8336	0	0	11662	0	16385	75795			0	63310	62350	226	0	0	0	0	20424		0	
240954																																							37245	3712	6537	1	0	4524	0	4384	199044	176975	1039	178014	0	602	0	0	21030	800	199044	0	0	12801	0	0	7111	0	62301	114674			0	59691	59089	318	0	0	0	0	21030		83552	
241009																																							41421	2394	73602	0	0	1748	439	4466	182205	162562	276	162838	0	1127	0	0	19367	756	182205	0	0	15642	0	0	4072	0	44061	118501			-1667	55302	54175	564	0	0	0	0	19367		3960	
241157																																							5729	11474	153842	0	526	18127	554	26115	690210	535122	5215	619367	0	6320	5605	0	70843	1384	690210	0	0	56763	0	0	10616	592	12273	522849			0	478241	471921	2080	1330	0	0	73425	70843	0	0	
241559																																							3689	3536	13539	0	2598	1634	0	3072	145215	117734	190	128941	0	1253	9500	0	16274	1000	145215	0	0	4320	0	0	10862	0	24942	92792			0	112467	111214	92	0	0	0	1517	16274		5933	
