"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
1557													570	0	88	438	0	81	0	0	44	0	0	0	0	RESERVE FOR TAXES			
1669													697	0	102	93	0	0	0	0	147	355	0	96	0				
1829													1332	0	147	0	98	0	0	0	877	308	0	0	0				
1856													188	0	0	0	0	0	0	0	79	109	0	0	0				
2040													888	0	255	0	0	78	0	0	336	297	0	0	0	Debit card settlement			
2161													1594	0	947	0	0	0	0	0	38	609	0	947	0				
2376													35233	0	9255	0	591	0	0	0	474	25504	0	8516	0				
2554													23	0	0	0	0	0	0	0	23	0	0	0	0				
2732													2330	265	626	0	12	287	0	0	503	1201	0	46	0	Accrued vacation pay			
2750													213	85	85	0	0	0	0	0	41	77	10	0	0				
3177													8614	0	6395	0	900	0	0	0	11	2208	0	5317	0				
3252													245	0	6	0	0	0	0	0	145	94	0	0	0				
3458													178	0	8	0	0	8	0	0	16	154	0	0	0	CARDHOLDER IN PROCESS			
3720													1511	0	0	0	0	0	0	0	59	1452	0	0	0				
3953													10	0	0	0	0	0	0	0	7	3	0	0	0				
3971													18612	0	12853	0	4086	5975	0	0	363	5336	60	0	0	Unearned Revenue			
4156													549	0	245	75	122	0	0	0	177	52	0	83	0				
4231													444	0	0	0	0	0	0	0	348	96	0	0	0				
4437													1142	0	618	0	0	412	0	0	78	446	0	0	0	Accrued Postretirement Benefit Obligation			
4839													1163	365	365	0	0	0	0	0	216	582	0	0	0				
5005													10661	0	331	0	0	0	0	0	1	10329	0	317	0				
5069													4095	0	758	0	711	0	0	0	951	2186	200	0	0				
5135													1415	0	356	0	343	12	0	0	238	821	0	0	0	Accrued Interest Payable FHLB			
5210													8768	0	7061	0	0	2899	0	0	976	660	71	0	0	Securities purchased not settled			
5331													3224	0	132	0	0	132	0	0	77	3015	0	0	0	rental security deposits payable to subsidiary			
5461													2769	0	1838	0	0	0	0	0	16	780	135	1696	0				
5751													675	0	521	66	0	420	0	0	29	59	0	99	0	Post Retirement Benefit Costs			
6039													221	0	0	0	0	0	0	0	105	116	0	0	0				
6141													82	0	0	4	0	0	0	0	56	22	0	0	0				
6329													1816	0	1237	0	92	0	0	0	266	313	0	1145	0				
7009													7791	0	1571	21	0	1536	0	0	5	6194	0	0	0	Deferred Income			
7045													854	0	0	396	0	0	0	0	84	374	0	0	0				
7072													3077	0	2198	0	0	0	0	0	3	876	0	1753	0				
7157													321	0	30	40	0	30	0	0	76	175	0	0	0	Escrow funds payable			
7456													56	0	0	0	0	0	0	0	41	15	0	0	0				
7634													102	0	6	0	0	0	0	0	68	28	0	0	0				
8033													1930	0	1298	31	66	60	20	0	349	252	0	1152	0	DEFERRED MANAGEMENT PAYABLE	OTHER LIABILITIES		
8462													140	0	0	0	0	0	0	0	113	27	0	0	0				
8631													452	0	301	0	0	0	0	0	34	117	0	274	0				
9357													1584	0	1319	0	0	0	0	0	2	263	0	882	0				
9553													1322	0	432	349	0	432	0	0	38	503	0	0	0	Nebraska Fund XV Investment			
9807													11768	0	6602	0	0	1220	1257	0	871	3295	1000	0	4042	Reverse Motgage Insurance	Litigation Judgement		
9955													207	0	0	10	0	0	0	0	31	166	0	0	0				
10250													1055	0	692	0	0	0	0	0	355	8	0	176	0				
10849													984	0	780	0	20	0	0	0	70	134	0	0	650				
10858													4201	0	598	1319	547	0	0	0	131	2113	40	0	0				
11145													952	0	0	0	0	0	0	0	72	880	0	0	0				
11275													10596	0	6895	0	0	2031	0	0	648	3053	0	0	0	Reserve for loan repurchases			
11640													2124	0	741	140	0	0	0	0	725	518	0	741	0				
11837													379	0	1	0	0	0	0	0	32	346	0	0	0				
12030													2026	0	1616	0	700	0	0	0	327	83	0	916	0				
12142													2674	0	2243	260	0	0	0	0	138	33	0	1763	0				
12179													956	0	931	0	28	333	0	0	2	23	0	513	0	Items not posted to accounts			
12245													539	0	235	34	0	0	0	0	142	128	0	221	0				
12311	731119	0	404463	0	161788	0	0	0	257835	50934	0	0									17887								
12647													251	60	60	0	0	0	0	0	106	85	0	0	0				
12656													32	0	0	0	0	0	0	0	20	12	0	0	0				
12937													3219	0	51	2628	35	0	0	0	171	369	0	0	0				
12946													6194	0	5022	0	0	0	0	0	396	776	0	4704	0				
12955													209	0	40	0	0	0	0	0	53	116	0	0	0				
13103													26299	0	23832	0	0	20584	0	0	278	2175	14	0	0	defined benefit retirement plan liability			
13251													115	0	83	0	0	0	0	0	32	0	0	0	0				
13457													167	0	0	148	0	0	0	0	7	12	0	0	0				
14052													107	0	0	0	0	0	0	0	39	68	0	0	0				
14155													594	0	250	0	0	0	0	0	84	260	0	174	0				
14650													607	0	171	0	0	0	0	0	4	432	0	171	0				
14753													434	0	0	371	0	0	0	0	59	4	0	0	0				
14865													1439	0	1135	0	0	0	0	0	93	186	25	688	0				
14977													223	0	129	0	0	0	0	0	28	66	0	37	0				
16458													688	0	4	44	0	0	0	0	194	446	0	0	0				
16551													277	0	0	0	0	0	0	0	272	5	0	0	0				
16748													504	0	226	88	0	0	0	0	33	142	15	198	0				
16944													266	0	0	154	0	0	0	0	26	86	0	0	0				
16953													100	0	0	0	0	0	0	0	69	31	0	0	0				
17110													2375	0	295	0	0	280	0	0	50	2007	23	0	0	DEFERRED TENANT IMPROVEMENT LIABILITY			
17147													26383	0	5211	0	0	0	0	0	1412	19760	0	0	5111				
17259													1497	0	941	0	0	0	0	0	43	513	0	941	0				
17464													24688	0	262	1662	32	0	0	0	309	20905	1550	0	0				
17950													2506	0	1136	1038	158	0	0	0	119	138	75	929	0				
17978													878	0	243	0	145	98	0	0	5	630	0	0	0	Deferred Gains on the Sale of Other Real Estate			
18050													1037	0	327	0	0	189	137	0	130	580	0	0	0	Drafts in process	ATM/Debit Cards		
18135													591	0	15	0	0	0	0	0	131	445	0	0	0				
18377													164	0	18	0	0	0	0	0	29	117	0	0	0				
18827													1018	0	647	0	0	0	0	0	194	177	0	0	0				
18836													1440	0	794	0	0	0	0	0	97	549	0	790	0				
18854													4236	0	3974	0	115	2783	400	453	172	90	0	0	0	CASHIERS CHECKS OUTSTANDING	DEFERRED LOAN FEES	DEFERRED COMPENSATION PAY	
18957													28	0	0	10	0	0	0	0	15	3	0	0	0				
19356													959	0	880	0	0	0	0	0	32	47	0	877	0				
19730													9098	0	74	0	74	0	0	0	662	8362	0	0	0				
19936													594	0	501	0	0	0	0	0	85	8	0	456	0				
19972													732	0	699	0	0	698	0	0	1	32	0	0	0	accrued life ins exp			
20053													174	0	89	0	89	0	0	0	47	38	0	0	0				
20512													5444	0	4962	0	0	0	0	0	31	448	3	0	0				
20633													2186	0	0	0	0	0	0	0	257	1929	0	0	0				
20857													236	0	31	0	0	0	0	0	101	104	0	31	0				
21256													10	0	0	0	0	0	0	0	10	0	0	0	0				
21359													34	0	0	0	0	0	0	0	13	21	0	0	0				
21630													395	0	218	0	0	154	0	0	40	137	0	0	0	Due to Holding Company			
21658													1156	0	816	0	0	0	0	0	134	206	0	816	0				
22048													1446	0	772	88	11	0	0	0	182	404	0	705	0				
22356													4511	0	358	3400	0	227	0	0	96	647	10	0	0	Deferred Revenue			
22543													145	0	31	0	0	0	0	0	23	91	0	0	0				
22552													1015	0	178	0	0	178	0	0	120	717	0	0	0	AG-BMP			
22730													388	0	138	96	50	0	0	0	26	128	0	0	0				
22936													742	0	387	2	0	130	0	0	168	185	0	0	0	ATM Suspense			
22954													414	0	253	0	0	251	0	0	149	12	0	0	0	AG BMP			
23045													70	0	24	0	0	0	0	0	12	34	0	0	0				
23456													256	0	0	0	0	0	0	0	168	88	0	0	0				
23504													6557	0	4097	0	0	1052	0	0	216	2219	25	1835	0	DEFERRED LEASE LIABILITY			
23540													1618	0	376	1031	375	0	0	0	70	141	0	0	0				
23643													609	0	474	0	0	0	0	0	129	6	0	401	0				
23755													816	0	0	0	0	0	0	0	77	739	0	0	0				
24006													6260	0	506	0	0	278	0	0	18	5736	0	161	0	Suspense Payable			
24378													132	0	4	0	0	4	0	0	0	128	0	0	0	Deffered Lock Box Rent			
24453													1094	0	94	0	0	94	0	0	73	927	0	0	0	DEFERRED GAIN ON SALE OF OREO			
24659													116	0	62	0	0	62	0	0	22	32	0	0	0	AG BMP			
24668													364	0	59	0	0	0	0	0	78	227	0	37	0				
24855													30	0	0	1	0	0	0	0	12	17	0	0	0				
24949													4630	0	3643	0	0	0	0	0	586	401	0	3643	0				
25357													150	0	120	0	118	2	0	0	25	5	0	0	0	Suspense			
25647													147	0	0	0	0	0	0	0	67	80	0	0	0				
26176													2550	0	1688	0	0	631	0	0	26	836	0	909	0	Investment payable			
26242													2054	0	0	414	0	0	0	0	134	1506	0	0	0				
26457													88	0	0	6	0	0	0	0	23	59	0	0	0				
26765													1499	0	965	0	0	611	0	0	95	250	189	0	0	Accumulated pension benefits obligations			
26859													1331	0	0	0	0	0	0	0	90	1207	34	0	0				
27070													1156	0	39	400	0	39	0	0	480	237	0	0	0	Items in Transit			
27548													2373	0	870	0	0	0	0	0	380	1123	0	687	0				
27614													3499	0	1266	1781	0	0	0	0	175	277	0	730	0				
27847													1334	0	566	0	0	0	0	0	202	566	0	442	0				
28013													42271	0	36354	0	0	19762	0	0	44	5471	402	0	0	amounts due brokers for unsettled transactions			
28152													381	0	329	0	0	0	0	0	30	22	0	321	0				
28255													527	0	19	0	0	0	0	0	184	324	0	0	0				
28349													238	0	40	0	0	0	0	0	66	132	0	0	0				
28406													12767	0	3826	2638	0	3473	0	0	4	6284	15	0	0	Due to Broker			
28572													152	0	71	0	26	0	0	0	1	80	0	0	0				
28675													751	0	6	562	0	0	0	0	4	179	0	0	0				
28732													1515	0	1394	0	0	0	0	0	80	41	0	1330	0				
29104													14413	141	11060	0	283	5592	3968	0	240	2928	185	0	0	Accrued Pension	Due to Brokers for Investment Securities		
29476													47	0	21	0	21	0	0	0	26	0	0	0	0				
29636													6612	0	5308	0	0	0	0	0	343	961	0	5305	0				
29878													18894	0	18758	0	0	121	41	0	59	77	0	18596	0	Abandoned Property	Unapplied Mtg Payments		
29953													142	0	9	0	0	0	0	0	46	87	0	0	0				
30052													212	0	62	110	0	0	0	0	3	37	0	0	0				
30418													8672	0	695	3771	479	176	0	0	3608	598	0	0	0	Escheatment			
30502													6824	0	5850	0	0	2878	2407	0	148	749	77	0	0	Unfunded pension liability	Securities purchases payable		
30650													210	0	7	0	0	0	0	0	149	54	0	0	0	accrued oreo exp 201648			
30810													2376726	0	147924	0	0	109217	0	0	111704	2117098	0	0	0	Merchant settlement			
30874													2778	0	1009	0	1008	0	0	0	41	1728	0	0	0				
31134													2075	0	1589	95	13	870	659	0	145	246	0	0	0	Index Liablility Plan	Split Dollar Ins Liability		
31255													6113	0	3490	0	0	2173	0	0	152	2471	0	0	0	factored loans reserves payable			
31657													223	0	132	0	0	46	38	31	46	45	0	0	0	OD Contra	Mastercard Drafts	Escrow	
31826													2745	0	2171	0	0	0	0	0	150	424	0	0	0				
31835													3608	0	2013	0	0	676	0	0	83	1512	0	1337	0	Minority Interest in Subidiary			
32234													116	0	0	0	0	0	0	0	17	99	0	0	0				
32766													60	0	0	0	0	0	0	0	7	53	0	0	0				
32971													2687	0	1883	0	0	0	0	0	116	688	0	1527	0				
33147													1355	0	391	0	0	322	0	0	238	726	0	0	0	Unearned Loan Fees			
33259													2707	0	636	0	0	230	0	0	1015	1056	0	0	0	Interest Payable - Participant			
33268													234	0	0	0	0	0	0	0	55	179	0	0	0				
33370													77	0	32	24	10	0	0	0	0	21	0	0	0				
33754													302	0	0	141	0	0	0	0	9	152	0	0	0	Online Banking Settlement Account			
33839													151	0	21	81	21	0	0	0	14	35	0	0	0				
33857													321	0	29	0	27	0	0	0	130	162	0	0	0				
34153													2248	0	365	0	0	0	0	0	152	1660	71	0	0				
34359													509	0	434	0	0	0	0	0	28	47	0	431	0				
34425													1236	0	869	140	0	688	0	0	134	93	0	0	0	POST RETIREMENT BENEFIT PLAN			
34434													1095	320	640	0	320	0	0	0	277	178	0	0	0				
34452													228	0	38	0	0	0	0	0	120	70	0	0	0				
34537													7732	0	2491	0	0	0	0	0	281	4931	29	2406	0				
34555													2182	0	1680	0	0	85	58	0	256	246	0	1523	0	Vacation Accrual	Real Estate Escrow Liability		
34742													3862	0	2881	0	0	0	0	0	303	678	0	2639	0				
34836													55	0	0	3	0	0	0	0	52	0	0	0	0				
35057													376	0	56	2	0	0	0	0	86	232	0	0	0				
35301	12335091	0	8639227	967885	0	5096055	0	0	2710059	17502	0	0									418					Collateral deposits			
35570													160854	0	100558	0	9695	29375	15842	21741	1129	59167	0	0	0	Acquisition reserves	Securities payable	Pension liabilities and reserves	
35646													503	0	0	0	0	0	0	0	57	446	0	0	0				
35842													1012	0	1	234	0	0	0	0	352	425	0	0	0				
35879													2528	0	1444	520	0	0	920	0	242	322	0	362	0		Internal		
36054													6702	0	1123	0	791	0	0	0	1007	4572	0	0	0				
36456													312	0	0	0	0	0	0	0	55	257	0	0	0				
36858													2755	0	33	0	0	0	0	0	13	2709	0	0	0				
36933													218	0	123	0	0	0	0	0	44	51	0	95	0				
37051													201	0	22	51	0	0	0	0	90	38	0	0	0				
37341													583	0	356	0	0	0	0	0	77	150	0	356	0				
37378													1198	0	661	0	0	500	0	0	64	473	0	0	0	INVESTMENT PURCHASE NOT SETTLED			
37435													2618	0	217	0	0	178	0	0	785	1616	0	0	0	ORE Parts Payable			
37640													19807	0	3886	5906	0	0	0	0	1259	8756	0	1895	0				
37659													520	0	490	0	0	0	0	0	25	5	0	490	0				
37743													213	0	1	99	0	0	0	0	75	38	0	0	0				
37949													235	0	0	0	0	0	0	0	76	159	0	0	0				
38535													2014	0	860	46	216	0	0	0	175	933	0	618	0				
38740													1250	0	160	135	0	114	0	0	141	814	0	0	0	Total Clearings			
39327													463	0	0	347	0	0	0	0	84	32	0	0	0				
39420													3921	0	2820	0	0	1141	0	0	952	149	0	0	0	Accrued Pension Payable			
39475													24041	0	14394	0	0	0	0	0	649	7963	1035	8165	0				
39756													3481	0	2646	0	0	0	0	0	182	653	0	686	0				
40033													597	0	372	0	0	0	0	0	29	196	0	372	0				
40350													121	0	19	2	0	0	0	0	42	58	0	0	0				
40707													736	0	141	0	0	0	0	0	54	541	0	0	0				
40855													349	0	0	0	0	0	0	0	242	107	0	0	0				
41245													180	0	116	0	8	0	0	0	50	14	0	87	0				
41553													23	0	0	0	0	0	0	0	23	0	0	0	0				
41629													2694	0	0	0	0	0	0	0	257	2437	0	0	0				
41759													78	0	12	0	0	0	0	0	66	0	0	0	0				
41825													220	0	12	0	8	0	0	0	3	136	69	0	0				
41937													478	0	10	382	10	0	0	0	36	50	0	0	0				
41955													117	0	96	0	0	0	0	0	10	11	0	96	0				
42037													107	0	5	0	0	0	0	0	37	65	0	0	0				
42055													174	0	97	0	0	0	0	0	41	36	0	97	0				
42354													182	0	42	0	0	0	0	0	25	115	0	0	0				
42372													1816	0	1746	0	0	0	0	0	39	31	0	1702	0				
42420													51476	0	25986	0	0	0	0	0	2134	20913	2443	0	17686				
42448													3538	0	1022	0	0	419	0	0	1063	1235	218	0	0	ATM Settlement Accounts			
42457													220	0	0	144	0	0	0	0	9	67	0	0	0				
42671													29681	0	27164	0	1343	25725	0	0	21	2496	0	0	0	Security booked at trade date settled in April 2012			
43052													697	0	0	495	0	0	0	0	52	150	0	0	0				
43351													56	0	42	0	37	0	0	0	14	0	0	0	0				
43454													20	0	0	0	0	0	0	0	9	11	0	0	0				
43744													206	0	0	0	0	0	0	0	55	151	0	0	0				
43856													519	0	494	0	0	0	0	0	16	9	0	470	0				
43959													714	0	13	401	0	0	0	0	72	228	0	0	0				
44040													1125	0	4	0	0	0	0	0	88	1033	0	0	0				
44433													1542	0	734	0	480	112	0	0	147	438	223	0	0	Deferred Rent			
44741													3479	0	2407	0	776	1557	0	0	64	1008	0	0	0	net pension benefit (FAS 158)			
44750													402	0	86	0	0	8	78	0	281	35	0	0	0	Deferred income (gain or loss on sale of ORE)	Deferred income (troubled debt)		
44929													1291	0	152	892	48	87	0	0	73	174	0	0	0	Escrow Taxes and Ins.			
45038													556	0	0	225	0	0	0	0	78	253	0	0	0				
45047													317	0	106	0	59	0	0	0	46	165	0	0	0				
45056													414	0	0	272	0	0	0	0	19	123	0	0	0				
45430													1750	0	1582	0	0	0	0	0	82	86	0	1575	0				
45458													22	0	6	0	3	0	0	0	3	13	0	3	0				
45551													3917	0	2221	12	0	0	0	0	373	1311	0	1682	0				
45560													6887	366	3900	0	0	0	0	0	103	2884	0	3534	0				
45775													1897	0	1873	0	507	0	0	0	24	0	0	985	0				
46053													682	0	290	0	0	0	0	0	274	118	0	274	0				
46941													355	0	0	50	0	0	0	0	128	177	0	0	0				
47153													109	0	0	63	0	0	0	0	33	13	0	0	0				
47247													725	0	192	0	0	0	0	0	215	318	0	192	0				
47256													96	0	0	0	0	0	0	0	22	74	0	0	0				
47452													413	0	190	146	170	0	0	0	33	44	0	0	0				
47500													1236	0	448	0	0	0	0	0	11	600	177	0	0				
48057													1769	0	1168	381	0	0	0	0	131	89	0	1168	0				
48150													170	0	12	72	0	0	0	0	77	9	0	0	0				
48374													5775	3813	3974	0	0	0	0	0	362	1439	0	0	0				
48440													1061	0	852	0	0	0	0	0	108	101	0	341	0				
49054													587	0	104	0	0	104	0	0	171	312	0	0	0	Escrow Payable			
49148													1393	95	1179	45	0	0	0	0	62	107	0	1084	0				
49241													3791	0	1988	0	0	0	0	0	155	1055	593	1843	0				
49344													977	0	760	0	0	0	0	0	38	179	0	696	0				
49643													160	0	103	0	0	0	0	0	21	36	0	103	0				
49652													455	0	39	264	0	30	9	0	86	66	0	0	0	Accrued Incentive Pay	UE Taxes Payable		
49821													9938	0	1582	0	464	520	0	0	480	7876	0	0	0	Deferred revenue			
49858													129	0	13	0	0	0	0	0	47	69	0	0	0				
49951													280	0	136	0	0	0	0	0	58	86	0	0	0				
50144													948	0	0	0	0	0	0	0	185	763	0	0	0				
50461													832	0	25	0	0	0	0	0	288	519	0	0	0				
50546													122	0	79	0	0	42	15	0	43	0	0	0	0	Accrued Legal & Professional	Accrued Employee Bonus		
50854													97	0	6	0	0	0	0	0	42	49	0	0	0				
50872													369	0	158	0	24	34	38	36	33	178	0	26	0	Accrued Accounting	Loan Deferred Int. Recog.	Deposit Accruals	
50957													321	0	15	0	0	0	0	0	98	208	0	0	0				
51253													3018	0	966	84	0	0	0	0	114	1854	0	763	0				
51356													86	0	0	0	0	0	0	0	57	29	0	0	0				
51459													1030	0	180	306	0	0	0	0	100	444	0	179	0				
51730													100	0	2	0	0	0	0	0	66	32	0	0	0				
51842													1261	0	136	0	0	0	0	0	380	745	0	0	0				
52410													1111	0	693	276	0	76	600	0	38	104	0	0	0	ATM SETTLEMENT	Check Adjustments in Process of Collection		
52719													2689398	0	2667019	0	0	1771256	743911	0	0	22379	0	0	0	Participant Fund Payable	Payable to participants		
52951													204	0	0	0	0	0	0	0	37	167	0	0	0				
53033													34259	0	3995	0	0	3060	0	0	582	21187	8495	0	0	MTM Int Rate Swap			
53051													77	0	2	0	0	0	0	0	48	27	0	0	0				
53239													880	0	0	503	0	0	0	0	240	137	0	0	0				
53453													48	0	0	0	0	0	0	0	16	32	0	0	0				
53752													152	0	4	105	0	0	0	0	43	0	0	0	0				
53873													444	0	0	0	0	0	0	0	19	425	0	0	0				
54049													674	95	95	0	0	0	0	0	47	532	0	0	0				
54058													862	0	27	177	0	27	0	0	429	229	0	0	0	Lincoln ATM Clearing			
54375													3688	0	324	0	0	0	0	0	166	3198	0	237	0				
54441													1323	0	693	0	0	0	0	0	192	438	0	693	0				
54656													4645	0	388	2901	0	0	0	0	625	731	0	342	0				
54973													74299	0	13500	30859	0	8655	0	0	648	29292	0	0	0	Pension Liability			
55176													7224	0	0	0	0	0	0	0	23	7201	0	0	0				
55336													3002	0	1042	718	179	749	0	0	116	1126	0	0	0	Accrued Pension Cost			
55635													984	0	680	0	0	174	339	0	95	209	0	0	0	MISC OTHER LIABILITIES	DEFERRED GAIN		
55653													207	0	125	0	81	0	0	0	33	49	0	44	0				
55970													1141	0	776	0	705	0	0	0	5	360	0	0	0				
56258													140	0	0	0	0	0	0	0	53	87	0	0	0				
56351													7349	0	4369	144	0	1381	0	0	385	2012	439	0	0	Management incentive accruals			
56427													875	0	60	283	0	46	0	0	213	319	0	0	0	Deferred Interest			
56548													1836	0	0	0	0	0	0	0	456	1380	0	0	0				
56557													37262	0	17264	0	0	0	0	0	286	19677	35	0	14944				
56717													5932	0	2327	0	0	1000	0	0	538	3067	0	0	0	Securities payable			
57040													444	0	0	161	0	0	0	0	119	164	0	0	0				
57228													595	0	48	0	0	0	0	0	134	413	0	46	0				
57255													150	0	62	0	0	49	0	0	12	76	0	0	0	DATA CENTER SUSPENSE (CREDIT BALANCE IN ASSET ACCOUNT)			
57451													3373	0	0	1975	0	0	0	0	794	604	0	0	0				
57572													1241	0	15	0	0	0	0	0	1	1225	0	0	0				
57956													5047	0	4880	0	0	4286	549	0	17	150	0	0	0	Securities Traded Not Settled	Pension Plan Liability		
58177													1475	0	1230	0	0	0	0	0	111	134	0	1225	0				
58207													1708	0	1062	0	0	0	0	0	41	601	4	1035	0				
58225													504	0	120	0	5	0	0	0	156	228	0	0	0				
58243													30214	0	8884	748	8639	0	0	0	6288	13994	300	0	0				
58355													1	0	0	0	0	0	0	0	1	0	0	0	0				
58551													893	0	794	23	0	0	0	0	76	0	0	718	0				
58636													3720	0	1208	0	0	420	0	0	98	2414	0	784	0	Accrued Split Dollar			
58757													609	0	492	0	0	0	0	0	81	36	0	492	0				
58971													31027	0	20263	0	0	0	0	0	2855	6909	1000	11472	0				
59316													8317	982	3208	0	1936	0	0	0	1121	3988	0	0	0				
59352													539	0	84	0	0	73	0	0	138	317	0	0	0	Debit card clearings			
59370													118	0	41	0	13	16	12	0	1	76	0	0	0	Abondoned Property	Other Misc		
59754													23	0	8	0	0	8	0	0	8	7	0	0	0	ALL OTHER LIABILITIES (OREO PMTS)			
60143	879199	0	567908	0	0	329225	0	0	284480	24489	0	0									2322					Pension plan liability			
60330													1717	0	1442	0	36	0	0	0	186	89	0	311	0				
60433													288	0	54	0	0	0	0	0	97	137	0	0	0				
60545													734	0	70	140	0	70	0	0	456	68	0	0	0	EMPLOYEE BENEFITS PAYABLE			
60554													70	0	0	0	0	0	0	0	15	55	0	0	0				
60648													1355	0	516	0	0	0	0	0	162	677	0	0	0				
61122													9936	0	8708	0	0	0	0	0	1095	89	44	4929	0				
61177													213	0	0	1	0	0	0	0	22	190	0	0	0				
61355													8487	0	0	4501	0	0	0	0	630	3284	72	0	0				
61476													257	0	107	0	0	0	0	0	10	140	0	0	0				
61757													897	0	395	0	0	0	0	0	150	352	0	389	0				
61832													2747	0	2380	0	0	2312	0	0	193	174	0	0	0	Contracts Payable			
61953													102	0	30	0	0	30	0	0	11	61	0	0	0	Accrued Employee Benefits			
62044													231	0	178	28	82	0	0	0	21	4	0	96	0				
62110													1109	0	22	0	0	0	0	0	0	1087	0	0	0				
62147													176	0	60	0	0	37	0	0	19	97	0	0	0	Switch Clearing Account			
62772													2212	0	474	0	0	0	0	0	123	1615	0	342	0	0			
63050													2324	0	1936	0	0	0	0	0	45	343	0	1936	0				
63069	308844	0	214620	0	0	0	0	0	69888	24068	67062	0									268								
63078													10815	0	2692	0	472	0	0	0	717	7406	0	811	0				
63201													2264	0	1956	192	0	1304	0	0	39	22	55	652	0	Prepaid Expense			
63573													2438	0	2161	0	0	0	0	0	27	250	0	1131	0				
63733													2623	0	529	1225	0	245	0	0	260	609	0	284	0	Cardholder Settlement			
63742													1177	0	106	0	106	0	0	0	223	848	0	0	0				
63751													11	0	1	0	0	0	0	0	6	4	0	0	0	ORE CONTRACT PAYMENTS			
64150													137	0	99	0	0	34	45	0	37	1	0	0	0	ST MTG ESCROW ACCOUNTS	PTO PAYABLES		
64543													1337	0	985	0	707	274	4	0	269	83	0	0	0	ESCROW DISTRIBUTION AND POSTING	CRESCENT HOLDINGS		
64552													1632	0	1266	0	0	500	0	0	86	280	0	766	0	Accrued Growth Benefit			
64619	53047	0	27766	0	0	13721	0	0	24198	265	0	0									818					Pension Plan Liabilities			
64730													619	0	64	0	0	43	0	0	155	400	0	0	0	Escrow Liability			
65205													6932	0	5197	0	0	5000	88	109	29	1706	0	0	0	TRADE DATE ACCOUNTING	ATM SETTLEMENTS	ELECTRONIC BANKING SETTLEMENT ACCOUNTS	
65241													629	0	71	0	0	0	0	0	177	381	0	71	0				
65513	2357	0	288	101	256	32	0	0	1909	0	0	0									59					Unearned income			
65559													4863	0	4374	0	0	0	0	0	171	318	0	4374	0				
65746													2305	0	362	0	138	0	0	0	750	1193	0	208	0				
65858													12575	0	7718	173	7354	0	0	0	212	4472	0	0	0				
66015	1869	0	69	0	0	0	0	0	1461	149	0	0									190								
66154													2064	0	13	26	0	0	0	0	63	1962	0	0	0				
66172													2081	0	55	0	55	0	0	0	7	2019	0	0	0				
66275													444	0	206	0	0	157	0	0	82	156	0	0	0	Due to Parent			
66677													997	0	576	313	0	388	0	0	1	107	0	0	0	Unrealized Gain on FHLB LRA			
