"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
327556																																																																																																						
327855																																																																																																						
328058																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
328357																																																														36803	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
328656																																																																																																						
328777																																																														2960	0	0	0	0	0	0	0	0			16548	0	446	0	16548	146567						0	0	0		0						0	0						0	
329149																																																																																																						
329345																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
329550																																																																																																						
329952																																																														0	0	0	0	0	0	0	0	0			10903	0	10903	0	0	0					0	0	0	0		0						0	0						0	
330239																																																																																																						
330248																																																																																																						
330855																																																														0	0	0	0	0	0	0	0	0			27472	0	20051	0	7669	0					0	0	0	0		0						0	0						0	
330873																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	67043					0	0	0	0		0						0	0						0	
330949																																																																																																						
331076																																																																																																						
331375																																																																																																						
331544																																																																																																						
331553																																																																																																						
331713																																																																																																						
332055																																																																																																						
332224																																																																																																						
332345																																																																																																						
332402																																																																																																						
332671																																																																																																						
332756																																																																																																						
333034																																																																																																						
333203																																																														14547	0	0	0	0	0	0	0	0			14914	0	669	0	14914	479220					0	301	0	0		0						0	0						0	
333650																																																																																																						
333856																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
333940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
334264																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
334648																																																																																																						
334657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
335346																																																																																																						
335355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
336147																																																																																																						
336361																																																																																																						
336576																																																																																																						
336950																																																																																																						
337247																																																																																																						
337340																																																																																																						
338178																																																																																																						
338646																																																																																																						
338851																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
338945																																																																																																						
339054																																																																																																						
339072																																																														23734	0	0	0	0	0	0	0	0			186513	0	6070	0	186513	24181601						47615	0	0		0						0	0						0	
339353																																																																																																						
339456																																																														34026	0	0	0	0	0	0	0	0			542	0	542	0	0	0					0	0	0	0		0						0	0						0	
339607																																																																																																						
339773																																																														0	0	0	0	0	0	0	0	0			1161	0	80	0	1161	258230					0	0	0	0		0						0	0						0	
339858																																																														0	6901094	0	246643	0	0	0	0	0	0	0	122657	0	122657	0	122657	21840652	0	0	0	0		26665	0	0	0	0						0	0						0	
339876																																																																																																						
340135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
340144																																																																																																						
340256																																																																																																						
340443																																																																																																						
340742																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
340751																																																																																																						
341310																																																																																																						
342054																																																																																																						
342362																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
342410																																																														0	0	0	0	0	0	0	0	0			30342	0	1135	0	30342	306086					0	618	0	0		0						0	0						0	
342634																																																														608032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6687057	0	0	0	0	0	18344	0	0	0	0						0	0						0	
343051																																																																																																						
343248																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
343257																																																																																																						
343378																																																																																																						
343770																																																																																																						
343903																																																																																																						
343958																																																																																																						
344647																																																														16316	0	0	0	0	0	0	0	0			3262	0	1966	0	3262	188831					0	0	0	0		0						0	0						0	
344816																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
344852																																																																																																						
345309																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	113673					0	133	0	0		0						0	0						0	
345345																																																														53225	0	0	0	0	0	0	0	0			0	0	0	0	0	110376						57	0	0		0						0	0						0	
345747																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
345756																																																														0	0	0	0	0	0	0	0	0			80654	0	390	0	13423	111365					0	87	0	0		0						0	0						0	
345877																																																																																																						
346379																																																																																																						
346566																																																																																																						
346771																																																																																																						
347022																																																																																																						
347639																																																																																																						
347956																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
348159																																																																																																						
348207																																																														68087	0	0	0	0	0	0	0	0			0	0	0	0	0	128979					0	0	0	0		0						0	0						0	
348551																																																																																																						
348720																																																																																																						
349129																																																																																																						
349343																																																																																																						
349370																																																														13529	0	0	0	0	0	0	0	0			0	0	0	0	0	73156					0	0	0	0		0						0	0						0	
350572																																																														955	0	0	0	0	0	0	0	0			0	0	0	0	0	70326					0	0	0	0		0						0	0						0	
350657																																																																																																						
350750																																																																																																						
351131																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
351560																																																																																																						
351878																																																																																																						
352035																																																																																																						
352370																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
352651																																																																																																						
352745																																																																																																						
352772																																																														424256	0	0	0	0	0	0	0	0			0	0	0	0	0	2295795						1927	0	0		0						0	0						0	
352820																																																																																																						
353238																																																																																																						
353546																																																																																																						
353555																																																														104516	0	0	0	0	0	0	0	0			6169	0	6169	0	207	914780					0	0	0	0		0						0	0						0	
353724																																																																																																						
353957																																																																																																						
354057																																																																																																						
354253																																																																																																						
354310																																																														120313	0	0	0	0	0	0	0	0			0	0	0	0	0	1017199						0	0	0		0						0	0						0	
354552																																																																																																						
354851																																																																																																						
355120																																																																																																						
355559																																																																																																						
355858																																																														56630	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
356239																																																																																																						
356659																																																																																																						
356752																																																																																																						
357151																																																																																																						
357526																																																																																																						
357553																																																																																																						
357777																																																																																																						
357937																																																																																																						
358112																																																																																																						
358448																																																																																																						
358756																																																																																																						
359324																																																																																																						
359472																																																																																																						
359650																																																																																																						
359744																																																																																																						
359838																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
360777																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
361055																																																																																																						
361167																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	245688						225	0	0		0						0	0						0	
361279																																																																																																						
361354																																																																																																						
361439																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
361653																																																																																																						
362043																																																																																																						
362155																																																																																																						
362717																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	178818					0	0	0	0		0						0	0						0	
362856																																																																																																						
362940																																																																																																						
363442																																																																																																						
363648																																																																																																						
363657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	111187					0	0	0	0		0						0	0						0	
363778																																																																																																						
364131																																																																																																						
364270	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	154015	0						0	0	0	0	0	0	0																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364430																																																																																																						
364449																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
364850																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
365325																																																														0	520	0	25	0	0	0	0	0	0	0	82982	0	12560	0	0	0	0	0	0	0		0	0	0	0	18						0	3						0	
365576																																																																																																						
365745																																																																																																						
365848																																																																																																						
365950																																																																																																						
366078																																																																																																						
366238																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
366247																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
366359																																																																																																						
366658																																																																																																						
366854																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
367150																																																																																																						
367178																																																																																																						
367431																																																																																																						
367543																																																																																																						
367954																																																																																																						
368054																																																																																																						
368344																																																														0	0	0	0	0	0	0	0	0			13112	0	966	0	0	0					0	0	0	0		0						0	0						0	
368522																																																																																																						
368933																																																																																																						
368951																																																														0	0	0	0	0	0	0	0	0			6068	0	19	0	0	0					0	0	0	0		0						0	0						0	
369453																																																																																																						
369659																																																																																																						
370020																																																																																																						
370271																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0						0	
370347																																																																																																						
370721																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	55493						0	0	0		0						0	0						0	
370833																																																																																																						
370954																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
371223																																																																																																						
371232																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
371362																																																																																																						
371559																																																																																																						
371755																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
371849																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
371924																																																														0	0	0	0	0	0	0	0	0			5452	0	5452	0	52424	45245					0	195	0	0		0						0	0						0	
371942																																																																																																						
372444																																																																																																						
372538																																																																																																						
372640																																																																																																						
372855																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
373058																																																																																																						
373115																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	223071						0	0	0		0						0	0						0	
373272																																																																																																						
373553																																																																																																						
373601																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
374130																																																																																																						
374354																																																																																																						
374653																																																														0	0	0	0	0	0	0	0	0			0	483	0	43	0	0					0	0	0	0		0						0	0						0	
374774																																																																																																						
375034																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6708						0	0	0		0						0	0						0	
375043																																																														110307	0	0	0	0	0	0	0	0			746	0	15	0	746	1734					0	0	0	0		0						0	0						0	
375379																																																																																																						
375502																																																														12840	0	0	0	0	0	0	0	0			0	0	0	0	0	294						0	0	0		0						0	0						0	
375566																																																																																																						
375650																																																																																																						
376237																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
376273																																																														38633	0	0	0	0	0	0	0	0			80597	0	26742	0	0	321204						239	0	0		0						0	0						0	
376442																																																														0	0	0	0	0	0	0	0	0			16525	0	714	0	0	0					0	0	0	0		0						0	0						0	
376947																																																																																																						
377663																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
377850																																																																																																						
377908																																																														9879	0	0	0	0	0	0	0	0			0	0	0	0	0	217795						0	0	0		0						0	0						0	
378044																																																																																																						
378110																																																																																																						
379050																																																																																																						
379153																																																																																																						
379171																																																																																																						
379470																																																																																																						
379649																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
379920																																																														812465	0	0	0	0	0	0	0	0	0	0	1521889	0	115494	0	0	3627919	0	0	0	0	0	0	0	0	0	0						0	0						0	
380346																																																																																																						
380458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
380533																																																																																																						
380654																																																																																																						
380841																																																																																																						
380878																																																																																																						
380944																																																																																																						
381026																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
381343																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
381839																																																																																																						
381932																																																																																																						
381950																																																																																																						
382050																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	94539						0	0	0		0						0	0						0	
382069																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
382256																																																																																																						
382274																																																																																																						
382443																																																																																																						
382537																																																																																																						
382649																																																														0	0	0	0	0	0	0	0	0			139547	0	2487	0	38170	101377					0	171	0	0		0						0	0						0	
382658																																																																																																						
382742																																																																																																						
382854																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
384018																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
384278																																																														153266	0	0	0	0	0	0	0	0			0	0	0	0	6579	4129700					0	21149	0	0		0						0	0						0	
384353																																																																																																						
384652																																																																																																						
384830																																																																																																						
385350																																																																																																						
385471																																																																																																						
385547																																																																																																						
385686																																																																																																						
386432																																																																																																						
386450																																																														0	0	0	0	0	0	0	0	0			49476	0	120	0	49476	0						0	0	0		0						0	0						0	
386731																																																																																																						
386825																																																																																																						
386852																																																														0	0	0	0	0	0	0	0	0			174	0	17	0	174	35163						0	0	0		0						0	0						0	
387055																																																																																																						
387671																																																																																																						
388155																																																																																																						
388258																																																																																																						
388557																																																																																																						
388744																																																																																																						
388753																																																																																																						
388874																																																																																																						
388940																																																																																																						
389059																																																																																																						
389358																																																																																																						
389376																																																																																																						
389826																																																																																																						
390336																																																																																																						
390372																																																																																																						
390840																																																																																																						
391418																																																																																																						
391557																																																																																																						
391575																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
391959																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
391977																																																																																																						
392152																																																																																																						
392255																																																																																																						
392778																																																																																																						
393252																																																																																																						
393355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	22150					0	0	0	0		0						0	0						0	
393850																																																																																																						
393953																																																																																																						
394156																																																																																																						
394259																																																														0	0	0	0	0	0	0	0	0			44213	0	1235	0	0	0						0	0	0		0						0	0						0	
395238																																																														663179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
395274																																																																																																						
396057																																																														0	0	0	0	0	0	0	0	0			2548	0	2548	0	2548	11111						0	0	0		0						0	0						0	
396244																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
396253																																																														9734	0	0	0	0	0	0	0	0			19211	0	725	0	1778	0					0	0	0	0		0						0	0						0	
396356																																																																																																						
396954																																																																																																						
397456																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
397531																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
397540																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
397559																																																																																																						
397755																																																																																																						
397858																																																																																																						
398051																																																														0	0	0	0	0	0	0	0	0			18104	0	359	0	11180	0					0	0	0	0		0						0	0						0	
398248																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
398631																																																																																																						
398668																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
398837																																																																																																						
399357																																																																																																						
399517																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	162734						0	0	0		0						0	0						0	
399731																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
399973																																																																																																						
400057																																																																																																						
400141																																																																																																						
400365																																																																																																						
400767																																																																																																						
400945																																																																																																						
401072																																																																																																						
401559																																																																																																						
401755																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
401906																																																																																																						
401951																																																																																																						
402462																																																																																																						
402846																																																																																																						
402873																																																																																																						
403067																																																																																																						
403106																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	234					0	0	0	0		0						0	0						0	
403151																																																														0	0	0	0	0	0	0	0	0			9791	0	435	0	9791	0						0	0	0		0						0	0						0	
403179																																																														0	0	0	0	0	0	0	0	0			5503	0	5503	0	162277	5503						0	0	0		0						0	0						0	
403254																																																																																																						
403357																																																																																																						
403656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
403870																																																																																																						
403946																																																																																																						
404653																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
404943																																																																																																						
406022																																																																																																						
406059																																																																																																						
406666																																																																																																						
406778																																																																																																						
406974																																																																																																						
407168																																																																																																						
407506																																																														24164	0	0	0	0	0	0	0	0			129	0	1	0	129	220167						784	0	0		0						0	0						0	
407645																																																																																																						
407850																																																																																																						
408307																																																														0	0	0	0	0	0	0	0	0			105	0	1	0	0	5069					0	0	0	0		0						0	0						0	
408642																																																																																																						
408875																																																																																																						
409265																																																																																																						
410159																																																																																																						
410560																																																																																																						
410748																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
410917																																																																																																						
410944																																																																																																						
411062																																																																																																						
411174																																																																																																						
411231																																																																																																						
411240																																																																																																						
411473																																																														0	0	0	0	0	0	0	0	0			26339	0	744	0	0	47171					0	0	0	0		0						0	0						0	
411512																																																														94104	0	0	0	0	0	0	0	0			7950	0	6761	0	1314	829						0	0	0		0						0	0						0	
411549																																																																																																						
411576																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
411624																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	2527	0					0	0	0	0		0						0	0						0	
411651																																																																																																						
412153																																																																																																						
412452																																																																																																						
412555																																																																																																						
412667																																																																																																						
412751																																																														74920	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
412845																																																																																																						
412872																																																																																																						
413141																																																														13414	0	0	0	0	0	0	0	0			0	0	0	0	0	49444						1049	0	0		0						0	0						0	
413208	3660030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360823	0	0	1433401	0	0	111045	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
413543																																																																																																						
413646																																																																																																						
