"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
106676													115		21	0					13	79	2						
107244													210968	0	39447	111758	0	0	0	0	5741	54022	0	6047	0				
107459													118		0	8					16	94	0						
107570													3747		2351	0					448	948	0						
107758													259		164	0					24	71	0						
108072													737		81	0					8	612	36						
108269													1867		1855	0					10	2	0						
108652													78		67	0					11	0	0						
108746													55		0	0					25	30	0						
108951													4877		2616	0					425	1836	0						
109136													733		23	0					120	546	44						
109154													147		0	0					46	101	0						
109453													575		0	95					263	217	0						
109574													2251		1306	0					22	923	0						
109659													3308		2686	0					163	459	0						
110413													1515		466	0	7				30	1019	0	459					
110936													3854		371	0					181	3104	198						
110945													456		165	0					39	252	0						
110972													183		23	105					14	41	0						
111157													526	0	188	211	110	0	0	0	46	81	0	78	0				
111205													2822		0	0					61	1412	1349						
111661													236		54	0					71	111	0						
111942													2616		1953	0					252	411	0						
111979													4404		711	0					57	3636	0						
112163													8174		308	0					1229	6637	0		308				
112332													701		583	0					48	70	0						
112444													1024		340	0					178	506	0						
112510													123		0	0					22	101	0						
112556													757		427	120					41	169	0						
112837	5720930	0	3934916	0	0	1127087	0	0	1614169	115747	0	0									56098					NMTC 3rd Party Leverage Loans			
113003													20528		6201	14201		3091	2767		1	125	0	343		Pension 87	Fasb 106		
113030													429		0	0					156	273	0						
113441													4352		229	0					171	3952	0						
113601													2197		3	0					138	1267	789						
113740													1809		0	0					333	1476	0						
113937													1380		0	0					84	1296	0						
114149													2534		47	0					99	2388	0						
114251													486		249	0					40	197	0						
114260													14819	0	5926	0	0	5677	0	0	209	7784	900	0	0	TRADE DATE GOVERNMENT GUARANTEED LOANS			
114457													260		33	0					107	120	0						
114774													1033		2	902	2				11	118	0						
114840													552		80	0					50	422	0						
114859													112		0	22					29	61	0						
115100													1250		636	0					7	520	87						
115146													464		15	0					103	346	0						
115575													3980		3001	0					10	816	153						
116358													56		15	0					21	20	0						
116554													119		87	31					1	0	0						
116741													156		0	0					100	56	0						
117038													2002	120	1546	0	0	15	0	0	154	302	0	1411	0	Dealers reserve			
117074													2835		2513	0					11	311	0						
117458													1335		40	0					437	858	0						
117672													1434		139	0					1	1149	145						
117775													2164	0	1590	0	35	1555	0	0	8	566	0	0	0	Factors Client Reserve			
118156													2749		2031	0					335	383	0						
118660													200		0	0					1	199	0						
118736													1782		1363	0					72	347	0						
119153													707		548	0					58	74	27	380		SECONDARY MORTGAGE MARKET PAYABLE	CURRENT PERIOD WAGES PAYABLE		
119528													11066		1333	0					394	9339	0						
119779													3053		21	0					26	2884	122						
119872													2889		2792	0					5	42	50						
120476													198		12	0					56	130	0						
120542													382		0	0					223	159	0						
120609													15479		13775	0		6832			42	1403	259			net post retirement liability			
120953													797		0	140					168	489	0						
121642													8884	0	47	461	0	0	0	0	784	7592	0	0	47				
121651													1988		550	0					241	1197	0						
121679													7881		6770	0					88	1023	0						
121914													1497		889	0					76	532	0						
122153													228		0	0					23	205	0						
122546													123		15	0					41	67	0						
122854													28772		12911	0	4275				2682	13179	0	3969					
123075													171		87	0					45	39	0						
123374													382		309	0	157	65			30	43	0	87		unearned profit			
123646													3346		1595	0					355	1396	0						
124344													1008	0	12	9	0	11	0	0	457	530	0	0	1	CDARS Incoming RBP			
124830													207		39	0					57	111	0						
125154													11301		7338	0		7217			45	3918	0	120		Retirement Benefit Obligation			
125471													420462		265982	0		114850	108691		1905	151921	654			Credit balance due - factors	CRA LIHTC Payable		
125855													4265		0	0					331	3934	0						
125873													173		0	0					1	172	0						
125958													84		0	23					18	43	0						
126012													7884		5590	0					84	2210	0						
126049													116		0	0					40	76	0						
126375													379		0	0					3	376	0						
126553													2571		2443	0					15	113	0						
126740													3169		2378	0					232	559	0						
126834													1899		4	0					968	927	0						
127055													323		0	0					188	135	0						
127224													218		0	0					88	130	0						
128258													39		0	1					19	19	0						
128904													232012		104326	0					1712	118205	7769		47093				
129349													1418		944	57					78	318	21						
129358													393		185	0					50	158	0	182					
129479													4196		2613	274					11	1181	117						
129732													57840	0	16637	0	8358	7840	0	0	2505	37280	1418	0	0	Due to broker/counterparty			
129853													965		0	6					315	644	0						
129910													3117		846	0					236	2035	0						
130345													5017		681	0					27	4309	0						
130541													13616		6700	0	3854				1209	5707	0	489					
130813													2377		2245	0					100	32	0	1562					
131034													5665		5013	0					132	450	70						
131173													2538		53	0					430	2055	0						
131418													1608		407	75					70	1031	25						
131436													2341	0	1831	0	0	0	0	0	43	467	0	1658	0				
131650													62965		34182	0		19800			8268	20032	483			FDIC Clawback liability			
131717													521	0	119	0	0	115	0	0	15	387	0	0	0	Escrow Loan Account			
131940													146		0	0					39	107	0						
132107													16399		3109	0					331	12279	680						
132451													103		51	0					24	28	0						
132554													6494	0	3634	0	0	0	0	0	398	2462	0	1461	0				
132778													425		337	0					4	83	1						
132938													170		0	0					75	95	0						
133579													6892		6853	0	14	1593	853		18	21	0	941		POST RETIREMENTS	ACCRUED EXPENSES		
133850													8211	0	117	0	117	0	0	0	954	7140	0	0	0				
133971													7779		7036	0					113	630	0						
134156													810		39	47					84	640	0						
134437													7300	0	4718	0	0	0	0	0	325	2257	0	4714	0				
134455													1083		597	0					169	317	0						
134848													386		173	0					143	70	0						
135836													681		0	0					42	639	0						
135854													254		25	55					136	38	0						
136048													1075		705	0					123	247	0						
136338													4813		370	0					86	4357	0						
136459													180		56	0					94	30	0						
136655													578		300	0					120	158	0						
137205													11433		3920	0	37	614			179	6548	786	1940		Liabilities for Consolidated Subsidiary			
137447													2624		1742	0					80	802	0						
137456													332		0	0					35	297	0						
137559													439		173	0					110	156	0						
137643													665		273	0					107	285	0						
137652													10575	0	2693	3775	2425	0	0	0	5	3954	148	0	0				
137915													76569		38102	6879	24233				58	30135	1395						
138051													326		0	23					277	26	0						
138257													91		42	0					49	0	0						
138556													1144		1054	0					31	59	0						
138725													335		0	270					19	46	0						
139133													1961		1367	0					64	530	0	1367					
139478													1852		287	0					3	1477	85						
139553													2854	0	677	0	0	589	0	0	527	1650	0	0	0	Debit Card Settlement			
139656													21053	0	11226	0	9570	0	0	0	1826	8001	0	0	0				
139740													5842		646	0					879	4317	0						
139834													262		0	0					71	191	0						
139843													15112		9794	0		3356	3423		409	4909	0			LIH Commitment	Commitment to Purchase Securities		
139955													226		91	0					51	84	0						
140018													7836		2526	0					358	4806	146						
140157													764		95	446					66	157	0						
