"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	
190554																																																																																																																																																		0	0	0										0	0	49	0	0	0	0	0	0	0	0	0						0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0				0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190563																																																																																																																																																		0	0	0							0	0	0	1	0	66	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	16	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190639																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	1660	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	874	0	0	0	0	0	0	0	0	0	3385	0	0	0	0	2924	10544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190648																																																																																																																																																		0	0	0							0	0	0	0	0	1196	442	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	37	0	0	0	0	0	0	0				0	0	0	0	0	0	10	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190947																																																																																																																																																		0	0	0							0	0	0	35	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0				0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190956																																																																																																																																																		0	0	0							0	1061	18	0	0	0	280	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1061	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191355																																																																																																																																																		0	0	0							3	317	0	669	0	0	0	0	396	0	0	0	0	0	0						0	0	0	0	0	0	317	0	3	0	0	0	0	0	0	0	0	0	0	119	0	57	0	0	0	0	0	24	0				0	0	0	0	0	100	0	721	0	0	5	0	0	0	82	35	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191449																																																																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191805																																																																																																																																																		0	0	0										0	0	545	0	0	0	0	0	0	0	0	0						0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3152	0	268	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191935																																																																																																																																																		0	0	279	0	0	0	0	0	0	0	0	0	31	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	1298	0	0	0	0	0	0	0	0	0	0	0	0	0	5960	277	317	0	0	10	0	0	3113	0	0	0	0	0	0	0	0	0	132	385	0	0	0	6334	1506	0	0	4176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192147																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	312	0	38	130	0	57	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	85	988	0	114	0	0	0	210	365	0	0	0	0	286	0	0	0	0	0	598	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	0	
192558																																																																																																																																																		0	0	0							0	0	0	121	208	0	139	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	276	39	21	0	0	0	0				0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192651																																																																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0				0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	
192857																																																																																																																																																		0	0	0							0	0	0	18	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	1	0	0	0	0	13	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193162																																																																																																																																																		0	0	0							0	0	0	90	0	0	121	0	0	0	0	0	0	0	0						0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	85	0	173	0	0	0	0	0	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193247																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																																																																																																																																																		0	0	0							141	340	0	470	0	67	198	0	477	0	0	0	0	0	0						0	0	0	0	0	0	340	0	141	0	0	0	0	0	0	0	0	0	0	673	0	1444	0	0	0	0	0	853	228				0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	
193649																																																																																																																																																		0	0	0							0	0	0	31	0	0	0	0	0	0	0	0	0	0	0						0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	0	307	13	0	0	0	0	0	0				0	0	0	0	0	0	0	0	49	0	581	0	0	3	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2333	0	2318	128	20	0	0	0	98	0	0	0	0	0	0	0	0	0	1640	0	1038	0	0	98	2060	0	0	21	0	0	0	0	0	0	0	0	35	0	0	35	0	0	0	0	0	0	0	
194253																																																																																																																																																		0	0	0							0	0	0	413	0	0	117	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194440																																																																																																																																																		0	0	0							0	0	0	81	0	0	456	35	0	0	0	0	0	0	0						0	0	0	0	0	0	88	15	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	51	0	0	0	0	0				150	0	0	0	0	0	32	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	108	0	0	0	0	0	0	0	
194570																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2284	90	941	0	0	0	0	0	486	0				0	31	0	0	0	472	0	50	0	0	0	129	0	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194936																																																																																																																																																		0	0	0										3	0	0	0	0	0	0	0	0	0	0	0						0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	47	0	0	0	0	0				100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195111																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	807	0	805	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3578	45	719	0	352	0	0	0	2690	0	0	0	0	0	0	0	0	0	0	3392	478	0	0	3297	367	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195157																																																																																																																																																		0	0	0							0	34	0	0	0	10	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	22	0	16	0	0	0	0	0	10	0				0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195456																																																																																																																																																		0	0	0							0	0	0	0	0	0	761	0	426	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	186	0	58	0	0	0	0	0	194	0				0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	383	0	0	0	0	0	0	0	
196743																																																																																																																																																		0	0	0										189	0	925	0	0	0	0	0	0	0	0	0						0	0	0	0	0	92	0	0	0	0	0	0	2	0	0	0	0	0	0	3199	167	945	0	0	0	0	0	507	0				0	0	0	0	961	137	442	0	0	0	2794	1384	0	0	2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196752																																																																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	2728	0	3624	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																																																																																																																																																		0	0	0										202	0	0	336	0	159	0	0	0	0	0	0						0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	194	118	403	14	30	0	0	0	266	0				0	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197254																																																																																																																																																		0	0	0							0	36	0	25	0	0	63	0	0	0	0	0	0	0	0						0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	56	246	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197478	0	0	0	10905	0	45509	0	0	389	0	0	0	0	5181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	78686	70333	46362	0	0	0	0	0	0	0	0	0	0	0	0	0	79898	156936	2835	78894	156936	2119	0	0	0	0	0	0	5652	0	18824	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	42272	0	100017	262	0	4054	0	0	0	0	0	634	0	0	0	0	0	0	95	0	1	80052	156936	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63384	0	188103	54683	0	129483	0	0	0	0	0	0	0	0	0																0	0	0	10618	0	30638												1119	0	1992														17564	86	19747	0	0	0								484	16043	0	0	10930	20795	6651	47486	0	0	14464	113402	102	0	4635																484	0	4041	13172	
197759																																																																																																																																																		0	0	0							0	0	0	143	0	345	206	0	0	0	0	90	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	80	0	0	12	0	0	0	4	0				0	0	0	0	0	0	95	0	0	0	2152	254	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198046																																																																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198073																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1710	5	1146	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198103																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	12	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198149																																																																																																																																																		0	0	0	0	0	0	0	0	0	26	0	0	56	0	267	184	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1848	76	205	0	0	0	0	0	1342	0	0	0	0	0	0	0	0	0	342	334	138	0	0	339	94	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198251																																																																																																																																																		0	0	0										5	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	114	162	0	0	0	0	0	176	317				0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198831																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	242	0	3	0	0	0	45	0	0	0	0	0	39	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198859																																																																																																																																																		0	0	0							22	460	61	0	0	13	0	361	0	0	0	0	0	0	0						0	0	0	0	0	0	460	61	22	0	0	0	0	0	0	0	0	0	0	0	0	158	8	0	0	0	0	0	0				0	0	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198961																																																																																																																																																		0	0	0							0	0	0	115	4	238	0	0	55	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	69	0	254	13	0	0	0	0	0	0				0	58	0	193	0	0	0	0	0	0	129	122	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199052																																																																																																																																																		0	0	0							0	0	0	0	0	0	660	0	0	0	0	0	0	0	0						0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199137																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199351																																																																																																																																																		0	0	0							0	43	0	3	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0				0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199436																																																																																																																																																		0	0	0										148	0	89	0	0	0	0	0	0	1527	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	40	679	0	37	0	0	0	356	0				0	9	0	0	0	52	556	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199463																																																																																																																																																		0	0	0							0	0	0	30	0	26	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	34	0	0	0	0	0	0				0	0	0	0	0	2927	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200042																																																																																																																																																		0	0	0							0	0	0	5	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200378																																																																																																																																																		344	0	119	0	0	0	0	0	0	0	0	0	987	43	378	0	0	0	897	0	1938	0	0	0	0	0	0	0	0	0	0	0	44	0	245	0	0	0	0	0	0	0	0	0	0	0	0	410	25571	0	42738	9525	113	0	0	0	3055	0	0	0	0	0	0	0	0	0	181	0	0	0	880	1759	4188	0	0	3908	0	0	410	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	
200435																																																																																																																																																		0	0	0	0	0	0	0	0	0	10	50	0	214	0	427	36	0	5340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	1289	50	0	10	0	0	0	0	0	0	0	0	0	0	5316	1140	830	0	121	0	0	0	4386	0	0	0	0	0	103	0	0	343	1598	517	0	0	0	4837	0	61	0	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200640																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	385	0	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	14	0	0	0	0	0	0	35	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	3714	0	0	0	0	765	3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201049																																																																																																																																																		0	0	0							0	0	0	62	0	56	142	0	171	0	0	0	0	0	0						0	0	0	4	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	92	0	103	24	3	0	0	0	132	0				0	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201254																																																																																																																																																		0	0	0							0	0	0	35	0	104	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	108	0	0	0	1021	528				0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201647																																																																																																																																																		0	0	0							0	0	0	7	0	25	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	18	0	275	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	201	0				55	0	0	0	0	0	0	221	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201834																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	1620	280	0	0	0	440	0	4480	0	0	0	0	0	0	0	0	0	0	0	639	0	586	58	40	0	0	0	0	0	0	0	0	0	0	0	2325	0	2693	170	0	90	0	0	11235	3345	0	0	0	0	0	0	0	0	1940	6918	7355	0	0	10005	11629	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202251																																																																																																																																																		0	0	0										289	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	79	0	25	0	0	0	0	0				0	287	0	0	0	370	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202514																																																																																																																																																		0	0	0										25	0	46	156	0	0	0	0	0	0	0	0						0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	884	19	53	0	0	0	0	0				0	0	0	0	308	0	383	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202541																																																																																																																																																		0	0	0							0	0	0	6	0	0	47	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	3	56	0	0	0	0	0	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202907																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	36	10	1583	9	2113	1045	0	108	155	0	36	0	0	0	0	0	0	0	0	0	0	0	1023	17	1351	36	10	49	0	0	0	0	0	0	0	0	0	0	15607	609	10265	1096	564	69	0	0	4280	350	0	0	0	204	350	0	0	18	40	2956	260	35	0	430	1286	0	0	2161	0	0	0	0	0	0	526	0	595	452	0	427	0	0	0	0	0	0	0	
203043																																																																																																																																																		0	0	0										52	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	41	170	0	47	0	0	0	22	0				0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203052																																																																																																																																																		0	0	0										32	20	0	0	370	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	1311	104	0	0	0	0	0	0				0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203070																																																																																																																																																		0	0	0										20	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1044	0	1613	0	0	0	0	0	0	0				0	118	0	130	0	0	41	0	0	0	0	0	1080	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203418																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	594	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	115	655	171	521	0	0	0	70	0	0	0	0	15	50	0	27	338	0	0	0	0	0	70	139	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203575																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	629	0	698	0	16	0	0	0	69	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204004																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	1256	0	11691	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	1266	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	23704	998	14022	0	554	0	0	0	7655	816	0	0	0	0	0	0	0	0	2534	3108	1403	0	0	7660	16384	2605	0	4593	0	0	0	0	0	0	1166	0	2883	1166	0	2883	0	0	0	0	0	0	0	
204077																																																																																																																																																		0	0	0										2	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	473	126	186	0	0	0	0	0	4	0				0	0	0	0	0	600	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
