"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
45038																																																																																																																																																		36179																																																																																															
45047																																																																																																																																																		11900																																																																																															
45056																																																																																																																																																		8781																																																																																															
45430																																																																																																																																																		12749																																																																																															
45458																																																																																																																																																		4215																																																																																															
45551																																																																																																																																																		165929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165929	0	165929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560																																																																																																																																																		284747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284747	0	0	284747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45775																																																																																																																																																		3070																																																																																															
46053																																																																																																																																																		67688																																																																																															
46941																																																																																																																																																		30775																																																																																															
47153																																																																																																																																																		0																																																																																															
47247																																																																																																																																																		79618																																																																																															
47256																																																																																																																																																		2925																																																																																															
47452																																																																																																																																																		14644																																																																																															
47500																																																																																																																																																		35038																																																																																															
48057																																																																																																																																																		31819																																																																																															
48150																																																																																																																																																		3199																																																																																															
48374																																																																																																																																																		25265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4845	0	0	0	0	3075	22190	0	0	0	0	0	0	0	0	0	0	0	19477	0	0	0	19477	0	0	0	0	0	0	0	0	0	49587	0	3075	22190	24322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4845	
48440																																																																																																																																																		33550																																																																																															
49054																																																																																																																																																		24971																																																																																															
49148																																																																																																																																																		54378																																																																																															
49241																																																																																																																																																		54957																																																																																															
49344																																																																																																																																																		17264																																																																																															
49643																																																																																																																																																		0																																																																																															
49652																																																																																																																																																		42238																																																																																															
49821																																																																																																																																																		131034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131034	0	0	131034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858																																																																																																																																																		11374																																																																																															
49951																																																																																																																																																		22515																																																																																															
50144																																																																																																																																																		0		0																																																																																													
50461																																																																																																																																																		0																																																																																															
50546																																																																																																																																																		18344																																																																																															
50854																																																																																																																																																		14993																																																																																															
50872																																																																																																																																																		2401																																																																																															
50957																																																																																																																																																		7224																																																																																															
51253																																																																																																																																																		26253																																																																																															
51356																																																																																																																																																		15110																																																																																															
51459																																																																																																																																																		111517	0	0	1048	1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1048	0	0	1048	0	112565	0	0	112565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51730																																																																																																																																																		12244		0																																																																																													
51842																																																																																																																																																		18202																																																																																															
52410																																																																																																																																																		40062																																																																																															
52719																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1964783	0	1964783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1964783	0	1964783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1964783	
52951																																																																																																																																																		26215																																																																																															
53033																																																																																																																																																		643897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643663	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643897	0	0	643663	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53051																																																																																																																																																		0																																																																																															
53239																																																																																																																																																		36486																																																																																															
53453																																																																																																																																																		26838																																																																																															
53752																																																																																																																																																		21180																																																																																															
54049																																																																																																																																																		18340		0																																																																																													
54058																																																																																																																																																		78404																																																																																															
54375																																																																																																																																																		188259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4105	0	0	0	0	0	187353	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192364	0	0	187353	5011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	4083	
54441																																																																																																																																																		13190																																																																																															
54656																																																																																																																																																		439562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439562	0	439562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54973																																																																																																																																																		639112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639112	0	0	639112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55176																																																																																																																																																		4701																																																																																															
55336																																																																																																																																																		80725																																																																																															
55635																																																																																																																																																		14605																																																																																															
55653																																																																																																																																																		29415		0																																																																																													
55970																																																																																																																																																		0																																																																																															
56258																																																																																																																																																		46438																																																																																															
56351																																																																																																																																																		352057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18783	333274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352057	0	18783	333274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56427																																																																																																																																																		28917																																																																																															
56548																																																																																																																																																		18395																																																																																															
56557																																																																																																																																																		611963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18282	0	0	18282	0	78491	531445	2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630245	0	78491	549727	2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18990	0	0	18990	0	0	0	0	0	0	18282	0	0	18282	0	0	
56717																																																																																																																																																		106112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17763	88349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106112	0	17763	88349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57040																																																																																																																																																		27580																																																																																															
57228																																																																																																																																																		38905																																																																																															
57255																																																																																																																																																		19815																																																																																															
57451																																																																																																																																																		209368																																																																																															
57572																																																																																																																																																		14549																																																																																															
57956																																																																																																																																																		54833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8624	46209	0	0	0	0	0	0	0	0	0	0	0	2874	-986	0	0	1888	0	0	0	0	0	0	0	0	0	57707	-986	8624	46209	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58177																																																																																																																																																		72																																																																																															
58207																																																																																																																																																		30934																																																																																															
58225																																																																																																																																																		47021																																																																																															
58243																																																																																																																																																		659043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21775	0	0	0	0	35181	623862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680818	0	35181	623862	21775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19783	0	0	0	19783	0	0	0	0	0	0	
58355																																																																																																																																																		0																																																																																															
58551																																																																																																																																																		86121																																																																																															
58636																																																																																																																																																		70640																																																																																															
58757																																																																																																																																																		10069																																																																																															
58971																																																																																																																																																		1070448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070448	0	0	1070448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1948	0	0	1948	0	0	0	0	0	0	0	0	0	0	0	0	
59316																																																																																																																																																		144507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144507	0	0	144507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59352																																																																																																																																																		194961																																																																																															
59370																																																																																																																																																		22255																																																																																															
59754																																																																																																																																																		4181																																																																																															
60143	9916792	502564	462980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311393	0	0	311393	0	66678	9610282	239832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502564	0	52347	0	250	51910	187	10783096	0	66928	10476149	240019	0	0	0	0	0	0	0	462980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501086	0	0	500746	340	0	0	0	0	0	311393	0	0	311393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37766	0	0	37766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38106	0	0	37766	340	9870661	502052	462878																																																																																													
60330																																																																																																																																																		81248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81248	0	0	81248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2300	0	0	2300	0	0	0	0	0	0	0	0	0	0	0	0	
60433																																																																																																																																																		8806																																																																																															
60545																																																																																																																																																		97396																																																																																															
60554																																																																																																																																																		22495																																																																																															
60648																																																																																																																																																		20002																																																																																															
61122																																																																																																																																																		227243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217904	9339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227243	0	0	217904	9339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61177																																																																																																																																																		29																																																																																															
61355																																																																																																																																																		242150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242150	0	242150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61476																																																																																																																																																		17780																																																																																															
61757																																																																																																																																																		17216																																																																																															
61832																																																																																																																																																		47214																																																																																															
61953																																																																																																																																																		34766																																																																																															
62044																																																																																																																																																		3004																																																																																															
62110																																																																																																																																																		1334																																																																																															
62147																																																																																																																																																		16198																																																																																															
62772																																																																																																																																																		66682																																																																																															
63050																																																																																																																																																		40182																																																																																															
63069	6807696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60146	0	2124	58022	0	18713	6722632	66351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52546	0	44995	7551	0	6920388	0	65832	6788205	66351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61817	0	1690	60127	0	0	0	0	0	0	0	0	0	0	0	57830	0	0	57830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59518	0	0	59518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61817	0	1690	60127	0	6807696	0	0																																																																																													
63078																																																																																																																																																		322676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322676	0	0	322676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63201																																																																																																																																																		16629																																																																																															
63573																																																																																																																																																		47601																																																																																															
63733																																																																																																																																																		208961																																																																																															
63742																																																																																																																																																		2093																																																																																															
63751																																																																																																																																																		786																																																																																															
64150																																																																																																																																																		24985																																																																																															
64543																																																																																																																																																		96863																																																																																															
64552																																																																																																																																																		22623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22623	0	0	0	0	0	0	7700	-150	0	7550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30323	-150	0	30173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64619	342578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53034	289544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342578	0	53034	289544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342577																																																																																															
64730																																																																																																																																																		66156																																																																																															
65205																																																																																																																																																		180773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10516	170257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180773	0	10516	170257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65241																																																																																																																																																		26815		0																																																																																													
65513	30079																																																																																																																																																	30079																																																																																															
65559																																																																																																																																																		148274																																																																																															
65746																																																																																																																																																		51187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51187	0	51187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65858																																																																																																																																																		522614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14150	0	0	0	0	0	515558	7056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536764	0	0	515558	21206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11815	
66015	102421	0	0	0	0	0	285485	0	285485	0	0	0	0	0	0	0	0	0	52103	0	0	0	0	0	102421	0	30000	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184524	0	0	102421	82103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	30000	0	0	0	0	0	315485	0	0	0	315485	0	0	0	0	0	0	0	0	0	0	2880	0	0	0	2880	22626	0	0	0	22626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52103	0	0	0	0	0	79939																																																																																															
66154																																																																																																																																																		21532																																																																																															
66172																																																																																																																																																		37422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3449	33973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37422	0	3449	33973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66275																																																																																																																																																		35254																																																																																															
66677																																																																																																																																																		2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2886	0	0	2623	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	263	0	0	0	0	0	0	
67142																																																																																																																																																		31914																																																																																															
67151																																																																																																																																																		149201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149201	0	0	149201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67209																																																																																																																																																		110436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17871	92565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110436	0	17871	92565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	
67254																																																																																																																																																		919																																																																																															
67311																																																																																																																																																		3215489	66645	62600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2448	3164404	48637	0	0	0	0	0	19018	0	0	19018	0	0	0	0	0	0	0	0	66645	0	0	0	0	0	0	3301152	0	2448	3250067	48637	0	0	0	0	0	0	0	62600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85829	0	0	85829	0	0	0	0	0	0	0	0	0	0	0	0	
67656																																																																																																																																																		54308																																																																																															
67870																																																																																																																																																		17180																																																																																															
68345																																																																																																																																																		45870																																																																																															
68448																																																																																																																																																		23936																																																																																															
68671																																																																																																																																																		0																																																																																															
68756																																																																																																																																																		82055																																																																																															
68831																																																																																																																																																		25626																																																																																															
68840																																																																																																																																																		56222																																																																																															
68859																																																																																																																																																		203348																																																																																															
68943																																																																																																																																																		2297																																																																																															
69333																																																																																																																																																		92142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92142	0	0	92142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69678																																																																																																																																																		141370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	140371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141370	0	999	140371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69847																																																																																																																																																		3901																																																																																															
70049																																																																																																																																																		42483																																																																																															
70058																																																																																																																																																		48125																																																																																															
70218																																																																																																																																																		1567																																																																																															
70414																																																																																																																																																		173241																																																																																															
70638																																																																																																																																																		29811																																																																																															
70955																																																																																																																																																		0																																																																																															
71073																																																																																																																																																		67339																																																																																															
71318																																																																																																																																																		127687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127687	0	0	127687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71457																																																																																																																																																		92409																																																																																															
71859																																																																																																																																																		4250		0																																																																																													
72258																																																																																																																																																		206234																																																																																															
72351																																																																																																																																																		31029																																																																																															
72454																																																																																																																																																		1		0																																																																																													
72678																																																																																																																																																		120792																																																																																															
73116																																																																																																																																																		132142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132142	0	0	132142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73152																																																																																																																																																		52093																																																																																															
73554																																																																																																																																																		21788																																																																																															
