"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
286840																																																																																																								0	0	0							2894	0	852	0	0	0	0	0	228	0	0	937	0	0	0	0	0	0				0	0	0	0	852	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
287007																																																																																																								0	0	0							1971	542	0				0	0	12	0	0	0	347	0	595	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	7	0	0	0	0	0	0	43	0				0	0	0	0	279	41	195	0	0	0	0	0	0	0	517	0	0	1424	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	907	0	0	0	0	0	0				
287342																																																																																																								0	0	0							16	260	53	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	53	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
287856																																																																																																								0	0	0							0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
287922																																																																																																								0	0	0							255	180	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	179	0	0	0	0	0	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
287959																																																																																																								0	0	0							204	228	0	0	0	0	4	0	77	0	0	51	0	0	0	0	0	0				150	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	101	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
288152																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
288358																																																																																																								0	0	0							6154	2410	3	0	102	0	1915	0	3627	0	0	0	0	0	0	0	0	0				0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	431	0	172	0	0	0	0	0	1356	0				0	0	0	0	0	0	122	0	0	0	2035	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
288376																																																																																																								0	0	0							248	433	0				257	0	0	0	0	0	0	0	0	0	0	0				49	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	51	3	92	0	0	0	0	0	0	0				0	8	0	0	0	57	0	0	0	0	0	0	0	0	86	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
288853																																																																																																								0	0	0	0	0	0	0	0	0	5975	22304	4528	0	0	0	2039	196	13	0	0	0	0	0	0	0	0	0	0	0	0	3947	168	70	465	2292	0	31	0	0	173	222	0	0	0	0	0	3454	318	5927	931	272	206	0	0	1552	7185	0	0	0	4236	2475	0	0	0	80	1792	885	0	511	0	2038	449	140	746	511	142	2786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2038	31	0	0	
289056																																																																																																								0	0	0							117	1193	0				251	0	11	0	0	0	208	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	563	0	0	0	0	0	1	0				0	9	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
289225																																																																																																								0	0	0							0	20	69				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0				0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
289515																																																																																																								0	0	0	0	0	0	0	0	0	5312	3013	360	0	0	0	258	0	45	982	332	322	0	0	114	0	0	0	0	0	0	36	0	26	50	0	100	0	0	0	0	0	0	0	0	0	0	80	0	892	28	129	0	0	0	3805	0	0	0	0	0	0	0	0	647	3260	634	0	0	0	489	229	205	0	0	205	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	289	0	0	0	0	0	403	0	0	229	0	0	0	
289702																																																																																																								0	0	0	0	0	0	0	0	0	2568	2104	0	0	0	0	0	0	174	0	0	0	0	0	196	0	0	0	0	0	0	0	0	870	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	0	1548	0	33	0	0	0	298	0	0	0	0	15	0	0	0	0	29	341	0	0	0	139	91	0	0	124	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289739																																																																																																								0	0	0							585	4846	724	0	0	293	255	0	25	0	0	0	0	0	0	0	0	0				0	0	0	50	293	0	0	0	0	0	0	0	0	0	0	0	198	0	3014	402	0	0	0	0	122	0				0	1047	0	0	0	40	379	0	0	0	0	302	375	0	0	375	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
289757																																																																																																								0	0	0							1845	369	1027	336	107	423	69	0	510	93	544	968	0	0	0	0	0	0				0	0	0	119	423	336	0	0	0	0	0	0	0	0	0	0	0	0	31	17	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1845	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	31	0	0	0				
290052																																																																																																								0	0	0	0	0	0	0	0	0	1378	3204	82	15	31	0	92	0	185	0	0	0	0	0	0	0	0	0	0	0	0	31	0	456	50	0	15	0	0	169	145	82	0	0	0	0	0	104	0	67	0	0	0	0	0	1100	0	0	0	0	204	0	0	0	0	13	0	1171	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290230																																																																																																								0	0	0							1068	1195	66				151	0	51	97	0	8	0	0	152	0	0	0				0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	627	0	599	65	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
290249																																																																																																								0	0	0	0	0	0	0	0	0	927	4767	0	0	0	0	109	0	150	0	0	0	0	0	0	0	0	0	0	0	0	317	0	53	0	0	0	0	0	0	56	0	81	0	0	0	0	414	229	1963	0	135	0	0	0	191	0	0	0	0	1698	24	0	0	0	0	465	0	0	0	0	0	0	0	42	0	0	57	8	0	116	8	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	
290838																																																																																																								0	0	0							131	466	96	0	0	0	58	0	41	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	332	16	0	0	0	0	0	0				0	0	0	0	0	0	0	45	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
290922																																																																																																								0	0	0							316	1242	1819				45	6	0	260	146	0	0	0	0	0	0	0				0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	65	0	765	1447	0	0	0	0	0	0				0	0	132	0	0	0	0	152	0	0	0	251	44	17	0	44	17	222	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	222				
291059																																																																																																								0	0	0							89	1632	582	0	0	0	3	0	54	0	555	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	655	27	0	0	0	0	0	0				0	0	0	0	0	0	581	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
291273																																																																																																								0	0	0							4906	1051	0				0	0	0	0	0	1187	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1884	9	1045	0	0	0	0	0	1345	0				0	0	0	0	0	0	0	0	0	0	282	1544	0	0	737	0	0	2066	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	53	0	0	89				
291330																																																																																																								0	0	0							99	32	54				4	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0				0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
291376																																																																																																								0	0	0							22	47	101				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	95	0	6	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
291611																																																																																																								0	0	0							1188	17330	2424	0	0	0	1304	1	338	0	0	0	24	0	125	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13480	2080	58	0	0	0	0	0				0	34	0	0	0	0	826	33	121	0	316	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
291732																																																																																																								0	0	0							410	69	79	0	0	0	45	78	227	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	0	0	0	0	0	0	0	0	0	143	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
292234																																																																																																								0	0	0							634	1611	0				8	0	12	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	7	271	0	0	0	0	0	0	0				0	1332	0	0	0	43	0	0	0	0	480	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	43	0	0	0	0	0	73	0	0	0				
292467																																																																																																								0	0	0							0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
292850																																																																																																								0	0	0							102	235	50				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	125	50	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
292908																																																																																																								0	0	0	0	0	0	0	0	0	11019	2452	0	0	0	0	853	0	1349	0	0	0	1129	0	3805	0	0	0	0	0	0	248	0	924	20	0	0	0	0	0	0	0	0	0	0	0	0	1966	31	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	2526	139	0	0	496	126	0	4168	198	0	1439	144	0	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	0	0	442	0	0	0	126	0	217	
293053																																																																																																								0	0	0	0	0	0	0	0	0	11705	5372	0	0	0	0	3351	0	9351	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	811	0	476	0	0	0	0	0	4320	0	0	0	0	260	0	0	0	0	0	115	0	0	0	1543	0	0	0	0	0	0	7463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7463	
293352																																																																																																								0	0	0							11	123	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
293437																																																																																																								0	0	0							527	1320	0				175	0	0	0	0	0	0	0	0	0	0	0				0	0	0	144	0	45	0	0	0	0	0	0	0	0	0	0	423	0	608	0	15	0	0	0	369	0				0	0	0	0	0	13	0	0	0	0	0	0	0	0	124	145	0	197	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
293651																																																																																																								0	0	0							1398	4813	210	1398	3845	210	968	0	0	0	0	0	0	0	0	0	0	0				0	0	0	3845	210	1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
293754																																																																																																								0	0	0							257	490	234				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	401	228	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
294023																																																																																																								0	0	0							2407	957	0	0	0	0	141	0	33	0	0	0	0	0	0	0	0	0				0	0	14	24	0	0	0	0	0	0	0	0	0	0	0	0	622	14	299	0	0	0	0	0	702	115				0	0	0	0	0	0	98	0	0	0	1429	7	0	0	160	0	0	427	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	248	0	0	0				
294564																																																																																																								0	0	75	0	0	0	0	0	0	6115	4815	1	0	0	0	3051	0	2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	1	0	0	0	0	1	0	12	0	0	0	0	1217	101	379	0	99	0	0	0	3332	0	0	0	0	600	56	0	0	0	21	0	92	0	0	2530	0	0	0	0	0	0	0	0	0	1023	0	0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294676																																																																																																								0	0	0							1975	45	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977	1	45	0	0	0	0	0	92	0				0	0	0	0	0	997	0	0	0	0	0	0	0	0	70	0	0	70	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
294751																																																																																																								0	0	0	0	0	0	0	0	0	2181	3160	627	0	0	0	653	0	27	0	0	169	0	0	0	0	0	0	0	0	0	138	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	422	264	625	0	0	0	0	478	0	0	0	0	0	121	0	0	0	479	1324	603	0	0	0	0	0	0	422	0	0	671	1199	0	27	1079	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294779																																																																																																								0	0	0	0	0	0	0	0	0	3350	171	0	0	0	0	0	0	749	0	0	0	0	0	0	0	0	303	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	723	341	161	0	0	0	0	0	891	0	0	0	0	0	0	0	0	0	422	0	0	0	0	836	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	149	
294827																																																																																																								0	0	0							1003	1275	41				0	0	96	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	19	1233	32	0	0	0	0	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
295011																																																																																																								0	0	0	0	0	0	0	0	0	2321	1733	1867	0	0	0	152	0	0	0	0	1229	0	0	0	0	0	0	0	0	0	52	0	0	0	0	705	0	0	0	14	0	0	0	0	0	0	355	0	401	94	51	0	0	0	272	0	0	0	0	0	0	0	0	0	0	795	0	0	1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295057																																																																																																								0	0	0							35	527	0	0	0	0	479	0	13	0	0	0	0	0	0	0	0	0				0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
295646																																																																																																								0	0	0							0	345	268	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0				0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296456																																																																																																								0	0	0							531	3250	454	0	0	0	657	171	0	124	84	10	0	0	0	0	0	0				0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	312	0	1197	15	8	0	0	0	132	0				0	21	0	0	0	13	116	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296474																																																																																																								0	0	0							254	1047	277				15	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	1032	277	0	0	0	0	46	20				0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	170	0	0	0				
296559																																																																																																								0	0	0							771	498	107	6	29	0	37	0	464	0	0	0	0	0	0	0	0	0				0	0	0	29	0	6	0	0	0	0	0	0	0	0	0	0	46	0	85	96	0	0	0	0	975	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296755																																																																																																								0	0	0							286	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0				0	358	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296858																																																																																																								0	0	0							216	448	0	0	217	0	53	0	143	0	0	0	0	0	0	0	0	0				0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	68	0	32	0	0	0	0	0	0	0				0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
297051																																																																																																								0	0	0							0	0	14				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
297257																																																																																																								0	0	0							2031	3252	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031	0	3252	103	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
297547																																																																																																								0	0	0							0	98	44	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	44	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
297631																																																																																																								0	0	0							1624	2103	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	496	33	1367	0	607	0	0	0	362	0				0	0	0	0	0	0	0	123	0	0	1062	0	0	0	405	0	0	1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	0	0	0				
297761																																																																																																								0	0	0							3771	2921	5				10	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	28	5	0	0	0	0	0	0	0	764	0	401	0	0	0	0	0				0	1718	0	0	0	3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
298049																																																																																																								0	0	0							32	770	236	0	0	0	105	114	0	127	0	0	0	0	0	0	0	0				0	0	0	313	116	0	0	0	0	0	0	0	0	0	0	0	32	0	212	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
298218																																																																																																								0	0	0							4376	6823	3587	0	0	0	422	139	513	0	0	0	1839	31	0	0	0	0				433	262	61	4	0	0	0	0	0	0	0	0	0	0	0	0	745	0	2422	767	169	17	0	0	0	0				0	0	0	0	0	0	1300	35	2268	16	2834	223	0	0	0	0	0	233	0	2	0	0	1	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	223				
