"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
258539																																																																	11344	444	444	12.6859%	28.9262%	27.7941%	10900	39217	85922	428	0			20.9262%			2250	27.7941%	1	0	11328	0	0	0	428	0	0	0	0		0	0	10900	0	0	0	0	0	0	10900	0	0	0	0	0	0	0	0	0	444	0	0	0	0	85922	8650										
258771																																																																	639991	35234	35234	9.9090%	14.4060%	13.6129%	604757	4442518	6103105	7907	7907			6.4060%			365168	13.6129%	1	0	660954	19900	3028	542	7907	0	0	0	0		0	0	629577	0	24459	0	0	361	24820	604757	0	0	0	0	361	0	0	0	0	35234	0	48290	0	0	6159302	287879										
258874																																																																	10977	176	176	14.5894%	38.6664%	38.0464%	10801	28389	74033	-67	0			30.6664%			0	38.0464%	1	0	10801	0	0	0	-67	67	0	0	0		0	0	10801	0	0	0	0	0	0	10801	0	0	0	0	0	0	0	0	0	176	0	0	0	0	74033	10868										
259059																																																																	11743	612	612	9.2609%	16.5653%	15.7020%	11131	70889	120193	601	0			8.5653%			9200	15.7020%	1	0	11732	0	0	0	601	0	0	0	0		0	0	11131	0	0	0	0	0	0	11131	0	0	0	0	0	0	0	0	0	612	0	0	0	0	120193	1931										
259330																																																																	77233	3668	3668	12.3592%	20.5656%	19.5889%	73565	375545	595225	1170	0			12.5656%			9644	19.5889%	1	-13	78398	0	0	2198	1170	0	0	0	0		0	0	75030	0	0	0	0	1465	1465	73565	0	0	0	0	1465	0	0	0	0	3668	0	3663	0	0	598888	67597										
259442																																																																	34822	3295	3295	9.6435%	13.2124%	11.9622%	31527	263555	326925	218	0			5.2124%			13960	11.9622%	1	0	31745	0	0	0	218	0	0	0	0		0	0	31527	0	0	0	0	0	0	31527	0	0	0	0	0	0	0	0	0	3295	0	0	0	0	326925	17567										
259956																																																																	14670	584	584	11.6045%	17.8131%	17.1040%	14086	82355	121384	812	0			9.8131%			7930	17.1040%	1	0	14902	0	4	0	812	0	0	0	0		0	0	14086	0	0	0	0	0	0	14086	0	0	0	0	0	0	0	0	0	584	0	4	0	0	121388	6160										
260055																																																																	298816	29217	29724	9.2943%	12.7319%	11.4655%	269092	2346981	2895243	-225	0			4.7319%			101895	11.4655%	1	0	287298	17612	0	219	2	227	0	0	0		0	0	269238	0	0	0	0	146	146	269092	0	0	0	0	146	0	0	0	507	29724	0	17996	0	0	2913239	185628										
260831																																																																	4878	459	459	9.2789%	13.3293%	12.0751%	4419	36596	47624	47	0			5.3293%			6467	12.0751%	1	0	4466	0	0	0	47	0	0	0	0		0	0	4419	0	0	0	0	0	0	4419	0	0	0	0	0	0	0	0	0	459	0	0	0	0	47624	-2048										
260868																																																																	88729	3930	3930	9.3887%	12.4382%	11.8873%	84799	713359	903205	-11	0			4.4382%			74057	11.8873%	1	0	94622	4475	4332	616	-11	0	0	0	0		0	0	85210	0	0	0	0	411	411	84799	0	0	0	0	411	0	0	0	0	3930	0	9834	0	0	913039	20576										
261146																																																																	20539	1321	1321	9.5619%	15.6780%	14.6697%	19218	131005	200986	188	0			7.6780%			11366	14.6697%	1	0	21862	0	196	0	188	0	0	0	0		0	0	21478	0	2260	0	0	0	2260	19218	0	0	0	0	0	0	0	0	0	1321	0	2456	0	0	203442	10308										
261258																																																																	38676	1147	1147	26.7086%	32.4082%	31.4471%	37529	119340	140513	0	0			24.4082%			5500	31.4471%	1	0	37529	0	0	0	0	0	0	0	0		0	0	37529	0	0	0	0	0	0	37529	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	140513	32029										
261360																																																																	52662	3250	3260	11.0492%	17.4970%	16.4139%	49402	300977	447108	545	0			9.4970%			9025	16.4139%	1	0	49947	0	0	0	545	0	0	0	0		0	0	49402	0	0	0	0	0	0	49402	0	0	0	0	0	0	0	0	0	3260	0	0	10	0	447108	40377										
261940																																																																	43018	3031	3031	9.2200%	13.2410%	12.3080%	39987	324886	433698	512	0			5.2410%			1150	12.3080%	1	0	41149	650	0	0	512	0	0	0	0		0	0	39987	0	0	0	0	0	0	39987	0	0	0	0	0	0	0	0	0	3031	0	650	0	0	434348	39487										
262059																																																																	40532	3150	3150	12.1577%	16.1420%	14.8875%	37382	251097	307475	472	0			8.1420%			3000	14.8875%	1	0	38293	0	0	263	472	0	0	0	0		0	0	37558	0	0	0	0	176	176	37382	0	0	0	0	176	0	0	0	0	3150	0	263	0	0	307738	34821										
262237																																																																	20908	1611	1611	12.2065%	16.2598%	15.0070%	19297	128587	158088	638	0			8.2598%			9388	15.0070%	1	0	19935	0	0	0	638	0	0	0	0		0	0	19297	0	0	0	0	0	0	19297	0	0	0	0	0	0	0	0	0	1611	0	0	0	0	158088	9909										
262358																																																																	26637	1921	1921	8.6601%	11.9862%	11.1218%	24716	222230	285402	693	0			3.9862%			25714	11.1218%	1	0	30071	4628	34	0	693	0	0	0	0		0	0	24716	0	0	0	0	0	0	24716	0	0	0	0	0	0	0	0	0	1921	0	4662	0	0	290064	3664										
262741																																																																	23504	1570	1570	13.1239%	18.7793%	17.5249%	21934	125159	167130	302	0			10.7793%			7000	17.5249%	1	0	22236	0	0	0	302	0	0	0	0		0	0	21934	0	0	0	0	0	0	21934	0	0	0	0	0	0	0	0	0	1570	0	0	0	0	167130	14934										
262844																																																																	71139	6296	6296	9.1810%	14.1295%	12.8790%	64843	503479	706272	2139	0			6.1295%			18690	12.8790%	1	0	74073	4954	2137	0	2139	0	0	0	0		0	0	64843	0	0	0	0	0	0	64843	0	0	0	0	0	0	0	0	0	6296	0	7091	0	0	713363	53244										
262956																																																																	17659	1150	1150	12.5559%	19.3591%	18.0984%	16509	91218	131484	561	0			11.3591%			12300	18.0984%	1	0	18620	1550	0	0	561	0	0	0	0		0	0	16509	0	0	0	0	0	0	16509	0	0	0	0	0	0	0	0	0	1150	0	1550	0	0	133034	5759										
263243																																																																	40711	3505	3505	9.3788%	14.5384%	13.2867%	37206	280024	396703	1562	0			6.5384%			26391	13.2867%	1	0	39513	745	0	0	1626	0	-64	0	0		0	0	37206	0	0	0	0	0	0	37206	0	0	0	0	0	0	0	0	0	3505	0	745	0	0	397448	11560										
263551																																																																	7914	323	323	18.3539%	30.8454%	29.5865%	7591	25657	41359	83	0			22.8454%			5139	29.5865%	1	0	7674	0	0	0	83	0	0	0	0		0	0	7591	0	0	0	0	0	0	7591	0	0	0	0	0	0	0	0	0	323	0	0	0	0	41359	2452										
263627																																																																	15563	451	451	9.1908%	17.2832%	16.7823%	15112	90047	164425	0	0			9.2832%			5000	16.7823%	1	0	15720	0	0	365	0	0	0	0	0		0	0	15355	0	0	0	0	243	243	15112	0	0	0	0	243	0	0	0	0	451	0	608	0	0	165033	10720										
264455																																																																	48413	2880	2880	10.8138%	21.0403%	19.7887%	45533	230096	421063	1151	0			13.0403%			20000	19.7887%	1	0	46684	0	0	0	1151	0	0	0	0		0	0	45533	0	0	0	0	0	0	45533	0	0	0	0	0	0	0	0	0	2880	0	0	0	0	421063	25533										
264772																																																																	71464	945	945	8.5103%	11.3181%	11.1684%	70519	631415	828636	270	0			3.3181%			71273	11.1684%	1	0	72764	0	1903	43	270	0	0	0	0		0	0	70548	0	0	0	0	29	29	70519	0	0	0	0	29	0	0	0	0	945	0	1975	0	0	830611	1221										
265340																																																																	35276	1798	1798	14.5047%	24.4677%	23.2206%	33478	144174	230808	1064	0			16.4677%			952	23.2206%	1	0	34542	0	0	0	1064	0	0	0	0		0	0	33478	0	0	0	0	0	0	33478	0	0	0	0	0	0	0	0	0	1798	0	0	0	0	230808	32526										
265407																																																																	132295	9201	9201	8.8730%	13.4845%	12.5466%	123094	981092	1387286	3453	0			5.4845%			250	12.5466%	1	0	148456	20854	1055	0	3645	0	0	-192	0		0	0	123094	0	0	0	0	0	0	123094	0	0	0	0	0	0	0	0	0	9201	0	21909	0	0	1409195	144753										
265452																																																																	9021	491	491	11.5428%	23.0028%	21.7508%	8530	39217	73899	1021	0			15.0028%			2815	21.7508%	1	0	10252	740	0	0	982	0	0	0	0		0	0	8530	0	0	0	0	0	0	8530	0	0	0	0	0	0	0	0	0	491	0	740	0	0	74639	6416										
265676																																																																	8840	694	694	8.3056%	16.1665%	14.8973%	8146	54681	98078	4	0			8.1665%			2593	14.8973%	1	0	8150	0	0	0	4	0	0	0	0		0	0	8146	0	0	0	0	0	0	8146	0	0	0	0	0	0	0	0	0	694	0	0	0	0	98078	5553										
266066																																																																	24551	1714	1714	11.4585%	17.9435%	16.6908%	22837	136824	199302	2283	0			9.9435%			2000	16.6908%	1	0	25120	0	0	0	2283	0	0	0	0		0	0	22837	0	0	0	0	0	0	22837	0	0	0	0	0	0	0	0	0	1714	0	0	0	0	199302	20837										
266244																																																																	15633	1284	1284	9.5507%	15.1577%	13.9127%	14349	103136	150240	29	281			7.1577%			1962	13.9127%	1	0	14663	0	0	171	310	0	0	-281	0		0	0	14463	0	0	0	0	114	114	14349	0	0	0	0	114	0	0	0	0	1284	0	285	0	0	150806	12672										
266253																																																																	11167	1278	1278	8.6978%	10.9746%	9.7186%	9889	101753	113696	87	0			2.9746%			2967	9.7186%	1	0	9976	0	0	0	87	0	0	0	0		0	0	9889	0	0	0	0	0	0	9889	0	0	0	0	0	0	0	0	0	1278	0	0	0	0	113696	6922										
266271	2546708	156859	416859	10.2464%	13.6222%	11.3924%	2129849	18695330	20786304	6895	0			5.3924%			1235162	11.2912%	0	2345108	221380	1217	0	19711	0	0	154	-8277		0	0	2110923	0	0	0	0	0	0	2110923	0	0	18926	18926	0	18926	260000	0	0	416859	0	222597	0	0	21008901	1103051																												1																																															
266655																																																																	12971	636	636	15.3932%	18.0818%	17.1952%	12335	71735	80133	107	0			10.0818%			10300	17.1952%	1	0	12442	0	0	0	107	0	0	0	0		0	0	12335	0	0	0	0	0	0	12335	0	0	0	0	0	0	0	0	0	636	0	0	0	0	80133	2035										
266851																																																																	22850	1565	1565	11.4886%	18.2728%	17.0213%	21285	125049	185270	192	0			10.2728%			1818	17.0213%	1	0	21477	0	0	0	192	0	0	0	0		0	0	21285	0	0	0	0	0	0	21285	0	0	0	0	0	0	0	0	0	1565	0	0	0	0	185270	19467										
266879																																																																	5095	474	474	6.4604%	12.9302%	11.7272%	4621	39404	71528	0	0			4.9302%			0	11.7272%	1	0	5560	0	0	599	0	0	0	0	0		0	0	4961	0	0	0	0	340	340	4621	0	0	0	0	340	0	0	0	0	474	0	999	0	0	72527	5560										
266945																																																																	64652	4913	4913	10.7481%	15.8700%	14.6640%	59739	407386	555808	1989	0			7.8700%			18000	14.6640%	1	0	61728	0	0	0	1989	0	0	0	0		0	0	59739	0	0	0	0	0	0	59739	0	0	0	0	0	0	0	0	0	4913	0	0	0	0	555808	41739										
267652																																																																	11724	825	825	11.4637%	17.7884%	16.5367%	10899	65908	95074	138	0			9.7884%			7500	16.5367%	1	0	11037	0	0	0	138	0	0	0	0		0	0	10899	0	0	0	0	0	0	10899	0	0	0	0	0	0	0	0	0	825	0	0	0	0	95074	3399										
268006																																																																	150786	13336	13336	9.4563%	13.5308%	12.3341%	137450	1114392	1453523	-1032	-2434			5.5308%			250	12.3341%	1	0	144874	7583	873	0	1402	0	0	-2434	0		0	0	137450	0	0	0	0	0	0	137450	0	0	0	0	0	0	0	0	0	13336	0	8456	0	0	1459545	145656										
268136																																																																	19269	1557	1557	10.5512%	15.6768%	14.4101%	17712	122914	167867	353	0			7.6768%			9888	14.4101%	1	0	18065	0	0	0	353	0	0	0	0		0	0	17712	0	0	0	0	0	0	17712	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	167867	7824										
268677																																																																	71489	4758	6758	9.1063%	14.3401%	12.9845%	64731	498524	710834	-264	0			6.3401%			105311	12.9845%	1	0	64666	0	10	0	-264	189	0	0	0		0	0	64731	0	0	0	0	0	0	64731	0	0	0	0	0	0	2000	0	0	6758	0	10	0	0	710844	-40381										
268828																																																																	70180	1418	1418	21.5506%	40.9944%	40.1661%	68762	171194	319072	607	0			32.9944%			20000	40.1661%	1	0	69369	0	0	0	607	0	0	0	0		0	0	68762	0	0	0	0	0	0	68762	0	0	0	0	0	0	0	0	0	1418	0	0	0	0	319072	48762										
268976																																																																	75312	1404	1404	12.2790%	26.3838%	25.8919%	73908	285448	601905	0	0			18.3838%			73908	25.8919%	1	0	73908	0	0	0	0	0	0	0	0		0	0	73908	0	0	0	0	0	0	73908	0	0	0	0	0	0	0	0	0	1404	0	0	0	0	601905	0										
269049																																																																	52346	5142	5142	10.6384%	12.7302%	11.4797%	47204	411197	443713	75	0			4.7302%			43547	11.4797%	1	0	47687	408	0	0	75	0	0	0	0		0	0	47204	0	0	0	0	0	0	47204	0	0	0	0	0	0	0	0	0	5142	0	408	0	0	444121	4065										
269058																																																																	17971	1068	1068	12.0028%	11.7492%	11.0510%	16903	152955	140825	446	0			3.7492%			11000	11.0510%	1	0	17349	0	0	0	446	0	0	0	0		0	0	16903	0	0	0	0	0	0	16903	0	0	0	0	0	0	0	0	0	1068	0	0	0	0	140825	5903										
269571																																																																	12690	278	278	14.4135%	32.1079%	31.4045%	12412	39523	86114	88	0			24.1079%			0	31.4045%	1	0	12500	0	0	0	88	0	0	0	0		0	0	12412	0	0	0	0	0	0	12412	0	0	0	0	0	0	0	0	0	278	0	0	0	0	86114	12412										
269759																																																																	6692	457	457	13.6637%	18.3197%	17.0686%	6235	36529	45632	5	0			10.3197%			5000	17.0686%	1	0	6240	0	0	0	5	0	0	0	0		0	0	6235	0	0	0	0	0	0	6235	0	0	0	0	0	0	0	0	0	457	0	0	0	0	45632	1235										
270148																																																																	12954	809	809	9.6758%	16.8617%	15.8087%	12145	76825	125519	617	0			8.8617%			2175	15.8087%	1	0	12762	0	0	0	617	0	0	0	0		0	0	12145	0	0	0	0	0	0	12145	0	0	0	0	0	0	0	0	0	809	0	0	0	0	125519	9970										
270353																																																																	6118	346	346	9.8976%	22.1282%	20.8767%	5772	27648	58317	50	0			14.1282%			3500	20.8767%	1	0	5822	0	0	0	50	0	0	0	0		0	0	5772	0	0	0	0	0	0	5772	0	0	0	0	0	0	0	0	0	346	0	0	0	0	58317	2272										
270504																																																																	59277	5224	5224	9.0344%	13.4985%	12.3089%	54053	439138	598303	203	0			5.4985%			19604	12.3089%	1	0	66101	11574	136	0	203	0	0	0	0		135	0	54053	0	0	0	0	0	0	54053	0	0	0	0	0	0	0	0	0	5224	0	11845	0	0	610148	46294										
270531																																																																	10220	948	948	8.0812%	13.6494%	12.3833%	9272	74875	114735	-87	0			5.6494%			31668	12.3833%	1	0	9185	0	0	0	-87	0	0	0	0		0	0	9272	0	0	0	0	0	0	9272	0	0	0	0	0	0	0	0	0	948	0	0	0	0	114735	-22396										
270652																																																																	8548	246	246	10.5825%	16.1344%	15.6701%	8302	52980	78450	111	0			8.1344%			3700	15.6701%	1	0	8412	0	0	0	110	0	0	0	0		0	0	8302	0	0	0	0	0	0	8302	0	0	0	0	0	0	0	0	0	246	0	0	0	0	78450	4601										
271136																																																																	8726	699	699	10.3053%	16.0363%	14.7517%	8027	54414	77892	0	0			8.0363%			6047	14.7517%	1	0	9099	0	0	643	0	0	0	0	0		0	0	8456	0	0	0	0	429	429	8027	0	0	0	0	429	0	0	0	0	699	0	643	0	0	78535	3052										
271154																																																																	11353	832	832	8.9721%	14.1897%	13.1498%	10521	80009	117263	193	0			6.1897%			3829	13.1498%	1	0	10714	0	0	0	193	0	0	0	0		0	0	10521	0	0	0	0	0	0	10521	0	0	0	0	0	0	0	0	0	832	0	0	0	0	117263	6692										
271275																																																																	26792	2256	2256	8.9331%	14.8485%	13.5982%	24536	180436	274664	570	0			6.8485%			23407	13.5982%	1	0	25106	0	0	0	570	0	0	0	0		0	0	24536	0	0	0	0	0	0	24536	0	0	0	0	0	0	0	0	0	2256	0	0	0	0	274664	1129										
271341																																																																	10996	788	788	12.2133%	17.4737%	16.2215%	10208	62929	83581	328	0			9.4737%			6671	16.2215%	1	0	10536	0	0	0	328	0	0	0	0		0	0	10208	0	0	0	0	0	0	10208	0	0	0	0	0	0	0	0	0	788	0	0	0	0	83581	3537										
271529																																																																	32563	2885	2885	8.0045%	14.1104%	12.8603%	29678	230773	370767	-536	0			6.1104%			14000	12.8603%	1	0	30237	938	157	0	1626	0	0	-2162	0		0	0	29678	0	0	0	0	0	0	29678	0	0	0	0	0	0	0	0	0	2885	0	1095	0	0	371862	16773										
271631																																																																	46068	3551	3554	9.2589%	13.8996%	12.8273%	42514	331433	459168	1424	0			5.8996%			5900	12.8273%	1	0	43938	0	0	0	1424	0	0	0	0		0	0	42514	0	0	0	0	0	0	42514	0	0	0	0	0	0	0	0	0	3554	0	0	3	0	459168	36614										
271752																																																																	14879	745	745	12.7669%	18.9534%	18.0044%	14134	78503	110708	1116	0			10.9534%			2239	18.0044%	1	0	15250	0	0	0	1116	0	0	0	0		0	0	14134	0	0	0	0	0	0	14134	0	0	0	0	0	0	0	0	0	745	0	0	0	0	110708	11895										
272030																																																																	6082	350	350	9.8407%	14.9094%	14.0514%	5732	40793	58248	59	0			5.8498%			3685	10.3498%	1	0	4281	0	0	0	59	0	0	0	0		0	0	4222	0	0	0	0	0	0	4222	1510	0	0	1510	0	1510	0	0	0	350	0	0	0	0	58248	537										
272058																																																																	5306	327	327	10.2474%	12.9988%	12.1978%	4979	40819	48588	0	0			4.9988%			3950	12.1978%	1	0	4979	0	0	0	0	0	0	0	0		0	0	4979	0	0	0	0	0	0	4979	0	0	0	0	0	0	0	0	0	327	0	0	0	0	48588	1029										
272151																																																																	5201	167	167	15.4654%	38.9209%	37.6712%	5034	13363	32550	413	0			30.9209%			310	37.6712%	1	0	5447	0	0	0	413	0	0	0	0		0	0	5034	0	0	0	0	0	0	5034	0	0	0	0	0	0	0	0	0	167	0	0	0	0	32550	4724										
272272																																																																	146628	15176	15176	9.1989%	11.4675%	10.2807%	131452	1278635	1429002	1498	0			3.4675%			78354	10.2807%	1	0	135296	79	1047	610	1498	0	0	0	0		0	0	132062	0	0	0	0	610	610	131452	0	0	0	0	610	0	0	0	0	15176	0	2346	0	0	1431348	55444										
272302																																																																	275759	9164	13308	9.7094%	13.4032%	12.7564%	262451	2057406	2703070	4144	0			5.4032%			0	12.7564%	1	0	275834	9435	2618	0	4144	0	0	-2814	0		0	0	262451	0	0	0	0	0	0	262451	0	0	0	0	0	0	0	0	0	13308	0	12053	4144	0	2715123	271690										
272870																																																																	10134	509	509	7.9315%	14.4066%	13.6830%	9625	70343	121352	235	0			6.4066%			9625	13.6830%	1	0	9860	0	0	0	235	0	0	0	0		0	0	9625	0	0	0	0	0	0	9625	0	0	0	0	0	0	0	0	0	509	0	0	0	0	121352	0										
273336																																																																	137217	13113	13113	8.5033%	12.3982%	11.2134%	124104	1106746	1459483	979	0			4.3982%			47558	11.2134%	1	0	125084	0	0	0	980	0	0	0	0		0	0	124104	0	0	0	0	0	0	124104	0	0	0	0	0	0	0	0	0	13113	0	0	0	0	1459483	76547										
273550																																																																	49665	2854	2854	10.8184%	14.5891%	13.7508%	46811	340425	432697	2226	0			6.5891%			22790	13.7508%	1	0	52866	3506	323	0	2226	0	0	0	0		0	0	46811	0	0	0	0	0	0	46811	0	0	0	0	0	0	0	0	0	2854	0	3829	0	0	436526	27850										
273653																																																																	5828	497	497	9.8686%	14.7874%	13.5263%	5331	39412	54020	41	0			6.7874%			3500	13.5263%	1	0	5372	0	0	0	41	0	0	0	0		0	0	5331	0	0	0	0	0	0	5331	0	0	0	0	0	0	0	0	0	497	0	0	0	0	54020	1831										
273662																																																																	114382	3556	3556	7.4860%	31.1246%	30.1570%	110826	367497	1480442	9977	0			23.1246%			29000	30.1570%	1	0	122301	1498	0	0	11877	0	0	-1900	0		0	0	110826	0	0	0	0	0	0	110826	0	0	0	0	0	0	0	0	0	3556	0	1498	0	0	1481940	83324										
273840																																																																	15779	1660	1660	8.4752%	11.8958%	10.6444%	14119	132643	166592	429	0			3.8958%			12429	10.6444%	1	0	16489	1915	26	0	429	0	0	0	0		0	0	14119	0	0	0	0	0	0	14119	0	0	0	0	0	0	0	0	0	1660	0	1941	0	0	168533	3631										
273859																																																																	2135	94	94	11.1811%	24.6053%	23.5220%	2041	8677	18254	0	0			16.6053%			375	23.5220%	1	0	2041	0	0	0	0	0	0	0	0		0	0	2041	0	0	0	0	0	0	2041	0	0	0	0	0	0	0	0	0	94	0	0	0	0	18254	1666										
274025																																																																	2044	105	105	10.7323%	17.8033%	16.8888%	1939	11481	18067	22	0			9.8033%			500	16.8888%	1	0	1961	0	0	0	22	0	0	0	0		0	0	1939	0	0	0	0	0	0	1939	0	0	0	0	0	0	0	0	0	105	0	0	0	0	18067	1439										
274052																																																																	2904	302	302	6.4179%	10.7516%	9.6335%	2602	27010	40543	122	0			2.7516%			700	9.6335%	1	0	2724	0	0	0	122	0	0	0	0		0	0	2602	0	0	0	0	0	0	2602	0	0	0	0	0	0	0	0	0	302	0	0	0	0	40543	1902										
274164																																																																	40227	3283	3283	10.3183%	14.4017%	13.2264%	36944	279321	358045	0	0			6.4017%			8233	13.2264%	1	0	36944	0	0	0	0	0	0	0	0		0	0	36944	0	0	0	0	0	0	36944	0	0	0	0	0	0	0	0	0	3283	0	0	0	0	358045	28711										
274548																																																																	30557	2469	2476	13.2078%	15.5651%	14.3039%	28081	196317	212610	130	0			7.5651%			12427	14.3039%	1	0	29630	1419	0	0	130	0	0	0	0		0	0	28081	0	0	0	0	0	0	28081	0	0	0	0	0	0	0	0	0	2476	0	1419	7	0	214029	17073										
274641																																																																	8523	504	504	13.7921%	21.2290%	19.9736%	8019	40148	58142	183	0			13.2290%			628	19.9736%	1	0	8202	0	0	0	183	0	0	0	0		0	0	8019	0	0	0	0	0	0	8019	0	0	0	0	0	0	0	0	0	504	0	0	0	0	58142	7391										
274829																																																																	37727	2057	2104	8.1835%	17.5289%	16.5513%	35623	215228	435303	1362	0			9.5289%			8545	16.5513%	1	0	41474	0	0	2693	1362	0	0	0	0		0	0	37419	0	0	0	0	1796	1796	35623	0	0	0	0	1796	0	0	0	0	2104	0	2693	47	0	437996	31567										
274856																																																																	14727	943	943	13.7739%	19.5650%	18.3123%	13784	75272	100073	347	0			11.5650%			5000	18.3123%	1	0	14431	300	0	0	347	0	0	0	0		0	0	13784	0	0	0	0	0	0	13784	0	0	0	0	0	0	0	0	0	943	0	300	0	0	100373	9084										
275255																																																																	14268	1363	1363	9.7602%	11.1088%	10.0476%	12905	128439	132220	141	0			3.1088%			6058	10.0476%	1	0	13596	530	20	0	141	0	0	0	0		0	0	12905	0	0	0	0	0	0	12905	0	0	0	0	0	0	0	0	0	1363	0	550	0	0	132770	7397										
275358																																																																	73384	5415	5415	10.9205%	13.5904%	12.5876%	67969	539969	622396	1303	0			5.5904%			51650	12.5876%	1	0	76046	6590	184	0	1601	0	0	-298	0		0	0	67969	0	0	0	0	0	0	67969	0	0	0	0	0	0	0	0	0	5415	0	6774	0	0	629170	23093										
275479																																																																	25248	756	756	13.6849%	26.8905%	26.0853%	24492	93892	178971	592	0			18.8905%			0	26.0853%	1	0	25317	0	0	140	624	0	0	-32	0		0	0	24585	0	0	0	0	93	93	24492	0	0	0	0	93	0	0	0	0	756	0	140	0	0	179111	24725										
275509																																																																	30424	2466	2466	8.5679%	15.4987%	14.2425%	27958	196300	326310	741	0			7.4987%			14830	14.2425%	1	0	29791	0	0	656	480	0	0	260	0		0	0	28395	0	0	0	0	437	437	27958	0	0	0	0	437	0	0	0	0	2466	0	1093	0	0	327403	14220										
275657																																																																	11174	524	524	17.3521%	26.9539%	25.6899%	10650	41456	61376	433	0			18.9539%			1100	25.6899%	1	0	11083	0	0	0	433	0	0	0	0		0	0	10650	0	0	0	0	0	0	10650	0	0	0	0	0	0	0	0	0	524	0	0	0	0	61376	9550										
276074																																																																	14573	1085	1085	8.9590%	16.8544%	15.5996%	13488	86464	150552	-1691	0			8.8544%			0	15.5996%	1	0	11797	0	0	0	25	0	0	-1716	0		0	0	13488	0	0	0	0	0	0	13488	0	0	0	0	0	0	0	0	0	1085	0	0	0	0	150552	13488										
276159																																																																	11954	707	707	9.5116%	17.0397%	16.0319%	11247	70154	118245	851	0			9.0397%			350	16.0319%	1	0	12098	0	0	0	851	0	0	0	0		0	0	11247	0	0	0	0	0	0	11247	0	0	0	0	0	0	0	0	0	707	0	0	0	0	118245	10897										
276355																																																																	5854	274	274	10.5700%	26.9558%	25.6942%	5580	21717	52791	0	0			18.9558%			2300	25.6942%	1	0	5580	0	0	0	0	0	0	0	0		0	0	5580	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	0	0	274	0	0	0	0	52791	3280										
276551																																																																	14464	755	755	12.2967%	24.0602%	22.8042%	13709	60116	111485	130	0			16.0602%			4744	22.8042%	1	0	14864	1005	20	0	130	0	0	0	0		0	0	13709	0	0	0	0	0	0	13709	0	0	0	0	0	0	0	0	0	755	0	1025	0	0	112510	9990										
276579	7192742	615668	615717	11.1870%	14.6163%	13.3651%	6577025	49210391	58791427	12307	23170			6.6163%			5216468	11.6766%	0	6791149	1014128	6197	0	36649	0	11711	-36053	0		12392	0	5746125	0	0	0	0	0	0	5746125	830900	0	0	830900	0	830900	0	0	0	615717	0	1032717	49	0	59847314	1562374																												1																																															
276645																																																																	18609	1571	1571	9.2489%	12.8638%	11.7778%	17038	144662	184217	594	0			4.8638%			7050	11.7778%	1	0	17894	210	52	0	594	0	0	0	0		0	0	17038	0	0	0	0	0	0	17038	0	0	0	0	0	0	0	0	0	1571	0	262	0	0	184479	10250										
276654																																																																	12577	615	615	14.4244%	20.3485%	19.3535%	11962	61808	82929	388	0			12.3485%			6662	19.3535%	1	0	12654	304	0	0	388	0	0	0	0		0	0	11962	0	0	0	0	0	0	11962	0	0	0	0	0	0	0	0	0	615	0	304	0	0	83233	5604										
276850																																																																	89388	9379	9379	8.7584%	11.9443%	10.6910%	80009	748374	913512	660	0			3.9443%			61000	10.6910%	1	0	93368	10387	1137	705	660	0	0	0	0		0	0	80479	0	0	0	0	470	470	80009	0	0	0	0	470	0	0	0	0	9379	0	12699	0	0	926211	31708										
