"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
1557													29	0	5	0	0	0	0	0	24	0	0	0	0				
1669													386	0	116	0	0	0	0	0	68	202	0	116	0				
1829													1074	0	101	0	0	69	0	0	669	304	0	0	0	Accrued FICO & TLGP			
1856													130	0	0	0	0	0	0	0	52	78	0	0	0				
2040													493	0	173	0	0	0	0	0	106	214	0	0	0				
2161													2342	0	1232	0	0	0	0	0	61	1049	0	1232	0				
2376													50670	0	22610	0	1677	0	0	0	502	27558	0	15563	3560				
2554													18	0	4	0	0	0	0	0	14	0	0	0	0				
2732													2308	0	716	0	62	0	0	0	76	1516	0	56	0				
2750													269	117	117	0	0	0	0	0	17	125	10	0	0				
3177													10166	0	8485	0	789	0	0	0	1	1680	0	7391	0				
3252													236	0	2	0	0	0	0	0	86	148	0	0	0				
3458													236	0	11	82	0	0	0	0	19	124	0	0	0				
3720													1844	0	0	0	0	0	0	0	30	1814	0	0	0				
3971													13545	0	6003	0	2361	0	0	0	251	7092	199	2379	0				
4156													613	0	363	16	99	0	0	0	85	149	0	0	0				
4231													453	0	0	0	0	0	0	0	202	251	0	0	0				
4437													1317	83	784	0	0	427	0	0	28	374	131	0	0	Accumulated Post Retirement Benefit Obligation			
4839													1252	92	92	0	0	0	0	0	161	999	0	0	0				
5069													5175	0	982	0	775	0	0	0	372	3218	603	0	0				
5135													1926	0	712	0	0	0	0	0	159	1055	0	712	0				
5210													9192	0	5497	0	0	1597	0	0	609	2998	88	2122	0	Deferred Director Fees			
5461													3575	0	2849	0	0	0	0	0	4	417	305	2106	0				
5751													1511	0	1229	16	0	537	0	0	32	234	0	669	0	Post Retirement Benefits Payable			
6039													213	0	97	0	0	0	0	0	53	63	0	0	0				
6141													67	0	0	0	0	0	0	0	17	50	0	0	0				
6329													4629	0	1990	754	376	0	0	0	186	1699	0	1603	0				
7009													6481	0	18	52	0	0	0	0	4	6407	0	0	0				
7045													472	0	0	0	0	0	0	0	44	428	0	0	0				
7072													3611	0	2770	0	0	183	0	0	4	837	0	2319	0	Covenant Agreement Payable			
7157													281	0	87	0	0	87	0	0	22	172	0	0	0	Escrow accounts payable			
7456													109	0	0	0	0	0	0	0	18	91	0	0	0				
7634													114	0	17	0	0	0	0	0	30	67	0	0	0				
8033													2304	0	1917	0	67	11	0	0	312	75	0	1839	0	OTHER LIABILITIES			
8462													136	0	0	0	0	0	0	0	73	58	5	0	0				
8631													539	0	475	0	0	0	0	0	13	51	0	432	0				
9357													2054	0	1581	0	0	438	0	0	1	472	0	1006	0	Asset Purchase Payment			
9553													1076	0	200	14	0	200	0	0	42	820	0	0	0	Nebraska Fund XV Investment			
9807													7667	0	3029	0	0	308	0	0	602	2681	1355	0	2506	REVERSE MORTGAGE INSURANCE			
9955													100	0	0	0	0	0	0	0	17	83	0	0	0				
10250													715	0	429	0	0	0	0	0	96	190	0	128	0				
10849													372	0	210	0	17	0	0	0	44	118	0	0	0				
11145													1821	0	0	0	0	0	0	0	27	1794	0	0	0				
11275													15954	0	6977	0	0	0	0	0	417	8150	410	0	3213				
11640													2065	0	932	0	0	0	0	0	434	699	0	932	0				
11837													148	0	10	0	0	0	0	0	10	128	0	0	0				
12030													2668	0	2450	0	1258	0	0	0	119	99	0	1192	0				
12142													2544	0	2407	0	0	0	0	0	78	59	0	2068	0				
12179													342	0	284	0	0	0	0	0	1	57	0	240	0				
12311	994610	0	592457	0	193596	0	0	0	342644	55371	0	0									4138								
12647													211	0	0	0	0	0	0	0	27	184	0	0	0				
12656													25	0	0	0	0	0	0	0	10	15	0	0	0				
12937													3059	0	136	2643	28	0	0	0	96	184	0	0	0				
12946													8513	0	6479	0	0	0	0	0	502	1532	0	6410	0				
12955													221	0	46	0	0	0	0	0	32	143	0	0	0				
13103													22675	0	18488	0	0	16498	0	0	214	3962	11	0	0	Defined benefit retirement plan liability			
13251													201	0	194	0	0	66	90	26	7	0	0	0	0	Deferred Gain on sale of ORE	Accrued Employee  B&P	Contra Asset Account Loan Dics Exp	
13457													103	0	59	30	0	0	0	0	3	11	0	0	0				
14052													92	0	20	0	0	0	0	0	10	62	0	18	0				
14155													690	0	240	6	0	0	0	0	60	384	0	240	0				
14650													677	0	203	0	0	0	0	0	2	472	0	203	0				
14753													354	0	0	316	0	0	0	0	35	3	0	0	0				
14865													2074	0	1634	0	0	0	0	0	77	338	25	999	0				
14977													80	0	8	0	0	0	0	0	26	46	0	0	0				
16551													500	0	30	0	0	0	0	0	140	330	0	0	0				
16748													535	0	329	0	0	0	0	0	24	167	15	304	0				
16953													29	0	0	0	0	0	0	0	28	1	0	0	0				
17110													6288	0	229	0	67	156	0	0	25	5995	39	0	0	DEFERRED TENANT IMPROVEMENT LIABILITY			
17147													33656	0	7622	0	0	0	0	0	2037	23997	0	0	4316				
17259													1761	0	1182	0	0	0	0	0	26	553	0	1182	0				
17464													46616	0	13032	0	16	0	0	0	141	33003	440	0	5138				
17950													1965	0	1581	0	570	0	0	0	88	160	136	979	0				
17978													588	0	579	0	54	294	23	208	1	8	0	0	0	Deferred Gains on the Sale of Other Real Estate	Accrued Other Taxes Payable	Other Liabilities	
18050													1751	0	647	0	0	0	363	0	121	983	0	248	0		Debit Card Switch Clearing		
18135													649	0	3	0	0	0	0	0	115	531	0	0	0				
18377													255	0	11	0	0	0	0	0	26	218	0	0	0				
18827													11298	0	6844	0	0	4986	0	0	113	4341	0	0	1854	Pension Liability			
18836													1620	0	952	0	0	243	0	0	55	613	0	689	0	ESCROW RESERVES			
18854													3520	0	2981	0	0	0	0	0	200	339	0	786	0				
19356													400	0	303	0	0	0	0	0	24	73	0	295	0				
19730													14968	0	7239	0	0	6809	0	0	286	7443	0	0	0	Deferred Gain on sale leaseback			
19936													855	0	707	0	0	138	0	0	51	97	0	569	0	Escrow Funds Payable			
19972													961	0	913	0	0	884	0	0	1	47	0	0	0	accrued life ins exp			
20053													232	0	0	0	0	0	0	0	75	157	0	0	0				
20512													1770	0	1622	0	0	886	714	0	9	136	3	0	0	Unfunded Pension Liability	Other Post Retirement Obligations		
20633													2780	0	266	0	0	0	0	0	136	2378	0	0	0				
20857													283	0	9	0	0	0	0	0	43	231	0	9	0				
21256													4	0	0	0	0	0	0	0	2	2	0	0	0				
21359													48	0	26	0	0	0	0	0	8	14	0	26	0				
21630													644	0	490	0	0	410	0	0	17	137	0	70	0	Due to Affiliates - Holding Company			
21658													1396	0	1085	0	0	0	0	0	78	233	0	1045	0				
22048													1260	0	915	0	1	0	0	0	72	273	0	791	103				
22543													155	0	13	0	0	0	0	0	14	128	0	0	0				
22552													391	0	276	0	0	276	0	0	45	70	0	0	0	ag bmp			
22730													417	0	139	0	54	0	0	0	11	252	15	0	0				
22936													540	0	288	0	0	119	0	0	37	215	0	69	0	ATM Suspense			
23045													99	0	74	0	0	28	0	0	10	15	0	0	0	Accrued CPA			
23456													290	0	0	0	0	0	0	0	116	174	0	0	0				
23504													22642	0	8497	0	0	2184	0	0	147	13722	276	4274	0	DEFERRED LEASE OBLIGATION			
23643													469	0	341	0	0	0	0	0	79	49	0	241	0				
23755													1137	0	0	0	0	0	0	0	38	1099	0	0	0				
24006													7440	0	702	0	0	422	108	48	54	6684	0	0	0	Suspense Payable	Commitment & Origination Fee Suspense	Appraisal Suspense	
24378													144	0	1	0	0	0	0	0	1	142	0	0	0				
24453													538	0	32	0	0	31	0	0	24	482	0	0	0	OTHER LIABILITIES-NON EXPENSE			
24659													98	0	64	0	0	64	0	0	11	23	0	0	0	AGBMP			
24668													2718	0	194	0	193	0	0	0	311	2213	0	0	0				
24855													7	0	0	0	0	0	0	0	2	5	0	0	0				
24949													4122	0	3240	0	0	0	0	0	132	750	0	3240	0				
25357													1005	0	191	0	191	0	0	0	127	687	0	0	0				
25647													1135	0	820	0	172	0	0	0	31	284	0	0	0				
26176													2593	0	1517	0	0	0	0	0	17	985	74	1166	0				
26242													1138	0	0	0	0	0	0	0	42	1057	39	0	0				
26457													15	0	0	0	0	0	0	0	6	9	0	0	0				
26765													1714	0	811	0	0	378	0	0	76	467	360	0	0	Accumulated pension benefits obligations			
27070													1243	0	48	704	0	0	0	0	253	238	0	0	0	Debit Card Settlement			
27548													3210	0	773	0	0	0	0	0	153	2284	0	722	0				
27614													1943	0	1158	274	0	339	0	0	82	429	0	652	0	Accrued Split Dollar Life Ins.			
27847													1941	0	902	0	0	0	0	0	130	909	0	902	0				
28013													19309	0	14183	0	0	9718	0	0	467	4172	487	0	0	pensions and other postretirement benefits			
28152													656	0	591	0	0	0	0	0	11	54	0	571	5				
28255													900	0	603	0	0	0	0	0	63	212	22	515	0				
28349													199	0	99	0	0	0	0	0	18	82	0	0	0				
28406													19892	0	15962	146	0	10737	0	0	52	3732	0	0	0	Due to Broker			
28675													962	0	3	603	0	0	0	0	66	290	0	0	0				
28732													1477	0	1404	0	0	0	0	0	47	26	0	773	0				
29476													122	0	102	0	59	0	0	0	19	1	0	0	0				
29636													8899	0	7423	0	0	0	0	0	187	1289	0	7420	0				
29878													23899	0	23401	0	0	10	4954	164	27	471	0	18273	0	Abandoned Property	Minimum Pension Liability	Unapplied Mtg Payments	
30052													181	0	50	111	46	0	0	0	9	11	0	2	0				
30418													9582	0	850	0	675	174	0	0	2963	5769	0	0	0	Echeatment			
30502													5550	0	3843	0	0	3084	0	0	157	1287	263	0	0	Unfunded pension			
30650													207	0	12	0	0	0	0	0	54	141	0	0	0				
30810													2681117	0	574449	0	0	495206	0	0	66867	2039801	0	0	0	Merchant Settlement			
30874													3296	0	1134	0	1134	0	0	0	24	2138	0	0	0				
31134													1716	0	1502	0	6	805	544	0	66	148	0	0	0	Index Liability Plan	Split Dollar Ins Liability		
31255													9929	0	5994	0	0	2627	936	0	123	3812	0	0	0	Factored loans reserves payables	Securities traded in June to settle in July		
31657													216	0	138	0	0	52	48	0	30	48	0	0	0	OD Contra	Mastercard Drafts	ATM CLEARINGS	
31826													2871	0	2742	0	0	0	0	0	41	88	0	1637	0				
31835													4159	0	2100	0	0	595	0	0	54	2005	0	1505	0	minority in sub			
32234													109	0	0	0	0	0	0	0	7	102	0	0	0				
32766													47	0	0	0	0	0	0	0	2	45	0	0	0				
32971													2688	0	2277	0	0	0	0	0	143	268	0	1675	0				
33147													2009	0	593	0	0	565	0	0	113	1303	0	0	0	Unearned Loan Fees			
33259													7080	0	5274	0	0	2008	1519	0	700	1106	0	0	0	Miscellaneous Liabilities	OREO Liabilities		
33268													274	0	127	0	127	0	0	0	22	125	0	0	0				
33370													128	0	128	0	0	89	0	0	0	0	0	0	0	Stale Dated Checks			
33839													158	0	17	75	17	0	0	0	9	57	0	0	0				
33857													978	0	266	0	0	0	0	0	162	550	0	0	0				
34425													2543	0	2186	0	0	793	694	0	99	258	0	0	0	POST-RETIREMENT BENEFIT PLAN	PENSION PLAN		
34434													1192	293	887	0	514	0	0	0	176	129	0	0	0				
34452													221	0	3	0	0	0	0	0	40	178	0	0	0				
34537													14139	0	4397	0	0	0	0	0	554	9159	29	4259	0				
34555													2463	0	2263	0	0	0	0	0	176	24	0	2150	0				
34742													3306	0	2615	0	0	0	0	0	234	457	0	2302	0				
34836													72	0	1	0	0	0	0	0	34	37	0	0	0				
35057													401	0	39	45	24	0	0	0	81	236	0	0	0				
35301	12157823	0	8836099	1415347	0	5062272	0	0	1879958	23460	0	0									2959					Collateral deposits, net			
35570													169559	0	59020	0	3933	11708	42390	0	1721	108818	0	0	0	Other Misc. Liabilities	Pension Liabilities		
35646													379	0	346	0	0	0	0	0	23	10	0	346	0				
35842													318	0	3	0	0	0	0	0	140	175	0	0	0				
35879													1090	0	507	0	0	0	0	0	148	435	0	454	0				
36456													474	0	0	0	0	0	0	0	39	435	0	0	0				
36933													547	0	460	0	0	272	0	0	44	43	0	0	0	Escrow Balances			
37051													183	0	55	0	55	0	0	0	70	58	0	0	0				
37341													273	0	204	0	0	0	0	0	48	21	0	204	0				
37435													3353	0	199	0	0	0	0	0	282	2872	0	0	0				
37640													20446	0	8334	701	0	4641	0	0	603	10808	0	0	0	Promissory Notes-Affordable Housing Investments			
37659													662	0	645	0	0	0	0	0	9	8	0	645	0				
37743													182	0	9	0	0	0	0	0	31	142	0	0	0				
37949													250	0	0	0	0	0	0	0	43	207	0	0	0				
38740													886	0	91	154	0	91	0	0	60	581	0	0	0	Total Clearings			
39327													359	0	29	260	0	29	0	0	22	48	0	0	0	DEFERRED INCOME			
39420													5237	0	4368	0	0	874	0	0	585	284	0	1607	165	ACCRUED PENSION PAYABLE			
39475													51562	0	37690	0	0	0	0	0	672	9988	3212	24900	0				
39756													4960	0	3078	0	0	0	0	0	120	1762	0	2929	0	accrued salary continuation			
40033													311	0	228	0	0	0	0	0	9	74	0	228	0				
40350													93	0	38	16	0	0	0	0	15	24	0	0	0				
40499													15009	0	8117	182	0	0	0	0	66	6644	0	0	0				
40855													323	0	0	0	0	0	0	0	154	169	0	0	0				
41245													250	0	188	0	18	0	0	0	30	32	0	170	0				
41553													130	0	0	0	0	0	0	0	14	116	0	0	0				
41629													2546	0	0	0	0	0	0	0	71	2475	0	0	0				
41825													1144	0	652	0	0	644	0	0	6	280	206	0	0	Accrued Supplemental Benefits			
41937													260	0	0	194	0	0	0	0	11	55	0	0	0				
41955													22	0	0	0	0	0	0	0	4	18	0	0	0				
42037													86	0	7	0	0	0	0	0	11	68	0	0	0				
42055													232	0	104	0	0	0	0	0	42	86	0	104	0				
42354													201	0	0	0	0	0	0	0	11	190	0	0	0				
42372													1779	0	1489	0	0	0	0	0	32	258	0	1488	0				
42420													55085	2468	15086	0	0	0	0	0	345	35833	3821	0	9405				
42448													2491	0	1000	0	0	638	0	0	711	648	132	0	0	ATM SETTLEMENT ACCOUNTS			
42457													312	0	0	184	0	0	0	0	4	124	0	0	0				
43052													243	0	4	0	0	0	0	0	23	216	0	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities	State Taxes Payable		
43351													169	0	99	0	88	5	0	0	70	0	0	0	0	DEPOSITS HELD FOR TENANTS			
43744													262	0	0	0	0	0	0	0	13	249	0	0	0				
43856													560	0	555	0	0	0	0	0	5	0	0	519	0				
43959													382	0	4	0	0	0	0	0	63	261	54	0	0				
44040													1970	0	1	0	0	0	0	0	43	1926	0	0	0				
44433													1008	0	505	0	240	0	0	0	70	314	119	0	0				
44741													1557	113	116	0	0	0	0	0	25	1416	0	0	0				
44750													439	0	150	0	0	79	71	0	148	141	0	0	0	Deferred Income ORE	Deferred Income Troubled Debt		
44929													1591	0	2	1315	1	0	0	0	50	224	0	0	0				
45038													359	0	0	0	0	0	0	0	46	313	0	0	0				
45047													318	0	18	0	0	0	0	0	35	265	0	0	0				
45056													535	0	0	241	0	0	0	0	8	286	0	0	0				
45430													2122	0	2046	0	0	0	0	0	53	23	0	2045	0				
45458													155	0	9	0	9	0	0	0	12	134	0	0	0				
45551													3870	0	2524	0	0	0	0	0	145	1201	0	1759	0				
45560													10686	416	5497	0	0	0	0	0	36	5153	0	5081	0				
45775													2203	0	2194	0	0	0	0	0	8	1	0	1437	0				
46053													890	0	561	0	0	274	0	0	100	229	0	286	0	Accrued BOLI Benefits			
46941													575	225	225	50	0	0	0	0	44	256	0	0	0				
47247													2373	0	324	0	0	0	0	0	96	1953	0	321	0				
47256													53	0	0	0	0	0	0	0	6	47	0	0	0				
47452													462	0	286	80	231	0	0	0	20	76	0	0	0				
47500													1060	0	159	0	0	0	0	0	12	681	208	64	0				
48057													1515	0	1359	61	0	0	0	0	69	26	0	1359	0				
48150													86	0	0	27	0	0	0	0	51	8	0	0	0				
48374													2241	0	364	0	266	0	0	0	190	1687	0	0	0				
48440													1061	0	859	0	0	384	0	0	64	138	0	474	0	Split Dollar Life			
49054													1203	702	702	0	0	0	0	0	57	444	0	0	0				
49148													1718	200	1504	24	0	0	0	0	35	155	0	1304	0				
49241													5626	0	3376	0	0	0	0	0	143	1876	231	2662	0				
49344													866	0	608	0	9	0	0	0	21	237	0	585	0				
49643													281	0	211	0	0	0	0	0	9	61	0	211	0				
49652													108	0	63	1	0	57	0	0	43	1	0	0	0	Accrued Incentive Pay			
49821													11131	0	1669	0	449	0	0	0	305	9007	150	0	0				
49858													416	0	51	0	0	0	0	0	50	315	0	0	0				
49951													868	0	722	0	0	689	0	0	20	126	0	0	0	Unfunded Pension Plan Benefits			
50144													1172	0	0	0	0	0	0	0	142	1030	0	0	0	none	none	none	
50461													757	0	32	0	0	0	0	0	196	429	100	19	0				
50546													191	0	180	0	0	44	79	32	11	0	0	0	0	ACH Fed - asset with negative value	Accrued Legal & Professional	Accrued Employee Bonus	
50854													142	0	2	0	0	0	0	0	15	125	0	0	0				
50872													232	0	145	0	0	48	62	0	13	74	0	0	0	Accrued Accounting	Other		
50957													1647	0	112	0	0	99	0	0	134	1401	0	0	0	Reserve for Unfunded Commitments			
51253													2759	0	2259	0	0	1581	0	0	142	358	0	0	0	Deffered Gain on Sale of ORE			
51356													55	0	0	0	0	0	0	0	28	27	0	0	0				
51459													876	0	271	170	0	0	0	0	60	375	0	256	0				
51842													2285	0	403	0	0	0	0	0	228	1654	0	0	0				
52719													3093342	0	3077974	0	0	1731805	1247510	32019	0	15368	0	0	0	Participant Fund Cash	Payable to Participants	Liquidating Participants Liability	
52951													715	0	507	0	34	473	0	0	55	153	0	0	0	Loan Discount-Fairfax			
53033													40462	0	13228	0	0	10640	0	0	487	17919	8828	0	0	DUE TO FDIC - INDEMN. LIABILITY			
53051													48	0	1	0	0	0	0	0	21	26	0	0	0				
53752													70	0	12	32	0	0	0	0	26	0	0	0	0				
54049													239	0	113	0	0	0	0	0	32	94	0	112	0				
54058													691	0	31	11	0	31	0	0	261	388	0	0	0	ATM Clearings			
54375													6393	0	878	0	0	0	0	0	125	5390	0	0	0				
54441													1396	0	1068	0	0	0	0	0	99	229	0	1068	0				
54656													2176	0	839	0	131	0	0	0	711	626	0	683	0				
54973													66169	0	8733	12936	0	4439	0	0	204	42606	1690	0	0	Pension Liability			
55336													2884	0	1297	810	131	222	920	0	48	729	0	0	0	Ad Valorem Tax Payable	Dividend Payable		
55635													794	0	381	0	0	144	0	0	64	349	0	0	0	Deferred Gain			
55653													410	0	345	0	99	0	0	0	10	55	0	246	0				
55970													815	0	94	0	31	48	0	0	3	718	0	0	0	Customers' Prepaid Appraisal Fees			
56258													173	0	1	0	0	0	0	0	19	153	0	0	0				
56351													10032	0	4707	0	0	1884	0	0	292	4821	212	0	0	Management incentives accruals			
56427													463	0	32	0	0	0	0	0	94	331	6	0	0				
56548													2551	0	60	0	0	0	0	0	420	2071	0	60	0				
56557													15647	0	3342	0	0	976	0	0	104	12201	0	0	0	Accrued Rent obligation			
56717													4561	0	2721	0	0	0	0	0	266	1574	0	1828	0				
57040													162	0	0	0	0	0	0	0	60	102	0	0	0				
57228													888	0	290	0	251	0	0	0	45	553	0	0	0				
57451													3166	0	0	1661	0	0	0	0	494	1011	0	0	0				
58177													1619	0	1448	0	0	0	0	0	73	98	0	1447	0				
58207													2009	0	1544	0	0	0	0	0	30	431	4	935	0				
58225													1366	0	620	0	570	0	0	0	85	661	0	0	0				
58243													33283	0	9818	0	2991	0	0	0	1403	21762	300	2762	201				
58355													22	0	0	11	0	0	0	0	8	3	0	0	0				
58551													951	0	900	23	0	162	0	0	28	0	0	738	0	Reserve for Bonus			
58636													5201	0	1698	0	0	574	0	0	89	3414	0	1114	0	Accrued Split Dollar			
58757													1395	0	1137	0	0	0	0	0	79	179	0	1125	0				
58971													42395	0	25348	0	0	7703	0	0	809	15238	1000	14494	0	Pension liability			
59316													6690	1141	1769	0	0	0	0	0	818	4103	0	498	0				
59352													657	0	82	0	0	44	34	0	88	487	0	0	0	Db Card Clearings signed transactions	Db Card Clearings pinned transactions		
59370													281	0	198	0	106	92	0	0	1	82	0	0	0	Other Misc Liabilities			
59754													9	0	4	0	0	0	0	0	4	1	0	0	0				
60143	846768	0	466137	0	0	305047	0	0	329197	50296	0	0									1138					Pension Plan Liability			
60330													2851	0	2571	0	147	0	0	0	122	158	0	777	0				
60545													648	0	0	138	0	0	0	0	289	221	0	0	0				
60554													50	0	0	0	0	0	0	0	7	43	0	0	0				
60648													1357	0	803	0	0	0	0	0	61	493	0	0	0				
61122													15935	0	14913	0	0	0	0	0	759	207	56	5958	0				
61177													314	0	0	0	0	0	0	0	7	292	15	0	0				
61355													7514	0	0	2309	0	0	0	0	408	4377	420	0	0				
61476													404	0	3	0	0	0	0	0	1	379	21	0	0				
61757													657	0	210	0	0	0	0	0	61	386	0	202	0				
61832													2878	131	2612	0	0	2453	0	0	59	207	0	0	0	Contracts Payable			
61953													134	0	52	0	0	31	0	0	6	76	0	0	0	Accrued Employee Benefits			
62044													259	0	241	0	113	0	0	0	15	3	0	123	0				
62110													842	0	301	0	0	216	0	0	0	541	0	0	0	Accrued postretirement benefits			
62147													171	0	64	0	0	0	0	0	8	99	0	0	0				
62772													2193	0	280	0	0	0	0	0	189	1724	0	280	0	0			
63050													3022	0	2649	0	0	0	0	0	18	355	0	2649	0				
63069	563860	0	324589	0	0	0	0	0	209175	30024	105594	0									72								
63201													2541	0	2439	0	0	1699	0	0	23	23	56	740	0	Prepaid Exp FAS 158 adj			
63573													3201	0	2298	0	0	0	0	0	16	887	0	1468	0				
63733													2591	0	1304	0	0	507	352	0	376	911	0	445	0	Mtg Loan Escrow	Cardholder Settement	0	
63742													1896	0	257	0	257	0	0	0	90	1549	0	0	0				
63751													6	0	0	1	0	0	0	0	5	0	0	0	0				
64150													587	0	566	0	0	234	170	0	21	0	0	0	0	YEAR END BONUS ACCRUAL	SECOND QUARTER BONUS ACCRUAL		
64543													3469	0	3154	0	3150	4	0	0	84	231	0	0	0	prepaid employee health insurance			
64552													2900	0	1779	581	0	0	0	0	69	471	0	1085	0				
64730													1100	0	599	0	0	0	0	0	51	450	0	583	0				
65205													3108	0	179	0	0	123	56	0	4	2925	0	0	0	HOME BANKING SETTLEMENT	ATM SETTLEMENT		
65241													414	0	191	0	0	0	0	0	57	166	0	191	0				
65513	3056	0	159	0	96	63	0	0	2706	0	0	0									191					Other liabilities			
65559													4333	0	4035	0	0	0	0	0	106	192	0	3966	0				
65746													3180	0	1507	0	190	0	0	0	386	1287	0	512	0				
65858													8308	0	1973	0	0	0	0	0	92	6243	0	0	633				
66154													2664	0	680	0	0	0	0	0	27	1957	0	0	0				
66275													351	0	176	0	0	109	0	0	62	113	0	0	0	ACCRUED COMPENSATION			
66677													1438	0	579	606	0	0	0	0	1	252	0	404	0				
67142													194	0	30	0	0	30	0	0	74	90	0	0	0	OREO CONTRACT BALANCES			
67151													2411	948	1413	0	0	0	0	0	149	849	0	0	465				
67209													8746	0	5477	0	0	0	0	0	0	2851	418	5236	0				
67254													68	0	0	0	0	0	0	0	0	68	0	0	0				
67311													294058	0	55334	0	0	15000	0	0	2851	231968	3905	0	0	Bankers Acceptance disc liability			
67656													11909	0	6972	0	0	5933	0	0	97	3470	1370	0	0	NET DEFERRED ANNUAL FEE			
67870													4765	0	4607	0	114	0	0	0	13	145	0	4442	0				
68345													1056	0	333	0	0	0	0	0	267	456	0	333	0				
68448													157	0	89	0	2	87	0	0	46	22	0	0	0	UNB Escrow deposits	Backup witholding		
68671													993	0	758	0	437	249	0	0	133	102	0	21	0	HOLDBACK ON LOANS PURCHASES			
68756													1970	0	1267	0	22	0	0	0	90	613	0	1169	0				
68831													576	0	0	0	0	0	0	0	21	555	0	0	0				
68840													1788	0	1302	107	0	0	0	0	22	357	0	1219	11				
68859													913	0	53	0	0	0	0	0	37	703	120	0	0				
68943													1021	0	656	0	0	0	0	0	88	262	15	589	0				
69333													1419	0	0	0	0	0	0	0	309	1110	0	0	0				
69678													474	0	188	0	0	188	0	0	25	261	0	0	0	Passport Switch Clearing Account			
70058													1187	0	1024	0	0	0	0	0	55	108	0	966	0				
70218													608	0	11	0	0	0	0	0	46	486	65	0	0				
70414													1994	0	201	0	0	0	0	0	102	1691	0	0	0				
70638													844	0	508	0	0	411	0	0	47	289	0	0	0	Liability for Pension Benefit			
70955													164	0	0	72	0	0	0	0	5	87	0	0	0				
71073													130	0	17	0	0	0	0	0	14	99	0	0	0				
71318													5701	0	1947	0	0	1634	0	0	40	3534	180	0	0	Prepaid Pension			
71457													659	0	40	0	0	40	0	0	93	526	0	0	0	Subscription Payable			
71859													1026	0	2	17	0	0	0	0	1	1006	0	0	0				
72258													1073	0	0	0	0	0	0	0	212	861	0	0	0				
72351													223	0	0	0	0	0	0	0	50	173	0	0	0				
72454													468	0	0	17	0	0	0	0	120	331	0	0	0				
72678													723	0	140	264	140	0	0	0	6	313	0	0	0				
73116													10403	0	475	0	0	0	0	0	11	9917	0	475	0				
73152													926	0	857	0	84	0	0	0	29	0	40	770	0				
73554													74	0	8	0	0	0	0	0	33	33	0	0	0				
73956													202	0	173	0	58	0	0	0	29	0	0	115	0				
74056													1747	0	1303	276	346	957	0	0	19	149	0	0	0	NE MHEG Fund Liability			
74140													3817	0	23	0	0	0	0	0	341	3453	0	0	0				
