"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
5069					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5135					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5210					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5461					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5751					CONF							0	0	0	0	false		0	0												0	0	0	0																							
6039	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	153	0	107	0	0	0	0	0	0	0	0					0	0	0																
6329	316		14	54	CONF				69	398	63	0	0	0	0	false	124	0	0		62	9	80		271	757	53	172	28	173	0	0	0	0					17	7	37				Education & Training	Service Fee Analysis	Donations	Transfer from Holding Company									
7009					CONF							0	0	0	0	false		0	0												0	0	0	0																							
7045	19	0	23	0	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	2	0	6	16	0	16	119	14	0	62	9	0	0	0	0					0	0	0																
7072					CONF							0	0	0	0	false		0	0												0	0	0	0																							
7456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
7634					CONF							0	0	0	0	false		0	0												0	0	0	0																							
8033					CONF							0	0	0	0	false		0	0												0	0	0	0																							
8462					CONF							0	0	0	0	false		0	0												0	0	0	0																							
8631					CONF							0	0	0	0	false		0	0												0	0	0	0																							
9357					CONF							0	0	0	0	false		-28	0												0	0	0	0																			Late Accounting for ASU 2016-01				
9553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
9807	194		32	42	CONF	490						0	0	0	0	false	178	0	0		-8390			96	94		75	133		133	0	0	0	0				0		1293		LOAN EXIT FEES															
9955					CONF							0	0	0	0	false		0	0												0	0	0	0																							
10250					CONF							0	0	0	0	false		0	0												0	0	0	0														Downstream from Holding Company									
10849					CONF							0	0	0	0	false		0	0												0	0	0	0																							
11145	25	27	24	2	CONF	14	31		39			0	0	0	0	false	22	0	0	15		6	139	127	24		45	28	92	24	0	0	0	0					3	12	13	Other Misc Income	Other Misc Asset Income		Credit & Collections												
11640					CONF							0	0	0	0	false		0	0												0	0	0	0																							
11837					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12030					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12142					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12311	13869				CONF	12569	20337					-4	0	0	0	false		0	0		15809			75235		58512					0	0	0	0	-306575	0	391760					Commitments / Letter of Credit Fees	Overhead Charges					Change in Minority Interest									
12647					CONF							0	0	0	0	true		0	0												0	0	0	0																		An amount of $28,000 was booked to dividends paid, in error on 2-27-2020. It should have been a direct expense as applicable income taxes.					
12656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12946					CONF							0	0	0	0	false		0	0												0	0	0	0																							
13103	348				CONF				313	317		0	0	0	0	true		0	0					617		314		455			0	0	0	0											Other Professional Services	Other Computer Service Exp						During the quarter ended March 31, 2020 the Bank recorded an additional Provision for Loan & Lease Losses (Schedule RI, Item #4) in the amount of $600,000.  This Provision was deemed appropriate based upon Management?s analysis and assessment of Economic Conditions (Qualitative/Other Environmental Factor) in the COVID-19 Pandemic environment, leading to higher general reserve percentages for Commercial Mortgages, Commercial/Industrial Loans, and Commercial Construction Loans.					
13251					CONF							0	0	0	0	false		0	0												0	0	0	0																							
13457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
14155					CONF							0	0	0	0	false		0	0												0	0	0	0																							
14650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
14753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
14865					CONF							1163	0	0	0	false		0	0												0	0	0	0				0										Additional Capital Contributions									
14977	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
16551					CONF							0	0	0	0	false		0	0												0	0	0	0																			Prior year adjustment for adding mortgage servicing asset		389		
16748					CONF							0	0	0	0	false		0	0												0	0	0	0																							
17110	0	0	0	0	CONF	0	0	0	639	257	202	0	0	0	0	false	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	0					0	0	0				REFERRAL FEES	CUSTODIAN COSTS	CONTRIBUTIONS										
17147	1292	0	0	0	CONF	0	0	1939	0	0	0	0	0	0	0	false	0	0	0	0	1334	0	0	2397	0	5673	0	0	1516	0	0	0	0	0					0	0	0			OTHER INC - DERIVATIVE HEDGE													
17259					CONF							0	0	0	0	false		0	0												0	0	0	0																							
17950					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection Acquisition of Malta and Glasgow									
17978					CONF							0	0	0	0	false		0	0												0	0	0	0																							
18050					CONF							0	0	0	0	false		0	0												0	0	0	0																							
18827					CONF							48	0	0	0	false		0	0												0	0	0	0														DIVIDEND OF EQUITY SECURITIES TO PARENT HC									
18836					CONF							0	0	0	0	false		0	0												0	0	0	0																							
18854	233				CONF				375			0	0	0	0	false		0	0					285							0	0	0	0											Bonus Accrual												
19356					CONF							0	0	0	0	false		0	0												0	0	0	0																							
19936					CONF							0	0	0	0	false		0	0												0	0	0	0																							
19972					CONF							0	0	0	0	false		0	0												0	0	0	0																							
20053					CONF							0	0	0	0	false		0	0												0	0	0	0																							
20633					CONF							0	0	0	0	false		0	0												0	0	0	0																							
20857					CONF							0	0	0	0	false		0	0												0	0	0	0																							
21256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
21359					CONF							0	0	0	0	false		0	0												0	0	0	0																							
21658					CONF							0	0	0	0	false		0	0												0	0	0	0											Maintenance Agreements												
22048					CONF							0	0	0	0	false		0	0												0	0	0	0														CDFI Award for Technical Assistance for 2019 to Holding Co									
22543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
22552					CONF							0	0	0	0	false		0	0												0	0	0	0																							
22730					CONF							0	0	0	0	false		0	0												0	0	0	0																							
23456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
23504	823	0	315	162	CONF	1231	329	0	673	0	0	0	0	0	0	false	0	0	0	0	548	0	0	1012	0	530	209	577	229	197	0	0	0	0	-1473	0	1625		0	0	177	LOAN SWAP FEE INCOME	TITLE FEE INCOME		SYSTEM SERVICES												
23643					CONF							0	0	0	0	false		0	0												0	0	0	0																							
23755					CONF							0	0	0	0	false		0	0												0	0	0	0																							
24006					CONF							242	0	0	0	false		0	0												0	0	0	0														Unearned ESOP Shares Expense									
24378					CONF							0	0	0	0	false		0	0												0	0	0	0																							
24453					CONF							13	0	0	0	false		0	0												0	0	0	0														Below Market Rate Stock Loan									
24659					CONF							0	0	0	0	false		0	0												0	0	0	0																							
24668					CONF							0	0	0	0	false		0	0												0	0	0	0																			0				
24949					CONF							0	0	0	0	false		0	0												0	0	0	0																							
25357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
25647					CONF							0	0	0	0	false		0	0												0	0	0	0														Holding Company capital infusion									
26176					CONF							0	0	0	0	false		0	0												0	0	0	0																							
26457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
26765					CONF							0	0	0	0	false		0	0												0	0	0	0																							
27070					CONF							0	0	0	0	false		0	0												0	0	0	0																							
27548	94		54	27	CONF				33			0	0	0	0	false	64	0	0	20	85	20	51	508	93	855	77	233	382	15	0	0	0	0						12	283				Debit card fraud												
27614					CONF							-650	0	0	0	false		0	0												0	0	0	0														Dividend to Holding Co. - Capital upflow									
27847					CONF							0	0	0	0	false		0	0												0	0	0	0																							
28013	818		441		CONF							648	248	0	0	false		0	0		877			1293		226	387	466			0	0	0	0				0										capital contributions	change in unallocated ESOP								
28152					CONF							0	0	0	0	false		0	0												0	0	0	0																							
28675					CONF							0	0	0	0	false		0	0												0	0	0	0																			ASU 2016-01				
28732					CONF							0	0	0	0	false		0	0												0	0	0	0																							
29476					CONF							0	0	0	0	false		0	0												0	0	0	0																OREO write down accrued in error							
29636					CONF							0	0	0	0	false		0	0												0	0	0	0																							
29878	289		408	34	CONF				786	291		0	0	0	0	false	37	0	0	1		46	43	356	85		236	488		84	0	0	0	0					2	69	151				Outside Service Fees	Mortgage Loan Expense											
30052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
30502					CONF							0	0	0	0	false		0	0												0	0	0	0																							
30650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
30810	216433				CONF	58298	-12263		294664	56353		0	0	0	0	false		0	0							98652					0	0	0	0	-1901509	0	2460564	0				Net Credit Card Fee Income	Losses on Noncontrolling Investments		Servicing Fees Paid To Affiliates	Collection Fees											
31134					CONF				29			0	0	0	0	false		0	0				19	179		98	30			30	0	0	0	0								Promotional Fee	Other Misc Income		Misc Servicing												
31255	32	0	117	110	CONF	38	0	0	282	102	0	0	0	0	0	false	12	0	0	0	71	0	0	199	43	43	80	100	20	63	0	0	0	0					0	0	0	other mortgage loan income			Computer support contracts	Item processing											
31657					CONF							0	0	0	0	false		0	0												0	0	0	0																							
31826	33		42	10	CONF				60			0	0	0	0	false	9	0	0						22	163			14	25	0	0	0	0											Other Taxes (Franchise & Excise, R/E. PP Taxes)												
31835					CONF							0	0	0	0	false		0	0												0	0	0	0																							
32234					CONF							0	0	0	0	false		0	0												0	0	0	0																							
32766					CONF							300	0	0	0	false		0	0												0	0	0	0														additional capital									
32971					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33147					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33259					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33268					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33370					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33839					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33857	64	3	3		CONF				62			0	0	0	0	false		0	0				101	302							0	0	0	0											OTHER PROFESSIONAL FEES												
34425					CONF							4000	0	0	0	false		0	0												0	0	0	0														Capital Transfer from Parent Holding Company									
34434					CONF							0	0	0	0	false		0	0												0	0	0	0																							
34537	1219			1369	CONF	599	918					0	0	0	0	false		0	0		886			4630		3261		1420			0	0	0	0	-16876	516	21226					Loan Swap Fees	Investment in Subsidiaries														
34555	29	1	44	78	CONF	0	0	0	52	0	0	0	0	0	0	false	8	0	0	12	84	5	5	146	22	134	8	14	74	12	0	0	0	0					1	0	7				Salary Continuation Plan Expense												
34742					CONF							0	0	-36	0	false		0	0												0	0	0	0																Sub. FWM reserve no longer part of bank reserve							
35057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0					0	0	0																
35301	0	0	0	0	CONF	163000	105000	93000	234000	50000	0	-2000	0	-1000	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fee Revenue received from Affiliates	Accounting outsourcing hedge funds	Software Service Fees	Fees for transaction processing services	Fees for professional services		ASU 2016-13 CECL adoption effect		FX Revaluation							
35570	2363	0	0	0	CONF	410	0	0	4043	0	0	3126	0	0	0	false	0	0	0	0	1396	0	227	6267	0	0	0	2380	0	0	0	0	0	0	-8367	0	-1168	0	188	0	0	Foreing Exchange Income			Provision for credit losses on off-balance sheet credit exposures			Other Stock Award Activity				0.00000000			0.00000000	0.00000000	
35646					CONF							0	0	0	0	false		0	0												0	0	0	0																							
35879					CONF							-17	0	0	0	false		0	0												0	0	0	0														DIVIDEND UP FOR TAXES									
36456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
36933					CONF							0	0	0	0	false		0	0												0	0	0	0																							
37051					CONF							0	0	67	0	false		0	0												0	0	0	0																Mark to Market Loan Adjustment Amortization							
37341					CONF							0	0	0	0	false		0	0												0	0	0	0																							
37435					CONF							0	0	0	0	false		0	0												0	0	0	0																							
37640	1071	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1211	0	0	1664	0	2482	0	624	809	0	0	0	0	0	-6717	6886	8767	0	0	0	0																
37659	2	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	1	0	0	6	44	4	0	9	18	0	4	0	0	0	0					0	0	0																
37949					CONF							0	0	0	0	false		0	0												0	0	0	0																							
38740					CONF							0	0	0	0	false		0	0												0	0	0	0																							
39327					CONF							0	0	0	0	false		0	0												0	0	0	0																							
39756	169				CONF							0	0	0	0	false		0	0					256		157					0	0	0	0							237	Other Operating Income -	Lease Rental Income		Other Insurance Expense	General Travel & Expense	Other Insurance Expense										
40033					CONF							0	0	0	0	false		0	0												0	0	0	0																							
40499	876				CONF	1519	411	546	780			1027	0	0	0	false		0	0		609			2220		2084					0	0	0	0								Loan derivative valuation	Interest rate swap fee income	Visa Incentive Payment	Loan Closing Costs			Capital Contribution from parent holding company									
40855					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41629					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41825					CONF							0	0	0	0	false		0	0												0	0	0	0														Non-stock capital contribution from Holding Company									
41955					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42037					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42354					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42372					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42420	1085	1		32	CONF	178	515	230	370	464	738	0	0	0	0	false	699	0	0	395	1616	147	247	1271	435	5262	123		1529	830	0	0	0	0						195	257	LETTER OF CREDIT FEES	INTERCOMPANY PROFESSIONAL FEES	MERCHANT ALLIANCE REVENUE	COLLECTION AND REPOSSESSION EXPENSE	OTHER PROFESSIONAL FEES	PA SHARES TAX										
42448	358	0	87	24	CONF	938	0	0	0	0	0	0	0	0	0	false	87	0	0	22	0	28	44	674	89	910	55	0	440	200	0	0	0	0					11	0	0	LOAN DISCOUNT															
42457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
43052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
43351					CONF							0	0	0	0	false		0	0												0	0	0	0																							
43856					CONF							0	0	0	0	false		0	0												0	0	0	0																							
43959					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44040					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44433					CONF							0	0	0	0	false		0	0					192				106			0	0	0	0																							
44741					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44750					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44929	7		24	1	CONF				34			0	0	0	0	false	4	0	0	2	13	6	20	22	8		14		66	28	0	0	0	0											(Franchise) FIT #4460001												
45038	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
45047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45430					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45458					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45560	644				CONF	254	68		788			0	0	0	0	false		0	0		180			411							0	0	0	0								Debit Card Fee Income	Dividend on IBCF II		Computer software												
45775					CONF							0	0	0	0	false		0	0												0	0	0	0																							
46053					CONF							0	0	0	0	false		0	0												0	0	0	0																							
46941					CONF							0	0	0	0	false		0	0												0	0	0	0																							
47247	109		44	44	CONF	-2441	-630	738				0	0	0	0	false	20	0	0	9	67	7	91	75	35	41	144	83	64	33	0	0	0	0					9	24	14	Derivative Gain (Loss) Hedging Instruments	Realized Gain (Loss) Hedging Activity	Gain (Loss) on Held for Sale				Capital contribution from bank holding company									
47256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
47452					CONF							0	0	0	0	false		0	0												0	0	0	0																							
47500					CONF							0	0	0	0	false		0	0												0	0	0	0																							
48057					CONF							0	0	0	0	false		-66	0												0	0	0	0																			Accounting error changes per FDIC exam				
48150					CONF							0	0	0	0	false		0	0												0	0	0	0																							
48374					CONF							0	0	0	0	false		0	0												0	0	0	0																							
48440					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49054					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49148					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49241					CONF							0	0	0	0	false		0	0												0	0	0	0																	24						
49652					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49951					CONF							0	0	0	0	false		0	0												0	0	0	0															0								
50144					CONF							0	0	0	0	false		0	0												0	0	0	0																							
50461		156	9	11	CONF		5		6	3	50	0	0	0	0	false		157	0					5			21	14		8	0	0	0	0						49	4	Commissions -International Department	Other Income	Commission International	Business development and Business meal	Auto and Travel	Donation						CPA true up the tax account for tax return filing				
50872					CONF							0	0	0	0	false		0	0												0	0	0	0																							
51253	0	0	0	0	CONF	0	0	0	489	0	0	0	0	0	0	false	0	0	0	0	0	0	124	150	0	0	0	0	0	0	0	0	0	0					0	950	0				Loan Expense												
51356	2		7		CONF							0	0	0	0	false	1	0	0			4	8	3	8		24	19	7		0	0	0	0						4																	
51459					CONF							0	0	0	0	false		0	0												0	0	0	0																							
51842					CONF							0	0	0	0	false		0	0				100	163							0	0	0	0																							
52719	0	0	0	0	CONF	0	0	0	6162	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	8681	0	0	0	0	0	0					0	0	0				DTCC management fees												
52951					CONF							0	0	0	0	false		0	0												0	0	0	0																							
53051					CONF							0	0	0	0	false		0	0												0	0	0	0																							
54058					CONF	122						0	0	0	0	false		0	0					169							0	0	0	0								Star Income			Star Charges												
54656	118	0	33	0	CONF	0	0	0	268	139	0	0	0	0	0	false	54	0	0	8	69	18	33	607	61	230	49	2	0	51	0	0	0	0					5	0	17				Holding Company Fees	Debit Card Expense											
54973	965				CONF							705	0	0	0	false		0	0		794		623	3448		1756					0	0	0	0	-15372	0	19441											Additional Paid in Capital									
55336					CONF							0	0	0	0	false		0	0												0	0	0	0																							
55635					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital contribution of cash					Net Impact of Exam Adj and Tax Preparation Adjustment				
55653					CONF							0	0	0	0	false		0	0												0	0	0	0																							
55970					CONF							0	0	0	0	false		0	0												0	0	0	0																							
56258	28	0	16	1	CONF	2	0	0	32	12		0	0	0	0	false	11	0	0	0	0	6	2	141	9	76	20	0	42	10	0	0	0	0					2	-21	6	Misc Fees			Business Developement	Other Expense											
56351					CONF				790			0	0	0	0	false		0	0		218		162		360	1268				836	0	0	0	0											Software expenses												
56548					CONF							0	0	0	0	false		0	0												0	0	0	0																							
56717					CONF							0	0	0	0	false		0	0												0	0	0	0																							
57040	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
57451					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58225					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58243	441		204	103	CONF	412	334		-2321	-1710		0	0	0	0	false	399	0	0	40	503	72	74	2337	207	1031	164	2352	199	274	0	0	0	0					54	24	484	Management fee revenue - JWI	Management fee revenue - JFG		Unrealized gain on derivatives & hedging activities	Client derivative fee income											
58355					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58636					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection by Parent Company									
58757					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58971	1420				CONF	1463			2258			0	0	0	0	false		0	0					2599		2389					0	0	0	0				0				Rent Income			Software Expense												
59316					CONF							0	0	0	0	false		0	0												0	0	0	0																							
59352					CONF							0	0	0	0	false		0	0					139						116	0	0	0	0											Software expense												
59370					CONF							0	0	0	0	false		0	0												0	0	0	0																							
59754					CONF							0	0	0	0	false		0	0												0	0	0	0																							
60143					CONF	26000	11000	9000	45000	43000	36000	0	0	0	0	true		0	0		12000					56000					0	0	0	0	13000	0	-17000					Intercompany income	Unused loan commitment fees	Letter of credit fees	Intercompany fee expense	Outside processing fee expense	Software purchases and maintenance expense					Line 2 above includes an additional item that exceeded 7 percent of Schedule Ri 7.d. - Pension costs of $(14,000)					
60330	0	0	0	0	CONF	0	0	0	209	0	0	0	0	0	0	false	0	0	0	0	0	0	138	0	0	1055	0	171	160	157	0	0	0	0					0	0	0				INTERNET BANKING EXPENSE												
60545					CONF							0	0	0	0	false		0	0												0	0	0	0																							
60554					CONF							0	0	0	0	false		0	0												0	0	0	0																							
60648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
61122	130	50	62	564	CONF				151	93		0	0	0	0	false	77	0	0		303	46	92	817	61	631	117	88	235	217	0	0	0	0					20	34	84				Contract Labor	Investor Relations											
61355					CONF							0	0	0	0	false		0	0												0	0	0	0																							
61476					CONF							0	0	0	0	false		0	0												0	0	0	0																Abington's LLR reduced to $0 due to merger on 5/17			External audit backdated yearend adjusting entries				
61757					CONF							0	0	0	0	false		0	0		24									36	0	0	0	0																							
61832					CONF							0	0	0	0	false		0	0												0	0	0	0																							
61953					CONF							0	0	0	0	false		0	0												0	0	0	0																			Adjustment to Depreciation of Bank Building &  Fixtures				
62044					CONF							0	0	0	0	false		0	0												0	0	0	0																							
62110					CONF							0	0	0	0	false		0	0												0	0	0	0																							
62147					CONF							0	0	0	0	false		0	0												0	0	0	0																							
62772					CONF							0	0	0	0	false		0	0												0	0	0	0																							
63050					CONF							0	0	0	0	true		0	0												0	0	0	0																							
63069	16582	0	0	0	CONF	13333	-6690	6687	8660	0	0	0	0	-221	0	false	0	0	0	0	0	0	0	23769	0	11748	0	15026	0	0	0	0	0	0					0	0	0	Customer swap fees	Contingent consideration from sale	Lease residual and operating income	Professional services for customers					ASC 310-30 adjustment for purchased credit impaired loans							
63201					CONF							0	0	0	0	false		0	0												0	0	0	0																							
63573					CONF							0	0	0	0	false		0	0												0	0	0	0																							
63733					CONF				131			0	0	0	0	false		0	0		82		77	249		565			314		0	0	0	0											Loan Department Direct Expense and Collections												
63742					CONF							0	0	0	0	false		0	0												0	0	0	0																							
63751				2	CONF							0	0	0	0	false	2	0	0					12	3			1	4	3	0	0	0	0																							
64150					CONF							0	0	0	0	false		0	0												0	0	0	0																							
64552	119				CONF				196			0	0	0	0	false		222	0					148			104	112			0	0	0	0								Other Gain (Loss)	CDFI Grants & Awards		Other Outside Services								Year End Tax Adjustment 2019				
64730					CONF							0	0	0	0	false		0	0												0	0	0	0																							
