"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
2040	56	0	38	63	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	51	0	0	275	0	0	101	56	35	51	28	0																	
2161	0	0	35	0	CONF	41	0	0	83	29	37	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	53	0	25	177	33	0	134	27	0	87	27	0	Yield Spread Premium			Deferred Compensation Plan Expense	Comptrollers Assessment	Stock Plan Expense											
2376	190	384	330	34	CONF	863	301	0	824	923	0	0	0	0	0	0	0	0	0	0	0	false	98	0	0	0	1363	20	89	799	143	0	140	485	167	0	83	0	JOINT VENTURES	MISCELLANEOUS FEES		OREO EXPENSE	MISCELLANEOUS EXPENSE												
2554	0	0	6	6	CONF	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	1	0	1	3	0	-1	3	1	0	2	0				Software Maintenance													
2732	215	0	87	70	CONF	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	54	0	283	46	0	0	25	0	0	60	0				oreo expense													
2750	26	0	34	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	32	0	0	74	0	0	0	0	41	0	0	0																	
3177	191	0	137	169	CONF	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	false	85	0	0	33	310	28	734	906	103	0	0	261	76	477	58	0				OCC Semi-Annual Assessment													
3252	0	0	0	0	CONF	0	0	0	106	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	30	0	0	89	0	0	0	0				Computer Exp- In House	Business Promotion												
3458	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0																	
3720	84	26	39	0	CONF	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-62	0	0	101	0	40	352	0	0	0	38	79	62	50	0	Check Card Income														Removed from our book per J.W. Hunt Outside audit firm.		
3971	769	0	0	0	CONF	433	0	0	1865	746	580	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	182	0	107	550	0	0	921	0	610	599	744	0	Debt protection product revenues			Direct and indirect expense allocations/management fees from holding company	Employee reimbursed expenses	Credit report fees and collection expenses								Other noninterest expense items that exceed the reporting threshold:  Insurance expenses of $362 thousand, and a remediation expense recovery of ($265) thousand.			
4156	0	0	0	0	CONF	124	0	0	78	37	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	55	0	0	139	0	0	188	59	0	88	81	0	MORTGAGE BANKING			INTERNET BANKING	TUITION & TRAINING												
4231	0	0	39	26	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	77	139	35	0	0	77	0	90	0	0																	
4437	53	0	63	0	CONF	0	0	0	44	42	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	107	0	0	257	65	0	309	53	142	100	61	0				OCC ASSESSMENTS	BUSINESS FRACHISE TAXES												
4839	0	0	48	69	CONF	75	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	21	0	317	47	0	0	94	0	43	0	0	Secondary Mortgage Lending Origination Fees			Non performing asset expense						Parent holding company funds downstreamed							
5069	55	151	528	32	CONF	67	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	101	0	0	0	94	0	0	0	0	Fees on Letters of Credit			Increase in Reserve for Off-Balance Sheet Exposures													
5135	32	6	36	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	49	0	0	2	85	16	230	0	101	0	8	31	24	80	107	0																	
5210	203	0	193	106	CONF	70	0	0	457	108	0	0	0	0	0	0	0	0	0	0	0	false	157	0	0	0	547	0	74	171	134	0	754	171	124	241	194	0	Credit Card Processing Income			PA Shares Tax	OREO Expenses												
5461	280	0	0	0	CONF	38	133	164	140	144	430	0	0	0	0	0	0	0	0	0	0	true	0	0	0	44	37	0	0	144	85	0	235	0	110	113	185	0	INTERNET BANKING FEES	MISC FEES AND INCOME	FHLB DIVIDEND INCOME	CUSTOMER SUPPORT EXPENSES	INSURANCE EXPENSES	TRANSPORTATION EXPENSES								OREO expense is 119			
5751	36	0	26	0	CONF	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	63	0	0	212	0	0	64	0	0	0	57	0				Trust Accounting & Software Expense													
6039	0	0	0	0	CONF	0	0	0	127	28	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0				LOSS ON USDA GUARANTY	ORE EXPENSES												
6141	0	0	26	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	2	0	6	0	107	17	0	0	0	0	0	8	0																	
6329	231	7	23	121	CONF	30	15	0	99	458	109	0	0	0	0	0	0	0	0	0	0	false	154	0	0	0	69	15	155	0	325	0	897	64	247	215	230	0	Exchange / Service Charges	Loan Service Charges		Education & Training	Service Fee Analysis	Donations											
7009	0	0	0	0	CONF	0	0	0	14994	1238	678	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory and Other Service Fees	Custody Fees	Other Professional Fees											
7045	26	0	46	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	38	0	0	8	0	9	35	0	34	0	202	28	0	100	35	0																	
7072	75	0	136	11	CONF	0	11	0	105	0	70	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	52	5	12	193	22	0	28	67	113	0	18	0		Gross Rent Income		Loan Expenses		Insurance Expenses											
7157	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0																	
7456	27	0	34	0	CONF	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	70	45	0	0	0	0	0	31	31	0				Insurance expense													
7634	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	90	0	0	0	30	0	54	0	0																	
8033	6	31	67	34	CONF	104	0	0	112	46	29	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	16	4	0	74	21	0	0	36	20	0	19	0	ATM CHECK CARD INCOME			ORE/OTHER ASSETS LOSS EXPENSE ACCOUNT	CHECK CARD ATM EXPENSE	COMPUTER SOFTWARE LICENSES AND MAINTENANCE											
8462	0	0	36	0	CONF	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	95	0	0	177	0	0	120	0	0				Comptroller of the Currency assessments													
8631	17	0	43	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	30	3	60	130	7	0	0	23	0	11	0	0																	
9357	74	0	55	121	CONF	185	134	45	60	158	249	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	0	0	0	0	0	109	43	102	0	0	0	Special Services Fees	Wire Fees	Safekeeping Fees	Correspondent Bank Charges	Outside Vendor Services	Asset Purchase											
9553	0	0	40	0	CONF	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	35	0	0	43	0	0	0	0	0	0	0	0	Other Income - Note Modification Fee																
9807	380	456	109	175	CONF	100	93	157	4433	8287	873	0	0	0	0	0	0	0	0	0	0	false	55	0	0	35	518	45	86	956	86	0	0	300	274	0	96	0	LOAN INSPECTION FEES	LATE CHARGES	PREPAYMENT PENALTIES	OREO EXPENSES	OREO WRITE DOWNS	NET DERIVATIVE ACTIVITY											
9955	0	0	0	0	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	113	0	0	36	0	0	0	0	0				INTERNET BANKING													
10250	61	29	32	55	CONF	46	0	0	69	92	146	0	0	0	0	0	0	0	0	0	0	false	66	0	0	2	6	22	11	22	63	0	740	26	67	266	52	0	Other Service Charges			Insurance Bond, D&O, Property, VSI, SBA	Technology Vendor Expense	OREO Expense				Downstream from Holding Company							
10849	44	187	0	33	CONF	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	17	0	50	195	33	0	0	57	0	0	109	0	Data Processing Income																
11145	47	29	53	2	CONF	14	96	0	38	33	0	0	0	0	0	0	0	0	0	0	0	false	42	0	0	22	0	11	248	194	29	0	0	76	19	95	38	0	45003 Other Misc Income	45004 Other Misc Asset Income		55032 Credit Collections	55034 OREO Expense												
11275	359	0	0	347	CONF	95	1338	0	195	160	149	0	0	0	0	0	0	0	0	0	0	false	296	0	0	0	424	0	0	804	0	0	632	243	254	338	148	0	Wire Fee Income	Fraud insurance claim settlement		Insurance-related expense	Supervisory exam fees	Travel and entertainment exp											
11640	32	0	92	71	CONF	0	0	0	151	387	55	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	83	16	29	0	30	0	45	34	0	0	61	0				State Sales TAx	Tunica County Public Improvement Bond	OCC Assesement											
11837	29	0	0	41	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	39	27	0	0	0	0	52	36	0	0				Item Processing													
12030	0	25	0	77	CONF	78	18	17	380	230	176	0	0	0	0	0	0	0	0	0	0	false	0	0	0	35	0	19	0	415	95	0	204	0	0	0	0	0	Appraisal fees	Wire fees	Exchange fees	Federal Tax Credit Expense	Building repairs and maint	Equipment repairs and maint											
12142	34	2	54	6	CONF	28	0	0	93	29	0	0	0	0	0	0	0	0	0	0	0	false	38	0	0	3	86	34	48	0	50	0	90	25	27	9	41	0	gain on securities			contracted services	miscellaneous expense												
12179	0	0	37	0	CONF	0	35	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	Earnings on Bank Owned Life Insurance	Brokered loan origination fees		Ohio state sales taxes.	Debit card expenses.												
12311	35725	0	0	8339	CONF	5380	19368	7836	0	0	0	0	0	0	0	0	0	21586	0	0	0	true	7696	0	0	0	25578	0	6428	92004	0	0	61521	0	9019	0	9326	0	Miscellaneous Banking Income	Commitments / Letter of Credit Fees	Foreign Exchange Fees							FAS 123 Stock option expense				RC-M 8b. Additional "URL's of all other public facing internet web sites that the reporting institution uses to accept or solicit deposits from the public, if any" www.banklikeafan.com, www.bigredbanking.com, www.bluejacketschecking.com, www.buckeyebanking.com, www.bulldogsbanking.com, www.cavalierbanking.com, wwwclipperschecking.com, www.eaglesbanking.com, www.herdbanking.com, www.lakersbanking.com, www.monsterchecking.com, www.monsterschecking.com, www.oilerbanking.com, www.rocketsbanking.com, www.spartansbanking.com, huntington.bank, huntingtonbanks.bank			
12647	0	0	18	17	CONF	48	26	15	45	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4	0	108	14	0	0	71	0	0	35	0	Other service charges	Loan Fees Income	Other Operating Expense	Other Property Expense													
12656	2	0	24	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	2	1	5	5	0	6	7	0	3	6	0																	
12937	0	0	30	0	CONF	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	89	0	0	0	71	38	31	28	0				General insurance													
12946	215	0	0	0	CONF	28	136	0	176	230	0	0	0	0	0	0	0	0	0	60	0	false	144	0	0	62	123	45	102	725	264	0	588	158	196	21	904	0	Inc in value/earnings on subsidiaries	miscellaneous income		correspondent bank charges 176	business development 87, travel 149							Beginning balance of other bank in business combination					
12955	0	0	0	0	CONF	0	0	0	77	63	26	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	0	72	33	70	0	0	41	0	0	50	0				Dues and Subscriptions	Business Development	Education											
13103	478	0	293	0	CONF	99	0	0	270	278	266	0	0	0	0	0	0	0	0	0	0	false	0	0	0	59	0	54	149	1208	316	0	101	0	655	322	0	0	Misc income			Other Professional Services	Misc expenses	Other Computer Service expense											
13251	9	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	5	21	9	0	0	20	0	0	0	0																	
13457	0	0	0	0	CONF	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0				Life Insurance Expenses													
14052	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	101	0	0	0	0	0	64	0	0																	
14155	66	2	6	6	CONF	0	0	0	17	57	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	1	53	10	29	162	30	0	230	30	48	141	14	0				CDARS, ICS	Collection Expense												
14650	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	3	25	0	0	31	20	0	36	0	0	22	0	0																	
14753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0																	
14865	148	0	73	0	CONF	82	82	0	58	91	62	0	0	0	0	0	0	3400	0	0	0	true	56	0	0	37	60	0	26	479	0	0	454	104	0	0	0	0	Mortgage Broker Fee Income	Miscellaneous Income		Armored Car Service	Deferred Compensation Expense	Write Down OREO				Purchase of Bank Reale, Pasco, WA				Line item 2, Additional Expenses > 3% of RI, item 7.d:  Bank Business=$75K, Customer Check Expense=$59K, Electronic Banking Expense=$58K			
14977	20	0	81	9	CONF	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	1	0	0	0	6	10	0	0	20	0	0	6	0				INSURANCE													
16551	98	0	0	0	CONF	36	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	74	0	0	0	47	16	27	178	79	0	208	0	68	136	66	0	Management fees			OREO expenses											Prior year adjustment for adding mortgage servicing asset		
16748	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	25	0	0	98	0	0	49	42	0	41	0	0																	
16953	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0																	
17110	478	0	0	0	CONF	0	0	0	859	368	278	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	742	154	0	0	0	0	0	0	0				REFERRAL FEES	CUSTODIAN COSTS	TRAVEL & ENTERTAINMENT								2(o) CONTRIBUTIONS                                     232 2(p) OTHER CLIENT COSTS                           245 2(q) OTHER PROFESSIONAL FEES              169			
17147	1713	0	0	0	CONF	484	0	0	1719	1137	0	0	0	0	0	0	0	0	0	0	0	false	906	0	0	0	1345	0	800	2010	653	0	6203	722	0	1428	780	0	Derivative Hedge Income			Other Outside Services	Insurance Expense												
17259	5	5	19	41	CONF	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	2	36	3	78	0	21	0	0	0	0	0	0	0	ROYALTY INCOME 660000	FORFITURE INCOME 659900	OTHER MISC INCOME 689900														
17464	497	5	295	354	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	617	0	0	0	482	82	207	0	330	0	2833	300	1518	1025	408	0																	
17950	88	0	16	10	CONF	31	176	0	56	48	48	0	0	0	0	0	0	0	0	0	0	false	33	0	0	17	85	20	0	199	64	0	0	32	0	0	42	0	Other Commissions and Fees	RE Secondary Loan Fees		OCC Assessment	Dues and Subscriptions	Miscellaneous Expenses											
17978	7	0	67	0	CONF	24	4	6	52	47	96	0	0	0	0	0	0	0	0	0	0	false	30	0	0	7	0	11	17	232	22	0	65	36	0	6	32	0	Appraisal & Inspection Fees	Misc Operating Income	Misc Non-Operating Income	OCC Assessments	Acquisition & Retention Costs of ORE	Misc Operating/Non Operating Expense											
18050	0	0	121	172	CONF	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	false	77	0	0	0	69	0	82	79	0	0	870	0	0	358	214	0				Business Develpment /Goodwill													
18135	0	0	0	265	CONF	0	0	0	428	82	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	72	0	0	202	0	0	0	68	0	0	0	0				Conv Credit Ins Prem Exp	FHA Title 1 Pem Exp												
18377	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0																	
18827	522	110	0	0	CONF	194	0	0	301	148	169	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	256	0	56	778	0	0	680	0	0	279	215	0	Miscellaneous Loan Fees			OREO Related Expense	PA Capital Stock Tax	Other Operating Expense											
18836	39	0	60	0	CONF	0	0	0	31	65	61	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	65	0	0	311	0	0	126	38	0	0	0	0				OTHER INSURANCE AND BONDS	HOLDING COMPANY MANAGEMENT FEE	LOAN AND OREO EXPENSE											
18854	98	0	0	75	CONF	78	0	0	70	103	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	430	81	0	68	0	0	0	0	0	Correspondent Bank Fees			Business Travel	Amortization Core Deposit  Intangible												
19356	31	0	19	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	6	10	6	16	107	20	0	0	29	0	0	0	0																	
19730	512	0	0	504	CONF	155	259	124	398	279	418	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	717	123	1274	1371	378	0	448	0	533	636	553	0	ACH Origination Fees	Secondary Mortgage Miscellaneous Fees	Letter of Credit Fees	OREO Expenses	Messenger/Armored Service	Loan Administration											
19936	47	0	74	0	CONF	14	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	56	13	236	204	33	0	0	0	0	154	59	0	Wire transfer fees			Deferred Comp Expense													
19972	36	0	54	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	51	0	0	0	0	0	0	29	0	0	0	0																	
20053	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	33	0	0	0	163	0	0	0	0																	
20512	9	0	13	0	CONF	0	0	0	38	61	25	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	2	30	0	26	0	0	0	0	73	2	0				pa shares tax	professional services	bank exam											
20633	138	426	34	116	CONF	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	100	0	201	480	84	0	0	51	0	0	0	0						BUSINESS FRANCHISE											
20857	15	0	12	0	CONF	63	0	0	150	91	20	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	6	8	0	0	19	0	31	1	50	0	6	0	Granite Falls Energy distribution			Donations	PR Expense	Correspondent Bank Service Fees											
21256	0	4	6	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	7	2	0	22	1	0	0	0	0	0	3	0																	
21359	28	0	14	0	CONF	0	0	0	17	37	0	0	0	0	0	0	0	0	0	-1	0	false	12	-8	0	1	3	4	1	30	0	0	8	10	0	0	0	0				Correspondent Bank Fees	Adjust to Market Value on ORE							Correction due to Rounding			Error in Entry from 2014 Earnings-Corrected 1/30/15		
21630	43	0	34	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	89	0	0	114	0	0	0	0	0																	
21658	35	0	48	33	CONF	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	57	0	91	95	0	0	0	40	60	64	0	0				Maint Agreements	Education	Insurance Expense											
22048	47	0	1	10	CONF	45	67	0	50	53	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	11	48	12	244	199	26	0	0	57	43	134	39	0	Miscellaneous Income	Loan Processing Fees		Public Relations/Charitable Contributions	Forclosed Property												
22543	112	0	0	90	CONF	0	0	0	100	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	0	28	55	0	0	0	62	39	0	0				Online banking						Dividends downstreamed from CS Bancorp our holding company							
22552	26	0	27	0	CONF	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	2	0	6	19	21	33	0	0	18	17	3	17	0				equipment/services													
22730	25	0	75	0	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	43	0	0	164	28	0	163	0	39	112	47	0				Blanket Bond													
22936	82	0	0	74	CONF	0	0	0	60	99	0	0	0	0	0	0	0	2300	0	0	0	false	44	0	0	0	0	0	0	309	42	0	163	56	0	124	43	0				Expense on Other Real Estate	Insurance Expense					Capital injection from parent holding company							
23045	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	35	0	0	0	29	0	0	0	0				Service Agreement - IT Services													
23456	89	0	0	0	CONF	36	0	0	74	50	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	44	0	0	0	0	32	0	0	0	0	EDP Processing Fees			Service Charges	OREO Expenses												
