"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
67142																					1800	0	3187		459				928		371			0		0	0	0				
67151																					2356	0	13320		8419				2545					0		0	0	0				
67209																					7497	3455	40276		8984				3019					0		17321	0	0				
67254																					0	0	98		64				34					0		0	0	0				
67656																					1055	7063	15926		2322				2874					0		2612	0	0				
67870																					422	3435	17341		1993				832					0		10659	0	0				
68671																					448	0	1456		568				440					0		0	0	0				
68756																				440	1616	0	16144	815	1404	0	0	0	3597	0	0	0	0	0	0	9527	0	0				
68831																					383	104	3120		320				612					0		1701	0	0				
69333																				0	4182	0	25683	996	1708	0	0	0	5031	0	0	0	0	0	0	14762	0	0				
69678																					1322	427	6536		2344				2443					0		0	0	0				
70058																					916	96	3868		146				336					0		1401	0	973				
70218																				0	98	157	1106	233	516	189	0	0	335	0	0	0	0	0	0	0	0	0	Tax Receivable			
70414																					3502	153	18469		1527				1412					0		10230	0	1645				
70638																					1316	0	9035		1458				2115					0		2865	252	1029				
70955																					0	0	387		85				302					0		0	0	0				
71073																					1327	100	5474		170				310					0		1208	0	2359				
71457																					2065	4	11668		749				3250					0		5163	437	0				
71859																					83	0	361		229				49					0		0	0	0				
72258																					0	0	4384		1700				2684					0		0	0	0				
72351																					38	0	481		90				353					0		0	0	0				
72454																					276	65	1032		173				518					0		0	0	0				
72678																					4714	0	16788		696				1185					0		10193	0	0				
73116																					740	4851	14012		1017				1102					0		6302	0	0				
73152																					260	0	5094		85				973					0		3075	0	701				
73554																					1120	290	7793		1056				2276					0		3051	0	0				
73956																					162	0	1456		20				328					0		946	0	0				
74056																					305	218	5353		1241				1430					10		2149	0	0				
74140																					17259	0	62094		10176	3217			6968					0		24432	0	3259	Investment in Low Income Housing			
74403																				77	2455	241	22759	812	2645				2168		1095			0		15250	0	0		Rabbi Trust Asset		
74449																					25	0	112		23				64					0		0	0	0				
75259																					679	579	21620		2681				1712					0		15197	0	772				
75446																					3892	13	15704		1029				3166					0		7604	0	0				
75455																					0	0	157		0				157					0		0	0	0				
75558																					1336	231	13919		709				2483					0		7449	0	1711				
75633	0	1040277	81192	6571823	0	1951962	539528	0	0	357497	529327	0	0	0	60	0	1226229	1805210	109396																				Operating Leases to Others			
75651																					304	0	2531		496				37					0		1694	0	0				
76153																				149	370	0	1350	37	400	0	0	0	467	0	0	0	0	0	0	113	0	0				
76443																					1373	0	2016		120				523					0		0	0	0				
76854																					1568	709	13586		681				1273					0		6558	0	2797				
77150																				0	303	0	823	0	73	0	0	0	447	0	0	0	0	0	0	0	0	0				
77253																					1279	0	9329		814				1484					0		5752	0	0				
77422																					1126	486	9829		3373				499					0		2211	0	2134				
77851																				0	11254	3268	74574	1525	6138	0	0	0	11990	0	0	0	0	0	0	41924	0	0				
78157																					100	0	331		71				160					0		0	0	0				
78241																					197	23	692		94				378					0		0	0	0				
78559																					269	0	1059		172				618					0		0	0	0				
79042																					268	145	7854		1818				1529			1806		0		3980	0	114				
79127																					270	0	3212	110	152				344			37		0		2446	0	0				
79145																					1490	101	2768		268				909					0		0	0	0				
79257																					283	0	518		101				134					0		0	0	0				
79855																					200	0	1520		572				748					0		0	0	0				
80150																					476	0	14543		347				5798					0		6088	0	1834				
80374																					1768	0	9137		188				404					0		6777	0	0				
80431																					519	26	1269		81				643					0		0	0	0				
81175																					1343	389	9056		1455				2282					0		3587	0	0				
82033																					853	596	7205		492				479					0		4785	0	0				
82257																					106	27	429		23				273					0		0	0	0				
82350																					195	0	1405		122				227					0		861	0	0				
82659																				8	326	0	2124	76	84	0	0	0	689	0	0	0	0	0	0	1025	0	0				
83151																					716	227	4699		814				750					0		2192	0	0				
83236																					0	0	469		157				312					0		0	0	0				
83375																					1454	0	29426		4712				3825					0		19435	0	0				
83638		74123	4425	383538		69340				22384	42300		10124		0		213266	0	0		74123																					
83834																					892	0	4578		441				655					0		2590	0	0				
83852																					45	0	433		108				280					0		0	0	0				
83955																					172	176	1170		81				741					0		0	0	0				
84046																					227	161	1503		0				315					0		0	800	0				
84541																					3360	0	27114		919				6110					0		6115	0	10610				
84804																					111	161	622		73				277					0		0	0	0				
85052																					866	0	3553		339				836					0		1512	0	0				
85454																					0	150	879		153				576					0		0	0	0				
85472																					81359	51636	560066		138152	50745			27649	48855				0		105811	110977	44482	Derivative Collateral			
85931																					1584	447	5392		264				633					0		2464	0	0				
86349																					697	0	5817		3753				1367					0		0	0	0				
86675																					876	588	16380		1333				2479					0		11104	0	0				
87047																					487	407	6360	178	178				530					0		4758	0	0				
87159																					294	0	1238		294				650					0		0	0	0				
87234																					1584	0	24475		4843				1236					0		14363	0	2449				
87476																					3145	913	4722		308				356					0		0	0	0				
87579																					4106	3735	20236	451	2123	500			1184					0		4575	0	4513	Novo Platform, Inc			
88231																					2561	1098	30173		11905				2106					0		12503	0	0				
88259																					349	0	3519		95				666					0		2160	0	249				
88352																				34	0	0	4308	37	93	10			978		12			0		2080	0	1157	Bedias Mineral Interests, Inc - Subsidiary			
88455																					3124	0	25310		6284				6278					0		7737	306	1581				
88950																					652	0	1241		83				506					0		0	0	0				
89032																					1007	0	4201		649				479					0		1913	0	153				
89135																					79	0	3422		237				293					0		1308	0	1505				
89854																					852	0	4437		98				769					0		2718	0	0				
89957																					307	0	2138		385				269					0		1177	0	0				
90047																					0	0	317		56				261					0		0	0	0				
90177																					4484	0	11511		892				1048					0		1149	0	3938				
90328																					2416	672	32143		9157				1935					0		17963	0	0				
90337																				0	2798	0	20366	697	1768	0	0	0	1294	0	0	484	0	0	0	14506	0	0				
90579																					551	771	10656		796				1306					0		6286	0	946				
91615																					388	0	3604		274				596					0		2346	0	0				
91754																				0	3702	0	24497	738	4182	3188	0	0	3768	0	114	0	0	0	0	8192	0	4653	FIT Receivable IRS			
91950																					57	225	2913		97				412					0		2122	0	0				
92144																					57	0	1556		6				457					0		1036	0	0				
92676																					1156	76	18543	866	1210				1456					0		11586	0	3059				
92706																					1445	844	16003		2910				882					0		4456	0	5466				
92902																					41	0	695		207				102					0		345	0	0				
93244																					1603	0	8147		267				1137					0		5140	0	0				
93543																					2567	335	19623		5430				2424					0		5251	0	3616				
93619	0	81	0	4895	0	4814	0	0	0	0	0	0	4814	0	0	0	0	0	0																							
94139																					1812	1119	24225		3062				1961					0		16271	0	0				
94522																					932	1513	23403		1547				2173					0		10675	2538	4025				
94755																					123	0	5955		74				1356					0		4402	0	0				
94858																					307	0	1478		57				1114					0		0	0	0				
95051																				0	1044	1312	24588	0	21860	0	0	0	372	18208	0	0	0	0	0	0	0	0				
95677																					336	610	1362		123				293					0		0	0	0				
96553																					157	0	1658		534				967					0		0	0	0				
97055																					2411	561	7372		2005				2395					0		0	0	0				
97279																					303	0	560		161				96					0		0	0	0				
97457																					584	0	3900		166				1218					0		1344	0	588				
97804																					5190	2965	55360		17503				2862					0		26840	0	0				
97943																					1375	0	4831		181				3275					0		0	0	0				
98351																					0	0	2768		145				332					0		2291	0	0				
98463																					4242	518	28049		2342				2986					0		15583	1454	924				
98717																				0	497	830	6888	297	386	0	0	0	671	0	0	0	0	0	0	4504	0	0				
99143																					2324	2763	14844		957				1734					0		5314	0	1752				
99255																				0	131	66	1910	0	19	0	0	0	446	0	0	0	0	0	0	1248	0	0				
99376																					10512	2557	29730	2162	7384		23	502	9025	1537		3160		252		0	0	0		LOC Valuation Asset	Miscellaneous Assets	
99442																					1021	44	13950	366	1272				4360					0		5719	160	1374				
99536																					1746	259	22233		4174				2888					0		1913	0	11253				
99853																					0	0	455		252				203					0		0	0	0				
100236																					254	0	7097		53				1224					0		5566	0	0				
100357																					6599	0	29046		1119				4864					0		13776	2688	0				
100562																				0	17816	33392	231510	0	43184	27611	0	0	18575	0	0	0	0	0	0	118543	0	0	Low income housing funds			
100777																					314	1807	23748		583				1960					0		19084	0	0				
100843																					4189	0	12865		661				2479					0		3544	0	1992				
101019	0	29107	15369	259296	3062	49320	25806	5135	2905	28247	0	0	6275	0	0	0	67446	69807	0		29107																		Securities Sold Not Settled	Customers Liability for Acceptances	Pledged Cash	
101037																					1754	1641	7568		1619				2554					0		0	0	0				
101439																					159	0	1376	138	141				1076					0		0	0	0				
101671																					2983	0	25357	1063	3425				2766					0		16183	0	0				
101738																					686	0	3977		449				1101					0		1741	0	0				
101952																					1500	0	6116		53				508					0		3450	0	605				
102333																					0	0	244		39				205					0		0	0	0				
102342																					2587	0	4533		127				1819					0		0	0	0				
102539																					0	0	378		86				292					0		0	0	0				
102557																					432	0	2595		357				273					0		1533	0	0				
102874																					466	0	1029	84	123				440		23	16		0		0	0	0				
103134																				0	653	0	2755	100	130	30	0	0	263	0	0	0	0	0	0	1709	0	0	DUE FROM AFFILIATE HOLDING COMPANY			
104234																					54	383	1163		230				496					0		0	0	0				
104542																					0	0	1118		32				336					0		750	0	0				
104971																					35	76	178		39				28					0		0	0	0				
105026																					2067	313	8862		598				1242					0		4642	0	0				
105473																					6265	2567	23076		8711				5533					0		0	0	0				
105530																					702	462	7692		667				462					0		3864	0	1535				
106359																					8835	0	48078	2386	4344				4480			1254		0		17952	0	12467				
106452																					619	0	3236		1069				1548					0		0	0	0				
106676																					654	101	1172		249				168					0		0	0	0				
107244																				0	50614	0	934501	0	57655	0	0	0	82827	0	18056	0	0	0	0	647640	59564	36201				
