"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
377663																																																																																																								0	0	0							676	451	996	647	42	689	212	0	24	0	32	0	0	0	0	0	0	0				0	0	0	57	689	647	0	0	0	0	0	0	0	0	0	0	5	0	93	275	0	0	0	0	0	0				0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
377850																																																																																																								0	0	0							967	394	0				0	0	299	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	394	0	0	0	0	0	0	0				0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
377908																																																																																																								0	0	0	0	0	0	0	0	0	2014	3251	0	0	0	0	227	0	400	0	0	0	0	0	0	0	0	0	0	0	0	603	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	681	2	1363	0	200	0	0	0	2982	0	0	0	0	0	0	0	0	0	0	688	152	0	0	412	80	0	0	0	0	0	160	354	0	28	164	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	79	0	0	0	
378044																																																																																																								0	0	0							210	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
378110																																																																																																								0	0	0							87	171	0				0	0	20	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	62	0	95	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
379050																																																																																																								0	0	0							299	396	1	0	0	0	0	0	138	377	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
379153																																																																																																								0	0	0							134	177	0	0	21	0	3	0	121	30	0	0	0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	14	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
379470																																																																																																								0	0	0							1910	1422	0				0	0	0	330	0	0	0	0	0	0	0	0				314	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	778	0	0	0	0	0	1498	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	629	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
379649																																																																																																								0	0	0							1050	1977	0				64	0	0	634	0	442	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	945	0	0	0	0	0	213	0				0	0	0	0	0	0	0	54	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
379920																																																																																																								4583	4	1212	0	0	0	0	0	0	78932	93465	40746	29	201	51	11131	7927	29154	900	1922	0	0	822	974	0	0	0	0	0	0	11664	2538	3735	217	51	29	0	4660	0	123	163	0	0	0	0	0	13077	1942	28958	6048	2235	409	0	0	54567	3550	0	0	0	508	3705	20	1091	0	3432	9275	4429	15494	3291	12495	10049	2338	456	6454	2338	456	16345	329	11617	1957	164	11617	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	0	0	236	0	0	2500	0	0	3584	0	0	2762	
380346																																																																																																								0	0	0							4957	1755	335	21	0	0	145	0	72	183	0	2945	0	0	0	0	0	0				0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	1697	0	1348	335	0	0	0	0	1158	0				0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
380458																																																																																																								0	0	0							1662	560	0	0	0	0	99	0	135	40	0	0	0	0	0	0	0	0				0	0	0	78	0	7	0	0	106	0	0	0	0	0	0	0	355	0	63	0	0	0	0	0	1108	0				0	184	0	0	0	507	0	0	0	0	0	538	0	0	118	0	0	739	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	515				
380533																																																																																																								0	0	0							3771	3731	49	172	1020	0	190	47	15	1348	0	421	0	0	0	0	0	0				4	0	17	1060	0	172	0	0	0	0	0	0	0	0	0	0	2887	22	792	0	0	0	0	0	849	0				0	0	0	0	0	0	0	287	0	0	0	222	0	0	551	0	0	551	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
380654																																																																																																								0	0	0							1120	794	0				0	0	16	391	0	396	0	0	0	0	0	0				0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	417	138	0	0	0	0	0	731	0				0	0	0	0	0	0	212	0	0	0	0	291	0	0	0	0	0	0	236	0	813	212	0	732	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
380841																																																																																																								0	0	0							0	2	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
380878																																																																																																								0	0	0							0	1203	87				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1201	87	2	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
380944																																																																																																								0	0	0							602	98	1				25	0	14	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	120	0	73	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	482	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	468	0	0	0				
381026																																																																																																								0	0	0							215	526	0				28	0	98	168	0	0	0	0	0	0	0	0				168	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	98	0				0	0	0	0	0	0	0	0	0	0	57	0	42	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
381343																																																																																																								0	0	0	0	0	0	0	0	0	1513	995	207	0	0	0	0	0	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	701	99	217	0	0	0	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	737	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381839																																																																																																								0	0	0							633	718	2				60	0	27	0	0	190	0	0	70	0	0	0				49	0	41	0	0	14	0	0	0	0	0	0	0	0	0	0	233	0	545	0	0	0	0	0	324	0				0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
381932																																																																																																								0	0	0							959	830	0				202	0	8	0	0	0	0	0	0	0	0	0				0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	99	88	444	0	31	0	0	0	146	0				0	0	0	0	0	141	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
381950																																																																																																								0	0	0							3899	1443	643				230	125	73	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	353	458	0	0	0	0	0	0				0	0	0	0	1180	0	785	0	0	0	968	1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
382050																																																																																																								0	0	0							6497	817	296				295	0	17	0	0	0	0	0	0	0	0	0				200	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	153	0	239	250	5	0	0	0	2699	0				0	0	0	0	0	0	0	0	14	0	199	6128	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550				
382069																																																																																																								0	0	0	0	0	0	0	0	0	1499	1862	123	0	5	0	272	0	559	105	0	0	313	0	0	0	0	0	0	0	0	0	0	0	392	52	0	0	0	0	0	0	0	0	0	0	0	58	0	92	0	181	71	0	0	838	0	0	0	0	0	249	0	0	0	0	124	0	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256																																																																																																								0	0	0							3	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
382274																																																																																																								0	0	0							55	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
382443																																																																																																								0	0	0							383	187	0	0	0	0	104	0	36	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	83	0	0	0	0	0	23	5				0	0	0	0	0	0	0	0	0	0	6	0	0	0	227	0	0	316	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	6	0	0	0				
382537																																																																																																								0	0	0							0	1956	11				300	0	0	0	0	0	151	0	0	0	0	0				0	0	0	3	0	0	0	0	0	4	11	0	0	0	0	0	0	0	998	0	0	0	0	0	0	0				0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
382649																																																																																																								0	0	0	0	0	0	0	0	0	5299	7385	1949	0	0	0	0	0	414	0	0	0	1563	1068	0	0	0	0	0	0	0	198	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037	30	2274	706	112	0	0	0	706	0	0	0	0	0	151	0	0	0	0	1864	722	147	0	598	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382658																																																																																																								0	0	0							372	2893	1357	185	1098	946	822	97	0	503	147	127	0	0	0	0	0	0				0	0	0	1098	946	185	0	0	0	0	0	0	0	0	0	0	60	0	436	167	0	0	0	0	0	0				0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
382742																																																																																																								0	0	0							928	38	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	38	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	729	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
382854																																																																																																								0	0	0							509	1115	0				0	0	73	119	0	0	0	0	0	0	0	0				0	0	0	11	0	72	0	0	0	0	0	0	0	0	0	0	287	0	933	0	0	0	0	0	180	0				0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
384018																																																																																																								0	0	0							534	10	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	201	0	0	0	0	0	0	0	59	0				0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	171	0	0	85	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
384278																																																																																																								0	0	0	0	0	0	0	0	0	12015	10568	28250	923	0	0	16	0	3266	41	0	116	0	0	476	0	0	0	0	0	0	168	0	114	0	0	923	0	0	0	12	0	1	0	0	0	0	1405	77	4866	26959	1836	501	0	0	6469	0	0	0	0	306	197	0	0	542	299	1818	141	0	0	4631	165	54	0	194	245	0	387	4612	28056	157	2247	1291	0	2365	26765	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	133	0	79	0	0	0	
384353																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
384652																																																																																																								0	0	0							1244	861	0	0	0	0	0	0	1244	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	7412	0				0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	1244	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
384830																																																																																																								0	0	0							368	20	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0				0	20	0	0	0	4	0	0	0	0	176	0	0	0	104	0	0	284	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	4	0	0	0	0	0	176	0	0	0				
385350																																																																																																								0	0	0							415	707	0				360	0	17	0	0	0	0	0	0	0	0	0				48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	299	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
385471																																																																																																								0	0	0							2147	1430	11	0	0	0	1	0	0	1066	0	1986	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	352	0	0	0	0	0	45	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
385547																																																																																																								0	0	0							3230	1702	0	0	0	0	72	0	592	0	0	514	0	0	0	0	0	0				0	0	0	208	0	168	0	0	0	0	0	0	0	0	0	0	492	103	909	0	69	0	0	0	1031	0				0	0	0	0	0	0	96	0	0	0	1280	0	0	0	123	17	0	1082	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	561	0	0	0				
385686																																																																																																								0	0	0							1280	468	0	0	0	0	0	0	0	0	0	0	172	0	169	0	0	0				0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	268	0	0	0	0	0	0	0				0	0	0	0	0	0	28	0	0	0	269	466	0	0	138	0	0	718	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	82	0	0	269	0	0	208				
386432																																																																																																								0	0	0							470	2041	640				0	112	283	126	157	0	0	0	0	0	0	0				0	0	0	449	172	0	0	0	0	0	0	0	0	0	0	0	0	0	997	175	19	4	0	0	0	0				142	30	0	0	0	187	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
386450																																																																																																								0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
386731																																																																																																								0	0	0							1372	2761	511				106	103	0	0	0	0	0	0	0	0	0	0				0	0	0	185	96	0	0	0	0	0	0	0	0	0	0	0	1202	0	1200	247	0	0	0	0	607	0				0	550	0	0	0	59	0	12	0	0	0	0	331	37	777	882	37	841	0	0	0	0	0	0	0	0	0																																		0	0	0	492	0	59	0	0	0	0	0	0	0	0	0				
386825																																																																																																								0	0	0							0	585	78				0	0	0	0	36	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	42	0	0	0	0	0	0				0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
386852																																																																																																								0	0	0							3028	451	3				0	0	11	35	0	0	0	0	0	0	0	0				0	0	0	14	0	0	0	0	0	12	3	0	0	0	0	0	232	0	0	0	0	0	0	0	215	0				0	0	0	0	0	0	217	171	0	0	0	2780	0	0	0	0	0	2780	217	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2780				
387055																																																																																																								0	0	0							712	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0				0	0	0	0	0	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
387671																																																																																																								0	0	0							4705	75	0	0	0	0	75	0	48	0	0	0	0	0	433	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	744	0				0	0	0	0	0	712	0	0	0	0	0	3452	0	0	0	0	0	3912	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	433	0	0	0	0	0	3452				
388155																																																																																																								0	0	0							212	2715	46				65	0	175	0	0	0	0	0	0	0	0	0				0	0	0	538	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1699	0	0	0	0	0	73	0				0	0	0	0	0	0	56	165	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
388258																																																																																																								0	0	0							893	226	104	618	87	0	0	0	0	0	0	0	0	0	268	0	0	0				0	0	0	87	0	618	0	0	0	0	0	0	0	0	0	0	0	0	120	57	0	0	0	0	0	0				0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
388557																																																																																																								0	0	0							0	198	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
388744																																																																																																								0	0	0							398	1675	13				115	0	18	0	0	0	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	55	0	441	13	0	0	0	0	7	0				0	11	0	0	0	0	946	102	0	0	72	241	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	146	0	0	0				
388753																																																																																																								0	0	0							626	238	928	185	0	703	0	0	104	233	225	0	0	0	0	0	0	0				0	0	0	0	703	185	0	0	0	0	0	0	0	0	0	0	259	68	0	0	0	0	0	0	295	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	150	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
388874																																																																																																								0	0	0							219	231	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	231	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
388940																																																																																																								0	0	0							838	164	68				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0				0	0	0	0	0	0	0	41	0	0	0	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
389059																																																																																																								0	0	0							4	429	0	0	0	0	3	0	0	384	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
389358																																																																																																								0	0	0							0	56	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
389376																																																																																																								0	0	0							174	459	88	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	321	88	0	0	0	0	79	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
389826																																																																																																								0	0	0							465	485	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	350	0	0	0	0	0	0	0				0	0	0	0	0	0	118	0	0	0	234	0	0	0	0	0	0	0	0	0	234	0	0	174	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
390336																																																																																																								0	0	0							1178	2046	753	0	0	0	125	0	50	0	0	0	0	0	0	0	0	0				182	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	583	0	1077	148	197	0	0	0	146	641				0	0	0	0	0	0	0	305	0	560	0	431	0	0	152	149	0	225	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	116	0	0				
