"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
681043																																											0	946	900	0	1740	true	0	946	0	0	0	0	696	0	0	0	false	0	0	0	927	407	59	347	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fssbonline.com	
681249																																											0	0	0	0	0	true	0	0	0	0	0	0	115	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.highlandstatebank.net	
682143																																											1277	1782	0	1277	23303	true	0	87	0	863	0	832	4209	3	2126	0	false	0	0	0	2000	7300	8832	1700	0	3471	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.countynationalbank.com	
682545																																											988	353	0	988	0	true	0	0	0	318	0	35	5388	3	1060	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.icentralstatebank.com	
682563																																											11656	29114	0	0	31	true	11656	13913	0	2468	75	12658	67071	6	0	0	true	2363466	0	0	0	31	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.frostbank.com	
682611																																											22098	31036	651120	288	1549582	true	21810	10434	2568	7635	0	10399	45794	4	288	0	true	0	261400	0	923870	80031	101193	4283	633750	434556	0	0	5649	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.susquehanna.net	
682648																																											0	1057	0	0	0	true	0	0	0	309	0	748	189	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://thebankhere.com	
683449																																											0	646	3607	0	19366	true	0	550	0	96	0	0	3982	2	0	0	true	0	0	0	3607	11279	2468	2012	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.maquoketasb.com	
683814																																											0	57	0	0	0	true	0	0	0	57	0	0	985	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.kentuckyfarmersbank.com	
684455																																											313	12	0	313	0	true	0	12	0	0	0	0	2380	2	313	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bofm.com	
685023																																											0	0	0	0	4572	true	0	0	0	0	0	0	1324	1	0	0	false	0	0	0	0	0	0	4572	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://cnb-online.net	
685368																																											0	0	0	0	245	true	0	0	0	0	0	0	2779	1	0	0	false	0	245	0	0	0	0	0	0	245	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankofriovista.com	
685555																																											0	1535	4	0	2038	true	0	516	0	404	0	615	461	0	0	0	false	0	0	0	4	670	455	909	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.COMMUNITYBANKSMONTANA.COM	
685649																																											1455	1844	2000	1455	5000	true	0	30	0	418	0	1396	3288	2	1759	0	true	0	0	0	2000	2000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.northwestbankrockford.com	
685658																																											0	1088	0	0	0	true	0	996	0	92	0	0	2108	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.FBOC.COM	
685733																																											0	77	0	0	0	true	0	77	0	0	0	0	24	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbchrisman.com	
686459																																											477	101	2000	0	2000	true	477	0	0	101	0	0	305	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ebmo.com	
686655																																											0	3311	0	0	8700	true	0	1507	44	411	0	1349	614	0	0	0	true	0	0	0	5000	2250	0	1450	5000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.centralbank-kansas.com	
686758																																											0	0	0	0	0	true	0	0	0	0	0	0	7	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsbshelby.com	
686963																																											10	10224	0	0	0	true	10	7240	0	1195	0	1789	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.deltabank.com	
687009																																											101	1099	15000	101	50000	true	0	511	0	0	0	588	36152	5	101	0	true	0	0	0	15000	25000	10000	0	35000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.lakelandbank.com	
687054																																											0	0	0	0	0	false	0	0	0	0	0	0	145	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
687250																																											0	1536	0	0	47	true	0	0	0	1035	0	501	129	0	0	0	false	0	0	0	0	0	47	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.lakecountybank.com	
687474																																											721	502	0	721	395	true	0	0	0	72	0	430	3277	2	760	0	true	0	0	0	0	0	0	0	0	0	0	0	395	0	395	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.jacksonvillesavings.com	
687830																																											0	0	0	0	1000	true	0	0	0	0	0	0	1866	2	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cpsbonline.com	
687858																																											0	39922	25000	0	25000	true	0	15605	0	7592	0	16725	18484	3	0	0	false	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unionbankmo.com	
687951																																											20	1690	4000	0	16000	true	20	310	0	0	0	1380	6476	3	0	0	true	0	0	0	6000	10000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankfirstwestern.com	
688079	0	0	0	0	0	true	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					http://www.wellsfargo.com	
688257																																											0	1923	0	0	0	true	0	0	0	1698	0	225	660	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firsttexasbank.com	
688453																																											0	42	0	0	0	false	0	0	0	17	0	25	882	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.csbmsl.com	
688556																																											0	1160	0	0	12215	true	0	1160	0	0	0	0	2533	3	0	0	false	0	0	0	10215	0	0	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofnewmadrid.com	
689209																																											1109	703	0	1109	155000	true	0	0	0	451	0	252	2806	1	1109	0	false	0	0	0	0	0	10000	145000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.countrybank.com	
689357																																											241	5494	0	0	17000	true	241	394	0	0	1023	4077	8109	1	0	0	true	0	0	0	5000	12000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.northeastbank-mn.com	
689759																																											0	733	0	0	0	true	0	0	0	0	0	733	1426	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ubtmn.com	
691042																																											0	0	0	0	0	false	0	0	0	0	0	0	24	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
691556																																											0	289	0	0	0	true	0	0	0	0	0	289	478	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://FMCBANK.COM	
691743																																											0	0	0	0	0	true	0	0	0	0	0	0	629	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.annastate.com	
691958																																											80	54	0	0	9500	true	80	4	0	0	0	50	294	0	0	0	false	0	0	0	4500	0	0	5000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mwrbank.com	
692450																																											0	253	0	0	1709	false	0	0	0	28	0	225	2479	2	0	0	false	0	0	0	0	1500	0	209	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
692478																																											0	6736	2000	0	18000	true	0	5041	0	209	0	1486	2898	2	0	0	false	0	0	0	2000	11000	0	5000	18000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.regalbank.com	
692704																																											0	0	0	0	53607	true	0	0	0	0	0	0	0	0	0	0	false	0	53607	0	0	0	0	0	0	53607	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wellington.com	
692946																																											245	7781	6000	0	30150	true	245	6058	0	1019	0	704	1538	1	0	0	true	0	275	0	6000	20660	3215	0	25600	275	0	0	0	0	275	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mytcbt.com	
693224																																											22695	34464	0	0	140000	true	22695	30280	0	2582	0	1602	43367	7	0	0	true	0	0	0	0	0	0	140000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankatunion.com	
693345																																											4459	4902	20641	1925	123754	true	2534	189	0	2507	41	2165	45836	6	1925	0	true	0	1544	0	20641	101097	218	254	0	1544	0	0	0	0	1544	true	false	0	0	0	0	19	478	14059	1523	0	3810	7751	1919	7143	0	186	55	3055	0	0	3055	0	0	179	0	1602	1425	0	0	0	http://www.first-online.com	
693662																																											260	11664	55000	0	98500	true	260	3406	300	3433	0	4525	948	1	0	0	false	0	0	0	55500	28500	12500	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.therightbank.com	
693952																																											0	205	225	0	7662	true	0	0	205	0	0	0	69	0	0	0	true	0	0	0	415	2249	3028	1970	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://securityfirstbank.com	
694146																																											0	0	0	0	1546	false	0	0	0	0	0	0	1192	2	0	0	false	0	0	0	0	0	0	928	928	0	213	405	0	0	618	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694771																																											0	0	0	0	0	true	0	0	0	0	0	0	405	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.farmersstatebankwa.com	
694847																																											332	620	0	332	1301	true	0	0	0	495	0	125	6681	3	332	0	false	0	1301	0	0	0	0	0	0	1301	0	0	0	0	1301	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.centurybankandtrust.com	
694904																																											141039	185745	500332	95755	8652093	true	45284	5609	0	78192	57569	44375	124969	3	95755	0	true	0	524876	0	500332	79439	2671309	4876137	8126958	524876	0	0	0	0	0	false	false	0	0	0	6581	0	242759	3503675	0	7241	0	42776	0	58547	0	50	11664	0	0	0	0	5158	0	73483	1540	3931	76827	0	0	0	http://www.mynycb.com	
695134																																											0	26881	5000	0	10000	true	0	16539	0	8009	0	2333	2940	3	0	0	true	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstcitybank.com	
695349																																											632	3067	0	632	2000	true	0	2470	487	110	0	0	1210	1	1263	0	false	0	0	0	0	1000	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tri-countybank.com	
695648																																											0	0	0	0	0	true	0	0	0	0	0	0	5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.RuthBank.com	
695732																																											500	6784	0	0	1000	true	500	3399	0	2047	0	1338	159	0	0	0	true	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.csbofkingsland.com	
695947																																											0	71	0	0	0	true	0	0	0	71	0	0	2469	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofbluffs.com	
696047																																											0	568	9	0	3430	true	0	0	0	568	0	0	115	0	0	0	false	0	0	0	9	444	54	2923	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bedfordbank.com	
696168																																											0	1224	0	0	0	false	0	462	0	0	302	460	114	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.balboathrift.com	
696430																																											913	27890	7000	913	30498	true	0	16507	0	6421	490	4472	2791	1	947	0	true	0	1498	0	7000	10000	0	12000	12000	1498	0	0	0	0	1498	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://homestateonline.com	
696551																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ffbnk.com	
696645																																											0	301	1285	0	4575	false	0	0	0	301	0	0	1291	1	0	0	false	0	0	0	1285	2290	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.thehomenationalbank.com	
697035																																											0	182	0	0	486	true	0	0	0	0	0	182	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2	35	449	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.covcobank.com	
697147																																											95	1084	14000	95	39750	true	0	0	0	434	0	650	2214	1	95	0	true	0	0	0	14000	13750	11000	1000	12500	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.thsb.com	
697156																																											0	553	1125	0	8074	true	0	0	49	136	252	116	2968	3	0	0	false	0	0	0	1125	2275	2325	2349	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.palmyrastatebank.net	
697231																																											0	9687	0	0	561	true	0	2547	0	3735	0	3405	817	0	0	0	false	0	396	0	0	18	0	147	0	396	0	0	0	0	396	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.FNBT.com	
697633	294689	280501	798584	2007	3213611	true	292246	35734	12	2007	436	true	0	36494	2858584	307188	4499	6846	298176	36494	0	0	0	36494	0	0	0	212626	0	1450	12158	11	0	0	0	43159	0	0	0	0	0	0					3213611			159202	0	58737	26499	36063								0										0		true	true			16928	694599	0	38879	586420	76256	315789	3978	636824										11732	0	16165	25164	888					WWW.BBVACOMPASS.COM	
697754																																											0	38407	0	0	0	true	0	19983	0	12499	0	5925	13671	14	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.citywidebanks.com	
697763																																											30103	47831	0	3	26078	true	30100	19405	0	185	7647	20594	1363	1	3	0	true	0	0	0	0	5081	20997	0	0	0	0	0	0	0	0	true	false	0	0	407	14649	24607	23537	2413	8996	23726	2950	303081	0	87668	0	535	57370	25414	0	0	0	19405	0	185	7647	20594	23160	0	0	0	www.westamerica.com	
697950																																											0	106	0	0	0	true	0	89	0	0	0	17	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mycnbtx.com	
697978																																											189	7501	0	189	61022	true	0	6178	0	278	0	1045	13313	5	189	0	true	44500	0	0	0	15750	24000	20839	0	433	0	0	0	0	433	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cbtc.com	
698144																																											513	669	1000	513	26701	true	0	0	0	269	0	400	7311	2	513	0	true	0	0	0	1000	12701	13000	0	23000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://yourlifeyourbank.com	
698322																																											0	10759	0	0	0	true	0	6869	0	3387	173	330	9531	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.BANKPNB.COM	
698546																																											427	385	37	0	428	true	427	0	0	385	0	0	277	0	0	0	false	0	0	0	37	298	93	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbch.com	
698649																																											133	368	2000	133	11542	true	0	0	0	368	0	0	2631	1	133	0	true	0	4250	0	2000	5292	0	0	2000	4250	0	0	0	0	4250	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.THUMBNATIONAL.COM	
698957																																											232	289	0	0	0	true	232	0	0	289	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.greatambank.com	
699105																																											149	1171	13355	0	44794	true	149	954	0	217	0	0	1637	2	0	0	true	0	0	0	13355	15983	7379	8077	23781	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bridgewatersavings.com	
699132																																											1005	735	0	0	16860	true	1005	0	0	735	0	0	7311	3	0	0	false	0	0	0	0	2000	4777	10083	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.themetropolitanbank.com	
699253																																											0	530	87	0	697	true	0	0	0	0	0	530	857	1	0	0	true	0	0	0	87	286	205	119	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cbofe.com	
699534																																											602	2365	2000	0	24000	true	602	2044	0	321	0	0	5006	3	0	0	true	0	0	0	12000	12000	0	0	20000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sgfc.com	
699552																																											0	11453	9897	0	23037	true	0	6301	0	102	1258	3792	4793	2	0	0	false	0	8	0	9897	4210	3060	5600	0	8	52	56	154	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.minnwestbank.com	
700140																																											0	614	0	0	0	true	0	614	0	0	0	0	590	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.montestbk.com	
700252																																											0	733	0	0	0	true	0	0	121	212	0	400	139	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cnbcrockett.com	
700430																																											0	1754	1802	0	13877	true	0	0	645	461	0	648	2645	1	0	0	false	0	0	0	1802	5331	6218	526	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.commercialbankms.com	
700458																																											0	0	0	0	2400	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.merchantsbankrugby.com	
700672																																											1399	8658	0	636	28000	true	192	1167	0	2716	630	4145	8217	2	619	571	false	0	0	0	0	0	23000	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ameriana.com	
700739																																											0	2476	0	0	6677	true	0	144	0	2332	0	0	1989	0	0	0	false	0	0	0	100	517	1529	4531	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ftsb.net	
701062																																											42367	62720	150044	22596	151322	true	19771	59755	0	2965	0	0	15570	3	22616	0	true	0	1224	0	150044	54	0	0	0	1224	0	0	0	0	1224	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.centralpacificbank.com	
701222																																											1087	1967	9717	401	29969	true	686	278	429	760	0	500	4291	2	401	0	false	0	0	0	9717	2195	5000	13057	15000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://MERCHANTSNAT.COM	
701259																																											0	4639	0	0	20455	true	0	1739	0	568	0	2332	39	0	0	0	false	0	1209	0	0	5000	0	10000	15000	2608	1064	500	1283	0	5455	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.plattevalleybank.com	
701736																																											0	13543	20000	0	40000	true	0	9416	0	1649	0	2478	10464	4	0	0	false	0	0	0	20000	20000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.thebrandbank.com	
701839																																											920	3722	15	0	8144	true	920	1713	0	1085	0	924	2885	5	0	0	false	0	0	0	15	2300	1750	4079	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.citizens-bank.com	
