"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
197759																																																																	24276	1953	1953	11.0894%	15.4658%	14.2216%	22323	156966	201301	-824	0			7.4658%			11134	14.2216%	1	0	22009	510	0	0	-824	0	0	0	0		0	0	22323	0	0	0	0	0	0	22323	0	0	0	0	0	0	0	0	0	1953	0	510	0	0	201811	11699										
198046																																																																	8305	713	713	9.2958%	14.5628%	13.3125%	7592	57029	81671	-11	0			6.5628%			2700	13.3125%	1	0	7585	0	4	0	-11	0	0	0	0		0	0	7592	0	0	0	0	0	0	7592	0	0	0	0	0	0	0	0	0	713	0	4	0	0	81675	4896										
198073																																																																	10269	611	611	11.0969%	21.1110%	19.8549%	9658	48643	87033	0	0			13.1110%			2569	19.8549%	1	0	9658	0	0	0	0	0	0	0	0		0	0	9658	0	0	0	0	0	0	9658	0	0	0	0	0	0	0	0	0	611	0	0	0	0	87033	7089										
198149																																																																	46813	4241	4256	9.1170%	11.7748%	10.7043%	42557	397571	466786	-1327	0			3.7748%			13027	10.7043%	1	0	41776	0	546	0	-1327	0	0	0	0		0	0	42557	0	0	0	0	0	0	42557	0	0	0	0	0	0	0	0	0	4256	0	546	15	0	467332	30076										
198251																																																																	9260	992	992	7.5985%	11.7089%	10.4546%	8268	79085	108811	-358	0			3.7089%			6591	10.4546%	1	0	7911	0	1	0	-358	0	0	0	0		0	0	8268	0	0	0	0	0	0	8268	0	0	0	0	0	0	0	0	0	992	0	1	0	0	108812	1678										
198961																																																																	13468	968	968	9.9114%	17.4366%	16.1833%	12500	77240	126118	-79	0			9.4366%			400	16.1833%	1	0	12421	0	0	0	-79	0	0	0	0		0	0	12500	0	0	0	0	0	0	12500	0	0	0	0	0	0	0	0	0	968	0	0	0	0	126118	12100										
199052																																																																	14959	1375	1375	11.4568%	13.6000%	12.3499%	13584	109993	118567	-74	0			5.6000%			9700	12.3499%	1	0	13510	0	0	0	-74	0	0	0	0		0	0	13584	0	0	0	0	0	0	13584	0	0	0	0	0	0	0	0	0	1375	0	0	0	0	118567	3884										
199137																																																																	15826	297	297	18.2349%	50.3452%	49.4003%	15529	31435	85161	-502	0			42.3452%			412	49.4003%	1	0	15027	0	0	0	-502	0	0	0	0		0	0	15529	0	0	0	0	0	0	15529	0	0	0	0	0	0	0	0	0	297	0	0	0	0	85161	15117										
199351																																																																	12948	1062	1062	9.7520%	13.0944%	12.0204%	11886	98882	121883	0	0			5.0944%			11698	12.0204%	1	0	14516	2381	249	0	0	0	0	0	0		0	0	11886	0	0	0	0	0	0	11886	0	0	0	0	0	0	0	0	0	1062	0	2630	0	0	124513	2818										
199436																																																																	20154	1400	1400	11.5192%	18.0331%	16.7805%	18754	111761	162807	-1357	0			10.0331%			7000	16.7805%	1	0	17397	0	0	0	-1357	0	0	0	0		0	0	18754	0	0	0	0	0	0	18754	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	162807	11754										
199463																																																																	20884	1512	1512	8.4346%	11.7174%	10.8691%	19372	178230	229672	-1561	0			3.7174%			15525	10.8691%	1	0	18341	0	530	0	-1561	0	0	0	0		0	0	19372	0	0	0	0	0	0	19372	0	0	0	0	0	0	0	0	0	1512	0	530	0	0	230202	4377										
200042																																																																	5040	66	66	13.1982%	25.3802%	25.0478%	4974	19858	37687	-117	0			17.3802%			1199	25.0478%	1	0	4857	0	0	0	-117	0	0	0	0		0	0	4974	0	0	0	0	0	0	4974	0	0	0	0	0	0	0	0	0	66	0	0	0	0	37687	3775										
200378																																																																	1128784	59056	59056	10.5022%	16.5312%	15.6663%	1069728	6828200	10185707	-11542	0			8.5312%			898394	15.6663%	1	0	1125378	36633	10296	20263	-11542	0	0	0	0		0	0	1069728	0	0	0	0	0	0	1069728	0	0	0	0	0	0	0	0	0	59056	0	67192	0	0	10252899	238526										
200435																																																																	80759	5350	5350	11.4201%	18.9469%	17.6917%	75409	426239	660320	-1655	0			10.9469%			2500	17.6917%	1	0	73754	0	0	0	-1345	0	0	0	-310		0	0	75409	0	0	0	0	0	0	75409	0	0	0	0	0	0	0	0	0	5350	0	0	0	0	660320	72909										
200640																																																																	114497	9822	9822	11.8848%	14.5752%	13.3249%	104675	785562	880750	-7107	0			6.5752%			22500	13.3249%	1	0	97568	0	0	0	-7107	0	0	0	0		0	0	104675	0	0	0	0	0	0	104675	0	0	0	0	0	0	0	0	0	9822	0	0	0	0	880750	82175										
201254																																																																	10094	1092	1092	7.9960%	10.5993%	9.4526%	9002	95233	112581	-264	0			2.5993%			17510	9.4526%	1	0	8738	0	0	0	-264	0	0	0	0		0	0	9002	0	0	0	0	0	0	9002	0	0	0	0	0	0	0	0	0	1092	0	0	0	0	112581	-8508										
201647																																																																	22809	1602	1602	13.4276%	17.8497%	16.5960%	21207	127784	157936	-237	0			9.8497%			2500	16.5960%	1	0	20970	0	0	0	-237	0	0	0	0		0	0	21207	0	0	0	0	0	0	21207	0	0	0	0	0	0	0	0	0	1602	0	0	0	0	157936	18707										
201834																																																																	212515	17621	17621	12.0865%	15.1831%	13.9242%	194894	1399679	1612495	-6851	0			7.1831%			50704	13.9242%	1	0	188042	0	0	0	-445	0	0	-6407	0		0	0	194894	0	0	0	0	0	0	194894	0	0	0	0	0	0	0	0	0	17621	0	0	0	0	1612495	144189										
202514																																																																	28119	2040	2040	13.3208%	17.5007%	16.2310%	26079	160674	195776	-167	0			9.5007%			9500	16.2310%	1	0	25958	46	0	0	-167	0	0	0	0		0	0	26079	0	0	0	0	0	0	26079	0	0	0	0	0	0	0	0	0	2040	0	46	0	0	195822	16625										
202541																																																																	20179	1092	1092	10.8143%	13.5140%	12.7827%	19087	149319	176498	-1981	0			5.5140%			2500	12.7827%	1	0	17106	0	0	0	-1981	0	0	0	0		0	0	19087	0	0	0	0	0	0	19087	0	0	0	0	0	0	0	0	0	1092	0	0	0	0	176498	16587										
202907																																																																	921194	48492	48492	8.8281%	15.5955%	14.7746%	872702	5906786	9885482	-35413	0			7.5955%			1022993	14.7736%	1	0	1463531	603724	22574	0	-13942	0	0	-21472	0		0	0	872647	0	0	0	0	0	0	872647	0	0	55	55	0	55	0	0	0	48492	0	626298	0	0	10511780	475951										
203043																																																																	32693	2162	2162	11.1518%	17.0144%	15.8892%	30531	192149	273776	-436	0			9.0144%			9260	15.8892%	1	0	31686	1116	475	0	-436	0	0	0	0		0	0	30531	0	0	0	0	0	0	30531	0	0	0	0	0	0	0	0	0	2162	0	1591	0	0	275367	22862										
203052																																																																	11607	500	500	14.2703%	29.2235%	27.9647%	11107	39718	77833	-65	0			21.2235%			500	27.9647%	1	0	11171	0	0	0	64	0	0	0	0		0	0	11107	0	0	0	0	0	0	11107	0	0	0	0	0	0	0	0	0	500	0	0	0	0	77833	10736										
203070																																																																	42520	1798	1798	15.5478%	27.7377%	26.5648%	40722	153293	261915	0	0			19.7377%			14980	26.5648%	1	0	40722	0	0	0	0	0	0	0	0		0	0	40722	0	0	0	0	0	0	40722	0	0	0	0	0	0	0	0	0	1798	0	0	0	0	261915	25742										
203418																																																																	34595	1516	1516	10.4130%	16.2383%	15.5267%	33079	213046	317669	-1898	0			8.2383%			9925	15.5267%	1	0	32871	1690	0	0	-1898		0	0	0		0	0	33079	0	0	0	0	0	0	33079	0	0	0	0	0	0	0	0	0	1516	0	1690		0	319359	24844										
203575																																																																	10752	288	288	13.3679%	30.9695%	30.1400%	10464	34718	78277	-388	0			22.9695%			2535	30.1400%	1	0	10076	0	0	0	-388	0	0	0	0		0	0	10464	0	0	0	0	0	0	10464	0	0	0	0	0	0	0	0	0	288	0	0	0	0	78277	7929										
204004																																																																	925746	62521	62670	9.2365%	12.1742%	11.3500%	863076	7604173	9344224	-16696	0			4.1742%			1106161	11.3500%	1	0	1265520	411600	7405	107	-13115	0	1204	-4784	0		0	0	863103	0	0	0	0	27	27	863076	0	0	0	0	27	0	0	0	149	62670	0	419166	0	0	9763390	176055										
204077																																																																	22841	1127	1127	12.1101%	17.7812%	16.9038%	21714	128456	179305	-107	0			9.7812%			535	16.9038%	1	0	21812	0	0	205	-107	0	0	0	0		0	0	21714	0	0	0	0	0	0	21714	0	0	0	0	0	0	0	0	0	1127	0	205	0	0	179510	21384										
204237																																																																	18164	1408	1408	9.8878%	14.6737%	13.5363%	16756	123786	169461	-239	0			6.6737%			16432	13.5363%	1	0	16799	282	0	0	-239	0	0	0	0		0	0	16756	0	0	0	0	0	0	16756	0	0	0	0	0	0	0	0	0	1408	0	282	0	0	169743	606										
204826																																																																	30138	1662	1662	10.2362%	22.7609%	21.5058%	28476	132411	278190	-1464	0			14.7609%			2201	21.5058%	1	0	27012	0	0	0	-1464	0	0	0	0		0	0	28476	0	0	0	0	0	0	28476	0	0	0	0	0	0	0	0	0	1662	0	0	0	0	278190	26275										
205243																																																																	46172	2620	2620	13.2857%	22.0932%	20.8396%	43552	208987	327811	-926	0			14.0932%			19595	20.8396%	1	0	43273	647	0	0	-926	0	0	0	0		0	0	43552	0	0	0	0	0	0	43552	0	0	0	0	0	0	0	0	0	2620	0	647	0	0	328458	24604										
205346																																																																	25422	1762	1762	8.2221%	15.2156%	14.1610%	23660	167079	287761	-732	0			7.2156%			6562	14.1610%	1	0	22928	0	0	0	-732	0	0	0	0		0	0	23660	0	0	0	0	0	0	23660	0	0	0	0	0	0	0	0	0	1762	0	0	0	0	287761	17098										
205458																																																																	5036	457	457	9.5925%	13.7905%	12.5390%	4579	36518	47735	-334	0			5.7905%			4550	12.5390%	1	0	4244	0	0	0	-335	0	0	0	0		0	0	4579	0	0	0	0	0	0	4579	0	0	0	0	0	0	0	0	0	457	0	0	0	0	47735	28										
205542																																																																	26562	1899	1910	11.2982%	15.0495%	13.9673%	24652	176498	218194	-1278	0			7.0495%			4810	13.9673%	1	0	23374	0	0	0	-1278	0	0	0	0		0	0	24652	0	0	0	0	0	0	24652	0	0	0	0	0	0	0	0	0	1910	0	0	11	0	218194	19842										
205654																																																																	137691	10677	10677	9.9331%	16.1420%	14.8903%	127014	853000	1278694	-9791	0			8.1420%			73678	14.8903%	1	0	119067	0	0	1844	-9791	0	0	0	0		0	0	127014	0	0	0	0	0	0	127014	0	0	0	0	0	0	0	0	0	10677	0	1844	0	0	1280538	55180										
206156																																																																	40478	3787	3787	9.8031%	13.3878%	12.1353%	36691	302350	374278	-919	0			5.3878%			28000	12.1353%	1	0	35772	0	0	0	-919	0	0	0	0		0	0	36691	0	0	0	0	0	0	36691	0	0	0	0	0	0	0	0	0	3787	0	0	0	0	374278	8691										
206174																																																																	49806	1920	1920	12.1948%	24.4787%	23.5350%	47886	203467	392675	-1157	0			16.4787%			0	23.5350%	1	0	47333	395	0	209	-1157	0	0	0	0		0	0	47886	0	0	0	0	0	0	47886	0	0	0	0	0	0	0	0	0	1920	0	604	0	0	393279	48490										
206473																																																																	26662	380	380	15.7094%	30.8531%	30.4133%	26282	86416	167301	-137	0			22.8531%			500	30.4133%	1	0	26145	0	0	0	-137	0	0	0	0		0	0	26282	0	0	0	0	0	0	26282	0	0	0	0	0	0	0	0	0	380	0	0	0	0	167301	25782										
206772																																																																	20215	1082	1082	17.2061%	23.3567%	22.1066%	19133	86549	111199	-24	0			15.3567%			6424	22.1066%	1	0	19133	0	0	0	0	0	0	0	0		0	0	19133	0	0	0	0	0	0	19133	0	0	0	0	0	0	0	0	0	1082	0	0	0	0	111199	12733										
206950																																																																	4348	320	320	7.7992%	10.7885%	9.9945%	4028	40302	51646	14	0			2.7885%			670	9.9945%	1	0	4042	0	0	0	14	0	0	0	0		0	0	4028	0	0	0	0	0	0	4028	0	0	0	0	0	0	0	0	0	320	0	0	0	0	51646	3358										
207041																																																																	4337	242	242	10.7732%	22.5850%	21.3248%	4095	19203	38011	-161	0			14.5850%			364	21.3248%	1	0	3934	0	0	0	-161	0	0	0	0		0	0	4095	0	0	0	0	0	0	4095	0	0	0	0	0	0	0	0	0	242	0	0	0	0	38011	3731										
207050																																																																	60301	5262	5262	10.5575%	14.4292%	13.1701%	55039	417910	521328	-448	0			6.4292%			32000	13.1701%	1	0	57455	0	0	0	-436	0	0	0	0		0	0	57891	0	2852	0	0	0	2852	55039	0	0	0	0	0	0	0	0	0	5262	0	2852	0	0	524180	25903										
207452																																																																	33449	1770	1770	13.8328%	23.8404%	22.5788%	31679	140304	229013	10	0			15.8404%			2400	22.5788%	1	0	31689	0	0	0	10	0	0	0	0		0	0	31679	0	0	0	0	0	0	31679	0	0	0	0	0	0	0	0	0	1770	0	0	0	0	229013	29279										
207470																																																																	36213	658	658	15.1282%	33.7988%	33.1846%	35555	107143	235025	-1753	0			25.7988%			0	33.1846%	1	0	34615	0	0	0	-813	813	0	-940	0		0	0	35555	0	0	0	0	0	0	35555	0	0	0	0	0	0	0	0	0	658	0	0	0	0	235025	36368										
207555																																																																	14853	1230	1230	10.5028%	15.1645%	13.9087%	13623	97946	129708	-205	0			7.1645%			8800	13.9087%	1	0	14789	1371	0	0	-205	0	0	0	0		0	0	13623	0	0	0	0	0	0	13623	0	0	0	0	0	0	0	0	0	1230	0	1371	0	0	131079	6194										
207845																																																																	112985	9203	9203	9.4462%	13.4977%	12.3983%	103782	837067	1098667	-2042	0			5.4977%			37900	12.3983%	1	0	127626	23737	1797	0	-2042	0	0	0	0		352	0	103782	0	0	0	0	0	0	103782	0	0	0	0	0	0	0	0	0	9203	0	25886	0	0	1124553	91768										
207872																																																																	40108	3387	3387	10.9869%	14.5859%	13.3542%	36721	274978	334225	-339	0			6.5859%			46246	13.3542%	1	0	39968	0	2558	822	-234	0	0	0	-104		0	0	36926	0	0	0	0	205	205	36721	0	0	0	0	205	0	0	0	0	3387	0	3586	0	0	337811	-5939										
207957																																																																	2175	79	79	9.0306%	34.4473%	33.1961%	2096	6314	23210	-53	0			26.4473%			1100	33.1961%	1	0	2043	0	0	0	-53	0	0	0	0		0	0	2096	0	0	0	0	0	0	2096	0	0	0	0	0	0	0	0	0	79	0	0	0	0	23210	996										
208057																																																																	85192	4170	4170	15.2468%	25.6650%	24.4087%	81022	331939	531405	-1407	0			17.6650%			25000	24.4087%	1	0	79615	0	0	0	-1407	0	0	0	0		0	0	81022	0	0	0	0	0	0	81022	0	0	0	0	0	0	0	0	0	4170	0	0	0	0	531405	56022										
208244	1511156	53778	65778	8.7818%	12.1312%	11.6032%	1445378	12456726	16458807	-60819	470			4.1312%			1886275	11.6032%	0	2280509	823181	38172	33452	-52679	1146	1126	470	-9737		0	0	1445378	0	0	0	0	0	0	1445378	0	0	0	0	0	0	12000	0	0	65778	0	894805	0	0	17354082	455053																												1																																															
208347																																																																	6053	649	649	8.2715%	11.6948%	10.4409%	5404	51758	65333	-331	0			3.6948%			1380	10.4409%	1	0	5323	0	0	0	-81	0	0	0	0		0	0	5404	0	0	0	0	0	0	5404	0	0	0	0	0	0	0	0	0	649	0	0	0	0	65333	4274										
208440																																																																	12780	985	991	11.2490%	15.7014%	14.4839%	11789	81394	104800	-265	0			7.7014%			1750	14.4839%	1	0	11524	0	0	0	-265	0	0	0	0		0	0	11789	0	0	0	0	0	0	11789	0	0	0	0	0	0	0	0	0	991	0	0	6	0	104800	10039										
208459																																																																	11851	722	722	17.3454%	20.4981%	19.2493%	11129	57815	64161	7	0			12.4981%			1700	19.2493%	1	0	11136	0	0	0	7	0	0	0	0		0	0	11129	0	0	0	0	0	0	11129	0	0	0	0	0	0	0	0	0	722	0	0	0	0	64161	9429										
208570																																																																	58076	3079	3079	15.0033%	23.8079%	22.5457%	54997	243936	366566	-362	0			15.8079%			31235	22.5457%	1	0	54635	0	0	0	-362	0	0	0	0		0	0	54997	0	0	0	0	0	0	54997	0	0	0	0	0	0	0	0	0	3079	0	0	0	0	366566	23762										
208655																																																																	38807	2942	2942	12.0773%	12.6116%	11.6555%	35865	307709	296962	-315	0			4.6116%			7364	11.6555%	1	0	36230	680	0	0	-315	0	0	0	0		0	0	35865	0	0	0	0	0	0	35865	0	0	0	0	0	0	0	0	0	2942	0	680	0	0	297642	29181										
208972																																																																	11313	184	184	14.5257%	33.7934%	33.2437%	11129	33477	76616	-528	0			25.7934%			0	33.2437%	1	0	10601	0	0	0	-528	0	0	0	0		0	0	11129	0	0	0	0	0	0	11129	0	0	0	0	0	0	0	0	0	184	0	0	0	0	76616	11129										
209148																																																																	38881	2745	2745	9.0759%	12.6620%	11.7681%	36136	307068	398153	-435	0			4.6620%			18289	11.7681%	1	0	37737	2036	0	0	-435	0	0	0	0		0	0	36136	0	0	0	0	0	0	36136	0	0	0	0	0	0	0	0	0	2745	0	2036	0	0	400189	19883										
209362																																																																	10717	586	586	17.8454%	23.2791%	22.0062%	10131	46037	56771	0	0			15.2791%			6146	22.0062%	1	0	10422	0	0	0	0		0	0	0		0	0	10422	0	291	0	0	0	291	10131	0	0	0	0	0	0	0	0	0	586	0	291		0	57062	4276										
209447																																																																	9167	316	316	12.0960%	22.5749%	21.7967%	8851	40607	73173	-169	0			14.5749%			6635	21.7967%	1	0	8637	0	0	0	-214	0	0	0	0		0	0	8851	0	0	0	0	0	0	8851	0	0	0	0	0	0	0	0	0	316	0	0	0	0	73173	2171										
209559																																																																	18750	517	517	23.4099%	45.7574%	44.4957%	18233	40977	77886	-400	0			37.7574%			300	44.4957%	1	0	17833	0	0	0	-400	0	0	0	0		0	0	18233	0	0	0	0	0	0	18233	0	0	0	0	0	0	0	0	0	517	0	0	0	0	77886	17933										
209830																																																																	25715	2184	2184	10.0202%	12.0170%	10.9964%	23531	213989	234835	-638	0			4.0170%			9330	10.9964%	1	0	22893	0	0	0	-638	0	0	0	0		0	0	23531	0	0	0	0	0	0	23531	0	0	0	0	0	0	0	0	0	2184	0	0	0	0	234835	14201										
209858																																																																	46807	2543	2543	14.0287%	23.0609%	21.8080%	44264	202971	315525	60	0			15.0609%			10632	21.8080%	1	0	44301	0	0	0	37	0	0	0	0		0	0	44264	0	0	0	0	0	0	44264	0	0	0	0	0	0	0	0	0	2543	0	0	0	0	315525	33609										
210238																																																																	51669	3155	3155	11.0750%	20.5109%	19.2585%	48514	251910	438049	-1957	0			12.5109%			39191	19.2585%	1	0	46962	0	0	162	-1957	0	0	0	0		0	0	48757	0	0	0	0	243	243	48514	0	0	0	0	243	0	0	0	0	3155	0	405	0	0	438454	9728										
210256																																																																	17004	872	872	9.5960%	14.8062%	14.0469%	16132	114844	168111	-334	0			6.8062%			12750	14.0469%	1	0	17554	1344	412	0	-334	0	0	0	0		0	0	16132	0	0	0	0	0	0	16132	0	0	0	0	0	0	0	0	0	872	0	1756	0	0	169867	5138										
210434	9748845	147830	1161330	6.9679%	14.3206%	12.6147%	8587515	68075718	123243884	-446371	320798	140703385	6.1033%	6.3206%			1794222	12.6147%	0	9409725	542675	154898	0		0				0	124463	0	8587689	0	0	0	0	174	174	8587515	0	0	0	0	0	0	1013500	0	0	1161330	0	822210	0	0	124386892	8061874	9601015	0	1013500	15.1849%	13.5819%	63227491	6.3750%	13.5819%	1013500																			0																																															
210452																																																																	4958	380	380	11.7045%	16.4047%	15.1474%	4578	30223	39113	25	0			8.4047%			2023	15.1474%	1	0	4753	150	0	0	25	0	0	0	0		0	0	4578	0	0	0	0	0	0	4578	0	0	0	0	0	0	0	0	0	380	0	150	0	0	39263	2705										
210779																																																																	15479	759	759	13.4604%	25.6093%	24.3535%	14720	60443	109358	-155	0			17.6093%			9761	24.3535%	1	0	14565	0	0	0	-155		0	0	0		0	0	14720	0	0	0	0	0	0	14720	0	0	0	0	0	0	0	0	0	759	0	0		0	109358	4959										
211114																																																																	12307	620	620	9.2889%	14.9620%	14.2083%	11687	82255	125817	-175	0			6.9620%			6700	14.2083%	1	0	11512	0	0	0	-175	0	0	0	0		0	0	11687	0	0	0	0	0	0	11687	0	0	0	0	0	0	0	0	0	620	0	0	0	0	125817	4987										
211271																																																																	240907	18546	18546	11.7014%	15.7158%	14.5059%	222361	1532897	1900300	364	0			7.7158%			66423	14.5059%	1	0	227826	3562	1539	0	364	0	0	0	0		0	0	222361	0	0	0	0	0	0	222361	0	0	0	0	0	0	0	0	0	18546	0	5101	0	0	1905401	161039										
211338																																																																	22937	1867	1867	11.7295%	15.4342%	14.1779%	21070	148612	179632	-223	0			7.4342%			761	14.1779%	1	0	20847	0	0	0	-223	0	0	0	0		0	0	21070	0	0	0	0	0	0	21070	0	0	0	0	0	0	0	0	0	1867	0	0	0	0	179632	20309										
211851																																																																	7906	577	577	11.8380%	17.2117%	15.9555%	7329	45934	61911	-228	0			9.2117%			6250	15.9555%	1	0	7101	0	0	0	-228	0	0	0	0		0	0	7329	0	0	0	0	0	0	7329	0	0	0	0	0	0	0	0	0	577	0	0	0	0	61911	1079										
212018																																																																	53073	3712	3712	9.8847%	17.8915%	16.6401%	49361	296638	499370	-1016	0			9.8915%			8615	16.6401%	1	0	48345	0	0	0	-1016	0	0	0	0		0	0	49361	0	0	0	0	0	0	49361	0	0	0	0	0	0	0	0	0	3712	0	0	0	0	499370	40746										
212335																																																																	22167	1999	1999	6.3355%	10.4589%	9.5157%	20168	211944	318334	-2007	0			2.4589%			23802	9.5157%	1	0	18161	0	0	0	-2007	0	0	0	0		0	0	20168	0	0	0	0	0	0	20168	0	0	0	0	0	0	0	0	0	1999	0	0	0	0	318334	-3634										
212344																																																																	22119	631	631	23.4741%	33.7267%	32.7646%	21488	65583	91539	-544	0			25.7267%			1700	32.7646%	1	0	21585	641	0	0	-544	0	0	0	0		0	0	21488	0	0	0	0	0	0	21488	0	0	0	0	0	0	0	0	0	631	0	641	0	0	92180	20429										
212465	15564297	552902	1302902	12.0965%	17.8016%	16.3114%	14261395	87432247	117897209	-1249025	-560449			9.8016%			10472059	16.3114%	0	16426842	3224671	136732	0	-303547		-234831	-560449	-120473		0	0	14274730	0	0	0	0	13335	13335	14261395	0	0	0	0	13335	0	750000	0	0	1302902	0	3374738		10009	120711498	7203808																												1																																															
212522																																																																	114099	11249	10726	8.9310%	11.7767%	10.6696%	103373	968855	1157458	-17474	0			3.7767%			3114	10.6696%	1	0	85919	0	20	0	-9311		0	-8163	0		0	0	103373	0	0	0	0	0	0	103373	0	0	0	0	0	0	0	0	0	11249	523	20		0	1157478	100279										
212577																																																																	348147	21795	21795	10.2283%	12.4488%	11.6694%	326352	2796636	3190669	-1179	0			4.4488%			236053	11.6694%	1	0	365124	25638	3951	9573	-1179	0	0	0	0		789	0	326352	0	0	0	0	0	0	326352	0	0	0	0	0	0	0	0	0	21795	0	39951	0	0	3230620	130250										
213471																																																																	58571	1753	1753	14.7317%	25.8714%	25.0971%	56818	226393	385685	74	0			17.8714%			0	25.0971%	1	0	56818	0	0	0	0		0	0	0		0	0	56818	0	0	0	0	0	0	56818	0	0	0	0	0	0	0	0	0	1753	0	0		0	385685	56744										
213538																																																																	29532	961	961	16.1264%	30.3630%	29.3750%	28571	97263	177169	-1559	0			22.3630%			10000	29.3750%	1	0	27012	0	0	0	-1559	0	0	0	0		0	0	28571	0	0	0	0	0	0	28571	0	0	0	0	0	0	0	0	0	961	0	0	0	0	177169	18571										
213912																																																																	11390	584	584	8.1986%	12.6549%	12.0060%	10806	90005	131803	-345	0			4.6549%			979	12.0060%	1	0	10461	0	0	0	-345	0	0	0	0		0	0	10806	0	0	0	0	0	0	10806	0	0	0	0	0	0	0	0	0	584	0	0	0	0	131803	9827										
213958																																																																	6499	523	523	8.9609%	14.4647%	13.3007%	5976	44930	66690	-168	0			6.4647%			8363	13.3007%	1	0	8715	2702	205	0	-168	0	0	0	0		0	0	5976	0	0	0	0	0	0	5976	0	0	0	0	0	0	0	0	0	523	0	2907	0	0	69597	520										
214106																																																																	99824	8001	8066	8.2532%	15.6838%	14.4165%	91758	636479	1111785	-1900	0			7.6838%			4969	14.4165%	1	0	89858	0	0	0	20	0	0	-1920	0		0	0	91758	0	0	0	0	0	0	91758	0	0	0	0	0	0	0	0	0	8066	0	0	65	0	1111785	86789										
214414																																																																	116315	7065	7065	10.1132%	12.9411%	12.1551%	109250	898801	1080269	-3922	0			4.9411%			6000	12.1551%	1	0	110209	4074	453	0	-3568	0	0	0	0		0	0	109250	0	0	0	0	0	0	109250	0	0	0	0	0	0	0	0	0	7065	0	4527	0	0	1084796	108131										
214722																																																																	90272	6420	6420	10.7810%	15.1971%	14.1163%	83852	594009	777773	2798	0			7.1971%			19680	14.1163%	1	0	87034	0	0	384	2798		0	0	0		0	0	83852	0	0	0	0	0	0	83852	0	0	0	0	0	0	0	0	0	6420	0	384		0	778157	64556										
214807																																																																	9102000	5000	5000	21.6869%	100.1089%	100.0539%	9097000	9092100	41947000	-1000	0			92.1089%			2845000	100.0539%	0	0	9124000	0	27000	0						0	0	0	9097000	0	0	0	0	0	0	9097000	0	0	0	0	0	0	0	0	0	5000	0	27000		0	41974000	6280000										
214843																																																																	25743	2291	2291	9.7398%	14.0876%	12.8339%	23452	182735	240786	-563	0			6.0876%			2100	12.8339%	1	0	22889	0	0	0	-563	0	0	0	0		0	0	23452	0	0	0	0	0	0	23452	0	0	0	0	0	0	0	0	0	2291	0	0	0	0	240786	21352										
215345																																																																	45674	3538	3538	12.3956%	16.1590%	14.9073%	42136	282653	339927	-829	0			8.1590%			8200	14.9073%	1	0	41440	133	0	0	-829	0	0	0	0		0	0	42136	0	0	0	0	0	0	42136	0	0	0	0	0	0	0	0	0	3538	0	134	0	0	340061	34069										
215354																																																																	10248	879	879	8.5688%	11.3571%	10.3830%	9369	90234	109339	-221	0			3.3571%			6920	10.3830%	1	0	9148	0	0	0	-221	0	0	0	0		0	0	9369	0	0	0	0	0	0	9369	0	0	0	0	0	0	0	0	0	879	0	0	0	0	109339	2449										
215653																																																																	3383	289	289	10.2136%	14.6311%	13.3812%	3094	23122	30293	-10	0			6.6311%			2000	13.3812%	1	0	3084	0	0	0	-10	0	0	0	0		0	0	3094	0	0	0	0	0	0	3094	0	0	0	0	0	0	0	0	0	289	0	0	0	0	30293	1094										
