"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	
12656			217	0	14	0	220	17	0																				
12946			19360	2735	624	0	18458	2457	0																				
13103			16310	702	102	0	15677	171	0				0																
13251			510	45	20	0	462	17	0																				
13457			93	0	0	0	93	0	0																				
14155			3098	225	52	0	2855	34	0																				
14650			735	148	84	0	568	65	0																				
14753			512	10	0	0	502	0	0																				
14865			4203	1020	269	0	3556	642	0																				
14977			643	68	1	0	576	2	0			0	0																
16551			3031	150	16	0	3008	143	0																				
16748			653	30	0	0	719	96	0																				
17110			279	0	0	0	279	0	0			0	0																
17147			80571	2300	3035	0	80552	5316	0			0	0																
17259			188	30	13	0	155	10	0																				
17950			4528	320	8	0	4249	49	0																				
17978			1445	2	0	0	1445	2	0																				
18050			5269	450	53	0	4912	146	0																				
18135			1173	0	40	0	1206	73	0																				
18827			8018	613	128	0	7404	127	0			0	0																
18836			1078	296	27	0	1297	542	0																				
18854			7840	0	26	0	7831	17	0				0																
19356			876	221	2	0	998	218	-127																				
19936			3567	135	29	0	3477	74	0																				
19972			400	0	0	0	400	0	0																				
20053			1308	90	4	0	1220	6	0																				
20633			3192	475	5	0	3036	324	0																				
20857			867	40	13	0	829	15	0																				
21256			67	0	3	0	78	14	0																				
21359			379	50	0	0	344	15	0																				
21658			1929	111	89	0	1833	104	0				0																
22048			1679	225	19	0	1475	40	0																				
22543			1122	111	9	0	1111	109	0																				
22552			1179	210	1	0	1413	445	0																				
22730			1197	275	116	0	899	93	0																				
23456			1813	270	4	0	1550	11	0																				
23504			32173	5100	134	3670	31418	809	0			0	0																
23643			1015	90	46	0	1122	243	0																				
23755			1477	115	19	0	1711	368	0																				
24006			5993	1078	22	0	4943	50	0																				
24378			196	0	9	0	187	0	0																				
24453			2614	1660	231	0	3193	2470	0																				
24659			438	0	22	0	426	10	0																				
24668			13430	3445	217	0	13026	3258	0				0																
24949			4937	0	363	0	4628	54	0																				
25357			3585	1195	39	0	3084	733	0																				
25647			1642	0	3	0	1639	0	0				0																
26176			2818	-301	190	0	2929	0	0																				
26457			215	4	1	0	210	0	0																				
26765			14573	4647	610	0	9619	303	0																				
27070			1000	45	7	0	1000	52	0																				
27548			8324	1030	120	0	7339	165	0				0																
27614			1301	0	26	0	1342	67	0																				
27847			4700	504	255	0	4849	908	0																				
28013			28066	-750	2157	0	27497	838	0				1011																
28152			1373	0	0	0	1373	0	0				0																
28675			680	51	0	0	629	0	0				0																
28732			968	45	1	0	940	18	0																				
29476			1011	181	3	0	856	29	0																				
29636			3806	472	145	0	3372	183	0																				
29878			13186	-176	2	0	13376	16	0				0																
30052			316	5	0	0	312	1	0																				
30502			7310	210	137	0	7134	171	0			0	0																
30650			1377	0	4	0	1373	0	0																				
30810			3297713	2394884	540628	0	3038993	2674792	-2000	0	238525		23448																
31134			1171	204	15	0	1050	98	0				0																
31255			6558	1100	190	0	5700	432	0			0	0																
31657			928	20	48	0	919	59	0																				
31826			2856	50	98	0	3023	315	0				0																
31835			2259	270	325	0	1808	144	0																				
32234			46	21	4	0	31	10	0																				
32766			10	10	0	0	196	0	-196																				
32971			1786	180	55	0	1807	256	0																				
33147			3568	50	11	0	3811	304	0																				
33259			6067	600	62	0	6976	1571	0																				
33268			1167	26	24	0	1183	66	0				0																
33370			116	0	0	0	116	0	0																				
33839			100	0	0	0	103	3	0																				
33857			7894	1983	42	0	7704	1835	0				0																
34425			7495	871	237	0	7902	1515	0																				
34434			2156	150	25	0	2111	130	0																				
34537			33605	6199	1800	0	32423	6817	0				0																
34555			2767	90	130	0	2634	87	0			0	0																
34742			3736	242	37	0	3566	109	0																				
35057			1469	0	13	0	1466	10	0			0	0																
35301			71000	7000	0	0	67000	2000	-1000			0	0																
35570			227985	-2500	5648	0	235818	10981	0			0	0																
35646			234	34	0	0	209	9	0																				
35879			895	0	3	0	918	26	0																				
36456			1658	270	261	0	1409	282	0																				
36933			1342	180	5	0	1196	39	0																				
37051			266	72	1	0	729	2	-534																				
37341			664	68	9	0	590	3	0																				
37435			11766	-325	735	0	11766	410	0																				
37640			15869	3725	404	0	15823	4083	0			0	362																
37659			431	30	5	0	451	55	0			0	0																
37949			2402	680	50	0	2053	381	0																				
38740			1775	115	13	0	1829	182	0																				
39327			753	195	14	0	619	75	0																				
39756			6194	630	28	0	6220	684	0				0																
40033			402	0	0	0	444	42	0																				
40499			23044	3496	522	0	20655	1629	0				0																
40855			1080	72	4	0	1004	0	0																				
41245			476	0	26	0	472	22	0																				
41553			754	0	27	0	729	2	0																				
41629			2222	212	154	0	2148	292	0																				
41825			4013	536	12	0	3593	128	0				0																
41937			270	40	0	0	237	7	0																				
41955			277	0	0	0	277	0	0																				
42037			442	5	0	0	439	2	0																				
42354			1246	54	1	0	1207	16	0																				
42372			1995	-47	80	0	2031	69	0																				
42420			50035	9638	1220	0	47764	8587	0				0																
42448			20162	3616	960	0	17120	1534	0			0	262																
42457			640	71	0	0	577	8	0																				
43052			933	90	14	0	840	11	0																				
43351			415	465	61	0	3162	141	-3132																				
43856			243	0	0	0	243	0	0																				
43959			718	45	1	0	750	78	0																				
44040			4793	175	44	0	4607	33	0																				
44433			5199	295	5	0	4918	19	0				0																
44741			4884	-60	232	0	4932	220	0																				
44750			1354	150	33	0	1241	70	0																				
44929			1035	0	9	0	1062	36	0				0																
45038			1884	15	0	0	1869	0	0			0	0																
45047			2114	224	84	0	2006	200	0																				
45056			496	50	0	0	449	3	0																				
45430			488	20	21	0	519	72	0																				
45458			1530	321	2	0	1212	5	0																				
45551			8789	585	137	0	9083	1016	0																				
45560			12768	1225	80	0	11719	256	0				0																
45775			807	0	0	0	807	0	0																				
46053			2397	98	139	0	2319	159	0																				
46941			1555	74	15	0	1502	36	0																				
47247			4559	854	67	0	3717	79	0				0																
47256			383	11	0	0	372	0	0																				
47452			1199	0	4	0	1205	10	0																				
47500			3974	273	83	0	3705	87	0																				
48057			768	110	8	0	686	36	0																				
48150			156	9	1	0	168	22	0																				
48374			10827	1625	190	0	10486	1474	0			0	0																
48440			1022	45	32	0	995	50	0																				
49054			2859	890	221	0	2842	1094	0																				
49148			660	45	2	0	617	4	0																				
49241			6673	550	108	0	6897	906	24																				
49652			2400	45	47	0	2349	41	0																				
49858			880	96	0	0	911	127	0																				
49951			1026	300	2	0	1003	279	0																				
50144			503	30	31	0	472	30	0																				
50461			4188	0	0	0	4188	0	0				0																
50872			1100	-4	4	0	1105	5	0																				
51253			6158	0	204	0	6371	417	0			0	0																
51356			276	90	1	0	204	19	0				0																
51459			1533	533	14	0	1908	922	0																				
51842			16035	1000	173	0	14934	72	0				0																
52719			0	0	0	0	0	0	0			0	0																
52951			3674	668	178	0	3160	332	0																				
53051			369	0	2	0	375	8	0																				
53752			116	35	0	0	108	27	0																				
54058			7889	1125	47	0	7182	465	0				0																
54656			2536	72	34	0	2637	207	0			0	0																
54973			53040	17873	5094	0	52119	22046	0				0																
55336			2744	274	89	0	2588	207	0																				
55635			1338	44	31	0	1445	182	0																				
55653			665	0	17	0	693	45	0																				
55970			5615	219	35	0	5453	92	0																				
56258			2472	180	6	0	2322	36	0																				
56351			16150	3150	456	0	13888	1344	0				0																
56548			5835	0	410	0	5431	6	0																				
56717			8473	600	458	0	8125	710	0																				
57040			1556	460	33	0	1225	162	0			0	0																
57451			4857	0	16	0	4848	7	0																				
58225			2444	30	107	0	2546	239	0																				
58243			59972	0	2860	0	64293	7181	0				0																
58355			320	27	0	0	293	0	0																				
58551			2079	240	79	0	2034	274	0																				
58636			3323	225	114	0	3308	324	0																				
58757			1140	120	26	0	1058	64	0																				
58971			96856	2000	6333	0	90749	2226	0				0																
59316			8405	1050	108	0	8452	1205	0																				
59352			4175	188	4	0	4008	25	0				0																
59370			2414	50	56	0	2370	62	0																				
59754			105	9	1	0	102	7	0																				
60143			652000	67000	39000	0	671000	125000	0				0																
60330			10489	466	1176	0	9815	968	0			0	0																
60545			2224	0	12	0	2216	4	0																				
60554			978	45	6	0	927	0	0																				
60648			4113	88	50	0	4006	31	0																				
61122			11971	669	657	0	11047	402	0				0																
61355			11715	4755	307	0	10713	4060	0																				
61476			324	324	0	0	1319	2	-1317																				
61757			4013	120	9	0	3886	2	0				0																
61832			2641	0	28	0	2679	66	0																				
61953			468	40	0	0	435	7	0																				
62044			180	0	0	0	180	0	0																				
62110			0	0	0	0	0	0	0																				
62147			756	2	24	0	733	3	0																				
62772			5420	650	49	0	5332	611	0																				
63050			2398	100	25	0	2292	19	0																				
63069			406706	44951	12196	0	382042	31308	-1175			0	4135																
63201			405	20	0	0	392	7	0																				
63573			6055	75	65	0	5915	0	0																				
63733			8694	822	929	0	7855	912	0				0																
63742			4128	169	33	0	3944	107	89																				
63751			161	125	1	0	107	72	0				0																
64150			1669	0	2	0	1727	60	0																				
64552			1565	316	1	0	1428	180	0				0																
64730			2067	-1023	1026	0	2068	4	0																				
65205			4688	338	0	0	4511	161	0																				
65513			47	0	0	0	47	0	0				0																
65559			3471	119	37	0	3364	49	0				0																
65746			7253	420	84	0	6849	100	0			0	0																
65858			16333	2250	534	0	14655	1106	0																				
66154			780	195	20	0	625	60	0																				
66275			3000	180	73	0	2771	24	0																				
66677			1408	25	0	0	1404	21	0				0																
67142			317	2	3	0	337	25	0																				
67151			12188	780	38	0	11382	12	0																				
67209			8254	1409	87	0	6788	30	0																				
67254			10	4	3	0	9	6	0																				
67656			41829	22438	2056	0	39813	22478	0				0																
67870			3052	0	73	0	3185	206	0																				
68448			743	223	16	0	603	99	0																				
68671			476	0	1	0	499	24	0																				
68756			4943	541	74	0	4421	93	0			0	0																
68831			1145	165	23	0	1065	108	0																				
69333			12442	1080	120	0	12148	906	0			0	0																
69678			6288	14	84	0	6260	70	0																				
70058			196	22	29	0	235	90	0																				
70218			1027	0	0	0	1027	0	0			0	0																
70414			3393	254	1	0	3163	25	0																				
70638			3125	834	310	0	3053	1072	0																				
70955			148	0	0	0	148	0	0																				
71073			398	0	0	0	398	0	0																				
71318			6853	625	46	0	6675	493	0				0																
71457			5124	250	463	0	4874	463	0																				
71859			50	0	1	0	49	0	0																				
72258			2504	135	50	0	2544	225	0																				
72351			1287	0	63	0	1243	19	0																				
72454			751	0	12	0	739	0	0																				
72678			1737	0	158	0	1622	43	0																				
73116			3841	40	109	0	3757	65	0																				
73152			934	6	3	0	934	9	0																				
73554			2634	0	147	0	2509	22	0																				
73956			616	0	128	0	625	137	0																				
74056			1086	68	2	0	1017	1	0			0	0																
74140			8169	48	360	0	8375	614	0				0																
74403			5603	748	7	0	5039	191	0				209																
74449			80	0	2	0	79	1	0																				
75259			5986	1756	30	0	5312	1112	0																				
75446			2920	45	19	0	2922	66	0																				
75455			680	0	1	0	679	0	0																				
75558			3663	2679	140	0	3634	2790	0																				
75633			755005	92562	84383	0	715345	137285	0			0	39474																
75651			599	45	25	0	609	80	0																				
76153			470	39	81	0	402	52	0			0	0																
76443			864	27	43	0	802	8	0																				
76854			4705	280	141	0	4637	353	0																				
77150			719	45	0	0	765	91	0			0	0																
77253			1574	150	58	0	1435	69	0																				
77422			1674	0	133	0	1817	276	0																				
77851			17334	2075	284	0	15409	434	0			0	0																
78157			349	0	20	0	336	7	0																				
78241			476	0	3	0	479	6	0																				
78559			869	19	36	0	1006	192	0																				
79042			622	0	60	0	583	21	0				0																
79127			719	153	39	0	738	211	0				0																
79145			1893	0	529	0	1821	7	-450																				
79257			10	8	10	0	106	15	-99																				
79855			1152	199	7	0	992	46	0																				
80150			347	230	7	0	289	179	0																				
80374			396	135	0	0	261	0	0																				
80431			1067	256	17	0	1010	216	0																				
81175			4586	485	3	0	4128	30	0																				
82033			2363	290	49	0	2062	38	0																				
82257			907	479	35	0	725	332	0																				
82350			241	48	19	0	279	105	0																				
82659			508	870	1	0	1019	1382	0			0	0																
83151			1147	15	39	0	1097	4	0																				
83236			261	0	0	0	261	0	0																				
83375			7700	1523	209	0	6600	632	0																				
83638			53640	-2850	1027	792	61762	5507	0			2123	0																
83834			1430	125	1	0	1353	49	0			0	0																
83852			122	60	5	0	77	20	0																				
83955			698	17	28	0	682	29	0																				
84046			150	0	1	0	204	55	0																				
84541			9107	1162	1016	0	7300	371	0																				
84804			667	85	2	0	602	22	0																				
85052			1095	70	0	0	1047	22	0																				
85454			1042	0	36	0	1045	39	0																				
85472			16636	1281	1137	0	16577	2359	0				0																
85931			2228	280	24	0	2027	103	0																				
86349			2900	180	47	0	2911	238	0																				
86675			5445	-303	400	0	5528	180	0																				
87047			1023	134	1	0	1067	179	0																				
87159			1005	68	20	0	945	28	0																				
87234			3441	75	57	0	3342	33	0																				
87476			6918	0	93	0	6866	41	0																				
87579			4329	0	6	0	4323	0	0				0																
88231			6538	65	122	0	6377	26	0			0	0																
88259			743	20	0	0	724	1	0																				
88352			1350	65	10	0	1320	45	0				0																
88455			4358	360	6	0	4009	17	0																				
88950			694	37	0	0	658	1	0																				
89032		0	704	150	10	0	634	90	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89135			927	-28	28	0	929	2	0																				
89854			1569	158	60	0	1541	190	0																				
89957			872	45	5	0	825	3	0																				
90047			200	0	0	0	200	0	0																				
90177			1006	260	5	0	926	185	0																				
90328			3972	665	130	0	3495	318	0																				
90337			13477	1500	2720	0	10955	1698	0			0	0																
90579			3184	-12	2	0	3194	0	0																				
91615			840	16	3	0	825	4	0																				
91754			2723	45	16	0	2716	54	0			0	0																
91950			374	0	17	0	371	14	0																				
92144			222	0	19	0	203	0	0																				
92676			3190	100	13	0	3102	25	0				0																
92706			2031	217	95	0	2223	504	0																				
92902			128	0	0	0	130	2	0																				
93244			2724	0	6	0	2723	5	0																				
93543			4446	728	55	0	3893	230	0																				
93619			0	0	0	0	0	0	0			0	0																
94139			3351	647	222	0	3048	566	0																				
94522			5478	545	72	0	5207	346	0																				
94755			1801	560	8	0	1710	477	0																				
94858		0	1193	30	55	0	1192	84	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95051			2850	1526	257	0	3678	2611	0			0	0																
95677			852	-147	4	0	996	1	0																				
96553			65	60	5	0	1039	0	-1039																				
97055			3353	3361	6	0	3219	3233	0																				
97279			335	88	25	0	244	22	0																				
97457			942	121	14	0	946	139	0																				
97804			9905	450	105	0	9890	540	0																				
97943			1995	180	4	0	1817	6	0																				
98351			466	94	2	0	384	14	0																				
98463			5449	475	135	0	4886	47	0																				
98717			2234	0	0	0	2232	0	2			0	0																
99143			1535	325	39	0	1405	234	0																				
99255			517	135	1	0	781	400	0			0	0																
99376			17344	1871	446	0	15074	47	0				0																
99442			4372	145	510	0	4297	580	0																				
99536			4484	1120	95	0	3575	306	0																				
99853			165	0	11	0	175	21	0																				
100236			3626	160	226	0	3890	650	0																				
100357			6421	703	521	0	5632	435	0																				
100562			31537	-1392	2888	0	32582	2541	0			0	6																
100777			3977	230	145	0	4577	975	0																				
100843			6645	1400	109	0	5978	842	0																				
101019			52272	18056	5622	0	53935	25341	0			0	0																
101037			12747	0	348	0	12726	327	0																				
101439			2575	135	48	0	2501	109	0				0																
101671			3038	0	92	0	3428	482	0				0																
101738			1285	253	137	0	1363	468	0																				
101952			1108	9	0	0	1103	4	0																				
102333			507	0	1	0	550	44	0																				
102342			2338	90	1	0	2252	5	0																				
102539			266	0	5	0	261	0	0																				
102557			852	250	0	0	724	122	0																				
102874			342	25	4	0	376	63	0				0																
103134			590	0	0	0	590	0	0			0	0																
103255			23266	549	2309	0	23867	3459	0			0	0																
103563			340	0	14	0	327	1	0																				
104234			357	22	50	0	293	8	0																				
104542			144	30	6	0	134	26	0																				
104971			232	0	2	0	281	51	0																				
105026			3279	800	166	0	3298	985	0																				
105222			1546	4	108	0	1521	87	0																				
105473			9242	225	26	0	9074	10	-73	0	0	0	0																
105530			913	68	39	0	915	109	0																				
106359			14678	1150	671	0	13689	832	0				0																
106452			3290	0	396	0	2992	98	0																				
106676			864	-8	0	0	872	0	0																				
107244			109001	21303	3741	0	102265	18308	0			0	0																
107459			186	9	8	0	196	27	0																				
107570			3095	350	182	0	2857	294	0																				
107758			540	45	216	0	472	193	0																				
108072			1458	44	6	0	1421	13	0																				
108269			797	23	41	0	761	28	0																				
108652			192	4	0	0	200	12	0																				
108746			141	0	0	0	143	2	0																				
108951			3243	1825	103	0	2637	1322	0																				
109136			1477	-165	278	0	1366	2	0																				
109154			668	18	11	0	639	0	0																				
109453			1215	150	4	0	1268	207	0																				
109574			2903	68	10	0	2978	153	0																				
109659			2483	60	36	0	2561	174	0																				
110413			3961	1455	2	0	4529	2025	0				0																
110936			4674	554	5	0	4900	785	0																				
110945			3233	15	542	0	2685	9	0																				
110972			137	45	1	0	135	44	0																				
111157			510	45	0	0	465	0	0			0	0																
111205			5092	616	70	0	4511	105	0																				
111942			3501	350	15	0	3312	176	0																				
111979			6669	0	57	0	6723	111	0																				
112163			16394	1250	725	0	14651	232	0				0																
112332			1092	63	125	0	1012	108	0																				
112444			3739	2133	557	0	4406	3357	0																				
112510			389	36	3	0	356	6	0																				
112556			543	27	1	0	516	1	0																				
112837			2134741	1032422	836944	2439	2147819	1880005	0	37526	0	0	0																
113003			1292	0	2	0	1291	1	0				0																
113030			2691	135	3	0	2573	20	0																				
113441			6013	238	329	0	5661	215	0																				
113601			9956	1265	72	0	8771	152	0																				
113740			8704	1125	366	0	7264	51	0				0																
113937			1950	100	87	0	2141	378	0																				
114149			2023	209	1	0	2113	300	0																				
114251			1033	45	65	0	940	17	0																				
114260			19500	301	465	0	19400	666	0			0	0																
114457			3450	-59	347	0	3425	263	0																				
114774			513	0	0	0	513	0	0																				
114840			3158	180	12	0	2997	31	0																				
114859			691	25	0	0	668	2	0																				
115146			768	0	31	0	752	15	0																				
115575			3701	700	36	0	3010	45	0																				
116358			323	36	7	0	280	0	0																				
116554			64	8	0	0	56	0	0																				
116741			1310	68	0	0	1291	49	0																				
117038			1201	0	33	0	1185	17	0			0	0																
117074			1610	0	1	0	1610	1	0																				
117458			5930	800	51	0	5156	77	0																				
117775			857	26	0	0	1032	201	0			0	0																
118156			1194	0	12	0	1207	25	0																				
118660			1410	0	0	0	1410	0	0																				
118736			1873	0	23	0	2108	258	0																				
119153			2419	90	94	0	2589	354	0				0																
119528			6509	305	240	0	6508	544	0																				
119779			7333	13	96	0	7590	366	0				0																
119872			2799	25	20	0	2806	52	0																				
120476			280	33	0	0	375	128	0																				
120542			3903	0	345	0	3719	161	0																				
120609			7108	726	109	0	6737	464	0				0																
120953			1360	0	1	0	1368	9	0																				
121642			22611	1146	3669	0	24500	6704	0			0	0																
121651			596	0	34	0	633	71	0																				
121914			2809	165	45	0	2859	260	0																				
122153			220	44	22	0	228	74	0																				
122546			567	105	32	0	470	40	0																				
122854			50447	13196	170	0	44802	7721	0				321																
123075			711	0	0	0	711	0	0																				
123374			949	45	10	0	912	18	0				0																
124344			5121	376	24	0	5125	404	0																				
124830			951	0	15	0	940	4	0																				
125154			3148	2734	1398	0	3031	4015	0				0																
125471			104735	35400	3177	0	95677	29519	0				472																
125855			6113	331	394	0	6259	871	0																				
125873			1200	-90	0	0	1290	0	0																				
125958			228	0	13	0	215	0	0																				
126012			4091	175	51	0	3944	79	0																				
126049			1663	90	15	0	1645	87	0																				
126375			655	9	0	0	660	14	0																				
126553			2070	270	4	0	1798	2	0				0																
126740			5660	0	107	0	5877	324	0																				
126834			2032	285	116	0	1832	201	0																				
127055			741	530	0	0	700	489	0																				
127224			1959	47	37	0	2001	126	0																				
128258			188	45	7	0	146	10	0																				
128904			83022	4500	4426	0	80655	6559	0				525																
129349			1185	-11	45	0	1223	72	0																				
129358			626	38	0	0	592	4	0				0																
129479			4010	375	36	0	3607	8	0																				
129732			31585	16321	1377	0	25201	11314	0			0	2802																
129853			2300	671	95	0	1800	266	0																				
129910			4080	255	13	0	3951	139	0																				
130345			6749	0	127	0	6672	50	0																				
130541			17956	1636	857	0	17820	2357	0				0																
130813			2758	330	0	0	2428	0	0																				
131034			3101	200	20	0	2893	12	0																				
131173			7557	200	336	0	7995	974	0																				
131436			4250	330	36	0	3925	41	0			0	0																
131650			70774	35732	1830	0	66193	32981	0				565																
131717			771	32	35	0	738	34	0			0	0																
131940			991	45	9	0	938	1	0																				
132107			9220	607	22	0	8633	42	0																				
132451			1008	54	2	0	952	0	0																				
132554			5267	350	199	0	5142	424	0			0	0																
132778			338	-42	10	0	408	38	0																				
132938			579	72	4	0	538	35	0																				
133579			3585	300	189	0	3661	565	0			0	0																
133850			11778	540	352	0	11376	490	0																				
133971			3121	-12	146	0	2987	0	0																				
134156			1982	135	122	0	2071	346	0																				
134437			8413	550	266	0	8625	1028	0			0	0																
134455			1021	315	10	0	947	251	0																				
134848			1440	0	0	0	1443	3	0																				
135836			2008	547	180	0	2139	858	0																				
135854			911	73	24	0	837	23	0																				
136048			858	0	102	0	1207	451	0																				
136338			2131	148	83	0	2070	170	0																				
136459			306	0	0	0	306	0	0																				
136655			776	30	17	0	747	22	4																				
137205			17322	1184	488	0	17106	1456	0				0																
137447			2128	185	15	0	1981	53	0																				
137456			1053	102	4	0	1346	399	0																				
137559			2101	0	298	0	1805	2	0																				
137643			1117	45	48	0	1085	61	0																				
137652			629	282	19	0	387	59	0			0	0																
137915			63973	6911	666	0	67103	10707	0				0																
138051			1619	100	8	0	1521	10	0																				
138257			448	-25	11	0	482	20	0																				
138556			405	69	5	0	337	6	0																				
139133			1910	355	106	0	1712	263	0				0																
139478			4757	622	4	0	4155	24	0																				
139553			10770	1180	73	0	9699	182	0			0	0																
139656			17875	17299	1010	0	11454	11888	0			0	1099																
139740			17042	300	307	0	16689	254	0				0																
139834			414	0	43	0	449	78	0																				
139843			16804	3575	349	0	15880	3000	0				0																
139955			705	40	1	0	684	20	0																				
140157			2528	300	436	0	2255	463	0																				
140362			24695	-293	1103	0	23967	82	0			0	0																
140634			436	52	1	0	387	4	0																				
141211			3986	0	47	0	3995	56	0																				
141341			2881	965	6	0	2079	119	-50																				
141350			511	84	15	0	422	10	0																				
141556			66980	16750	3314	0	61965	15049	0				618																
141677			204	1	0	0	203	0	0																				
141958			599	0	19	0	670	90	0																				
142049			1436	45	10	0	1385	4	0																				
142179			287	18	0	0	315	46	0																				
142955			6341	-2540	1481	0	7663	263	0																				
143372			817	17	28	0	815	43	0																				
143662			156249	56325	12125	0	144770	56971	0				1809																
143859			2624	160	25	0	2520	81	0																				
143952			1831	0	11	0	1821	1	0																				
144034			3061	1	245	0	2816	1	0																				
144052			3894	75	85	0	3862	128	0																				
144155			3578	0	10	0	3568	0	0				0																
144436			1301	525	136	0	1215	575	0																				
144678			1800	-218	425	0	1800	207	0																				
144856			1891	110	11	0	1822	52	0																				
144913			2044	0	5	0	2043	4	0																				
145059			629	0	5	0	631	7	0																				
145545			3392	240	55	0	3112	15	0																				
145554			2353	157	24	0	2179	7	0																				
145741			1210	200	9	0	1233	232	0																				
145750			591	155	13	0	552	129	0																				
145844			3904	184	28	0	3848	156	0																				
145956			1824	100	40	0	2550	866	0																				
146056			1443	835	18	0	844	254	0																				
146663			11665	0	44	0	11698	77	0				0																
146672			109999	17519	3936	425	128430	39461	0				0																
147651			613	0	39	0	776	202	0																				
147679			1204	71	0	0	1133	0	0																				
147857			3031	0	481	0	2670	120	0			0	0																
147923			2083	5	231	0	1855	8	0																				
148171			1947	330	3	0	1683	69	0																				
148238			1865	1342	59	0	1646	1182	0																				
148340			551	20	0	0	548	17	0																				
148470			1231	0	0	0	1231	0	0																				
148715			995	0	86	0	1009	100	0																				
148809			4243	125	271	0	3887	40	0				0																
148920			492	0	5	0	491	4	0																				
149150			1362	0	71	0	1536	245	0																				
150035			8937	-360	51	0	9282	36	0				0																
150044			5484	660	20	0	5276	472	0																				
150156			109	0	0	0	111	2	0																				
150727			2712	605	68	0	2079	40	0																				
151546			771	145	50	0	726	150	0				0																
151957			5896	600	543	0	5157	404	0																				
152057			1142	75	78	0	1121	132	0																				
152253			2363	360	52	0	2066	115	0																				
