"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	
70955																																																																																																														0	0	0							0	28	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
71073																																																																																																														0	0	0							491	95	53				0	0	0	0	0	0	0	0	0	0	0	0				20	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	75	53	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
71318																																																																																																														0	0	0	0	0	0	0	0	0	7499	1493	54	0	0	0	395	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	14	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	2783	872	963	0	42	0	0	0	1426	877	0	0	0	0	0	0	0	0	0	31	0	0	0	658	514	0	0	690	0	0	0	0	0	0	0	0	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71457																																																																																																														0	0	0							0	97	559	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	559	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
71859																																																																																																														0	0	0							0	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
72258																																																																																																														0	0	0							0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
72351																																																																																																														0	0	0							185	47	45	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	35	43	0	0	0	0	0	0				0	0	0	0	110	0	0	0	0	0	23	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
72454																																																																																																														0	0	0							0	1101	221	0	0	0	0	56	0	324	0	0	0	0	0	0	0	0				99	10	0	439	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0				0	0	0	0	0	0	0	219	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
72678																																																																																																														0	0	0							1477	6103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468	0	5938	0	0	0	0	0	433	179				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
73116																																																																																																														0	0	0							5614	2863	580	0	0	0	110	146	2100	0	0	0	0	0	73	0	0	0				488	90	251	0	0	0	0	0	0	0	0	0	0	0	0	0	896	156	1292	231	79	0	0	0	2124	0				0	0	0	0	0	0	882	0	100	0	2138	0	79	231	111							79	231	1953	303	0	279	303	0	279	0	0	0																																		0	0	0	0	0	0	
73152																																																																																																														0	0	0							0	597	887	0	83	887	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	83	887	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0				0	0	0	0	0	0	426	0	0	0	0	0	0	0	0							0	0	0	0	799	0	0	799	0	0	0	0																																		0	0	0	0	0	0	
73554																																																																																																														0	0	0							76	3677	847	0	111	176	129	132	0	2375	22	0	0	0	0	0	0	0				0	0	0	111	176	0	0	0	0	0	0	0	0	0	0	0	73	0	207	278	0	0	0	0	0	0				325	0	0	0	0	0	400	0	202	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
73956																																																																																																														0	0	0							408	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	203	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
74056																																																																																																														0	0	0							18	42	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0				0	0	0	25	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74140																																																																																																														0	0	0	0	0	0	0	0	0	3027	6415	395	419	39	104	1098	18	0	273	0	1531	0	0	0	0	0	230	0	0	0	293	77	0	39	104	419	0	0	0	0	0	0	0	0	0	0	325	23	3199	132	112	0	0	0	1876	0	0	0	0	763	11	0	0	0	0	482	86	54	0	135	594	756	0	233	0	0	0	0	0	0	1998	54	2912	0	0	431	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
74403																																																																																																														0	0	0	0	0	0	0	0	0	1430	2446	38	0	0	0	120	38	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	2029	0	0	0	0	0	107	0	0	0	0	0	98	0	0	0	35	0	0	0	0	1099	0	0	0	0	0	0	0	0	0	0	0	0	1013	0	0	138	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	
74449																																																																																																														0	0	0							0	269	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	9	0	0	0	0	0				0	5	0	0	0	0	30	0	0	0	0	0	47	0	0							47	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
75053																																																																																																														0	0	0							136	1048	11	0	0	0	0	0	6	0	0	53	0	0	0	0	0	0				0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	19	0	0	0	0	0				0	0	0	0	0	0	402	0	0	0	0	0	0	0	0							0	0	6	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
75259																																																																																																														0	0	0							2364	850	423	0	0	0	0	0	1733	0	0	0	0	0	0	0	0	0				220	130	0	0	0	277	0	0	0	0	0	0	0	0	0	0	324	30	187	42	0	0	0	0	0	0				0	265	239	0	0	0	163	0	0	0	0	0	0	0	0							0	0	0	0	0	1110	0	0	855	0	0	0																																		0	0	0	0	0	0	
75446																																																																																																														0	0	0							646	1165	571	0	7	233	327	11	24	0	113	0	0	0	0	0	0	0				52	0	0	7	233	0	0	0	0	0	0	0	0	0	0	0	474	0	559	213	0	0	0	0	50	0				0	0	0	0	0	0	206	0	0	0	148	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
75455																																																																																																														0	0	0							79	118	8	28	37	0	10	0	0	0	0	0	0	0	0	0	0	0				0	0	0	37	0	28	0	0	0	0	0	0	0	0	0	0	40	0	13	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
75558																																																																																																														0	0	0							2971	908	829	0	0	0	201	6	1040	73	0	872	0	0	0	0	0	0				0	0	0	61	0	165	0	0	0	31	0	0	0	0	0	0	452	7	496	415	0	0	0	0	589	0				0	0	408	0	0	144	0	0	0	0	260	0	0	0	0							0	0	214	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
75633	566	0	2835	104315	17292	287743	0	0	0	879998	368591	50101	34019	1449	1	159	96	70	0	0	0	0	0	0	0	0	0	0	0	62943	70	2763	0	0	0	6246	4454	0	0	0	0	227628	32477	0	0	0	4385	0	3800	0	0	0	0	0	0	5508	0	340245	1853	0	10058	1510	0	7540	0	0	0	0	0	0	2154	2469	0	264	0	76686	0	0	0	47	0	49539	22	0	18687	33071	3101	24052	9720	1148	4029	0	0	0	0	0	1973	25	0	148	8835	73653	0	5757	35275	0	0	0	0																			5689	473	97270	703	0	1775							26119	3050	106574														186160	67929	88484	4443	5123	642								1243	3932	525	1034	1695	5984	11167	4002	5251	8617	35999	20206	4677	0	199483																			0	0	0	0	0	0	0	0	0	1270	1538	0	1321	1265	0	102	241	0	0	0	0	0	38	0	0	4	0							0	0	84	302	0	2690	
75651																																																																																																														0	0	0							40	16	31	0	0	0	0	6	38	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
76153																																																																																																														0	0	0							47	421	13	0	84	0	0	13	0	0	0	0	0	0	0	0	0	0				0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76443																																																																																																														0	0	0							860	380	0				0	0	53	0	0	0	0	0	0	0	0	0				24	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	298	26	335	0	0	0	0	0	0	0				0	0	0	0	122	0	0	0	0	0	0	86	0	0	129							0	0	207	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
76854																																																																																																														0	0	0							420	1599	1469				988	1469	398	0	0	0	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	36	0	0	0	0	0	0	0				0	0	0	0	0	0	573	0	0	0	0	0	0	0	0							0	0	0	0	1459	0	0	1094	0	0	0	0																																		0	0	0	0	0	0	
77150																																																																																																														0	0	0							2179	0	0	25	0	0	0	0	0	0	0	2118	0	0	0	0	0	0				0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143	0				0	0	0	0	0	6	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	30	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
77253																																																																																																														0	0	0							0	466	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
77422																																																																																																														0	0	0							584	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	286				0	0	0	0	0	0	0	0	0	0	364	115	0	0	0							0	0	364	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
77851																																																																																																														0	0	0	0	0	0	0	0	0	6148	10835	408	987	321	19	273	0	0	535	284	1056	0	0	0	0	0	0	0	0	0	0	0	28	333	19	987	0	0	0	36	11	0	0	0	0	0	1458	200	846	94	52	0	0	0	733	0	0	0	0	0	0	0	0	0	0	350	8382	0	0	44	2353	0	0	277	0	0	0	0	0	0	0	0	2185	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78157																																																																																																														0	0	0							14	372	6				0	0	7	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	355	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
78241																																																																																																														0	0	0							171	372	33	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	92	0	0	0	0	0	135	0				0	0	0	0	0	0	173	0	0	0	0	120	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
78559																																																																																																														0	0	0							1595	1001	4	46	529	4	240	0	240	0	0	19	0	0	0	0	0	0				0	0	0	529	4	46	0	0	0	0	0	0	0	0	0	0	188	0	148	0	0	0	0	0	0	0				0	0	0	0	0	0	0	81	0	0	190	907	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
79042																																																																																																														0	0	0							673	775	86				0	0	0	145	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	268	46	16	0	0	0	0	0				0	22	0	0	0	0	247	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79127																																																																																																														0	0	0							2413	1865	100				36	0	21	0	0	0	0	0	0	0	0	0				0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	1441	233	1335	100	25	0	0	0	327	0				0	0	0	0	0	0	11	251	0	0	93	188	0	0	354	0	0	0	0	0	0	0	0	435	0	0	117	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79145																																																																																																														0	0	0							1464	154	0				25	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	555	0				0	0	0	0	0	142	0	0	0	0	1322	0	0	0	0							0	0	1199	0	0	695	0	0	414	0	0	0																																		0	0	0	0	0	142	
79257																																																																																																														0	0	0							195	865	962	0	12	200	0	6	41	575	756	0	0	0	0	0	0	0				0	0	0	12	200	0	0	0	0	0	0	0	0	0	0	0	70	0	244	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	70	0	0	0	70							0	0	70	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
79855																																																																																																														0	0	0							2714	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	2601	0				0	0	0	0	0	0	85	0	0	0	0	2536	0	0	0							0	0	2536	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
80150																																																																																																														0	0	0							311	3680	103	189	404	0	474	11	0	2532	64	0	0	0	0	0	0	0				0	0	0	404	0	189	0	0	0	0	0	0	0	0	0	0	79	0	60	0	0	0	0	0	0	0				0	0	0	0	0	0	123	0	0	0	2	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
80374																																																																																																														0	0	0							703	848	26				0	0	0	0	0	0	0	0	0	0	0	0				0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	669	0	848	26	0	0	0	0	212	0				0	0	0	0	0	0	0	0	0	0	22	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
80431																																																																																																														0	0	0							1592	726	0	0	7	0	150	0	0	0	0	948	0	0	0	0	0	0				0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	581	0	365	0	0	0	0	0	360	0				1	0	0	0	0	0	34	0	0	0	0	0	0	0	169							0	0	169	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
80552																																																																																																														0	0	0							16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
80936																																																																																																														0	0	0							15	593	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	161	0	0	0	0	0	0	0				0	0	0	0	0	0	31	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81175																																																																																																														0	0	0							2297	70	0	0	0	0	38	0	346	0	0	486	0	0	0	0	0	0				0	0	150	32	0	0	0	0	0	0	0	0	0	0	0	0	663	20	0	0	0	0	0	0	3	0				0	0	0	0	0	613	0	0	0	0	0	0	0	0	775							0	0	2205	0	0	123	0	0	105	0	0	0																																		0	0	0	0	0	613	
81429																																																																																																														0	0	0							1079	2164	0				0	0	19	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	132	0	0	0	0	0	1043	0				0	0	0	0	0	0	1944	0	0	0	1016	0	64	0	0							64	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
82033																																																																																																														0	0	0							1984	147	0				0	0	0	0	0	0	0	0	678	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	3	147	0	0	0	0	0	0	0				0	0	0	0	0	16	0	0	0	0	763	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
82257																																																																																																														0	0	0							3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
82350																																																																																																														0	0	0							190	334	258				58	29	17	0	5	0	0	0	0	0	0	0				0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	5	14	174	183	0	0	0	0	12	0				0	0	0	0	0	46	0	0	23	0	71	0	0	0	0							10	0	127	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	46	
82659																																																																																																														0	0	0							1734	1269	1	421	1015	0	33	1	285	0	0	899	0	0	0	0	0	0				0	0	0	1015	0	421	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	204	0				0	0	0	0	0	0	159	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83151																																																																																																														0	0	0							596	341	595				0	0	318	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	161	341	0	0	0	0	0	308	0				0	0	0	595	0	17	0	0	0	0	0	0	0	0	0							0	0	17	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	17	
83236																																																																																																														0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
83375																																																																																																														0	0	0							1976	805	0	0	0	0	118	0	1360	0	0	0	0	0	0	0	0	0				247	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	46	0	0	0	0	0	400	0				0	0	0	0	0	61	0	318	0	0	153	0	0	0	0							0	0	41	0	0	50	0	0	43	0	0	0																																		0	0	0	0	0	0	
83638	3681	114	727	393	0	4656	0	0	6447	26722	7771	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	641	0	0	0	0	4742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9740	0	0	1163	0	0	1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6447	0	0	0	0	0	0	49	0	48	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	0							3244	0	3228														1606	170	2835	226	23	0								0	0	0	0	0	0	672	0	0	0	10398	162	0	0	374																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	
83834																																																																																																														0	0	0							32	3099	59				144	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	22	8	0	0	0	0	0	32	0	757	22	0	0	0	0	0	0				880	0	0	0	0	0	1211	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83852																																																																																																														0	0	0							0	568	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0				0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0				0	0	0	0	0	0	0	421	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
83955																																																																																																														0	0	0							573	1417	3	0	227	0	5	0	39	0	0	0	0	0	0	0	0	0				0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	302	0	947	0	0	0	0	0	0	0				0	0	0	0	0	39	0	0	0	0	123	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
84046																																																																																																														0	0	0							510	0	502	0	0	30	0	0	0	0	472	0	0	0	0	0	0	0				0	0	0	0	30	510	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
84541																																																																																																														0	0	0							5865	1500	88	1360	0	0	345	0	260	0	0	39	0	0	0	0	0	2808				22	0	0	0	0	1360	0	0	0	77	27	0	0	0	0	0	2363	25	497	0	46	0	0	0	2061	0				0	45	0	0	0	28	262	56	0	0	1409	290	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
84804																																																																																																														0	0	0							458	171	0				0	0	385	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	156	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85052																																																																																																														0	0	0							613	447	154				80	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	70	152	0	0	0	0	0	0				217	61	0	0	0	0	0	0	0	0	604	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
85258																																																																																																														0	0	0							0	77	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
85454																																																																																																														0	0	0							874	625	16	216	127	0	16	7	57	0	0	293	0	0	0	0	0	0				0	0	0	127	0	216	0	0	0	0	0	0	0	0	0	0	62	0	76	0	0	0	0	0	0	0				0	0	0	0	0	0	0	151	0	0	58	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
