"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG419	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG424	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG429	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG434	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG439	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG444	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG449	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG454	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG459	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCON8765	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	
585749																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	4512	0	1387		0		0	0	0	0	0	0	179	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586027																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	55		0			0	0	0	0	0	0																																																									
586072																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	25839	0	0	5390		15		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2057	0	0	0	0	0	0	0	0	0	0	0	2057	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586335																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	47		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586960																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	33		0			0	0	0	0	0	0																																																									
587677																																																																																																																																																																	0	0	0	0				0	0	0	2810	0	0	70		0			0	0	0	0	0	0																																																									
587752																																																																																																																																																																	0	0	0	0				0	0	0	435	0	0	30		0			0	0	0	0	0	0																																																									
587800																																																																																																																																																																	0	0	0	0	0	0	50883	0	0	0	362600	0	0	0	0	1846	0	0	0	0	0	0	0	0	0	0	0	0	38608	0	0	0	0	0	0	0	0	0	0	0	50883	0	0	0	50883	0	0	0	0	0	0	0	191258	0	0	0	0	0	0	0	0	0	0	0	1525	0	0	0	1437	0	0	0	0	0	0	50883	0	0	0	0	
588245																																																																																																																																																																	0	0	0	0				0	0	0	7687	652	0	802		0			0	0	0	0	0	0																													0																					811							
588348																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	413	0	0	862		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588478																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	3559	0	0	0		20		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589158																																																																																																																																																																	53	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
589439																																																																																																																																																																	0	0	0	0				0	0	0	737	0	0	0		0			0	0	0	0	0	0																																																									
589523																																																																																																																																																																	0	0	0	0				0	0	0	28114	31716	0	2259		0			0	0	0	0	0	0																													4441																					0							
589943																																																																																																																																																																	0	0	0	0	0	0	25000	0	0	0	27866	0	0	1591		0		0	0	0	0	0	0	901	0	0	0	0	31388	0	0	0	0	0	0	0	0	0	0	0	16237	0	0	0	0	0	0	0	0	0	0	0	72625	0	0	0	0	0	0	0	0	0	0	0	906	0	0	0	326	0	0	0	0	0	0	25000	0	0	0	0	
590145																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
590220																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	49501	10402	0	1056		0		0	0	0	0	0	0	0	0	0	0	0	2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590248																																																																																																																																																																	0	0	0	0	0	0	57414	0	0	0	16867	0	0	2279		919		0	0	0	0	0	0	0	0	0	0	0	9100	0	0	0	0	0	0	0	0	0	0	0	7468	0	0	0	0	0	0	0	0	0	0	0	73982	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	31000	0	0	0	0	
590640																																																																																																																																																																	0	0	0	0				0	0	0	1696	0	0	0		0			0	0	0	0	0	0																																																									
590949																																																																																																																																																																	0	1732	0	0	0	0	0	0	0	0	2871	0	0	300		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590976																																																																																																																																																																	0	0	0	0				0	0	0	28895	0	0	0		2480			0	0	0	0	0	0																																																									
591209																																																																																																																																																																	0	0	0	0				0	0	0	24632	0	0	0		0			0	0	0	0	0	0																																																									
591320																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	24647	8785	0	0		1004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
591366																																																																																																																																																																	654	0	0	0	0	0	0	0	0	0	64	0	0	652		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591740																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	34	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592439																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	70		206			0	0	0	0	0	0																																																									
592448																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	7142	0	0	43		0		0	0	0	0	0	0	0	0	0	0	0	101500	0	0	0	0	0	0	0	0	0	0	0	83638	0	0	0	0	0	0	0	0	0	0	0	185138	0	0	0	0	0	0	0	0	0	0	0	1152	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	
592550																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	3386	0	301		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592644																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	19201	12968	0	0		31		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592859																																																																																																																																																																	0	2000	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
593007																																																																																																																																																																	698	0	0	0	0	0	641315	0	0	0	249767	0	0	1124	0	1271	0	0	0	0	0	0	0	0	0	0	0	0	10882	0	0	0	0	0	0	0	0	0	0	0	41241	0	0	0	0	0	0	0	0	0	0	0	397780	0	0	0	2711	0	0	0	3616	0	0	0	1640	0	0	0	28	0	0	0	0	295657	0	345657	0	0	0	0	
593052																																																																																																																																																																	0	0	0	0				0	0	0	8037	3653	0	805		0			0	0	0	0	0	0																													59679																					0							
593249																																																																																																																																																																	0	0	0	0				0	0	0	780	7839	0	1003		0			0	0	0	0	0	0																																																									
593333																																																																																																																																																																	0	0	0	0				0	0	0	281	0	0	100		0			0	0	0	0	0	0																																																									
593771																																																																																																																																																																	0	0	0	0				0	0	0	275	0	0	0		0			0	0	0	0	0	0																																																									
593940																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594433																																																																																																																																																																	436	0	0	0	0	0	0	0	0	0	40861	4263	0	0	0	4280	0	0	0	0	0	0	0	0	0	0	0	0	12215	0	0	0	0	0	0	0	0	0	0	0	3813	0	248	0	0	0	0	0	248	0	0	0	16028	0	496	0	0	0	0	0	0	0	0	0	202	0	62	0	202	0	62	0	0	0	0	0	0	0	0	0	
594451																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
594853																																																																																																																																																																	0	115750	0	0	0	0	0	0	0	0	18233	0	0	5365		0		0	0	0	0	0	0	0	0	0	0	0	863	0	0	0	0	0	0	0	0	0	0	0	2337	0	0	0	0	0	0	0	0	0	0	0	3200	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	
594938																																																																																																																																																																	0	27000	0	0				0	0	0	3758	0	0	2703		0			0	0	0	0	0	0																													1216																					0							
594947																																																																																																																																																																	14664	21409	0	0	0	0	0	0	0	0	28993	5189	0	8741	0	2209	0	0	0	0	0	0	0	5552	0	0	0	0	6197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270																																																																																																																																																																	4793	0	0	0	0	0	2151189	0	0	0	252350	196859	0	71062	7120	17744	0	0	0	0	0	0	0	77702	0	0	0	0	1361	0	0	0	0	0	0	0	0	0	0	0	10165	0	0	0	0	0	0	0	0	0	0	0	2162715	0	0	0	0	0	0	0	0	0	0	0	12243	0	0	0	55012	0	0	0	0	0	0	2141094	0	0	0	0	
595337																																																																																																																																																																	0	0	0	0				0	0	0	988	0	0	1648		0			0	0	0	0	0	0																																																									
595430																																																																																																																																																																	264	0	0	0	0	0	35097	0	0	0	31513	0	0	1855	0	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12443	0	0	0	136	0	0	0	134	0	0	0	5	0	0	0	4	0	0	0	0	22654	0	12443	0	0	0	0	
595869	31498	0	0	0	0	0	446120	0	0	0	220435	0	0	96404	0	1238	0	154336	0	0	0	0	0	65650	0	0	0	0	0	34408	0	0	0	0	0	0	0	0	0	0	0	13598	0	0	0	13598	0	0	0	0	0	0	446120	215940	0	0	0	0	0	0	0	0	0	0	1608	2378	0	0	593	871	0	0	15662	0	0	446120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98317	496884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1185511	52592	9134																																																																																	
595944																																																																																																																																																																	2	0	0	0				0	0	0	71	1007	0	0		0			0	0	0	0	0	0																																																									
596062																																																																																																																																																																	0	0	0	0				0	0	0	38	0	0	0		632			0	0	0	0	0	0																													1206																					0							
596156																																																																																																																																																																	0	25000	0	0	0	0	0	0	0	0	130	0	0	379		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
596455																																																																																																																																																																	0	0	0	0				0	0	0	1210	0	0	4		672			0	0	0	0	0	0																																																									
596642																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596848																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	46611	23637	0	15511	5000	931	0	0	0	0	0	0	0	4464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17149	0	0	0	0	0	0	0	0	0	0	0	17149	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596978																																																																																																																																																																	0	0	0	0				0	0	0	2261	0	0	0		0			0	0	0	0	0	0																													375																					0							
597041																																																																																																																																																																	0	0	0	0				0	0	0	538	0	0	0		0			0	0	0	0	0	0																																																									
597313																																																																																																																																																																	0	0	0	0				0	0	0	10034	2887	0	2526		0			0	0	0	0	0	0																																																									
597452																																																																																																																																																																	0	0	0	0				0	0	0	2481	0	0	65		194			0	0	0	0	0	0																													2350																					0							
597546																																																																																																																																																																	368	0	0	0	0	0	0	0	0	0	7912	889	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658																																																																																																																																																																	0	0	0	0				0	0	0	67	0	0	91		0			0	0	0	0	0	0																																																									
598002																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	19485	0	0	324		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																																																	4	19750	23050	0				0	0	0	11233	1641	0	388		2356			0	0	0	0	0	0																																																									
598132																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	35		0			0	0	0	0	0	0																																																									
598534																																																																																																																																																																	255	7224	0	0	0	0	0	0	0	0	119818	0	0	2355	0	70	0	0	0	0	0	0	0	0	0	0	0	0	566494	0	0	0	0	0	0	0	0	0	0	0	297455	0	0	0	0	0	0	0	0	0	0	0	863949	0	0	0	0	0	0	0	0	0	0	0	7181	0	0	0	560	0	0	0	0	0	0	0	0	0	0	0	
598543																																																																																																																																																																	0	0	0	0				0	0	0	1258	0	0	0		130			0	0	0	0	0	0																																																									
598646																																																																																																																																																																	48	0	0	0				0	0	0	24	0	0	0		0			0	0	0	0	0	0																																																									
598954																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	4912	0	0	1272		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599643																																																																																																																																																																	0	0	0	0				0	0	0	1088	0	0	102		0			0	0	0	0	0	790																																																									
599764																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	12174	0	0	2553	0	0	0	0	0	0	0	0	0	925	0	0	0	0	632	0	0	0	15000	0	0	0	15000	0	0	0	2563	0	0	0	0	0	0	0	0	0	0	0	3195	0	0	0	0	0	0	0	24	0	0	0	56	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	
600129																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	4137	1921	0	382		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419																																																																																																																																																																	0	0	0	0	0	0	6000	0	0	0	36115	0	0	3802		1226		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987	0	0	0	0	0	0	0	0	0	0	0	7987	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	
601032																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601041																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	283	0	0	242		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050																																																																																																																																																																	13264	870667	0	0	0	0	1693637	0	0	0	693847	5028523	0	208071	8357	141231	2189	0	0	0	0	0	0	52326	0	0	0	0	44026	3246	0	0	0	0	0	0	0	0	0	0	45874	1155	0	0	16445	1155	0	0	0	0	0	0	1799982	0	0	0	0	39	0	0	0	52	0	0	11930	0	0	0	6056	0	0	0	2956	0	5556	846819	0	139	58	0	
601153																																																																																																																																																																	0	0	0	0				0	0	0	0	455	0	266		0			0	0	0	0	0	0																																																									
601416																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	124323	0	0	5450	0	8576	0	0	0	0	0	0	0	0	0	0	0	0	521	0	0	0	0	0	0	0	0	0	0	0	2574	0	0	0	0	0	0	0	0	0	0	0	3095	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601443																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	2604	0	0	927		70		0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601658																																																																																																																																																																	0	47745	0	0				0	0	0	185	0	0	450		0			0	0	0	0	0	0																																																									
601733																																																																																																																																																																	0	0	0	0				0	0	0	999	0	0	15		0			0	0	0	0	0	0																																																									
602048																																																																																																																																																																	1683	0	0	0	0	0	2155	0	0	0	28353	2441	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4432	0	0	0	0	0	0	0	0	0	0	0	6587	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
602356																																																																																																																																																																	0	0	0	0				0	0	0	16782	0	0	260		319			0	0	0	0	0	0																													240518																					0							
602543																																																																																																																																																																	0	0	0	0				0	0	0	641	2069	0	323		0			0	0	0	0	0	0																																																									
602842																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	48		0			0	0	0	0	0	0																																																									
603232																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	53		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540																																																																																																																																																																	0	0	0	0				0	0	0	1333	486	0	0		0			0	0	0	0	0	0																																																									
603559																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		75			0	0	0	0	0	0																																																									
603755																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
604024																																																																																																																																																																	0	10000	0	0				0	0	0	18434	0	0	473		1286			0	0	0	0	0	693																																																									
604033																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
604547																																																																																																																																																																	0	0	0	0				0	0	0	1162	0	0	170		0			0	0	0	0	0	0																																																									
604640																																																																																																																																																																	0	0	0	0				0	0	0	52	0	0	0		0			0	0	0	0	0	0																																																									
605571																																																																																																																																																																	0	0	0	0				0	0	0	1574	0	0	0		0			0	0	0	0	0	0																																																									
605610																																																																																																																																																																	0	0	0	0				0	0	0	2764	0	0	0		0			0	0	0	0	0	0																																																									
605656																																																																																																																																																																	0	2400	0	0	0	0	0	0	0	0	3873	4858	0	260		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605973																																																																																																																																																																	0	0	0	0				0	0	0	4663	0	0	0		60			0	0	0	0	0	0																																																									
606046																																																																																																																																																																	0	0	0	0	0	0	333790	0	0	0	560146	296699	0	71153	0	18042	0	0	0	0	0	0	0	0	6500	0	0	0	249446	0	0	0	0	0	0	0	0	0	0	0	153642	0	0	0	0	0	0	0	0	0	0	0	743378	0	0	0	0	0	0	0	0	0	0	0	9904	0	0	0	5588	0	0	0	0	0	0	0	0	0	0	0	
606176																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	699	28	0	999		0		0	0	0	0	0	0	0	0	0	0	0	5940	0	0	0	0	0	0	0	0	0	0	0	9701	0	0	0	0	0	0	0	0	0	0	0	15641	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	
606653																																																																																																																																																																	0	0	0	0				0	0	0	1527	6752	0	644		581			0	0	0	0	0	0																																																									
607146																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		1418			0	0	0	0	0	7630																													1590																					0							
607333																																																																																																																																																																	0	0	0	0				0	0	0	8380	0	0	0		697			0	0	0	0	0	0																													93994																					0							
608358																																																																																																																																																																	0	0	0	0				0	0	0	0	1386	0	442		0			0	0	0	0	0	0																																																									
608451																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																													0																					1519							
608844																																																																																																																																																																	0	0	0	0				0	0	0	26246	2414	0	25		895			0	0	0	0	0	0																													188																					0							
609010																																																																																																																																																																	0	500	0	0				0	0	0	5016	0	0	422		2578			0	0	0	0	0	0																																																									
609467																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	105		0			0	0	0	0	0	0																																																									
609476																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	1098	0	0	233		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609609																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	369		0			0	0	0	0	0	0																																																									
609645																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	118		0			0	0	0	0	0	0																																																									
609832																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	2246	0	0	244		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610128																																																																																																																																																																	0	0	0	0				0	0	0	6753	5429	0	214		663			0	0	0	0	0	0																																																									
610164																																																																																																																																																																	0	4413	0	0				0	0	0	0	2181	0	1552		0			0	0	0	0	0	0																													3388																					0							
610539																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	2645	4288	0	577		814		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610913																																																																																																																																																																	0	0	0	0				0	0	0	1056	0	0	388		0			0	0	0	0	0	0																																																									
611031																																																																																																																																																																	0	0	0	0				0	0	0	179	0	0	0		0			0	0	0	0	0	0																																																									
611451																																																																																																																																																																	0	0	0	2170	0	0	0	0	0	0	7746	14916	0	831		0		0	0	0	0	0	0	1395	0	0	0	0	2936	0	0	0	0	0	0	0	0	0	0	0	2366	0	0	0	0	0	0	0	0	0	0	0	5302	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
