"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	
236256																																																																																																														0	0	0							0	249	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	151	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
236603																																																																																																														0	0	0							1132	204	462				0	0	3	0	0	0	0	0	0	0	0	0				0	73	12	0	0	0	0	0	0	1	0	0	0	0	0		659	56	99	389	0	0			221	0				0	0	0	0	0	0	59	12	0	0	342	51	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
236706																																																																																																														0	0	0	0	0	0	0	0	0	15367	589	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8318	98	589	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1576	5315	0	0	3488	0	0	0	0	0	0	0	0	9103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236957																																																																																																														0	0	0							1169	768	290				0	41	379	0	0	0	0	0	0	0	0	0				10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	632	0	0	0	0	0	293	0				0	0	0	0	0	0	0	0	225	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066																																																																																																														0	0	0	0	0	0	0	0	0	10605	537	0	0	0	0	4	0	2179	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	0	127	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6908	0	0	0	150	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237619																																																																																																														0	0	0	0	0	0	0	0	0	4942	6384	1341	0	0	0	59	0	3	0	0	0	27	113	68	0	0	0	0	0	0	558	107	566	0	0	0	0	0	0	0	0	0	0	0	0	0	3273	221	1379	467	354	167	0	0	3	0	0	0	0	0	1202	0	0	0	0	1993	542	108	0	99	709	90	0	1213	0	0	0	0	0	0	90	0	1896	241	354	0	241	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237954																																																																																																														0	0	0							0	1329	33				9	0	0	0	0	0	0	0	0	0	0	0				0	0	0	10	0	0	0	0	0	6	10	0	0	0	0		0	0	797	0	0	0			0	0				0	0	0	0	0	0	0	281	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
238139																																																																																																														0	0	0							96	218	184				0	0	9	0	0	0	0	0	0	0	0	0				60	0	0	0	0	0	0	0	0	0	0	0	0	0	0		63	0	154	111	3	0			16	0				0	0	0	0	0	0	0	0	73	0	0	0	0	0	63							0	0	87	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
238250																																																																																																														0	0	0							0	105	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0				0	0	0	85	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
238737																																																																																																														0	0	0							76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		76	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	76							0	0	76	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
239275																																																																																																														0	0	0	0	0	0	0	0	0	5604	7182	0	0	0	0	235	0	150	0	0	0	0	0	0	0	0	0	0	0	0	927	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	2062	6	2696	0	9	0	0	0	1508	0	0	0	0	283	228	0	0	0	504	2596	179	0	0	1088	1666	156	0	579	0	0	0	0	0	0	454	0	2437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	
239556																																																																																																														0	0	0							3046	1480	189				116	27	103	0	0	0	0	0	0	0	0	0				0	14	1	0	0	0	0	0	0	11	0	0	0	0	0	0	926	0	1000	133	0	0	0	0	267	0				0	0	0	0	0	0	156	0	0	0	1840	0	0	0	278	0	0	0	0	0	0	0	0	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239613																																																																																																														0	0	0	0	0	0	0	0	0	2642	3491	0	0	0	0	363	0	789	0	0	0	211	0	0	0	0	0	0	0	0	0	0	35	9	0	0	0	0	0	0	0	0	0	0	0	0	521	0	500	0	99	0	0	0	404	0	0	0	0	0	28	0	0	0	0	519	493	0	0	1019	82	0	0	126	0	0	0	0	0	0	0	0	876	0	0	744	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239659																																																																																																														0	0	0							6038	1808	72	0	0	0	979	9	852	0	0	0	0	0	0	0	0	0				0	0	0	35	0	0	0	0	0	0	0	0	0	0	0		3518	42	788	63	0	0			4278	0				0	0	0	0	0	201	0	0	0	0	1092	316	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
239752																																																																																																														0	0	0							131	1324	0	0	0	0	11	0	131	251	0	0	0	0	0	0	0	0				0	0	0	1028	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
240954																																																																																																														0	0	0							0	775	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	772	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
241009																																																																																																														0	0	0							734	661	327				198	0	201	0	0	0	0	0	0	0	0	0				0	0	19	0	0	0	0	0	0	9	0	0	0	0	0		396	0	35	321	0	0			0	0				0	0	0	0	0	0	189	0	0	0	118	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
241157																																																																																																														0	0	20	0	0	0	0	0	0	5249	2172	0	0	38	0	93	0	688	0	0	108	0	0	0	0	0	0	0	0	0	162	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	2430	66	766	0	6	0	0	0	3175	415	0	0	0	0	60	0	0	0	933	0	868	0	0	82	592	0	0	136	0	0	0	0	0	0	0	0	136	0	0	116	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
241559																																																																																																														0	0	0							518	331	13	0	0	0	162	0	518	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	136	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
241607																																																																																																														5	0	0	0	0	0	0	0	0	4982	928	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	828	0	0	0	0	0	0	0	0	0	0	0	0	0	3782	123	346	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	142	0	0	747	0	0	995	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242257																																																																																																														0	0	0							1151	1248	0				0	0	47	0	0	0	0	0	0	0	0	0				0	0	0	21	0	0	0	0	0	0	0	0	0	0	0		971	12	968	0	0	0			102	0				0	0	0	0	0	0	0	226	0	0	78	36	37	0	0							37	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
242444																																																																																																														0	0	0	0	0	0	0	0	0	4143	1660	110	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	176	937	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	513	120	0	0	2410	229	37	0	985	0	0	0	0	0	0	37	0	2147	64	110	0	64	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242949																																																																																																														0	0	0							556	0	0				0	0	0	0	0	445	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	111	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
242958																																																																																																														0	0	0							263	1304	466				625	120	102	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		161	0	622	334	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
242976																																																																																																														0	0	0							2003	300	0				0	0	0	0	0	0	0	0	422	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309	23	140	0	0	0	0	0	514	0				0	0	0	0	0	0	0	0	0	0	221	0	0	0	452	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
243375																																																																																																														0	0	0							540	53	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		234	247	0	0	0	0			0	0				0	0	0	0	0	59	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
243414																																																																																																														0	0	0							918	615	88				0	0	0	0	0	143	0	0	0	0	0	0				47	0	62	0	0	0	0	0	0	9	10	0	0	0	0		68	6	79	0	0	0			599	0				462	0	0	0	0	0	0	0	78	0	41	598	0	0	21							0	0	21	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
243955																																																																																																														0	0	0							78	566	1114	0	0	0	0	11	0	163	0	0	0	0	0	0	0	0				0	0	0	83	0	0	0	0	0	0	0	0	0	0	0		0	0	96	173	0	0			0	0				0	0	0	0	15	0	224	0	927	0	63	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
244037																																																																																																														0	0	0							1014	835	10	222	0	0	6	0	64	28	0	0	0	0	0	0	0	0				0	0	13	0	0	222	0	0	0	0	0	0	0	0	0		292	0	495	0	25	0			255	0				178	0	0	0	0	19	0	0	0	0	359	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
244149																																																																																																														0	0	0							3925	2023	0	0	0	0	72	0	678	0	0	66	0	0	0	0	0	129				80	0	22	0	0	58	0	0	0	0	0	0	0	0	0		942	0	1589	0	0	0			286	0				0	27	0	0	0	569	0	242	0	0	0	1568	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
244158																																																																																																														0	0	0							613	169	34	0	0	0	60	0	82	0	0	0	41	0	0	0	0	0				0	0	0	59	0	21	0	0	0	0	0	0	0	0	0		277	0	0	34	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	230	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
244251																																																																																																														0	0	0							4844	3015	4557	0	761	1459	841	223	1128	14	956	0	0	0	0	0	0	0				0	0	0	761	1459	0	0	0	0	34	0	0	0	0	0		45	18	905	424	1	0			2389	0				225	0	761	0	0	0	9	0	549	185	2309	1244	0	0	0							0	628	1695	9	675	0	6	595	0	0	0	0																																		0	0	0	0	0	0	
245016	0	0	0	426	0	0	0	0	0	4627	6871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	0							0	0	0														3162	0	0	0	0	0								0	0	0	0	0	899	4607	1838	0	0	0	566	0	0	0																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	
245276																																																																																																														332	0	72	0	0	0	0	0	0	98372	156394	127540	0	0	383	1582	2221	3763	0	23444	160	0	650	158	0	0	0	0	0	0	0	0	415	74	383	65	0	0	0	2907	0	1032	0	0	0	0	59155	627	56851	68838	1067	334	0	0	23239	5514	300	0	72	0	86	0	1132	0	1270	931	1110	23353	5274	13297	3502	19283	2726	20274	0	0	0	0	0	0	19725	2726	25257	7814	13933	13767	5212	3651	5830	2602	10282	7937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	
245351																																																																																																														0	0	0							1680	14	700	0	0	0	14	700	108	0	0	1572	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			1680	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
245557																																																																																																														0	0	0							926	2529	107	74	271	0	31	0	203	0	0	0	0	0	136	0	0	0				19	0	0	285	0	74	0	0	127	0	0	0	0	0	0		278	0	907	42	0	0			442	0				0	887	0	0	0	0	88	0	0	0	100	119	49	0	93							96	17	559	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
246022																																																																																																														0	0	0	0	0	0	0	0	0	1601	1635	16	0	0	0	228	14	47	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751	0	0	0	0	664	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246134																																																																																																														0	0	0	0	0	0	0	0	0	14	2249	0	0	0	0	158	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	0	10	0	0	0	140	0	0	0	0	9	16	0	0	0	14	159	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246237																																																																																																														0	0	0							0	159	16	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	84	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
246451																																																																																																														0	0	0							342	21	0				0	0	61	21	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		275	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	275							0	0	275	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
246657																																																																																																														0	0	0	0	0	0	0	0	0	1175	550	0	0	0	0	384	0	422	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	325	8	113	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	
246947																																																																																																														0	0	0							225	1750	191				136	41	113	0	0	0	0	0	38	0	0	0				0	0	0	77	0	0	0	0	0	0	0	0	0	0	0		73	0	1104	114	0	0			0	0				0	0	0	0	0	0	0	146	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
246956																																																																																																														0	0	0							793	6426	1262	0	1799	769	992	31	793	2477	100	0	0	0	0	0	0	0				0	0	0	2449	769	0	0	0	0	0	0	0	0	0	0		0	0	177	28	0	0			0	0				0	0	0	0	0	0	174	8	176	137	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
247140																																																																																																														0	0	0							284	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		131	4	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	143	0	0	0	0							0	0	6	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
247355																																																																																																														0	0	0	0	0	0	0	0	0	5083	6815	650	0	0	0	484	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	1078	0	534	0	145	0	0	0	2973	0	0	0	0	1740	3503	614	0	0	2790	45	0	0	28	33	0	14	0	125	0	0	0	0	0	0	248	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247476																																																																																																														0	0	0							218	303	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	18	0	0	0	0	0	0	1	0	0	0	0	0		149	0	288	0	0	0			0	0				0	0	0	0	0	22	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
247551																																																																																																														0	0	0							330	119	37	0	0	0	23	11	300	0	0	0	0	0	0	0	0	0				0	0	0	35	0	30	0	0	0	0	0	0	0	0	0	0	0	0	60	26	0	0	0	0	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247908																																																																																																														0	0	0	0	0	0	0	0	0	1687	607	1681	0	0	0	470	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	67	0	0	0	0	0	0	0	0	0	0	1022	8	6	1664	0	17	0	0	0	0	0	0	0	0	73	0	0	0	77	0	39	0	0	397	0	0	0	118	0	0	0	0	0	0	0	0	649	10	0	186	5	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	
248240																																																																																																														0	0	0	0	0	0	0	0	0	24067	553	191	0	0	0	254	9	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	170	182	0	0	0	0	196	0	0	0	0	0	0	0	0	0	18285	0	0	0	0	1432	3559	0	0	0	0	0	0	0	0	0	0	0	3768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248352																																																																																																														0	0	0							1541	441	378	0	0	0	37	21	50	0	0	0	0	0	0	0	0	0				0	0	0	386	354	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248455																																																																																																														0	0	0							8258	214	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0		316	0	88	0	68	0			159	0				0	0	0	0	0	2372	29	0	0	0	5218	0	0	0	0							0	0	48	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
248633																																																																																																														0	0	0							805	1382	234				258	4	0	0	0	0	0	0	0	0	0	0				0	0	0	55	0	0	0	0	0	0	0	0	0	0	0		0	0	801	223	0	0			98	0				0	0	0	0	0	0	0	0	0	0	0	800	0	0	0							0	0	800	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
248745																																																																																																														0	0	0							1202	309	0				0	0	716	0	0	0	0	0	0	0	0	0				20	0	0	0	0	0	0	0	0	11	0	9	0	0	0		421	44	194	0	67	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	390							0	0	390	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
249416																																																																																																														0	0	0							116	505	29	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		116	0	303	29	1	0			0	0				0	0	0	0	0	0	0	80	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
249564																																																																																																														0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
249612																																																																																																														0	0	0	0	0	0	0	0	1800	5066	1468	246	0	0	0	478	0	2281	0	0	0	48	0	160	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2177	0	443	233	0	0	0	0	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	14	0	0	98	233	0	98	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249658																																																																																																														0	0	0							892	124	0				0	0	205	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		687	0	122	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
249957																																																																																																														0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
250047																																																																																																														0	0	0							0	535	28	0	0	0	34	2	0	0	0	0	0	0	0	0	0	0				29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	26	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
