"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1557																			0	217	7	1154	21	22	0	0	0	0	0	908	0	0	0	0	0	0				
1669																			7	915	581	12343	141	181	0	0	0	0	0	1178	0	0	0	8702	786	0				
1829																			0	2775	268	12611	595	2358	0	0	0	0	0	1102	0	0	0	6108	0	0				
1856																			6	1437	0	2054	149	156	0	0	0	0	0	461	0	0	0	0	0	0				
2040																			0	1546	1818	8333	256	419	133	0	0	0	0	638	0	0	0	3621	0	291	Software			
2161																			0	823	0	4739	132	159	0	0	0	0	0	864	0	0	27	2893	0	0				
2376																			0	49046	35027	175144	442	13957	5730	0	0	0	0	9060	99	0	0	49717	0	18337	DEFERRED EXPENSE - FHLB PENALTY			
2554																			0	17	0	139	32	32	0	0	0	0	0	90	0	0	0	0	0	0				
2732																			0	174	2004	3985	92	504	328	0	0	0	0	1303	0	0	0	0	0	0	current FIT			
2750																			2	321	0	2223	187	189	0	0	0	0	0	671	0	0	0	1042	0	0				
3177																			0	6403	2964	36726	961	1392	0	0	0	0	0	2458	0	0	0	12412	0	11097				
3252																			0	724	0	3799	312	737	409	0	0	0	0	2338	0	0	0	0	0	0	Non post DDA Debits			
3458																			0	192	24	499	31	60	0	0	0	0	0	223	0	0	0	0	0	0				
3720																			0	221	824	6139	186	186	0	0	0	0	0	830	0	0	0	1618	0	2460				
3971																			0	2009	4816	24184	1169	2580	812	0	0	0	0	2611	0	0	0	12168	0	0	Investment in Rabbi Trust			
4156																			0	590	0	5907	0	322	195	0	0	0	0	1230	0	0	0	2837	0	928	NOTES RECEIVABLE			
4231																			0	0	551	1294	113	173	0	0	0	0	0	570	0	0	0	0	0	0				
4437																			0	710	1443	9265	289	359	0	0	0	0	0	768	0	0	0	5985	0	0				
4839																			0	1134	0	2881	235	297	56	0	0	0	0	1450	0	0	0	0	0	0	Accounts receivable			
5069																			0	0	811	4971	1085	2691	1090	0	0	0	0	1469	0	0	0	0	0	0	Accounts Receivable			
5135																			0	1189	1280	11814	357	604	211	0	0	0	0	4267	0	0	0	4474	0	0	Fifth Third Clearing			
5210																			0	5153	751	60432	0	14219	12702	0	0	0	0	2923	0	0	0	31796	0	5590	Prepaid pension			
5461																			0	2227	0	9049	424	4148	1588	2000	0	0	0	1889	0	0	0	785	0	0	QZAB	SR HOUSING CRIME PREV FOUND		
5751																			0	337	0	5926	130	160	0	0	0	0	0	1344	0	0	0	2431	307	1347				
6039																			0	79	357	2039	154	885	526	0	0	0	0	509	0	0	0	0	209	0	DUE FROM USDA			
6141																			0	0	3	417	91	91	0	0	0	0	0	323	0	0	0	0	0	0				
6329																			902	414	444	13054	2088	3880	0	0	0	0	0	2170	0	0	0	3447	0	2699				
7009																			0	0	469	9032	0	6305	5053	0	0	0	0	2258	0	0	0	0	0	0	Receivables			
7045																			11	829	14	2337	230	482	0	0	0	0	0	1012	0	0	0	0	0	0				
7072																			0	1302	3435	8491	206	3215	2219	265	0	0	0	539	0	0	0	0	0	0	Deferred Compensation	Covenant Not to Compete		
7157																			0	23	2	455	42	96	54	0	0	0	0	334	0	0	0	0	0	0	Lease Contract Receivable			
7456																			0	341	0	1211	0	114	79	0	0	0	0	756	0	0	0	0	0	0	Prepaid Health Insurance			
7634																			0	55	0	565	139	222	64	0	0	0	0	288	0	0	0	0	0	0	BL Late Fees Receivable			
8033																			34	1220	225	3879	114	266	118	0	0	0	0	1032	0	0	0	1136	0	0	OTHER ASSETS			
8462																			0	21	0	712	0	22	0	0	0	0	0	669	0	0	0	0	0	0				
8631																			0	140	307	2755	58	62	0	0	0	0	0	133	0	0	0	2113	0	0				
9357																			0	3116	0	4407	180	236	0	0	0	0	0	1055	0	0	0	0	0	0				
9553																			0	1603	0	6112	168	534	366	0	0	0	0	1656	0	0	0	1507	0	812	Nebraska Fund XV Investment			
9807																			0	18089	0	136901	0	5488	1970	1500	1161	0	0	8263	118	0	0	0	105061	0	SETTLEMENT CLAIM	MADISON CROSSING PERFORMANCE BOND	PROPERTY SETTLEMENT RECEIVABLE	
9955																			0	785	15	1754	31	34	0	0	0	0	0	920	0	0	0	0	0	0				
10250																			54	866	7675	10621	511	731	159	0	0	0	0	1067	0	0	0	282	0	0	Computer Software			
10849																			0	549	1743	4583	238	481	0	0	0	0	0	723	177	0	0	1087	0	0				
11145																			58	1011	471	6062	146	634	23	407	0	0	0	426	0	0	0	1199	0	2321	Brownsfeild	Great Lakes Capital Fund		
11275																			0	9055	9182	60834	0	6299	2433	0	0	0	0	2862	0	0	0	20381	13055	0	Accounts receivable			
11640																			0	3035	1002	16174	472	673	0	0	0	0	0	2755	0	0	0	8709	0	0				
11837																			0	456	2183	3339	0	126	44	66	0	0	0	574	0	0	0	0	0	0	IBAA Clearing	Prepaid Federal Taxes		
12030																			0	7930	2339	13415	112	736	564	0	0	0	0	1888	0	0	0	522	0	0	Reclassified NSF's			
12142																			0	649	956	8542	387	1135	101	0	0	0	0	1172	0	0	0	0	0	4630	deferred loan origination			
12179																			0	725	163	3591	65	86	0	0	0	0	0	110	0	0	0	1888	0	619	Prepaid D&O Insurance			
12245																			0	466	0	1077	191	223	0	0	0	0	0	388	0	0	0	0	0	0				
12311	0	331060	71541	3131089	0	911925	0	0	0	0	0	173691	0	0	0	317555	508514	816803		331060																				
12647																			0	310	0	989	85	175	0	0	0	0	0	504	0	0	0	0	0	0				
12656																			0	29	37	215	49	54	0	0	0	0	0	95	0	0	0	0	0	0				
12937																			0	690	0	1370	115	134	0	0	0	0	0	546	0	0	0	0	0	0				
12946																			0	2083	0	19135	148	1178	335	0	0	0	0	3843	0	0	0	1207	10824	0	computer software			
12955																			0	221	0	717	166	166	0	0	0	0	0	330	0	0	0	0	0	0				
13103																			0	9685	0	22716	1682	3426	850	0	0	0	0	3179	0	0	0	6426	0	0	Other - Deferred DIrector Fees			
13251																			0	304	0	939	59	59	0	0	0	0	0	222	0	0	0	354	0	0				
13457																			0	0	0	1571	0	0	0	0	0	0	0	257	0	0	0	1314	0	0				
14052																			0	152	81	2030	63	137	0	0	0	0	0	188	0	0	0	1114	358	0				
14155																			0	741	0	4428	306	321	0	0	0	0	0	1257	0	0	0	2109	0	0				
14650																			0	45	172	1731	36	36	0	0	0	0	0	125	0	0	0	1353	0	0				
14753																			0	9	0	603	0	52	0	0	0	0	0	542	0	0	0	0	0	0				
14865																			0	521	687	10116	288	937	324	0	0	0	0	3474	0	0	0	1385	1563	1549	Reserve for Taxes			
14977																			0	225	75	859	28	28	0	0	0	0	0	344	0	0	0	0	187	0				
16458																			0	398	15	1893	130	195	59	0	0	0	0	1285	0	0	0	0	0	0	Prepaid Insurance			
16551																			0	1718	162	5758	0	287	138	71	0	0	0	1249	0	0	0	2342	0	0	Software	Servicing Claim Receivable		
16748																			0	289	150	2475	0	94	0	0	0	0	0	358	0	0	0	1584	0	0				
16944																			0	0	109	347	46	48	0	0	0	0	0	190	0	0	0	0	0	0				
16953																			0	0	0	318	21	21	0	0	0	0	0	297	0	0	0	0	0	0				
17110																			0	219	0	3025	0	2715	1708	0	0	0	0	91	0	0	0	0	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																			0	43127	44354	291372	13309	20582	0	0	0	0	0	18334	2763	0	0	59951	99452	5572				
17259																			0	452	0	2618	125	141	0	0	0	0	0	333	0	0	0	1692	0	0		0		
17464																			0	26178	66775	167342	2113	17094	0	0	0	0	0	4589	0	0	0	24603	28103	0				
17950																			0	998	0	4240	141	162	0	0	0	0	0	2520	0	0	0	0	0	560				
17978																			0	3355	2143	6743	44	256	77	17	118	0	0	989	0	0	0	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																			0	475	0	8211	1332	1774	0	0	0	0	0	1718	0	0	0	4244	0	0				
18135																			0	1126	0	7156	148	244	0	0	0	0	0	942	0	0	0	4844	0	0				
18377																			0	130	71	618	40	329	22	267	0	0	0	88	0	0	0	0	0	0	Delayed Principal	Prepaid Income Taxes		
18827																			0	877	1067	9067	405	685	0	0	0	0	0	1034	0	0	0	0	0	5404				
18836																			0	645	973	6206	0	789	263	271	0	0	0	469	0	0	0	3330	0	0	PREPAID EFT	DEFERRED DIRECTOR FEES		
18854																			0	740	0	6690	166	3019	1962	147	134	0	0	2931	0	0	0	0	0	0	Core Deposits	Mortgage Service Fees	Deferred Fees / Costs	
19356																			0	108	0	1642	169	169	0	0	0	0	0	449	0	0	0	916	0	0				
19730																			0	3247	30787	95250	1958	8031	4857	0	0	0	0	5443	0	0	0	43846	0	3896	A/R-PAC LIFE INS POLICY(loan collateral)			
19936																			0	232	572	5735	0	402	170	126	0	0	0	989	0	0	0	0	3540	0	JHA Passport Prefunded Deposits	Income Taxes Receivable		
19972																			0	98	378	3520	0	64	0	0	0	0	0	249	0	0	0	2731	0	0				
20053																			0	213	1021	2830	59	140	0	77	0	0	0	426	0	0	0	1030	0	0	Federal Taxes Payable	Unrealized Tax on AFS Securities		
20512																			0	202	378	5438	0	4405	0	0	0	0	0	453	0	0	0	0	0	0				
20633																			0	1095	684	10237	596	618	0	0	0	0	0	766	0	0	0	7074	0	0				
20857																			0	475	0	2277	37	37	0	0	0	0	0	1544	0	0	0	221	0	0				
21256																			0	56	0	628	0	0	0	0	0	0	0	25	0	0	0	547	0	0				
21359																			0	177	0	632	21	122	100	0	0	0	0	213	0	0	0	120	0	0	Earnest Money-Pending Bank Acquisition			
21630																			0	339	0	816	69	103	0	0	0	0	0	374	0	0	0	0	0	0				
21658																			0	442	0	4263	74	103	0	0	0	0	0	682	0	0	0	3036	0	0				
22048																			0	650	0	7343	0	1800	1175	0	0	0	0	797	0	0	0	4096	0	0	Note Rec ZM Irrevocable Trust			
22543																			0	195	156	723	107	122	0	0	0	0	0	250	0	0	0	0	0	0				
22552																			0	811	0	1838	146	150	0	0	0	0	0	877	0	0	0	0	0	0				
22730																			0	418	221	4071	110	141	0	0	0	0	0	448	0	0	0	2843	0	0				
22936																			0	252	13	1188	245	320	0	0	0	0	0	552	0	0	0	0	51	0				
23045																			0	276	0	549	0	13	0	0	0	0	0	260	0	0	0	0	0	0				
23456																			9	552	0	1399	94	103	0	0	0	0	0	744	0	0	0	0	0	0				
23504																			0	10690	18180	63099	9813	17628	0	0	0	0	0	6425	0	0	0	10176	0	0				
23643																			0	863	0	5706	84	98	0	0	0	0	0	995	0	0	0	1492	0	2258				
23755																			0	804	0	1638	258	488	209	0	0	0	0	346	0	0	0	0	0	0	Investment Interest Receivable			
24006																			0	1031	2405	18885	724	2486	1052	0	0	0	0	2437	0	0	0	7393	0	3133	Accounts Receivable			
24378																			0	433	224	960	86	133	45	0	0	0	0	170	0	0	0	0	0	0	Prepaid Federal Income Tax			
24453																			0	3202	0	4062	212	405	125	0	0	0	0	455	0	0	0	0	0	0	Software Assets			
24659																			0	0	5	451	0	0	0	0	0	0	0	446	0	0	0	0	0	0				
24668																			0	1797	1204	5116	278	278	0	0	0	0	0	1837	0	0	0	0	0	0				
24855																			0	38	0	301	0	9	0	0	0	0	0	128	0	0	0	126	0	0				
24949																			0	2727	0	13385	401	401	0	0	0	0	0	1449	0	0	0	8808	0	0				
25357																			0	1143	0	2383	240	990	142	608	0	0	0	250	0	0	0	0	0	0	Accrued Interest Investments	Non Post DDA		
25647																			0	0	0	180	34	34	0	0	0	0	0	146	0	0	0	0	0	0				
26176																			0	3737	0	10796	2209	3198	0	0	0	0	0	1072	0	0	0	0	0	2789				
26242																			0	1995	0	16222	313	377	0	0	0	0	0	1587	0	0	0	12263	0	0				
26457																			0	0	11	260	0	5	0	0	0	0	0	244	0	0	0	0	0	0				
26765																			0	1546	1004	3721	235	430	0	0	0	0	0	741	0	0	0	0	0	0				
27070																			0	4399	0	5692	251	519	268	0	0	0	0	774	0	0	0	0	0	0	Income Tax Receivable			
27548																			0	2294	0	17431	736	3845	118	0	2087	0	0	1831	0	0	0	9461	0	0	Unposted CD/DDA Wip		Low Income tax community investment	
27614																			0	1606	0	10604	353	583	149	0	0	0	0	1364	0	0	0	7051	0	0	Credit Card Advances			
27847																			0	1651	0	12462	500	779	0	0	0	0	0	2294	0	0	0	3787	0	3951				
28013																			0	19296	25580	193233	0	12790	8100	0	0	0	0	8486	0	0	0	75689	0	51392	federal, state and other taxes receivable			
28152																			0	615	0	3415	0	14	0	0	0	0	0	553	0	0	0	2233	0	0				
28255																			0	315	233	7381	204	752	204	0	0	0	0	999	0	0	0	5082	0	0	Income Tax Receivable			
28349																			0	746	0	1286	140	255	0	0	0	0	0	285	0	0	0	0	0	0				
28406																			0	12283	1020	54629	0	6873	3370	0	0	0	0	4127	0	0	0	30326	0	0	RESTRICTED CASH COLLATERAL			
28675																			0	400	0	814	44	84	0	0	0	0	0	330	0	0	0	0	0	0				
28732																			0	227	907	2994	101	107	0	0	0	0	0	297	0	0	0	1456	0	0				
29104																			0	11289	1954	60702	478	4800	3500	0	0	0	0	6414	0	0	0	21560	0	14685	Prepaid pension plan expense			
29476																			30	140	39	702	121	151	0	0	0	0	0	372	0	0	0	0	0	0				
29636																			0	2688	12342	43721	1075	2826	0	0	0	0	0	3938	0	0	0	15268	805	5854				
29878																			0	2960	29817	43539	2840	4455	80	1535	0	0	0	5913	0	0	0	394	0	0	Seat License	Other Charges Due Mtg Loans		
29953																			0	422	0	1070	94	199	0	0	0	0	0	412	0	0	0	37	0	0				
30052																			0	112	0	220	18	46	28	0	0	0	0	62	0	0	0	0	0	0	Software and Art			
30418																			0	3095	0	13892	523	5163	54	638	177	0	0	5634	3744	0	0	0	0	0	FEDERAL INCOME TAX RECEIVABLE	OTHER RECEIVABLE	COMPUTER SOFTWARE	
30502																			0	4684	768	36773	3077	28274	22962	0	0	0	0	3047	0	0	0	0	0	0	Securiites sales receivable			
30650																			0	372	321	1119	68	138	0	0	0	0	0	288	0	0	0	0	0	0	MVA to AFS 201			
30810																			0	0	797281	1662065	153269	297961	0	0	0	0	0	566823	0	0	0	0	0	0				
30874																			0	11254	4743	37078	0	3023	1237	0	0	0	0	3275	0	0	0	5993	0	8790	Cml Loan Participation Receivable			
31134																			0	345	12	2418	353	432	0	0	0	0	0	658	0	0	0	971	0	0				
31255																			0	1015	0	13248	750	1178	0	0	0	0	0	1848	0	0	0	7508	0	1699				
31657																			0	214	0	3266	48	112	0	63	0	0	0	544	0	0	0	0	0	2396		Late Fees		
31826																			0	627	1462	9041	241	2046	0	0	0	0	0	847	0	0	0	4059	0	0				
31835																			0	749	1988	11880	526	537	0	0	0	0	0	1287	0	0	0	7319	0	0				
32234																			0	82	0	523	60	60	0	0	0	0	0	381	0	0	0	0	0	0				
32766																			0	24	62	495	100	136	0	0	0	0	0	273	0	0	0	0	0	0				
32971																			0	1329	257	11044	405	1500	601	140	0	0	0	1044	0	0	0	6914	0	0	Purchased Computer Software	Fixed Asset Settlement		
33147																			14	555	154	10214	440	3385	2317	0	0	0	0	2076	0	0	0	2028	0	2016	Other Investments - Annuities			
33259																			0	675	4518	7389	416	711	0	0	0	0	0	1485	0	0	0	0	0	0				
33268																			0	0	0	2669	86	86	0	0	0	0	0	1156	0	0	0	1427	0	0				
33370																			0	463	40	720	75	112	34	0	0	0	0	105	0	0	0	0	0	0	Premium on loan pools			
33839																			0	122	0	330	34	34	0	0	0	0	0	174	0	0	0	0	0	0				
33857																			0	1081	0	3059	562	743	0	0	0	0	0	1235	0	0	0	0	0	0				
34153																			0	1293	0	4677	0	2614	1429	0	0	0	0	770	0	0	0	0	0	0	Accounts Receivable			
34425																			0	1980	251	11477	0	917	251	0	0	0	0	1109	0	0	0	7220	0	0	FIXED ASSETS			
34434																			0	419	0	4272	990	1084	0	0	0	0	0	997	52	0	0	1772	0	0				
34452																			0	57	0	3764	0	820	0	0	0	0	0	562	0	0	0	1358	0	967				
34537																			0	11743	59778	86419	3128	10382	3181	0	0	0	0	4516	0	0	0	0	0	0	Directors' Deferred Compensation			
34555																			0	3396	773	12351	481	604	122	0	0	0	0	1888	0	0	0	5690	0	0	Computer Software			
34742																			0	771	1461	11177	330	1360	0	0	0	0	0	1186	0	0	0	6188	211	0				
34836																			0	0	32	587	61	95	12	0	0	0	0	133	0	0	0	327	0	0	Int rec'd - Fed Agency			
35057																			0	1669	0	4932	149	563	229	117	0	0	0	889	0	0	0	1194	0	617	ATM Settlement	Other Assets		
35301	0	352446	238576	24257433	0	20865102	16434327	0	0	0	0	426969	0	0	0	314675	2059665	0		352446																	Collateral deposits, net			
35570																			0	143260	208763	580703	4647	12933	4088	4198	0	0	0	53166	0	0	0	56368	87679	18534	Other Misc. Assets	Acquisition Related Other Assets		
35646																			0	111	64	1127	0	49	0	0	0	0	0	234	0	0	0	0	0	669				
35842																			0	1392	1506	5088	60	60	0	0	0	0	0	1100	0	0	0	1030	0	0				
35879																			0	1483	831	8226	387	783	334	51	0	0	0	671	0	0	0	4458	0	0	accrued tax fed	accrued tax state		
36456																			0	137	0	3280	238	289	51	0	0	0	0	1111	0	0	0	1743	0	0	DDA Suspense			
36933																			0	91	1616	2779	254	280	0	0	0	0	0	359	0	0	0	433	0	0				
37051																			0	280	0	1221	76	103	26	0	0	0	0	456	0	0	0	382	0	0	CPU SOFTWARE			
37341																			1	17	0	1147	44	45	0	0	0	0	0	163	0	0	0	922	0	0				
37435																			26	917	0	11444	889	7453	0	0	0	0	0	3074	0	0	4106	0	0	0				
37640																			0	9096	1250	51997	1673	4917	0	0	0	0	0	7420	0	0	0	22207	0	7107				
37659																			0	0	0	1162	19	85	0	0	0	0	0	453	0	0	0	624	0	0				
37743																			0	276	54	658	34	40	0	0	0	0	0	288	0	0	0	0	0	0				
37949																			0	319	0	8039	116	143	0	0	0	0	0	1571	0	0	0	3553	0	2453				
38740																			0	1624	2	6445	142	280	0	0	0	0	0	430	0	0	0	4109	0	0				
39327																			0	0	0	10084	332	757	150	275	0	0	0	1253	0	0	0	8074	0	0	COMPUTER SOFTWARE	DEPOSITS		
39420																			0	5741	5983	44184	0	9184	6025	0	0	0	0	3572	0	0	0	19704	0	0	SBA Loan Sale Receivable			
39475																			0	14193	125442	227329	3544	7122	0	0	0	0	0	10893	2895	0	0	59540	5378	4761				
39756																			0	665	0	9392	470	1978	0	0	0	0	0	2846	0	0	0	550	0	3353	0			
40033																			0	231	0	4561	173	325	152	0	0	0	0	230	0	0	0	3775	0	0	deferred comp			
40350																			0	170	0	500	0	41	0	0	0	0	0	289	0	0	0	0	0	0				
40499																			0	22874	3793	61993	0	27758	23681	0	0	0	0	4460	0	0	0	1701	1407	0	Supplemental Executive Retirement Plan annuities			
40707																			0	849	382	7293	339	881	0	0	0	0	0	481	0	0	0	4700	0	0				
40855																			0	610	0	1297	61	61	0	0	0	0	0	626	0	0	0	0	0	0				
41245																			0	45	220	1427	48	48	0	0	0	0	0	190	0	0	0	469	0	455				
41553																			0	207	0	2547	11	11	0	0	0	0	0	822	0	0	0	1507	0	0				
41629																			0	704	522	5402	0	2998	2265	0	0	0	0	847	0	0	0	331	0	0	Low Income Housing Investment			
41825																			0	0	969	6434	393	841	130	0	0	0	0	387	0	0	0	2624	0	1613	Prepaid Federal Taxes			
41937																			0	174	0	730	0	46	0	0	0	0	0	510	0	0	0	0	0	0				
41955																			0	351	0	830	0	231	0	0	0	0	0	248	0	0	0	0	0	0				
42037																			0	0	666	3093	83	84	0	0	0	0	0	509	0	0	0	1610	0	224				
42055																			0	275	0	1122	164	165	0	0	0	0	0	682	0	0	0	0	0	0				
42354																			0	81	0	4263	164	164	0	0	0	0	0	791	0	0	0	3227	0	0				
42372																			0	1192	1836	4863	122	325	138	0	0	0	0	1145	0	0	0	365	0	0	SBA and FHLMC payments due			
42420																			0	45497	39075	340513	23729	67121	25873	0	0	0	0	13648	11111	0	0	98356	70029	6787	INVESTMENT IN SUBSIDIARY			
42448																			13	4285	2892	14878	770	1438	0	0	0	0	0	6263	0	0	0	0	0	0				
42457																			0	62	0	425	73	77	0	0	0	0	0	286	0	0	0	0	0	0				
42671																			0	4080	7543	40246	621	25540	23752	0	0	0	0	3083	512	0	0	0	0	0	Sale of Investments - Trade Date			
43052																			0	446	377	5045	36	496	0	456	0	0	0	530	0	0	0	3196	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities	Fed Inc Tax Receivable		
43351																			0	0	112	496	49	157	34	74	0	0	0	227	0	0	0	0	0	0	PUR SOFTWARE	FHLB STOCK		
43454																			0	104	0	279	45	47	0	0	0	0	0	128	0	0	0	0	0	0				
43744																			0	485	1921	4671	65	87	0	0	0	0	0	156	0	0	0	1566	456	0				
43856																			0	344	173	1506	84	85	0	0	0	0	0	184	0	0	0	720	0	0				
43959																			0	62	50	900	107	173	62	0	0	0	0	615	0	0	0	0	0	0	Computer Software			
44040																			0	1312	2070	13014	104	413	0	0	0	0	0	2483	0	0	0	0	6736	0				
44433																			0	3386	0	5399	493	520	0	0	0	0	0	1493	0	0	0	0	0	0				
44741																			0	2750	1427	6532	526	988	278	0	0	0	0	1367	0	0	0	0	0	0	Accounts Receivable			
44750																			0	1015	980	3042	0	327	0	0	0	0	0	720	0	0	0	0	0	0				
44929																			0	1237	0	4353	303	310	0	0	0	0	0	418	0	0	0	815	0	1573				
45038																			219	313	400	1939	80	303	0	0	0	0	0	923	0	0	0	0	0	0				
45047																			0	535	0	1427	170	219	0	0	0	0	0	673	0	0	0	0	0	0				
45056																			0	191	0	791	115	115	0	0	0	0	0	485	0	0	0	0	0	0				
45430																			0	664	466	5126	90	210	0	0	0	0	0	302	0	0	0	1954	0	1530				
45458																			0	151	107	767	95	99	0	0	0	0	0	410	0	0	0	0	0	0				
45551																			0	3546	13	21405	436	1273	270	0	0	0	0	5923	0	0	0	8009	0	2641	Software, Net of Amortization			
45560																			0	2201	0	36467	8807	11395	0	0	0	0	0	3272	0	0	0	16438	0	3161				
45775																			0	1066	995	6381	164	323	116	0	0	0	0	453	0	0	0	3544	0	0	Cash Advances			
46053																			0	2439	0	8611	238	389	151	0	0	0	0	739	0	0	0	4787	0	257	Passport Prefunded Transactions			
46941																			0	524	0	4332	68	68	0	0	0	0	0	561	0	0	0	816	0	2363				
47153																			0	0	0	177	12	12	0	0	0	0	2	163	0	0	0	0	0	0				
47247																			6	1641	1862	12262	330	483	0	0	0	0	0	1128	0	0	0	7148	0	0				
47256																			0	214	280	641	35	83	0	0	0	0	0	64	0	0	0	0	0	0				
47452																			0	36	0	305	0	47	0	0	0	0	0	222	0	0	0	0	0	0				
47500																			0	1692	120	4053	493	1092	0	0	0	0	0	1075	0	0	0	74	0	0				
48057																			0	185	66	2965	190	190	0	0	0	0	0	1018	0	0	0	1506	0	0				
48150																			0	248	0	487	0	28	0	0	0	0	0	211	0	0	0	0	0	0				
48374																			0	7661	0	30582	1241	4759	2104	0	0	0	0	4903	0	0	0	2989	7286	2984	OREO Guaranteed Receivable			
48440																			0	378	373	3478	28	34	0	0	0	1	0	469	0	0	0	2223	0	0				
49054																			0	553	0	1620	84	328	149	0	0	0	0	739	0	0	0	0	0	0	Discount on Issued CDs			
49148																			0	422	0	3425	71	78	0	0	0	0	0	519	0	0	0	2406	0	0				
49241																			0	3994	4304	26218	245	838	266	0	0	0	0	3299	0	0	0	8797	0	4986	Fees Receivable - Loans			
49344																			0	2047	0	4558	107	432	141	0	0	0	0	365	0	0	0	1714	0	0	Misc. Accounts Receivable			
49643																			0	58	151	1131	16	18	2	0	0	0	0	129	0	0	0	775	0	0	accounts receivable	1		
49652																			0	520	0	4998	38	39	0	0	0	0	0	1003	0	0	0	3436	0	0				
49821																			0	3063	8697	41325	776	1495	0	0	0	0	0	2257	0	0	0	15600	0	10213				
49858																			0	291	629	1275	42	135	0	0	0	0	0	220	0	0	0	0	0	0				
49951																			0	0	0	2167	0	122	0	0	0	0	0	734	0	0	0	1311	0	0				
50144																			0	318	429	3893	89	170	46	0	0	0	0	407	0	0	0	2569	0	0	returns in process	none	none	
50461																			0	0	2976	4548	0	1371	0	0	0	0	0	201	0	0	0	0	0	0				
50546																			0	39	0	227	0	23	0	0	0	0	0	165	0	0	0	0	0	0				
50854																			0	0	0	626	70	365	0	0	0	0	0	261	0	0	0	0	0	0				
50872																			0	2911	0	5645	41	456	415	0	0	0	0	539	0	0	0	0	0	1739	Prepaid-FHLB Prepayment Penalties			
