"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
33259																																											0	18720	10500	0	10500	true	0	7773	342	98	0	10507	3983	2	0	0	false	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						remotedeposit.premierbanks.com																www.premierbanks.com	
33268																																											0	0	0	0	0	true	0	0	0	0	0	0	2736	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	400	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.roscoestatebank.com	
33370																																											0	52	0	0	1603	false	0	0	0	52	0	0	952	0	0	0	false	0	0	0	1000	603	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						www.homesavingsbanknky.com	
33839																																											0	0	0	0	0	false	0	0	0	0	0	0	585	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.psbofcolfax.com	
33857																																											66	126	0	0	19554	true	66	0	0	0	0	126	329	0	0	0	false	0	0	0	10	5188	1622	12734	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.frontbank.com	
34425																																											658	1870	20000	658	40000	true	0	413	0	540	0	917	4121	2	658	0	true	0	0	0	30000	10000	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.bankoflancaster.com	
34434																																											75	300	0	0	0	true	75	0	0	300	0	0	1246	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankmagnolia.com	
34452																																											0	293	0	0	0	true	0	0	0	238	0	55	1855	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						firstnationalbankparkfalls.com	
34537																																											8594	7039	0	0	50000	true	8594	2617	0	463	0	3959	6640	4	0	0	true	0	0	0	0	50000	0	0	50000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	2349	58002	0																	www.seacoastbank.com	
34555																																											520	0	1000	520	3800	true	0	0	0	0	0	0	1579	2	520	0	true	0	0	0	1000	2000	0	800	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.mabank.com	
34742																																											0	5156	11000	0	11000	true	0	5052	0	104	0	0	7380	3	0	0	true	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						http://www.urfirst.com																http://www.fwbank.com	
34836																																											0	2217	0	0	0	false	0	0	359	1004	0	854	6	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
35057																																											925	472	0	925	4600	true	0	37	0	144	0	291	0	0	925	0	true	0	0	0	1000	3600	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.alliantbank.com	
35301	1672968	252	0	0	1773649	false	1672968	0	0	0	0	true	0	33135	0	0	0	0	0	1747945	25704	0	0	1773649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1773605			252	0	0	0	0								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0							true	false	false	false		1	233	6996	0																	http://www.statestreet.com	
35570																																											27740	6283	500000	16247	3196672	true	11493	0	0	4671	0	1612	4498	3	16247	0	true	0	94889	0	500000	956000	1119782	526001	0	94889	0	0	0	0	94889	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	true	false		3	5307	15356	0																	www.myinvestorsbank.com	
35646																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		0	0	0	0																	www.bonduelbank.com	
35842																																											641	0	0	641	0	true	0	0	0	0	0	0	162	0	641	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true						www.theedgebank.com	The EDGEBANK															www.premierbanksonline.com	
35879																																											200	0	3545	200	23444	true	0	0	0	0	0	0	297	0	290	0	false	0	0	0	8695	10871	3878	0	6294	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false																						http://www.eastwis.com	
36456																																											394	0	0	0	0	true	394	0	0	0	0	0	2331	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	987	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.cfbne.com	
36933																																											0	691	0	0	0	true	0	180	147	0	0	364	1636	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.firstate.net	
37051																																											0	0	0	0	0	true	0	0	0	0	0	0	646	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	true																						www.pfsbank.com	
37341																																											0	356	0	0	0	true	0	0	0	56	0	300	26	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.myvernoncountybank.com	
37435																																											2147	754	0	1912	0	true	235	36	0	640	0	78	6649	2	1912	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.accessunited.com	
37640																																											1283	169	0	0	194281	true	1283	0	0	169	0	0	14118	6	0	0	true	0	0	0	104000	85745	657	0	0	103	241	296	3239	17300	3879	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	51	362	0																	http://www.germanamerican.com	
37659																																											0	13	0	0	0	true	0	0	0	13	0	0	837	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fsballen.com	
37743																																											0	0	0	0	0	true	0	0	0	0	0	0	211	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.calumetcountybank.com	
37949																																											0	0	0	0	0	true	0	0	0	0	0	0	43	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						https://www.bankofrantoul.com	
38740																																											0	170	0	0	10000	true	0	0	0	170	0	0	2784	1	0	0	false	0	0	0	0	5000	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.ocsbank.com	
39327																																											0	355	0	0	0	true	0	355	0	0	0	0	24085	8	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false							Calvin B. Taylor Bank		Taylor Bank													WWW.TAYLORBANK.COM	
39756																																											0	650	12876	0	24781	true	0	0	0	650	0	0	12620	4	0	0	false	0	0	0	12876	1585	507	9813	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	true	false																						www.nbcok.com	
40033																																											0	105	0	0	0	true	0	0	0	105	0	0	1966	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.richtonbank.com	
40350																																											0	0	2802	0	6350	true	0	0	0	0	0	0	802	1	0	0	false	0	1121	0	2802	724	97	1333	0	1121	122	151	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.murraystatebank.com	
40499																																											13401	2285	45000	12958	249598	true	309	201	0	1933	0	151	1795	1	12958	134	true	0	0	0	45000	119500	85000	98	15000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	262	2738	262																	www.harborone.com	
40855																																											0	0	1000	0	8033	true	0	0	0	0	0	0	1171	2	0	0	false	0	33	0	1000	4000	2000	1000	0	33	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.esbbanking.com	
41245																																											0	0	0	0	0	true	0	0	0	0	0	0	309	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.orfordbank.com	
41553																																											0	0	0	0	0	true	0	0	0	0	0	0	16	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fsbanadarko.com	
41629																																											0	352	3000	0	6500	true	0	352	0	0	0	0	321	0	0	0	true	0	0	0	3000	3500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.pioneerbks.com	
41825																																											0	671	0	0	9200	true	0	286	0	385	0	0	114	0	0	0	false	0	0	0	9200	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.mvbbank.com	
41937																																											180	0	0	180	0	true	0	0	0	0	0	0	1959	2	180	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fsbdanforth.com	
41955																																											0	0	0	0	1324	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	585	662	77	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
42037																																											0	0	0	0	0	true	0	0	0	0	0	0	218	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.pebmc.com	
42354																																											0	51	0	0	0	true	0	0	0	0	0	51	2193	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	true	false																						http://cnbbrady.com	
42372																																											0	144	0	0	0	true	0	0	0	144	0	0	554	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	true	false	false																						www.ffsb-nc.com	
42420																																											1231	9398	1400000	0	1409314	true	1231	757	800	2834	0	5007	17854	1	0	0	true	0	0	0	1400000	0	0	9314	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	150	1297	0																	www.fcbanking.com	
42448																																											0	190	68700	0	93700	true	0	0	0	135	0	55	2249	1	0	0	false	0	0	0	68700	25000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.fnbank.net	
42457																																											0	0	0	0	1350	true	0	0	0	0	0	0	586	0	0	0	false	0	0	0	1350	0	0	0	1350	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	true	false																						http://www.gotocb.com	
43052																																											0	182	0	0	0	true	0	2	0	80	0	100	3512	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true																						www.sbankonline.com	
43351																																											0	0	0	0	1000	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.lsbbank.com		www.psblsb.com														www.lsbbank.com	
43856																																											0	12	0	0	0	true	0	0	0	12	0	0	555	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.mnbeveleth.com	
43959																																											0	506	0	0	0	true	0	0	0	73	0	433	1352	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.bridgecitybank.com	
44040																																											0	224	0	0	0	true	0	0	0	47	0	177	818	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.fnbmonterey.com	
44433																																											24	153	9000	0	44000	true	24	86	0	67	0	0	1147	0	0	0	false	0	0	0	9000	34000	1000	0	5000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.intercreditbank.com	
44741																																											346	167	11000	346	11000	true	0	0	0	0	0	167	1002	1	646	0	false	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						http://www.betterfreechecking.com		http://www.citizensbankweb.com														http://www.citizens-banking.com	
44750																																											0	6707	0	0	0	true	0	4615	0	1448	158	486	452	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.citizensbankofnewburg.com	
44929																																											96	0	0	0	0	true	96	0	0	0	0	0	1880	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.first-national.com	
45038																																											0	12	0	0	0	true	0	12	0	0	0	0	1979	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.statebankofdavis.com	
45047																																											0	0	0	0	0	true	0	0	0	0	0	0	914	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.firstparis.net	
45056																																											0	0	0	0	0	true	0	0	0	0	0	0	721	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.pvbonline.com	
45430																																											0	1052	0	0	1731	true	0	56	0	996	0	0	976	0	0	0	false	0	0	0	0	936	795	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.johnsoncountybank.com	
45458																																											398	193	3109	0	7662	true	398	0	0	0	193	0	14	0	0	0	false	0	0	0	3109	3475	0	1078	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.vintagebankks.com	
45551																																											1460	0	6000	0	15000	true	1460	0	0	0	0	0	9355	2	0	0	true	0	0	0	6000	3000	4000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						bankmidwest.com	
45560																																											1824	816	110170	122	110251	true	1702	0	0	816	0	0	21568	5	122	0	false	0	0	0	110170	0	81	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	123	2080	0																	www.jeffersonbank.com	
45775																																											0	832	2000	0	14000	true	0	0	0	0	0	832	2737	1	0	0	false	0	0	0	2000	7000	3000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.iwsb.com	
46053																																											0	1337	0	0	0	true	0	0	0	24	0	1313	456	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.tsbf.mobi																www.tsbf.com	
46941																																											0	0	4712	0	5605	true	0	0	0	0	0	0	350	0	0	0	true	0	0	0	4712	326	239	328	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.farmersbk.com	
47247																																											1651	74	8000	1651	34100	true	0	0	0	74	0	0	61	0	1651	0	true	0	0	0	8000	8000	15000	3100	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.dartbank.com	
47256																																											0	335	0	0	0	true	0	0	0	0	0	335	100	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.CommunityFinancialBank.net	
47452																																											0	54	0	0	2000	true	0	0	0	0	0	54	253	0	0	0	false	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fnbbenton.com	
47500																																											765	111	20000	179	43000	true	586	11	0	0	0	100	4075	2	179	0	true	0	0	0	20000	9000	14000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.claremontsavings.com	
48057																																											0	0	0	0	0	true	0	0	0	0	0	0	486	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.prairiebankks.com	
48150																																											0	0	0	0	0	true	0	0	0	0	0	0	19	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.franklinstatebank.com	
48374																																											0	9166	13500	0	113000	true	0	0	9032	95	0	39	8382	2	0	0	true	0	0	0	13500	69500	30000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						https://www.ffb1.com	
48440																																											497	0	0	497	0	true	0	0	0	0	0	0	583	0	497	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.bankatcsb.com	
49054																																											0	7515	3126	0	7948	true	0	832	0	650	2632	3401	0	0	0	0	false	0	0	0	3126	1258	3564	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.commercebankmn.com	
49148																																											0	0	0	0	0	true	0	0	0	0	0	0	689	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.rushvillestatebank.com/	
49241																																											0	823	5000	0	5494	true	0	17	621	95	0	90	9185	4	0	0	false	0	0	0	5000	219	34	241	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.relybank.com	
49344																																											337	277	5550	337	17750	true	0	0	0	277	0	0	1002	0	372	0	false	0	0	0	7550	2350	6250	1600	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.masonstate.com	
49643																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.palmyrastatebank.com	
49652																																											0	15	2364	0	6844	true	0	0	0	15	0	0	2009	2	0	0	true	0	0	0	2364	3830	450	200	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.first-bank.net	
49821																																											925	1338	0	0	28668	true	925	0	0	0	0	1338	17247	4	0	0	true	0	0	0	10000	18600	0	68	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	www. highpointbank.com	
49858																																											0	364	0	0	9000	true	0	0	0	0	0	364	1312	1	0	0	false	0	0	0	6000	2000	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.bankofsouthtexas.com	
49951																																											0	108	0	0	0	true	0	0	96	12	0	0	409	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fsbbeaver.com	
50144																																											0	126	0	0	0	true	0	0	0	41	0	85	326	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						medorabank.com	
50461																																											0	3848	0	0	0	false	0	0	0	0	3848	0	1311	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3848	0	0	0	0	0			false	false	false	false																						www.calpacificbank.com	
