"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	
480433																																																																																																																																																																																																																																																	
480723																																																																																																																																																																																																																																																	
480808																																																																																																																																																																																																																																																	
480853																																																																																																																																																																																																																																																	
481140																																																																																																																																																																																																																																																	
481159																																																																																																																																																																																																																																																	
481177																																																																																																																																																																																																																																																	
481430																																																																																																																																																																																																																																																	
481542																																																																																																																																																																																																																																																	
481579																																																																																																																																																																																																																																																	
481627																																																																																																																																																																																																																																																	
481748																																																																																																																																																																																																																																																	
481944																																																																																																																																																																																																																																																	
482053																																																																																																																																																																																																																																																	
482156																																																																																																																																																																																																																																																	
482370																																																																																																																																																																																																																																																	
482446																																																																																																																																																																																																																																																	
482772																																																																																																																																																																																																																																																	
483032																																																																																																																																																																																																																																																	
483274																																																																																																																																																																																																																																																	
483537																																																																																																																																																																																																																																																	
483751																																																																																																																																																																																																																																																	
484057																																																																																																																																																																																																																																																	
484141																																																																																																																																																																																																																																																	
484776																																																																																																																																																																																																																																																	
484927																																																																																																																																																																																																																																																	
485054																																																																																																																																																																																																																																																	
485139																																																																																																																																																																																																																																																	
485214																																																																																																																																																																																																																																																	
485456																																																																																																																																																																																																																																																	
485559																																																																																																																																																																																																																																																	
486248																																																																																																																																																																																																																																																	
487142																																																																																																																																																																																																																																																	
487357																																																																																																																																																																																																																																																	
487843																																																																																																																																																																																																																																																	
488318																																																																																																																																																																																																																																																	
488420																																																																																																																																																																																																																																																	
488653																																																																																																																																																																																																																																																	
488756																																																																																																																																																																																																																																																	
489155																																																																																																																																																																																																																																																	
489249																																																																																																																																																																																																																																																	
489548																																																																																																																																																																																																																																																	
489623																																																																																																																																																																																																																																																	
489641																																																																																																																																																																																																																																																	
489913																																																																																																																																																																																																																																																	
490179																																																																																																																																																																																																																																																	
490348																																																																																																																																																																																																																																																	
490450																																																																																																																																																																																																																																																	
490535																																																																																																																																																																																																																																																	
490843																																																																																																																																																																																																																																																	
490955																																																																																																																																																																																																																																																	
491224																																																																																																																																																																																																																																																	
491251																																																																																																																																																																																																																																																	
491402																																																																																																																																																																																																																																																	
491653																																																																																																																																																																																																																																																	
491934																																																																																																																																																																																																																																																	
492650																																																																																																																																																																																																																																																	
492810																																																																																																																																																																																																																																																	
493077																																																																																																																																																																																																																																																	
493152																																																																																																																																																																																																																																																	
493741																																																																																																																																																																																																																																																	
493844																																																																																																																																																																																																																																																	
494168																																																																																																																																																																																																																																																	
494261																																																																																																																																																																																																																																																	
494654																																																																																																																																																																																																																																																	
495044																																																																																																																																																																																																																																																	
495419																																																																																																																																																																																																																																																	
495558																																																																																																																																																																																																																																																	
496434																																																																																																																																																																																																																																																	
496845																																																																																																																																																																																																																																																	
496957																																																																																																																																																																																																																																																	
497039																																																																																																																																																																																																																																																	
497404																																																																																																																																																																																																																																																	
497570																																																																																																																																																																																																																																																	
497655																																																																																																																																																																																																																																																	
497851																																																																																																																																																																																																																																																	
497954																																																																																																																																																																																																																																																	
498148																																																																																																																																																																																																																																																	
498317																																																																																																																																																																																																																																																	
498362																																																																																																																																																																																																																																																	
498456																																																																																																																																																																																																																																																	
498531																																																																																																																																																																																																																																																	
498625																																																																																																																																																																																																																																																	
498942																																																																																																																																																																																																																																																	
499154																																																																																																																																																																																																																																																	
499453																																																																																																																																																																																																																																																	
499501																																																																																																																																																																																																																																																	
499538																																																																																																																																																																																																																																																	
499743																																																																																																																																																																																																																																																	
499752																																																																																																																																																																																																																																																	
499855																																																																																																																																																																																																																																																	
500256																																																																																																																																																																																																																																																	
500658																																																																																																																																																																																																																																																	
501105	122682502	996867	0	0	98749577	8184370	7531982	625600	38	2723084	1784463	933340	0	5281	12597818	4651407	7775906	101	149378	130136	0	0	835	0	10848209	312891	1121086	144333	3909620	14375160	12232648	20745711	66603228	2962404	2962404	0	747036	0	1910404	488492	244246	0	43040	0	196737	11176	2235	0	33	0	2202	0	0	0	0	0	0	3174967	3174967	0	78606	1448660	1647701	12037545	6018773	0	10000	21585	5125387	14375160	13161075	22399031	75852999	0	2632215	11199516	75852999	98749577	117205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48382	10552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419	1137	0	0	483246	108357	0	0	533047	457372	33281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26696	50	4	0	0	-27356	0	0	0	297460	0	145992	151456	12	0	0	0	0	0	0	0	0	0	0	74563	0	0	0	0	74563	0	26692934	0	1286811	19268839	6137284	3507841	0	3507841	524269	0	0	0	0	0	524269	57945479	0	94417	343913	1180097	56327052	0	127882	0	4877033	0	0	153035	153035	0	1098692	0	96	96	0	236	0	0	0	0	0	
501132																																																																																																																																																																																																																																																	
501459																																																																																																																																																																																																																																																	
501655																																																																																																																																																																																																																																																	
501758																																																																																																																																																																																																																																																	
501767																																																																																																																																																																																																																																																	
501815																																																																																																																																																																																																																																																	
502111																																																																																																																																																																																																																																																	
502353																																																																																																																																																																																																																																																	
502447																																																																																																																																																																																																																																																	
502559																																																																																																																																																																																																																																																	
502652																																																																																																																																																																																																																																																	
502746																																																																																																																																																																																																																																																	
502849																																																																																																																																																																																																																																																	
503547																																																																																																																																																																																																																																																	
503640																																																																																																																																																																																																																																																	
504142																																																																																																																																																																																																																																																	
504311																																																																																																																																																																																																																																																	
504535																																																																																																																																																																																																																																																	
504647																																																																																																																																																																																																																																																	
504713	442985106	3815674	0	8583	349152559	20286216	17286755	2997564	881	43384646	24448799	18913468	4107	18272	65589584	31006848	31533697	3026181	22858	1895074	0	0	0	0	39061791	582274	2492664	54139	20946686	73968193	71690533	58195340	220076143	12461188	12461188	103907	4239691	953326	7163654	1277413	638707	35362	175568	13691	413710	404979	80996	0	20134	0	60862	17755	17755	0	17755	0	0	143228	143228	0	0	77328	65900	122227065	61113533	153664	961903	1080285	57475491	79029413	77934502	60373326	292276602	0	15586900	30186663	292276602	349143976	894656	0	0	0	0	0	0	0	0	0	0	0	0	13066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4692030	938406	22954	2971	4714984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	254	0	0	0	0	0	0	2687319	0	702829	1347222	637268	0	0	0	0	0	0	0	0	0	0	51125	0	0	0	0	51125	0	60920601	0	5871817	51570124	3478660	3633609	0	3633609	989459	0	0	0	0	1780	987679	206927152	0	643517	9172217	2192805	194918613	0	1895074	0	10257978	0	0	8162	8162	0	15549	0	442689	442689	0	88538	0	0	0	0	0	
505550																																																																																																																																																																																																																																																	
505831																																																																																																																																																																																																																																																	
505916																																																																																																																																																																																																																																																	
506052																																																																																																																																																																																																																																																	
506249																																																																																																																																																																																																																																																	
506922																																																																																																																																																																																																																																																	
507068																																																																																																																																																																																																																																																	
507152																																																																																																																																																																																																																																																	
507330																																																																																																																																																																																																																																																	
507349																																																																																																																																																																																																																																																	
507509																																																																																																																																																																																																																																																	
508270																																																																																																																																																																																																																																																	
508346																																																																																																																																																																																																																																																	
508355																																																																																																																																																																																																																																																	
508841																																																																																																																																																																																																																																																	
509642																																																																																																																																																																																																																																																	
509811																																																																																																																																																																																																																																																	
509857																																																																																																																																																																																																																																																	
509950																																																																																																																																																																																																																																																	
510330																																																																																																																																																																																																																																																	
510648																																																																																																																																																																																																																																																	
510871	11875657	194686	0	83202	8945863	417259	366159	50600	500	156049	0	80450	75599	0	1831981	294648	1494873	7976	27211	0	0	0	0	0	805562	876	42568	1254	529703	661683	2035191	2068287	6636907	2556	2556	0	2252	0	303	0	0	0	0	0	0	52431	10486	0	0	0	10486	0	0	0	0	0	0	0	0	0	0	0	0	138842	69421	0	0	0	69421	961683	2059166	2069185	6819079	0	411833	1034593	6819079	8862661	440	0	0	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15936	23209	0	0	37827	0	22069	15758	0	8079	0	8079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3326174	0	241977	1904810	1179387	125087	0	125087	296675	0	0	0	0	0	296675	5065650	0	0	102654	62890	4900106	0	0	0	230639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																																																																																																																																																																	
510947																																																																																																																																																																																																																																																	
511618																																																																																																																																																																																																																																																	
511832																																																																																																																																																																																																																																																	
513050																																																																																																																																																																																																																																																	
513256																																																																																																																																																																																																																																																	
513322																																																																																																																																																																																																																																																	
513340																																																																																																																																																																																																																																																	
513546																																																																																																																																																																																																																																																	
513854																																																																																																																																																																																																																																																	
513920																																																																																																																																																																																																																																																	
514048																																																																																																																																																																																																																																																	
514057																																																																																																																																																																																																																																																	
514066																																																																																																																																																																																																																																																	
514132																																																																																																																																																																																																																																																	
514356																																																																																																																																																																																																																																																	
514440																																																																																																																																																																																																																																																	
514655																																																																																																																																																																																																																																																	
514936																																																																																																																																																																																																																																																	
515054																																																																																																																																																																																																																																																	
515979																																																																																																																																																																																																																																																	
516154																																																																																																																																																																																																																																																	
516855																																																																																																																																																																																																																																																	
516873																																																																																																																																																																																																																																																	
517049																																																																																																																																																																																																																																																	
517357																																																																																																																																																																																																																																																	
517441																																																																																																																																																																																																																																																	
517674																																																																																																																																																																																																																																																	
517834																																																																																																																																																																																																																																																	
518037																																																																																																																																																																																																																																																	
518176																																																																																																																																																																																																																																																	
518354																																																																																																																																																																																																																																																	
518877																																																																																																																																																																																																																																																	
519146																																																																																																																																																																																																																																																	
519360																																																																																																																																																																																																																																																	
519445																																																																																																																																																																																																																																																	
519874																																																																																																																																																																																																																																																	
