"IDRSSD"	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	RCONS602	RCONS603	RCONS604	RCONS605	
544951	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10110	0	0	0	0	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30164	0	61	2585	5727	21791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-528	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	37550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
545042	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40441	0	0	0	0	0	-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126321	0	0	67995	58326	3545	0	3545	9788	0	0	0	0	5666	4122	166346	0	0	0	0	153205	13141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6968	20808		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23418	4684	0	0	0	4684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20808		0	0	0	0	0	0	0	0	0	31212		0	0	0	0	0	0	343073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
545154	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20926	0	0	0	0	0	-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15339	0	0	12394	2945	0	0	0	143	0	0	0	0	0	143	69086	0	0	0	0	69086	0	0	0	1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-208	143		0	0	0	0	0	0	0	0	11910	11910	11910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143		0	0	0	0	0	0	0	0	0	215		0	0	0	0	0	0	88184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
545604	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	4352	4352	0	0	4352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77925	0	0	0	0	0	-1979	0	3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199272	0	0	174809	24463	0	0	0	46	0	0	0	0	0	46	90468	0	8931	1706	0	79831	0	0	0	0	0	0	0	0	0	0	0	65	65	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4702	46		3148	0	0	0	0	0	0	0	761	761	0	0	0	0	0	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46		3148	0	0	0	0	0	0	0	0	69		9444	0	0	0	0	0	251837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
545846	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	3049	3049	0	0	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23569	0	0	0	0	0	-720	0	0	0	0	0	174	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73673	0	0	73381	292	0	0	0	456	0	0	0	0	0	456	141174	0	0	2353	0	138821	0	0	0	1306	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2586	456		0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456		0	280	0	0	0	0	0	0	0	684		0	1120	0	0	0	0	212685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
546003	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221689	0	0	0	0	0	-5679	0	474	0	0	0	1574	0	0	1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685013	0	6475	529372	149166	0	0	0	11674	0	0	0	0	0	11674	603643	0	0	0	0	603643	0	0	0	3140	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14600	11674		474	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11674		474	310	0	0	0	0	0	0	0	17511		1422	1240	0	0	0	0	1320106	0	8784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
546320	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14808	0	0	0	0	0	-771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24269	0	0	19098	5171	0	0	0	450	0	0	0	0	0	450	20386	0	0	0	0	20386	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1249	450		0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013	203	0	0	0	203	0	0	2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450		0	159	0	0	0	0	0	0	0	675		0	636	0	0	0	0	44649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
546535	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31326	0	0	0	0	0	-1064	0	0	0	0	0	403	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36821	0	140	35553	1128	5878	0	5878	1060	0	0	0	0	0	1060	113591	0	0	4553	0	109038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3552	6938		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6938		0	0	0	0	0	0	0	0	0	10407		0	0	0	0	0	0	160037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
546544	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53506	0	0	0	0	0	-434	0	0	0	0	0	5261	0	0	5261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134750	0	0	122363	12387	14071	0	14071	1655	0	0	0	0	1655	0	586927	0	3581	11742	0	571604	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11747	10249	1498	0	44722	-8175	14071		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89289	17858	0	0	17858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14071		0	0	0	0	0	1498	0	0	0	21107		0	0	0	0	0	18725	810752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
547251	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38512	0	0	32119	6393	5387	0	5387	0	0	0	0	0	0	0	50395	0	0	517	0	49878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1458	5403		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5271	1054	0	0	0	1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5403		0	0	0	0	0	0	0	0	0	8105		0	0	0	0	0	0	93759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
547550	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41255	0	0	0	0	0	-942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25390	0	0	24660	730	0	0	0	13	0	0	0	0	13	0	47586	0	1089	0	0	46497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2060	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893	379	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	74400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
547840	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	41259	41259	0	0	41259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326002	0	0	0	0	0	-9433	0	0	0	0	0	753	0	0	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290646	0	0	215263	75383	25681	0	25681	31073	0	0	0	0	20279	10794	1058945	0	0	13390	2741	1019814	23000	0	0	2636	0	0	0	0	0	0	0	15442	15442	0	4599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17004	59475		32	0	0	0	0	0	0	0	24615	24615	24615	0	0	0	0	0	0	0	15318	3064	0	150	125	2789	0	0	39534	0	310	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	59475		32	0	0	0	0	0	0	0	0	89213		96	0	0	0	0	0	1712438	0	5934	2116	11459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548052	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44334	0	0	0	0	0	-840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15354	0	0	14659	695	1586	0	1586	587	0	0	0	0	0	587	88137	0	0	474	1529	86134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2790	2173		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14553	2911	0	31	419	2271	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2363		0	0	0	0	0	0	0	0	0	3545		0	0	0	0	0	0	123073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548203	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39293	0	0	0	0	0	-393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194578	0	0	180718	13859	4971	0	4971	145	0	0	0	0	117	28	150892	0	0	0	0	147859	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3327	8032		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11778	2356	0	0	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8032		0	0	0	0	0	0	0	0	0	12048		0	0	0	0	0	0	325224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548267	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72444	0	0	0	0	0	-1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37323	0	0	19415	17908	7350	0	7350	1036	0	0	0	0	0	1036	149328	0	2727	120	0	146481	0	0	0	-1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8171	8386		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8386		0	0	0	0	0	0	0	0	0	12579		0	0	0	0	0	0	233789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548351	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197782	0	0	0	0	0	-3284	0	0	0	0	0	190	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442755	0	0	426980	15775	98763	0	98763	9672	0	0	1980	0	0	7692	802314	0	44029	5847	0	752438	0	0	0	10913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5894	106455		0	0	0	0	0	0	0	0	31327	31327	31327	0	0	0	0	0	0	0	95456	19091	0	0	0	19091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106455		0	0	0	0	0	0	0	0	0	159683		0	0	0	0	0	0	1342479	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548472	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1433	1433	0	0	1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53268	0	0	52509	759	0	0	0	111	0	0	0	0	0	111	15290	0	0	0	0	15290	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-557	111		0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111		0	20	0	0	0	0	0	0	0	167		0	80	0	0	0	0	48258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548641	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28094	0	0	0	0	0	-833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12796	0	0	12518	278	0	0	0	659	0	0	0	0	0	659	48945	0	257	0	0	48688	0	0	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	322	0	0	-1033	659		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3852	770	0	0	0	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659		0	0	0	0	0	322	0	0	0	989		0	0	0	0	0	4025	75094	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548771	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22469	0	0	0	0	0	-757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215561	0	0	215406	155	575	0	575	678	0	0	0	0	0	678	295815	0	3797	9313	0	282705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4957	1253		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5074	1015	0	0	0	1015	0	0	23394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1253		0	0	0	0	0	0	0	0	0	1880		0	0	0	0	0	0	461773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548829	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	614	614	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25135	0	0	0	0	0	-1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30356	0	0	30356	0	168	0	168	1360	0	0	0	0	1360	0	14029	0	0	0	0	14029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1608	168		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168		0	0	0	0	0	0	0	0	0	252		0	0	0	0	0	0	47443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548856	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62140	0	0	0	0	0	-904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4898	0	0	4898	0	0	0	0	143	0	0	0	0	143	0	54876	0	0	0	0	54876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1727	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5830	1166	0	0	21	1145	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	94916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
549862	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106263	0	0	0	0	0	-3406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104460	0	0	103556	904	0	0	0	0	0	0	0	0	0	0	208535	0	0	0	3991	204464	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8531	80		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50308	10062	0	0	0	10062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80		0	0	0	0	0	0	0	0	0	120		0	0	0	0	0	0	320762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
550279	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	9036	9036	0	0	9036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46948	0	0	0	0	0	-1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457314	0	0	429135	28179	1403	0	1403	3462	0	0	0	0	3462	0	77996	0	0	0	0	77996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3213	1479		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2939	588	0	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1479		0	0	0	0	0	0	0	0	0	2219		0	0	0	0	0	0	411884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
550354	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	760	760	0	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31211	0	0	0	0	0	-895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22570	0	0	21654	916	0	0	0	0	0	0	0	0	0	0	47714	0	0	0	0	47714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2293	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6637	1327	0	0	0	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	77689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
550448	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14904	0	0	0	0	0	-206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9352	0	0	8926	426	0	0	0	0	0	0	0	0	0	0	38812	0	0	0	0	38812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-868	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	51919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
