"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
1669																																																																																																																																																		0	0	34553	12130	12636	0	0	0	0	0	0	0	0	29686	29689	52163	53321		26684	26679	0	0	0	0	21268	0	0	7320	13949	35955	15799	9986	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1856																																																																																																																																																		0	0	27123	0	0	0	0	5004	5099	0	0	0	0	0	0	33596	34364		0	0	0	0	2869	2902	0	0	0	0	4095	0	0	3907	2976	0	0	0	0	0	0	5389	17997																									0	0	0	0									0	0	0	0	0	0	15341	15485	0	0	0	0	0	0	0	0			
2161																																																																																																																																																		0	0	3299	0	0	0	0	0	0	0	0	0	0	0	0	22213	22108		0	0	18313	18022	0	0	929	0	39	0	929	1203	2931	4972	7987	0	0	117	0	2905	1025	0	0																									0	0	0	0	0	0	439	456	0	0	3461	3591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2732																																																																																																																																																		0	0	34359	0	0	0	0	0	0	0	0	300	300	0	0	41414	42281		0	0	14835	14956	0	0	17265	0	0	2209	15356	20836	3703	177	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2750																																																																																																																																																		0	0	3429	0	0	0	0	0	0	0	0	0	0	0	0	5805	5666		0	0	4531	4397	0	0	192			187	137	118	0	4348	307	173	285	0	0	0	111	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3252																																																																																																																																																		0	0	71123	0	0	0	0	0	0	0	0	0	0	0	0	82857	83729		0	0	19454	19739	138	138	9304	0	0	12446	3845	9767	1584	7003	4362	1015	202	2745	3337	4315	235	30549	2323																									0	0	0	0									0	0	0	0	0	0	31391	31666	0	0	0	0	0	0	63	62			
3458																																																																																																																																																		0	0	6365	0	0	0	0	0	0	0	0	0	0	4400	4410	3579	3644		4400	4410	697	660	0	0	306			105	201	402	810	3541	0	0	0	0	0	1455	1524	5	0																									0	0	0	0									0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0			
3720																																																																																																																																																		0	0	38637	751	771	0	0	0	0	0	0	0	0	1800	1800	76561	78820		1800	1800	20302	20858	0	0	1164	0	0	0	1325	9581	250	14931	7781	0	0	0	0	23794	22957	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3971																																																																																																																																																		0	0	10160	0	0	0	0	10038	10160	0	0	0	0	0	0	36293	37532		0	0	0	0	0	0	6091			4011	2070	4079	0	0	0	0	10	239	248	17575	2874	5457	969																									0	0	0	0									0	0	0	0	0	0	6173	6426	0	0	0	0	0	0	0	0			
4156																																																																																																																																																		0	0	27300	0	0	0	0	0	0	0	0	0	0	0	0	35837	36349		0	0	21027	21123	0	0	4099			1187	2912	6833	5280	8844	2493	0	0	0	0	3523	4283	394	600																									0	0	0	0									0	0	0	0	0	0	943	994	0	0	0	0	0	0	0	0			
4231																																																																																																																																																		0	0	23760	0	0	0	0	0	0	0	0	0	0	0	0	44372	43499		0	0	20159	18973	0	0	0	0	0	0	0	0	0	12375	8160	0	0	0	0	14211	8730	22	0																									0	0	0	0									0	0	0	0	0	0	22	22	0	0	0	0	0	0	0	0			
5069																																																																																																																																																		0	0	0	0	0	0	0	13268	13547	0	0	0	0	0	0	18710	19296		0	0	5442	5749	0	0	2430			11875	0	0	0	3357	4064	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5135																																																																																																																																																		0	0	48707	12989	13000	0	0	0	0	0	0	0	0	0	0	60664	60664		0	0	4089	4057	6000	6001	35971	0	0	35971	0	2004	13139	9550	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5210																																																																																																																																																		0	0	176881	0	0	0	0	1744	1739	0	0	0	0	18090	18565	247310	253048		0	0	23838	23721	0	0	35957			5711	30188	77462	12737	29934	4352	0	58	985	3120	73616	29331	73	3571																									0	0	0	0									0	0	0	0	0	0	2484	2584	0	0	0	0	0	0	0	0			
5461																																																																																																																																																		0	0	10254	995	1023	0	0	0	0	0	0	0	0	0	0	127652	131459		0	0	60638	62807	0	0	1019			11425	1019	5876	2035	52922	20103	0	0	0	0	9112	28966	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5751																																																																																																																																																		0	0	20984	0	0	0	0	0	0	0	0	0	0	0	0	48920	48927		0	0	26759	27759	0	0	0	0	0	10900	0	377	522	13147	13714	0	0	24	59	0	751	3143	6290																									0	7756	0	8683									0	0	0	0	0	0	7478	7429	0	0	0	0	0	0	0	0			
6039																																																																																																																																																		0	0	14127	0	0	0	0	0	0	0	0	0	0	0	0	17146	17109		0	0	3281	3029	0	0	1514	0	0	0	1514	600	1001	1485	1543	0	0	0	0	6449	4083	432	0																									0	0	0	0	0	0	0	0	0	0	10334	10532	0	0	0	0	0	0	432	432	0	0	0	0	0	0	0	0			
6329																																																																																																																																																		0	0	3528	0	0	0	0	0	0	0	0	0	0	0	0	42034	43159		0	0	6740	6852	0	0	15602	0	0	100	15502	541	3645	4836	378	0	0	0	0	0	18157	0	0																									0	0	0	0	0	0	0	0	0	0	17258	18157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7009																																																																																																																																																		0	0	320112	240686	241838	0	0	0	0	0	0	0	0	0	0	318602	320112		0	0	77916	78274	0	0	261796			481	261315	45778	12259	279	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7045																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120420	118403		0	0	52522	50899	0	0	1662	0	0	0	1662	1761	279	18240	30108	0	101	0	0	34951	31301	0	0																									0	0	0	0	0	0	2645	2641	0	0	64113	63712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7072																																																																																																																																																		0	0	226	0	0	0	0	9448	9261	0	0	0	0	4727	4842	15132	14964		0	0	1629	1633	0	0	370			267	104	4935	1085	4503	0	0	0	77	0	1101	5679	0	1940																									0	0	0	0									3025	3101	0	0	0	0	0	0	693	720	1229	1247	0	0	0	0			
