"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
8462			14	449	5	569	2	643	144	2989	11	1279	22	6493			12	413	11	1316	2	587	41	1115	14	992	13	2285	false	false	
8631			12	463	8	1040	7	2514	51	1533	13	1732	13	4073			0	0	2	224	2	779	4	16	0	0	0	0	false	false	
9357			4	209	7	1014	48	24627	190	5305	64	6507	101	28558															false	false	
9553	16	60															23	772	38	4503	43	12204	68	1683	42	3101	37	6989	false	true	
9807			9	468	29	3892	99	44541	53	1630	28	3177	30	10865															false	false	
9955			12	287	5	753	6	2877	130	1901	22	2453	14	6414			67	2144	39	4301	17	4043	98	2358	18	1591	10	2977	false	false	
10250			24	988	79	11032	86	38432	325	8475	106	11062	63	21397			0	0	1	230	2	895	0	0	0	0	0	0	false	false	
10849			22	804	22	2791	18	8084	46	1070	6	650	5	1492			19	636	9	967	8	1670	23	527	4	531	5	1325	false	false	
10858			37	1484	38	5631	58	23749	227	5055	62	7026	51	16295			50	2455	56	7217	19	5507	350	11972	94	9825	36	7610	false	false	
11145			202	4169	90	11720	59	22530	109	1434	9	1204	7	2747			0	0	0	0	0	0	1	47	0	0	0	0	false	false	
11275			27	1367	75	11437	141	67594	200	6951	100	13118	109	39579			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
11640			50	1578	32	3760	44	14321	304	5655	46	4123	28	8659			33	757	24	2197	13	3394	89	2269	33	2976	30	3986	false	false	
11837			12	466	7	909	11	3730	7	39	2	149	1	547			8	224	2	274	2	749	3	63	0	0	0	0	false	false	
12030			255	8724	134	16843	99	35725	536	8045	42	4361	22	6781			107	3497	45	6853	23	6422	99	1566	7	801	2	165	false	false	
12142			44	1776	36	4153	36	14186	175	3320	20	2244	13	4119			14	516	9	1116	3	740	18	343	5	561	1	251	false	false	
12179			8	358	12	1685	8	2742	20	533	5	791	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
12245			79	4777	64	8459	33	11112	108	2442	16	1576	2	471			8	221	2	179	1	328	6	102	0	0	1	420	false	false	
12311			2279	105086	3167	406783	3977	1405683	19229	550263	3458	358811	3178	924320			207	9738	194	23721	64	16526	479	12123	103	8847	43	7556	false	false	
12647			29	1108	38	4768	24	9224	144	2845	27	2704	10	2220			17	771	11	1290	9	2398	28	507	13	1085	7	1424	false	false	
12656	18	37													17	52													true	true	
12937			17	971	15	2699	45	22172	23	680	7	1250	14	6661			0	0	1	149	0	0	0	0	0	0	0	0	false	false	
12946			98	4128	88	11433	93	30925	675	12708	94	8642	60	14579			47	1657	20	1583	16	3374	35	556	1	90	3	470	false	false	
12955			30	1366	27	4496	44	20794	79	1756	17	2162	21	7930			3	99	2	328	3	1192	4	149	1	99	2	30	false	false	
13103			66	2883	140	18978	262	101724	365	8008	143	13051	138	33684															false	false	
13251	48	122															0	0	12	1141	0	0	585	1824	0	0	0	0	false	true	
13457			6	53	2	167	0	0	25	335	3	252	1	306			6	176	6	911	4	1417	70	1220	14	1441	4	1149	false	false	
14052			49	1940	25	4048	16	6465	53	1042	4	307	0	0			2	170	1	117	1	435	3	41	0	0	0	0	false	false	
14155			42	1851	30	4363	22	8469	185	4044	11	1281	3	749			99	3834	69	9182	17	4631	448	9453	31	3908	9	3062	false	false	
14650	24	99													7	49													true	true	
14753	11	72															15	536	8	1143	4	1255	225	4839	10	1450	7	1401	false	true	
14865			65	2786	74	9566	45	18877	219	4889	44	4702	34	9309			47	2569	97	13023	39	11218	256	6627	104	10735	44	11250	false	false	
14977			2	34	1	106	0	0	37	658	6	792	1	315			25	947	16	1593	3	840	77	2641	22	1912	9	2021	false	false	
16458			14	424	36	4691	50	16770	184	4261	31	2814	19	5916			5	220	3	306	2	654	4	41	4	267	2	310	false	false	
16551			118	4372	71	8407	46	15199	232	4516	47	4790	17	4458			27	996	16	2185	8	1505	64	1575	12	947	7	1589	false	false	
16748			16	598	9	1082	6	1815	34	900	10	1098	4	1064			8	369	15	1840	7	1909	36	1004	10	1520	4	935	false	false	
16944	64	34													94	31													true	true	
16953	21	139													20	234													true	true	
17110			0	0	0	0	0	0	2	41	7	309	5	1385															false	false	
17147			616	23511	556	69865	658	276638	2357	46805	552	53869	627	193066			321	12715	216	26933	131	37334	371	9387	132	11878	87	14630	false	false	
17259			16	336	19	1724	5	1294	16	1095	7	1672	5	3863	88	29													true	false	
17464			91	3394	204	25587	293	116586	1047	21665	200	16257	139	29978			6	287	6	769	1	195	33	501	10	711	2	298	false	false	
17950			87	3617	88	11181	54	18725	278	5680	40	4536	16	4590			56	2251	52	6666	34	8519	268	6235	33	3634	10	2554	false	false	
17978			44	1772	33	4358	25	10748	0	0	0	0	0	0			2	80	4	575	1	349	1	1	0	0	0	0	false	false	
18050			55	2365	65	8393	57	22820	289	4560	33	3021	8	2236			104	4331	37	4446	7	1563	144	1742	5	640	0	0	false	false	
18135			6	193	5	231	8	2499	62	2385	66	6845	43	12369															false	false	
18377			0	0	0	0	1	495	1	71	0	0	0	0			0	0	3	326	3	572	0	0	0	0	0	0	false	false	
18827			42	1624	41	4324	34	10314	130	3017	17	1691	28	6001			0	0	1	67	0	0	0	0	0	0	0	0	false	false	
18836			39	1419	26	3184	24	6703	39	1015	3	366	5	2793			16	442	12	1137	3	589	27	566	5	525	0	0	false	false	
18854			18	508	12	1357	9	4656	278	7647	60	7839	64	28118			25	968	17	2152	8	2700	142	3344	28	3945	15	5060	false	false	
19356			5	134	3	93	3	1326	5	121	10	1189	7	3327			2	64	1	53	0	0	2	143	0	0	1	291	false	false	
19730			94	4926	214	29254	346	137558	204	6637	133	16195	194	68999			8	247	17	2618	8	2752	17	376	9	910	4	924	false	false	
19936			53	2178	64	8467	31	12051	50	3416	2	240	6	2779			46	4284	33	4313	23	7407	95	3454	23	3449	3	789	false	false	
19972			0	0	0	0	0	0	0	0	1	119	0	0			0	0	1	88	0	0	0	0	0	0	0	0	false	false	
20053			41	1608	26	3444	10	2904	95	2302	13	1340	3	445			23	1094	12	2016	9	2420	93	2377	18	1873	1	466	false	false	
20512	84	29																											false	true	
20633			34	1334	39	4811	52	20950	43	863	15	1791	4	750			0	0	1	148	0	0	0	0	0	0	1	397	false	false	
20857			12	348	9	1106	8	2263	167	2158	7	649	10	4288			5	206	22	2567	13	3569	222	793	8	549	13	1846	false	false	
21256			1	22	2	175	0	0	9	77	1	117	0	0	1	2													true	false	
21359			3	75	6	1161	0	0	29	625	6	1146	0	0	34	92													true	false	
21630			38	1464	28	4245	18	8059	128	2772	23	2120	6	2750			5	226	3	209	0	0	7	141	1	50	3	468	false	false	
21658			88	3915	34	3268	36	7238	161	2859	38	1636	16	3487			76	2929	67	7148	19	3407	189	2798	58	2606	12	665	false	false	
22048			46	1649	37	4097	34	14337	250	4365	31	2671	18	4618			3	108	2	187	0	0	21	433	3	139	6	1094	false	false	
22543			29	1163	32	4292	30	11164	51	960	3	378	1	300			3	100	3	396	0	0	0	0	0	0	0	0	false	false	
22552	81	248															58	2806	58	7715	22	6840	330	6646	43	3429	14	3299	false	true	
22730			53	1704	19	1846	19	7180	40	1041	17	1574	9	3096															false	false	
22936			19	875	26	4217	31	14490	176	3575	29	3584	20	5598			28	1002	13	1737	9	3361	25	627	6	627	4	864	false	false	
23045			10	292	8	960	7	2744	11	141	2	78	1	320			1	61	1	98	2	571	0	0	1	37	0	0	false	false	
23456			82	3193	39	4676	13	3682	91	1895	19	2197	13	3410			38	1722	29	3345	7	2058	62	1279	15	1654	6	1468	false	false	
23504			26	1275	75	9786	254	117645	901	28632	129	14960	145	52976			0	0	0	0	1	500	0	0	0	0	0	0	false	false	
23643			55	2129	51	6401	25	8951	176	3618	42	4129	25	6481			7	290	9	1054	2	585	20	421	4	575	0	0	false	false	
23755			22	1036	21	2967	54	26232	86	2105	22	2652	11	4284			1	56	0	0	2	506	4	91	0	0	0	0	false	false	
24006			18	1141	56	7995	122	54110	155	4364	49	5891	47	22284															false	false	
24378			12	516	9	880	1	128	31	508	3	77	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			9	501	12	1778	18	7893	45	926	7	637	7	2815			0	0	0	0	1	261	0	0	0	0	0	0	false	false	
24659			17	702	5	615	8	2703	53	1401	11	1099	12	3159			8	394	8	922	2	730	49	1902	8	821	7	2158	false	false	
24668			25	1136	29	3593	24	11950	115	2616	30	2740	24	9847			46	1839	15	1806	2	583	34	559	6	930	0	0	false	false	
24855			0	0	0	0	0	0	22	416	8	1108	0	0			7	230	2	297	2	630	57	1051	3	380	2	630	false	false	
24949			122	5006	111	15176	113	41673	143	2651	35	3621	36	10122			24	1134	10	1399	4	1166	53	983	7	1002	1	79	false	false	
25357			36	1201	13	1933	33	28696	39	528	4	776	1	482			3	178	2	286	1	490	0	0	0	0	0	0	false	false	
25647			2	31	14	1639	11	4350	3	22	1	113	1	300			0	0	0	0	2	430	0	0	0	0	0	0	false	false	
26176			7	260	33	4523	120	52218	4	207	0	0	2	445															false	false	
26242			111	4043	68	8030	67	26169	356	6944	31	2118	17	3410			47	1246	36	4308	17	4092	20	454	1	78	9	1494	false	false	
26457			11	227	0	0	0	0	16	572	2	157	2	463			58	2090	29	2168	14	3616	50	850	3	201	0	0	false	false	
26765			9	510	41	5903	66	30456	114	3204	37	4104	53	17036			2	92	1	27	3	1355	3	24	0	0	0	0	false	false	
26859			5	296	33	3990	50	17876	67	1759	13	1600	30	9819			0	0	0	0	0	0	1	13	1	55	0	0	false	false	
27070			3	238	2	253	1	302	0	0	0	0	0	0															false	false	
27548			90	3426	99	13088	126	47258	443	10767	180	16296	93	25948			4	160	5	533	6	2822	4	96	0	0	0	0	false	false	
27614			31	1686	24	2358	16	4529	80	2459	12	1562	11	4953			9	361	7	899	0	0	2	50	1	177	0	0	false	false	
27847			207	7193	88	10807	57	21015	462	7323	21	1602	5	1339			379	9567	78	10571	77	21465	378	4543	11	1000	1	325	false	false	
28013			13	361	37	5586	179	89686	75	2577	55	6775	96	29389															false	false	
28152			43	1642	29	4270	21	6898	187	2944	43	4661	14	4026			40	1528	75	8957	9	2709	97	2195	28	2604	13	3342	false	false	
28255			16	676	20	2625	21	9224	77	1527	14	1497	13	4516			10	294	6	736	2	586	34	438	3	468	4	648	false	false	
28349			21	791	14	2235	15	6648	94	2077	19	2317	20	7092			10	266	5	701	6	1828	8	86	0	0	1	292	false	false	
28406			0	0	5	947	7	3219	8	379	3	518	3	1509															false	false	
28572	16	0													1	0													true	true	
28675	54	50															32	1004	12	1574	6	1717	16	157	7	677	3	829	false	true	
28732			52	1968	21	2534	19	7866	27	558	10	929	8	2178			2	91	2	179	2	467	3	96	2	218	0	0	false	false	
29104			10	404	46	5774	128	60143	144	3357	44	3845	25	9307															false	false	
29476			17	748	4	572	5	2244	26	662	7	389	0	0			12	606	14	1795	5	1556	19	605	10	1351	10	2383	false	false	
29636			147	5597	102	12943	79	28330	512	6231	35	2664	13	2976	512	168													true	false	
29878			16	1020	115	14211	354	120263	0	0	0	0	0	0															false	false	
29953			13	459	12	1479	14	5445	21	620	17	2001	10	2715			10	556	11	1219	16	4346	5	55	2	167	5	853	false	false	
30052			20	712	22	2819	7	2279	20	421	5	340	0	0			0	0	1	145	0	0	0	0	0	0	0	0	false	false	
30418																													false	false	
30502			59	2865	96	11450	149	58101	589	14210	51	4109	66	19908															false	false	
30650			8	396	17	2468	30	11568	162	2470	34	2703	21	4344			1	9	1	109	0	0	1	20	1	33	0	0	false	false	
30810	0	105449																											false	true	
30874			28	1638	44	5869	96	44672	42	1438	37	4532	41	12928															false	false	
31134			30	1215	17	2145	13	4356	171	2846	12	1029	1	300			17	515	8	1085	2	806	25	671	9	859	4	411	false	false	
31255			14	577	20	2168	39	16222	112	2094	15	1611	30	6629	1	0													true	false	
31657	172	208													28	109													true	true	
31826			187	11160	46	5928	25	9410	168	3712	19	1784	7	2152	60	94													true	false	
31835			28	756	8	897	6	1720	142	2905	8	1099	8	2868			10	273	4	635	9	2546	108	2926	22	2130	26	5906	false	false	
32234			58	2395	14	1920	11	4107	20	378	2	41	5	1654			10	474	10	1552	6	1648	33	617	8	816	3	850	false	false	
32766			6	261	10	1404	12	3762	83	1526	5	413	0	0			0	0	1	93	0	0	3	43	0	0	0	0	false	false	
32971			52	2130	26	3091	15	5773	52	1330	14	1480	13	3639			5	147	1	40	1	450	1	15	2	60	0	0	false	false	
33147			74	2625	55	8789	53	27159	242	6252	51	7217	63	22250			18	661	21	2765	13	5524	38	1425	28	3953	27	8862	false	false	
33259			47	3479	86	11961	147	65219	200	5330	69	7004	74	22984			1	30	4	736	2	645	0	0	0	0	0	0	false	false	
33268			31	1017	10	1399	3	769	88	1598	16	1452	9	1825			28	1227	11	1221	5	1012	75	1484	20	1445	7	1268	false	false	
33370			1	73	1	175	2	775	0	0	0	0	0	0															false	false	
33754			7	244	4	586	10	6018	16	256	8	876	2	690			0	0	0	0	0	0	3	8	0	0	0	0	false	false	
33839			10	287	3	355	1	368	37	1081	1	183	0	0			5	99	3	277	4	868	32	1605	3	395	0	0	false	false	
33857			9	401	13	2218	36	17068	117	3364	30	3278	36	11905			12	478	13	1777	18	4329	59	1241	14	1405	11	2014	false	false	
34153			16	787	29	4377	48	20167	65	1523	12	1597	18	5548			8	405	7	725	9	2037	36	1310	18	1322	7	1487	false	false	
34359			8	224	2	201	4	1266	35	856	6	493	2	442			11	499	6	699	5	1097	28	768	6	603	6	1022	false	false	
34425			42	2536	71	10481	63	24123	202	4056	35	4139	23	5726			1	44	1	165	0	0	1	20	0	0	0	0	false	false	
34434			75	2963	60	8067	70	28521	120	3041	29	3357	18	6916			28	978	10	1263	1	182	28	802	9	864	3	434	false	false	
34452			69	2459	26	3380	19	7742	122	3318	34	3869	15	4981			0	0	1	216	0	0	3	45	0	0	0	0	false	false	
34537			54	2854	128	18063	265	116128	285	6532	65	7942	54	17115			3	130	2	141	1	81	16	221	2	153	0	0	false	false	
34555			124	9351	24	3828	34	12069	176	2938	7	1232	7	3752	375	442													true	false	
34742			60	2611	40	6201	43	16626	184	3324	24	2640	5	2084			26	720	11	953	3	612	90	1347	5	847	0	0	false	false	
34836			9	393	8	1088	8	2552	9	213	3	308	0	0			8	184	3	534	2	669	3	209	1	171	1	269	false	false	
35057			73	2879	33	4751	25	6752	176	2983	11	1214	7	1694			77	2844	58	6504	20	4773	182	3750	11	1794	3	803	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			16	728	95	13184	497	228375	293	7065	120	12975	163	43070															false	false	
35646			21	907	5	902	1	329	124	3054	8	1391	5	2423	6	37													true	false	
35842			47	2134	21	2954	20	8196	124	2921	14	1830	7	2894			14	769	6	872	4	1112	19	249	8	554	1	135	false	false	
35879			15	649	10	1264	9	4246	4	82	3	386	2	899	2	0													true	false	
36456			15	319	6	796	2	1170	87	1886	14	1482	4	1056			33	1638	34	4077	21	4430	242	5830	71	6814	37	8213	false	false	
36933			37	1496	20	2895	9	3375	128	2252	8	1038	2	605			55	1654	6	762	2	600	42	850	8	1036	3	776	false	false	
37051			32	1129	14	2085	14	4627	57	1050	6	770	5	2047			51	2262	41	6195	16	5172	90	2071	21	2291	9	2429	false	false	
37341	25	68															13	567	12	1584	4	700	35	620	2	275	0	0	false	true	
37435			179	7153	203	25676	205	77762	797	10921	62	5887	30	7929			20	754	15	2057	10	2912	22	426	1	132	0	0	false	false	
37640			466	21640	343	44054	398	175668	531	16337	203	23490	233	102989			180	7634	151	18406	130	41783	179	6384	70	8565	48	14000	false	false	
37659			24	719	5	539	3	994	99	2084	19	1614	4	1520			30	972	11	1384	3	786	136	1946	5	677	2	605	false	false	
37743			18	737	20	2880	37	21523	93	2207	21	2482	19	9530			5	221	5	740	6	2503	29	548	3	272	2	357	false	false	
37949			35	1337	17	1849	9	4277	108	2139	28	3723	21	7751			18	623	17	2295	6	2001	65	1318	27	2741	17	3751	false	false	
38740			49	1793	31	3820	36	14303	121	2411	18	1363	10	2781			9	259	6	557	3	830	0	0	0	0	0	0	false	false	
39327			51	1249	67	7582	88	29745	128	2517	24	1639	18	3827			3	48	6	827	3	754	1	10	0	0	1	191	false	false	
39420			256	8069	229	23842	267	87244	216	4401	102	7835	63	14470															false	false	
39475			224	9680	531	69864	887	368932	1339	27160	474	40938	451	109508			78	2951	87	9857	42	9911	201	5335	107	11595	61	14835	false	false	
39756			46	2713	72	10198	98	38410	528	11527	135	15459	105	33189			36	1617	29	3714	9	2598	217	5300	50	4589	19	3113	false	false	
40033			9	220	3	204	2	1041	55	1232	7	982	0	0			81	1653	6	620	1	393	6	120	0	0	0	0	false	false	
40350			2	75	5	675	0	0	51	652	8	948	7	2104			4	106	9	1026	6	2219	42	1498	13	1081	7	1482	false	false	
40707			80	3068	95	12021	86	29386	350	8983	101	10003	49	11359	3	0													true	false	
40855			14	468	13	1931	3	1000	61	1298	16	2081	4	1621			13	333	28	3848	8	2725	53	1265	15	2005	9	2634	false	false	
41245	29	55															18	948	24	2885	4	933	65	1158	11	1085	3	697	false	true	
41553			19	564	4	374	4	1077	20	260	4	281	1	198			14	387	3	289	1	242	134	2369	17	1572	8	1997	false	false	
41629			20	787	26	3393	37	16357	97	1905	22	2405	5	794			2	24	2	265	3	252	10	156	0	0	0	0	false	false	
41759	13	81															20	851	19	2246	13	4591	77	1546	19	2089	20	4095	false	true	
41825			0	0	12	1782	13	5165	11	268	4	733	6	2246			1	87	1	214	1	442	1	64	0	0	0	0	false	false	
41937			7	151	6	781	4	2006	33	738	10	1256	2	300			8	385	11	1368	7	1441	48	1071	10	123	14	2531	false	false	
41955			7	168	2	244	0	0	5	47	0	0	0	0			11	441	23	2193	2	594	298	6551	20	2517	6	2772	false	false	
42037			102	3371	12	1627	7	2899	119	2988	17	2966	7	2257			104	2807	20	2873	3	1042	31	481	1	145	2	656	false	false	
42055			13	496	10	1353	7	1683	37	687	8	850	9	3838			17	708	7	790	1	473	53	1101	11	1046	8	1824	false	false	
42354			49	1897	18	2690	6	3770	235	2470	8	813	10	1429			28	1251	9	1340	3	772	125	2307	12	1503	2	818	false	false	
42372			9	439	21	2499	36	13679	46	989	4	696	4	2143	1	0													true	false	
42420			805	27369	765	82030	506	161202	4927	61579	476	40489	302	70834			13	364	9	921	3	651	5	188	0	0	1	275	false	false	
42448			116	4171	76	10047	60	23272	483	8687	50	5256	33	8780			152	6215	101	11729	52	15239	413	8499	80	9216	77	18472	false	false	
42457			1	41	0	0	0	0	16	251	7	971	8	3278			10	335	6	410	4	1040	58	1948	11	1673	9	3937	false	false	
42671			49	756	51	5097	108	33501	30	616	36	2985	76	17776			3	133	3	342	1	345	4	30	0	0	0	0	false	false	
43052			41	1199	38	3554	29	8270	62	959	19	1445	20	4405			1	53	0	0	0	0	3	16	2	192	0	0	false	false	
43351			7	287	1	109	2	588	37	1007	5	541	2	1047			3	80	3	258	3	1042	11	202	2	253	0	0	false	false	
43454			14	466	12	1615	3	856	41	655	1	50	4	1294	22	34													true	false	
43744			14	636	27	3501	24	9741	25	518	9	421	3	983			6	168	3	341	0	0	2	58	1	228	1	193	false	false	
43856			17	662	9	812	3	1187	37	634	3	250	3	600	1	0													true	false	
43959			28	1315	27	2981	29	9511	84	2052	14	1426	12	3470			0	0	0	0	0	0	2	66	2	342	0	0	false	false	
44040			97	3409	40	4474	37	11702	133	2423	8	499	5	1736			170	7306	107	13260	44	11459	249	6469	78	8736	33	6695	false	false	
44433			4	145	13	1621	42	18663	10	258	5	597	15	4135															false	false	
44741			87	3340	78	9406	83	26700	172	3806	23	2560	12	2471			4	84	2	456	1	203	2	117	1	142	1	153	false	false	
44750			69	2402	45	5714	59	38609	77	1550	16	1769	10	5546			9	312	10	1278	5	1635	9	301	1	195	0	0	false	false	
44929			29	1062	23	2923	17	5378	34	722	2	208	2	408			3	94	1	58	1	269	1	25	1	29	0	0	false	false	
45038			8	329	10	1047	13	3640	60	1510	22	1490	24	5266			18	851	19	1989	11	2715	26	565	8	396	7	1185	false	false	
45047			62	2341	32	3945	8	2761	185	2856	7	668	2	447			89	3505	47	6203	20	4580	158	1998	6	626	2	396	false	false	
45056			12	410	5	498	5	1474	100	1887	8	1051	15	3887			21	740	13	1437	2	633	108	3502	23	2179	16	2835	false	false	
45430			32	1044	14	1601	11	4783	67	677	1	154	0	0			5	216	3	353	3	680	12	144	0	0	0	0	false	false	
45458			3	74	4	650	3	843	24	536	5	601	4	1203	6	9													true	false	
45551			117	4339	78	9134	55	15651	1284	34993	182	17907	60	15853			184	6571	261	27356	162	59865	932	23098	277	24600	178	40465	false	false	
45560			34	1371	95	12557	137	54829	325	8700	114	11498	111	30280			2	148	5	792	5	1063	4	71	1	200	2	661	false	false	
45775			26	1199	40	5180	54	20909	11	294	3	190	1	200															false	false	
