"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
305442																																																																																																																																																								0	0	0	0				0	0	0	12022	9		55		126			0	0	0	0	0	0																																																								0	0									
305648																																																																																																																																																								0	0	0	0				0	0	0	233	0		0		0			0	0	0	0	0	0																																																								0	0									
305750																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
306056																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		25			0	0	0	0	0	0																																																								0	0									
306140																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	76	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306159																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7547	0	0	100		383		0	0	0	0	0	0	0	0	0	0	0	2781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306337																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	231	0	0	6		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306908																																																																																																																																																								0	0	0	0				0	0	0	4504	0		0		90			0	0	0	0	0	975																																																								0	0									
307062																																																																																																																																																								0	0	0	0				0	0	0	2736	4133		200		30			0	0	0	0	0	127																																																								0	0									
307334																																																																																																																																																								0	0	0	0				0	0	0	0	0		24		0			0	0	0	0	0	0																																																								0	0									
307361																																																																																																																																																								0	25000	0	0				0	0	0	0	0		312		0			0	0	0	0	0	0																																																								22426	0									
307679																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	31258	9244	0	1090		3489		0	0	0	0	0	0	0	0	0	0	0	10109	0	0	0	0	0	0	0	0	0	0	0	21461	0	0	0	0	0	0	0	0	0	0	0	31569	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307932																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
308256																																																																																																																																																								0	0	0	0				0	0	0	1	0		80		0			0	0	0	0	0	0																																																								0	4									
308340																																																																																																																																																								0	0	0	0				0	0	0	1029	0		0		0			0	0	0	0	0	0																													203																				0							0	0									
308836																																																																																																																																																								0	2600	0	0				0	0	0	973	0		0		74			0	0	0	0	0	0																																																								0	0									
309150																																																																																																																																																								0	0	0	0				0	0	0	2622	0		1684		0			0	0	0	0	0	0																																																								0	0									
309655																																																																																																																																																								482	31795	0	0				0	0	0	1813	0		0		0			0	0	0	0	0	0																																																								0	0									
309851																																																																																																																																																								0	0	0	0				0	0	0	0	0		125		0			0	0	0	0	0	0																																																								0	0									
310071																																																																																																																																																								0	0	0	0				0	0	0	4014	0		0		13			0	0	0	0	0	0																																																								0	0									
310754																																																																																																																																																								0	0	0	0				0	0	0	1094	0		0		0			0	0	0	0	0	0																													1157																				0							0	0									
310950																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		4			0	0	0	0	0	0																													1000																				0							0	0									
310978																																																																																																																																																								17164	0	0	0	0	0	30850	0	0	0	13413	0	0	45	0	840	0	0	0	0	0	0	0	0	0	0	0	0	345039	0	0	0	0	0	0	0	0	0	0	0	174337	0	0	0	0	0	0	0	0	0	0	0	550226	0	0	0	0	0	0	0	0	0	0	0	2515	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311050																																																																																																																																																								0	0	0	0				0	0	0	1496	3566		0		7802			0	0	0	0	0	0																																																								0	6656									
311144																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
311256																																																																																																																																																								0	0	0	0				0	0	0	5496	1285		1159		0			0	0	0	0	0	0																																																								0	2114									
311265																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	129		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311603																																																																																																																																																								0	0	0	0				0	0	0	19825	0		913		190			0	0	0	0	0	114																													5368																				0							0	0									
311658																																																																																																																																																								0	0	0	0				0	0	0	0	0		3		0			0	0	0	0	0	0																																																								0	0									
311845																																																																																																																																																								1338	13064	0	0	0	0	2828613	0	0	0	406876	861412	0	60433	0	31414	0	0	0	0	0	0	0	0	0	0	0	0	260000	0	0	0	0	0	0	0	0	0	0	0	174046	0	0	0	0	0	0	0	0	0	0	0	2238428	0	0	0	20031	0	0	0	355	0	0	0	4216	0	0	0	1492	0	0	0	1024230	0	1804382	0	0	0	0	782553	0	0	0	0	0	0	0	0	0	
311939																																																																																																																																																								0	0	0	0				0	0	0	121	0		474		0			0	0	0	0	0	0																																																								0	0									
312244																																																																																																																																																								0	0	0	0				0	0	0	33576	3158		5494		0			0	0	0	0	0	0																																																								0	0									
312356																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		255			0	0	0	0	0	0																																																								0	0									
313009																																																																																																																																																								0	4400	0	0				0	0	0	184	0		48		0			0	0	0	0	0	0																																																								0	0									
313157																																																																																																																																																								3398	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	675									
313223																																																																																																																																																								0	11000	0	0				0	0	0	14163	0		1688		0			0	0	0	0	0	0																													3063																				0							0	0									
313577																																																																																																																																																								0	0	0	0				0	0	0	9027	1335		151		1031			0	0	0	0	0	0																																																								0	0									
314257																																																																																																																																																								0	6600	0	0				0	0	0	52585	0		790		0			0	0	0	0	0	2499																													8598																				0							0	0									
314444																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
315656																																																																																																																																																								0	0	0	0				0	0	0	2016	0		2829		0			0	0	0	0	0	0																																																								0	0									
316840																																																																																																																																																								0	0	0	0	0	0	224101	0	0	0	363195	83127	0	3799	0	7454	0	0	0	0	0	0	0	0	0	0	0	0	44919	0	0	0	0	0	0	0	0	0	0	0	174217	0	0	0	0	0	0	0	0	0	0	0	341187	0	0	0	5062	0	0	0	55	0	0	0	789	0	0	0	5241	0	0	0	102051	0	122051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
316859																																																																																																																																																								0	0	0	0				0	0	0	0	0		473		365			0	0	0	0	0	0																																																								0	0									
316934																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
317258																																																																																																																																																								0	21000	0	0				0	0	0	2465	0		567		889			0	0	0	0	0	0																													1634																				0							0	0									
317342																																																																																																																																																								1969	0	0	0	0	0	228000	0	0	0	155920	26439	0	16319	1001	5905	0	0	0	0	0	0	0	0	0	0	0	0	19845	0	0	0	0	0	0	0	0	0	0	0	22930	0	0	0	0	0	0	0	0	0	0	0	270775	0	0	0	0	0	0	0	0	0	0	0	2991	0	0	0	2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317379																																																																																																																																																								0	0	0	0				0	0	0	7402	0		75		0			0	0	0	0	0	0																													1431																				0							0	0									
317650																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
318639																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318835																																																																																																																																																								0	0	0	0				0	0	0	1985	0		338		0			0	0	0	0	0	0																																																								0	0									
318947																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4978	0	0	149		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318974																																																																																																																																																								0	0	0	0	0	0	28255	0	0	0	75830	142	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58750	0	0	0	0	0	0	0	0	0	0	0	32798	0	0	0	0	0	0	0	0	0	0	0	119803	0	0	0	0	0	0	0	0	0	0	0	647	0	0	0	257	0	0	0	0	0	21627	0	0	0	0	18907	0	0	0	0	0	0	0	0	0	
319047																																																																																																																																																								0	0	0	0				0	0	0	4655	4475		0		0			0	0	0	0	0	0																																																								3964	0									
319458																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		987		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319551																																																																																																																																																								0	0	0	0				0	0	0	415	0		822		0			0	0	0	0	0	0																																																								0	0									
320034																																																																																																																																																								0	0	0	0				0	0	0	0	783		89		0			0	0	0	0	0	0																																																								0	0									
320052																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	2171		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3292	0	0	0	0	0	0	0	0	0	
320070																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4790	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320119																																																																																																																																																								75751	2198	0	0	0	0	4941267	0	0	0	0	8995	0	148708	5572	2765	0	0	0	0	0	0	0	31663	0	0	0	0	0	223811	0	0	0	0	0	0	0	0	0	0	110361	77156	47041	6049	117067	77094	48767	6049	0	0	0	0	1194925	65747	95808	12098	51701	1609	0	0	51701	1710	0	0	8738	25	2377	418	2142	195	2303	418	3973770	312314	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321152																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321255																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321273																																																																																																																																																								0	0	0	0				0	0	0	2262	0		41		0			0	0	0	0	0	0																																																								0	0									
321330																																																																																																																																																								0	0	0	0				0	0	0	195	0		0		0			0	0	0	0	0	0																																																								0	0									
321947																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	22825	0	0	0		176		0	0	0	0	0	0	0	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	2631	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322056																																																																																																																																																								0	0	0	0				0	0	0	0	0		713		0			0	0	0	0	0	0																																																								0	0									
322449																																																																																																																																																								0	0	0	0				0	0	0	1907	0		0		0			0	0	0	0	0	0																																																								0	0									
322476																																																																																																																																																								1	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
322551																																																																																																																																																								0	0	0	0				0	0	0	20	0		0		0			0	0	0	0	0	0																																																								0	0									
323204																																																																																																																																																								0	70675	0	0				0	0	0	69039	13636		9180		209			0	0	0	0	0	0																													9226																				0							0	0									
323651																																																																																																																																																								0	0	0	0				0	0	0	0	0		285		0			0	0	0	0	0	0																																																								0	0									
324153																																																																																																																																																								0	0	0	0				0	0	0	0	0		288		0			0	0	0	0	0	0																																																								0	0									
324229																																																																																																																																																								0	5000	0	0				0	0	0	975	0		0		0			0	0	0	0	0	0																																																								0	0									
324256																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
324274																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
324340																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	21371	0	0	599		582		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324854																																																																																																																																																								0	0	0	0				0	0	0	168	0		316		0			0	0	0	0	0	0																																																								0	0									
324863																																																																																																																																																								0	15581	0	0	0	0	0	0	0	0	13929	0	0	3946	0	0	0	0	0	0	0	0	0	1363	0	0	0	0	4310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4310	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324975																																																																																																																																																								0	0	0	0				0	0	0	2366	0		0		0			0	0	0	0	0	0																													3324																				0							0	0									
325141																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	281		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325459																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
325534																																																																																																																																																								0	0	0	0				0	0	0	11201	3157		0		540			0	0	0	0	0	0																													7521																				0							780	0									
326054																																																																																																																																																								0	27400	0	0				0	0	0	2427	0		1354		0			0	0	0	0	0	0																																																								0	0									
326344																																																																																																																																																								0	21000	0	0				0	0	0	3407	0		824		1360			0	0	0	0	0	0																													667																				0							0	0									
326858																																																																																																																																																								0	20000	0	0				0	0	0	23838	6250		9738		0			0	0	0	0	0	0																													30156																				0							0	0									
326979																																																																																																																																																								0	0	0	0				0	0	0	32178	0		122		359			0	0	0	0	0	0																																																								0	0									
327220																																																																																																																																																								0	0	0	0				0	0	0	5703	0		771		0			0	0	0	0	0	0																																																								0	0									
327305																																																																																																																																																								0	0	0	0	0	0	193441	0	0	0	23935	3114	0	2221		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193441	0	0	0	0	0	0	0	0	0	0	0	2638	0	0	0	1663	0	0	0	0	0	116721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327435																																																																																																																																																								0	0	0	0				0	0	0	17519	0		4841		1312			0	0	0	0	0	0																																																								0	0									
327556																																																																																																																																																								0	0	0	0				0	0	0	0	0		383		0			0	0	0	0	0	0																																																								0	0									
327855																																																																																																																																																								0	0	0	0				0	0	0	695	0		0		7056			0	0	0	0	0	0																																																								0	0									
328058																																																																																																																																																								150	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	
328357																																																																																																																																																								0	4632	0	0	0	0	0	0	0	0	0	0	0	2832		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328656																																																																																																																																																								0	0	0	0				0	0	0	0	0		1664		0			0	0	0	0	0	0																																																								0	0									
328777																																																																																																																																																								0	53000	0	0	0	0	143599	0	0	0	111595	0	0	0	0	17196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	152364	0	0	0	4	0	0	0	0	0	0	0	366	0	0	0	2361	0	0	0	1235	0	142364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329149																																																																																																																																																								760	0	0	0				0	0	0	26	0		0		0			0	0	0	0	0	0																																																								0	311									
329345																																																																																																																																																								0	4650	0	0				0	0	0	1434	0		1688		0			0	0	0	0	0	0																																																								0	0									
329550																																																																																																																																																								0	0	0	0				0	0	0	12261	0		2532		0			0	0	0	0	0	0																																																								0	0									
329952																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		192		0	0	0	0	0	0	0	0	0	0	0	2660	0	0	0	0	0	0	0	0	0	0	0	2660	0	0	0	0	0	0	0	0	0	0	0	5320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330239																																																																																																																																																								0	0	0	0				0	0	0	2316	0		2099		0			0	0	0	0	0	0																																																								0	0									
330248																																																																																																																																																								305	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
330855																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	32113	1245032	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9715	0	0	0	0	0	0	0	0	0	0	0	9715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330873																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	12545	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																																								0	0	0	0				0	0	0	6334	0		105		35			0	0	0	0	0	0																																																								0	0									
331076																																																																																																																																																								0	500	0	0				0	0	0	2194	0		993		0			0	0	0	0	0	0																																																								0	0									
331375																																																																																																																																																								0	0	0	0				0	0	0	17235	0		0		0			0	0	0	0	0	0																																																								0	0									
331544																																																																																																																																																								0	0	0	0				0	0	0	3573	0		0		25			0	0	0	0	0	0																																																								0	0									
331713																																																																																																																																																								0	0	0	0				0	0	0	12618	0		210		1342			0	0	0	0	0	0																																																								0	0									
332224																																																																																																																																																								0	0	0	0				0	0	0	2003	0		112		103			0	0	0	0	0	0																																																								0	0									
332345																																																																																																																																																								0	0	0	0				0	0	0	306	0		354		0			0	0	0	0	0	435																																																								0	0									
332402																																																																																																																																																								0	0	0	0				0	0	0	45755	0		0		0			0	0	0	0	0	0																													159425																				0							0	0									
332671																																																																																																																																																								0	0	0	0				0	0	0	3809	0		0		0			0	0	0	0	0	0																																																								0	0									
332756																																																																																																																																																								0	0	0	0				0	0	0	0	0		4		0			0	0	0	0	0	0																																																								0	0									
333034																																																																																																																																																								0	0	0	0				0	0	0	343	0		95		0			0	0	0	0	0	0																																																								0	0									
333203																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	18314	311	0	1656		652		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148658	0	0	0	0	0	0	0	0	
333650																																																																																																																																																								0	48190	0	0				0	0	0	0	0		208		0			0	0	0	0	0	0																																																								0	0									
333856																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	207	0	0	1305		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	886	0	0	5		0		0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																																								2814	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
334648																																																																																																																																																								0	0	0	0				0	0	0	643	1878		0		938			0	0	0	0	0	0																																																								0	0									
334657																																																																																																																																																								261	4200	0	0	0	0	0	0	0	0	189	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																																								0	0	0	0				0	0	0	0	0		2		0			0	0	0	0	0	0																																																								0	0									
335355																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3691	0	0	204		0		0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336147																																																																																																																																																								0	0	0	0				0	0	0	1021	0		65		18			0	0	0	0	0	0																																																								0	0									
336361																																																																																																																																																								0	0	0	0				0	0	0	160	0		0		45			0	0	0	0	0	0																																																								0	0									
336576																																																																																																																																																								0	0	0	0				0	0	0	10258	601		0		42			0	0	0	0	0	0																													15326																				0							0	0									
336950																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
337247																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
337340																																																																																																																																																								0	0	0	0				0	0	0	5277	0		0		0			0	0	0	0	0	0																																																								0	0									
338178																																																																																																																																																								0	0	0	0				0	0	0	17466	0		0		0			0	0	0	0	0	0																																																								0	0									
338646																																																																																																																																																								0	0	0	0				0	0	0	7165	1215		426		57			0	0	0	0	0	150																																																								0	0									
338851																																																																																																																																																								0	1800	0	0	0	0	0	0	0	0	632	0	0	63		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338945																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
339072																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	15276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125003	0	0	0	0	0	0	0	0	0	0	0	66824	0	0	0	0	0	0	0	0	0	0	0	191827	0	0	0	0	0	0	0	0	0	0	0	1601	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339353																																																																																																																																																								0	0	0	0				0	0	0	404	0		230		0			0	0	0	0	0	0																																																								0	0									
